region,variant,freq,year,under60mortalityper1000livebirth
928,estimates,5yearly,1950,683.25393292144
928,estimates,5yearly,1955,643.18559076699
928,estimates,5yearly,1960,610.952322656309
928,estimates,5yearly,1965,554.685493098383
928,estimates,5yearly,1970,500.718427628666
928,estimates,5yearly,1975,442.677174467468
928,estimates,5yearly,1980,392.86954424434
928,estimates,5yearly,1985,381.712339663393
928,estimates,5yearly,1990,355.56990278031
928,estimates,5yearly,1995,332.208589529107
928,estimates,5yearly,2000,307.927888153696
928,estimates,5yearly,2005,281.726583652656
928,estimates,5yearly,2010,267.309875401495
928,medium_variant,5yearly,2015,254.130272345751
928,medium_variant,5yearly,2020,241.695282283748
928,medium_variant,5yearly,2025,230.5032925034
928,medium_variant,5yearly,2030,220.687070467005
928,medium_variant,5yearly,2035,211.695997807473
928,medium_variant,5yearly,2040,202.524674217067
928,medium_variant,5yearly,2045,193.938418533873
928,medium_variant,5yearly,2050,186.079460192581
928,medium_variant,5yearly,2055,178.315182184874
928,medium_variant,5yearly,2060,170.037883284148
928,medium_variant,5yearly,2065,162.550747996374
928,medium_variant,5yearly,2070,155.384307266853
928,medium_variant,5yearly,2075,148.096763363015
928,medium_variant,5yearly,2080,140.933310817035
928,medium_variant,5yearly,2085,133.65589840252
928,medium_variant,5yearly,2090,126.314955045573
928,medium_variant,5yearly,2095,118.914531914325
