region,variant,freq,year,under60mortalityper1000livebirth
5500,estimates,5yearly,1950,423.243391530533
5500,estimates,5yearly,1955,390.685329415601
5500,estimates,5yearly,1960,361.981670538906
5500,estimates,5yearly,1965,333.475928580776
5500,estimates,5yearly,1970,311.814504937419
5500,estimates,5yearly,1975,298.215725374432
5500,estimates,5yearly,1980,280.656472748313
5500,estimates,5yearly,1985,261.654211988457
5500,estimates,5yearly,1990,284.786093376708
5500,estimates,5yearly,1995,301.874141076477
5500,estimates,5yearly,2000,276.450400343649
5500,estimates,5yearly,2005,247.675894689547
5500,estimates,5yearly,2010,204.467435047489
5500,medium_variant,5yearly,2015,192.078121138556
5500,medium_variant,5yearly,2020,180.730635290463
5500,medium_variant,5yearly,2025,170.369783308478
5500,medium_variant,5yearly,2030,160.5915744004
5500,medium_variant,5yearly,2035,151.120145055998
5500,medium_variant,5yearly,2040,142.005577143089
5500,medium_variant,5yearly,2045,133.48176091948
5500,medium_variant,5yearly,2050,125.443487571924
5500,medium_variant,5yearly,2055,117.37561405108
5500,medium_variant,5yearly,2060,109.444600323338
5500,medium_variant,5yearly,2065,101.343781079991
5500,medium_variant,5yearly,2070,93.6589472189809
5500,medium_variant,5yearly,2075,86.0468777686463
5500,medium_variant,5yearly,2080,78.841790412923
5500,medium_variant,5yearly,2085,72.2018557913192
5500,medium_variant,5yearly,2090,66.0569640520353
5500,medium_variant,5yearly,2095,60.5778681539605
5500,estimates,5yearly,Regi,Central Asia
5500,medium_variant,5yearly,Regi,Central Asia
