region,variant,freq,year,under60mortalityper1000livebirth
957,estimates,5yearly,1950,539.451226675637
957,estimates,5yearly,1955,479.170274918492
957,estimates,5yearly,1960,441.173101077668
957,estimates,5yearly,1965,401.672301758584
957,estimates,5yearly,1970,366.081782063123
957,estimates,5yearly,1975,331.71759608326
957,estimates,5yearly,1980,288.173210827092
957,estimates,5yearly,1985,257.405125237157
957,estimates,5yearly,1990,226.38239779353
957,estimates,5yearly,1995,200.004057766897
957,estimates,5yearly,2000,176.281340925716
957,estimates,5yearly,2005,151.481012936828
957,estimates,5yearly,2010,135.338381789588
957,medium_variant,5yearly,2015,123.923595509315
957,medium_variant,5yearly,2020,113.24966020133
957,medium_variant,5yearly,2025,103.780433579147
957,medium_variant,5yearly,2030,94.7903834498243
957,medium_variant,5yearly,2035,86.4574810655406
957,medium_variant,5yearly,2040,79.4270945279472
957,medium_variant,5yearly,2045,73.0668436027123
957,medium_variant,5yearly,2050,67.4412264371823
957,medium_variant,5yearly,2055,62.0606284537689
957,medium_variant,5yearly,2060,57.0714622235915
957,medium_variant,5yearly,2065,52.5813086454218
957,medium_variant,5yearly,2070,48.5440859148263
957,medium_variant,5yearly,2075,44.9906551069292
957,medium_variant,5yearly,2080,41.75095231616
957,medium_variant,5yearly,2085,38.663941049543
957,medium_variant,5yearly,2090,35.7396327103808
957,medium_variant,5yearly,2095,33.0616916026082
