region,variant,freq,year,under60mortalityper1000livebirth
920,estimates,5yearly,1950,528.776083343719
920,estimates,5yearly,1955,480.347903062911
920,estimates,5yearly,1960,441.227569944808
920,estimates,5yearly,1965,405.068103181844
920,estimates,5yearly,1970,392.065372278363
920,estimates,5yearly,1975,372.144355093111
920,estimates,5yearly,1980,311.869471432156
920,estimates,5yearly,1985,279.841051242098
920,estimates,5yearly,1990,259.974771030926
920,estimates,5yearly,1995,243.963985289856
920,estimates,5yearly,2000,231.026257626206
920,estimates,5yearly,2005,215.256947667957
920,estimates,5yearly,2010,200.694810896392
920,medium_variant,5yearly,2015,188.052866623119
920,medium_variant,5yearly,2020,176.752392055147
920,medium_variant,5yearly,2025,166.469290540613
920,medium_variant,5yearly,2030,156.897481810994
920,medium_variant,5yearly,2035,147.973985433029
920,medium_variant,5yearly,2040,140.134066232107
920,medium_variant,5yearly,2045,132.998407999313
920,medium_variant,5yearly,2050,126.615247728552
920,medium_variant,5yearly,2055,120.636455672882
920,medium_variant,5yearly,2060,113.931367106347
920,medium_variant,5yearly,2065,107.215191091845
920,medium_variant,5yearly,2070,101.323151302448
920,medium_variant,5yearly,2075,95.5450820976871
920,medium_variant,5yearly,2080,89.7533271149866
920,medium_variant,5yearly,2085,83.7914452477956
920,medium_variant,5yearly,2090,78.1597319909828
920,medium_variant,5yearly,2095,72.6922020209594
