region,variant,freq,year,under60mortalityper1000livebirth
912,estimates,5yearly,1950,565.197572654994
912,estimates,5yearly,1955,522.35651498458
912,estimates,5yearly,1960,486.592180456307
912,estimates,5yearly,1965,452.870776072358
912,estimates,5yearly,1970,424.522409196428
912,estimates,5yearly,1975,384.442838982303
912,estimates,5yearly,1980,336.533106925421
912,estimates,5yearly,1985,294.672622303549
912,estimates,5yearly,1990,270.896829009796
912,estimates,5yearly,1995,247.522968869416
912,estimates,5yearly,2000,226.063091987589
912,estimates,5yearly,2005,200.040429638698
912,estimates,5yearly,2010,177.609945411083
912,medium_variant,5yearly,2015,164.684038235975
912,medium_variant,5yearly,2020,154.426257358857
912,medium_variant,5yearly,2025,144.916138916994
912,medium_variant,5yearly,2030,136.042182189159
912,medium_variant,5yearly,2035,127.34694064193
912,medium_variant,5yearly,2040,119.572939680132
912,medium_variant,5yearly,2045,112.814104198284
912,medium_variant,5yearly,2050,106.609576446507
912,medium_variant,5yearly,2055,100.510830664627
912,medium_variant,5yearly,2060,93.6498189734334
912,medium_variant,5yearly,2065,87.0515570694699
912,medium_variant,5yearly,2070,81.7364647996273
912,medium_variant,5yearly,2075,76.9056796025278
912,medium_variant,5yearly,2080,71.9341710390986
912,medium_variant,5yearly,2085,66.7717719925615
912,medium_variant,5yearly,2090,61.8164546276266
912,medium_variant,5yearly,2095,56.885405311889
