region,variant,freq,year,under60mortalityper1000livebirth
923,estimates,5yearly,1950,328.514542201966
923,estimates,5yearly,1955,255.383338495581
923,estimates,5yearly,1960,214.666212201466
923,estimates,5yearly,1965,210.791421157886
923,estimates,5yearly,1970,215.494998876389
923,estimates,5yearly,1975,231.426252636664
923,estimates,5yearly,1980,239.830750710778
923,estimates,5yearly,1985,217.37609838102
923,estimates,5yearly,1990,254.475528316219
923,estimates,5yearly,1995,266.063053174121
923,estimates,5yearly,2000,272.729733772435
923,estimates,5yearly,2005,249.286420153325
923,estimates,5yearly,2010,201.314004517161
923,medium_variant,5yearly,2015,189.08298969306
923,medium_variant,5yearly,2020,175.750993859394
923,medium_variant,5yearly,2025,162.768520577313
923,medium_variant,5yearly,2030,151.59238329776
923,medium_variant,5yearly,2035,140.894055818758
923,medium_variant,5yearly,2040,131.760377777259
923,medium_variant,5yearly,2045,122.023817685684
923,medium_variant,5yearly,2050,112.609036382469
923,medium_variant,5yearly,2055,104.592586978311
923,medium_variant,5yearly,2060,96.8780235861214
923,medium_variant,5yearly,2065,89.1425447613003
923,medium_variant,5yearly,2070,81.6844580312196
923,medium_variant,5yearly,2075,74.3716479109935
923,medium_variant,5yearly,2080,67.9261166695185
923,medium_variant,5yearly,2085,62.2358950200016
923,medium_variant,5yearly,2090,57.1664477587415
923,medium_variant,5yearly,2095,52.69615606589
923,estimates,5yearly,Regi,Eastern Europe
923,medium_variant,5yearly,Regi,Eastern Europe
