region,variant,freq,year,under60mortalityper1000livebirth
924,estimates,5yearly,1950,204.573060700703
924,estimates,5yearly,1955,181.081648133487
924,estimates,5yearly,1960,171.733492888185
924,estimates,5yearly,1965,164.834375314213
924,estimates,5yearly,1970,161.469761748456
924,estimates,5yearly,1975,154.680126502026
924,estimates,5yearly,1980,142.615374143731
924,estimates,5yearly,1985,129.898967495011
924,estimates,5yearly,1990,122.958443526047
924,estimates,5yearly,1995,112.129509861768
924,estimates,5yearly,2000,100.744182492044
924,estimates,5yearly,2005,92.7730350732265
924,estimates,5yearly,2010,80.3413547612452
924,medium_variant,5yearly,2015,72.8691581827425
924,medium_variant,5yearly,2020,66.2149932891487
924,medium_variant,5yearly,2025,60.2620508891449
924,medium_variant,5yearly,2030,54.8114689356795
924,medium_variant,5yearly,2035,50.1689624881457
924,medium_variant,5yearly,2040,46.12675328947
924,medium_variant,5yearly,2045,42.3949198793662
924,medium_variant,5yearly,2050,38.8545078423465
924,medium_variant,5yearly,2055,35.6480291193482
924,medium_variant,5yearly,2060,32.5873675019752
924,medium_variant,5yearly,2065,29.8009962203406
924,medium_variant,5yearly,2070,27.206040361235
924,medium_variant,5yearly,2075,24.7022648925588
924,medium_variant,5yearly,2080,22.3878343919112
924,medium_variant,5yearly,2085,20.1185489465071
924,medium_variant,5yearly,2090,18.0404237669324
924,medium_variant,5yearly,2095,16.1492135827299
924,estimates,5yearly,Regi,Northern Europe
924,medium_variant,5yearly,Regi,Northern Europe
