region,variant,freq,year,under60mortalityper1000livebirth
926,estimates,5yearly,1950,221.360955769627
926,estimates,5yearly,1955,198.214656360698
926,estimates,5yearly,1960,182.39928012878
926,estimates,5yearly,1965,173.499724068929
926,estimates,5yearly,1970,166.148400733681
926,estimates,5yearly,1975,155.440325050423
926,estimates,5yearly,1980,143.143526229586
926,estimates,5yearly,1985,129.540694726651
926,estimates,5yearly,1990,120.662363927221
926,estimates,5yearly,1995,107.547368069341
926,estimates,5yearly,2000,97.3831395481542
926,estimates,5yearly,2005,86.9544411429048
926,estimates,5yearly,2010,78.8521376417442
926,medium_variant,5yearly,2015,71.9740734769413
926,medium_variant,5yearly,2020,65.9648432613834
926,medium_variant,5yearly,2025,60.4873037877901
926,medium_variant,5yearly,2030,55.740008423971
926,medium_variant,5yearly,2035,51.6430561169053
926,medium_variant,5yearly,2040,47.652056751426
926,medium_variant,5yearly,2045,44.2528022737216
926,medium_variant,5yearly,2050,40.9708290177703
926,medium_variant,5yearly,2055,38.0532601042864
926,medium_variant,5yearly,2060,35.1413151656438
926,medium_variant,5yearly,2065,32.3417848515014
926,medium_variant,5yearly,2070,29.5649458626688
926,medium_variant,5yearly,2075,27.0001524422203
926,medium_variant,5yearly,2080,24.6311621145799
926,medium_variant,5yearly,2085,22.4528272320953
926,medium_variant,5yearly,2090,20.3864328741412
926,medium_variant,5yearly,2095,18.3612176244182
926,estimates,5yearly,Regi,Western Europe
926,medium_variant,5yearly,Regi,Western Europe
