variant,region,year,childdependencyratio2064
estimates,927,1950,58.573
estimates,927,1951,59.829
estimates,927,1952,60.943
estimates,927,1953,62.265
estimates,927,1954,63.786
estimates,927,1955,65.345
estimates,927,1956,66.724
estimates,927,1957,68.268
estimates,927,1958,69.727
estimates,927,1959,70.923
estimates,927,1960,71.819
estimates,927,1961,73.117
estimates,927,1962,74.024
estimates,927,1963,74.572
estimates,927,1964,74.824
estimates,927,1965,74.812
estimates,927,1966,74.683
estimates,927,1967,74.148
estimates,927,1968,73.341
estimates,927,1969,72.449
estimates,927,1970,71.605
estimates,927,1971,70.99
estimates,927,1972,70.521
estimates,927,1973,69.998
estimates,927,1974,69.198
estimates,927,1975,68.057
estimates,927,1976,67.375
estimates,927,1977,66.227
estimates,927,1978,64.83
estimates,927,1979,63.461
estimates,927,1980,62.247
estimates,927,1981,60.589
estimates,927,1982,59.269
estimates,927,1983,58.169
estimates,927,1984,57.107
estimates,927,1985,56.02
estimates,927,1986,55.329
estimates,927,1987,54.525
estimates,927,1988,53.687
estimates,927,1989,52.906
estimates,927,1990,52.186
estimates,927,1991,51.377
estimates,927,1992,50.612
estimates,927,1993,49.911
estimates,927,1994,49.275
estimates,927,1995,48.711
estimates,927,1996,48.219
estimates,927,1997,47.817
estimates,927,1998,47.509
estimates,927,1999,47.269
estimates,927,2000,47.046
estimates,927,2001,46.749
estimates,927,2002,46.373
estimates,927,2003,45.912
estimates,927,2004,45.413
estimates,927,2005,44.948
estimates,927,2006,44.673
estimates,927,2007,44.372
estimates,927,2008,44.019
estimates,927,2009,43.59
estimates,927,2010,43.096
estimates,927,2011,43.062
estimates,927,2012,42.898
estimates,927,2013,42.649
estimates,927,2014,42.41
estimates,927,2015,42.245
medium_variant,927,2015,42.245
medium_variant,927,2016,42.297
medium_variant,927,2017,42.509
medium_variant,927,2018,42.819
medium_variant,927,2019,43.124
medium_variant,927,2020,43.373
medium_variant,927,2021,43.785
medium_variant,927,2022,44.112
medium_variant,927,2023,44.361
medium_variant,927,2024,44.56
medium_variant,927,2025,44.713
medium_variant,927,2026,44.824
medium_variant,927,2027,44.897
medium_variant,927,2028,44.918
medium_variant,927,2029,44.864
medium_variant,927,2030,44.738
medium_variant,927,2031,44.674
medium_variant,927,2032,44.537
medium_variant,927,2033,44.342
medium_variant,927,2034,44.116
medium_variant,927,2035,43.873
medium_variant,927,2036,43.703
medium_variant,927,2037,43.52
medium_variant,927,2038,43.32
medium_variant,927,2039,43.091
medium_variant,927,2040,42.832
medium_variant,927,2041,42.649
medium_variant,927,2042,42.438
medium_variant,927,2043,42.222
medium_variant,927,2044,42.032
medium_variant,927,2045,41.886
medium_variant,927,2046,41.872
medium_variant,927,2047,41.888
medium_variant,927,2048,41.929
medium_variant,927,2049,41.978
medium_variant,927,2050,42.027
medium_variant,927,2051,42.145
medium_variant,927,2052,42.258
medium_variant,927,2053,42.361
medium_variant,927,2054,42.45
medium_variant,927,2055,42.519
medium_variant,927,2056,42.629
medium_variant,927,2057,42.717
medium_variant,927,2058,42.773
medium_variant,927,2059,42.789
medium_variant,927,2060,42.759
medium_variant,927,2061,42.743
medium_variant,927,2062,42.688
medium_variant,927,2063,42.593
medium_variant,927,2064,42.463
medium_variant,927,2065,42.304
medium_variant,927,2066,42.179
medium_variant,927,2067,42.027
medium_variant,927,2068,41.858
medium_variant,927,2069,41.684
medium_variant,927,2070,41.516
medium_variant,927,2071,41.409
medium_variant,927,2072,41.309
medium_variant,927,2073,41.216
medium_variant,927,2074,41.123
medium_variant,927,2075,41.031
medium_variant,927,2076,40.991
medium_variant,927,2077,40.951
medium_variant,927,2078,40.915
medium_variant,927,2079,40.884
medium_variant,927,2080,40.863
medium_variant,927,2081,40.893
medium_variant,927,2082,40.928
medium_variant,927,2083,40.964
medium_variant,927,2084,40.997
medium_variant,927,2085,41.02
medium_variant,927,2086,41.071
medium_variant,927,2087,41.113
medium_variant,927,2088,41.143
medium_variant,927,2089,41.16
medium_variant,927,2090,41.161
medium_variant,927,2091,41.182
medium_variant,927,2092,41.188
medium_variant,927,2093,41.179
medium_variant,927,2094,41.152
medium_variant,927,2095,41.109
medium_variant,927,2096,41.082
medium_variant,927,2097,41.041
medium_variant,927,2098,40.988
medium_variant,927,2099,40.925
medium_variant,927,2100,40.855
high_variant,927,2015,42.244654751857
low_variant,927,2015,42.244654751857
constant_fertility,927,2015,42.244654751857
instant_replacement,927,2015,42.244654751857
zero_migration,927,2015,42.244654751857
constant_mortality,927,2015,42.244654751857
no_change,927,2015,42.244654751857
high_variant,927,2020,44.8010399265679
low_variant,927,2020,41.9454480655208
constant_fertility,927,2020,43.6966239360404
instant_replacement,927,2020,44.4826915975263
zero_migration,927,2020,42.1932640853219
constant_mortality,927,2020,43.397350874221
no_change,927,2020,43.7207428850193
high_variant,927,2025,48.4006026047632
low_variant,927,2025,41.0255472993741
constant_fertility,927,2025,45.501880727812
instant_replacement,927,2025,47.1071029348727
