variant,region,year,childdependencyratio2064
estimates,926,1950,51.857
estimates,926,1951,52.103
estimates,926,1952,52.103
estimates,926,1953,52.18
estimates,926,1954,52.326
estimates,926,1955,52.439
estimates,926,1956,52.377
estimates,926,1957,52.365
estimates,926,1958,52.394
estimates,926,1959,52.538
estimates,926,1960,52.866
estimates,926,1961,53.518
estimates,926,1962,54.29
estimates,926,1963,55.086
estimates,926,1964,55.77
estimates,926,1965,56.25
estimates,926,1966,56.769
estimates,926,1967,57.017
estimates,926,1968,57.063
estimates,926,1969,56.999
estimates,926,1970,56.866
estimates,926,1971,56.784
estimates,926,1972,56.547
estimates,926,1973,56.169
estimates,926,1974,55.662
estimates,926,1975,55.03
estimates,926,1976,54.245
estimates,926,1977,53.476
estimates,926,1978,52.609
estimates,926,1979,51.521
estimates,926,1980,50.193
estimates,926,1981,48.922
estimates,926,1982,47.488
estimates,926,1983,45.997
estimates,926,1984,44.579
estimates,926,1985,43.302
estimates,926,1986,42.348
estimates,926,1987,41.401
estimates,926,1988,40.526
estimates,926,1989,39.773
estimates,926,1990,39.161
estimates,926,1991,38.733
estimates,926,1992,38.422
estimates,926,1993,38.213
estimates,926,1994,38.066
estimates,926,1995,37.954
estimates,926,1996,37.822
estimates,926,1997,37.79
estimates,926,1998,37.791
estimates,926,1999,37.755
estimates,926,2000,37.651
estimates,926,2001,37.731
estimates,926,2002,37.698
estimates,926,2003,37.576
estimates,926,2004,37.399
estimates,926,2005,37.186
estimates,926,2006,36.944
estimates,926,2007,36.654
estimates,926,2008,36.349
estimates,926,2009,36.065
estimates,926,2010,35.828
estimates,926,2011,35.635
estimates,926,2012,35.503
estimates,926,2013,35.42
estimates,926,2014,35.361
estimates,926,2015,35.312
medium_variant,926,2015,35.312
medium_variant,926,2016,35.334
medium_variant,926,2017,35.354
medium_variant,926,2018,35.373
medium_variant,926,2019,35.4
medium_variant,926,2020,35.439
medium_variant,926,2021,35.564
medium_variant,926,2022,35.68
medium_variant,926,2023,35.8
medium_variant,926,2024,35.938
medium_variant,926,2025,36.103
medium_variant,926,2026,36.335
