variant,region,year,childdependencyratio2064
estimates,1502,1950,90.716
estimates,1502,1951,92.75
estimates,1502,1952,95.095
estimates,1502,1953,96.967
estimates,1502,1954,98.057
estimates,1502,1955,98.527
estimates,1502,1956,100.43
estimates,1502,1957,101.251
estimates,1502,1958,101.724
estimates,1502,1959,102.499
estimates,1502,1960,103.797
estimates,1502,1961,104.747
estimates,1502,1962,106.702
estimates,1502,1963,109.118
estimates,1502,1964,111.249
estimates,1502,1965,112.798
estimates,1502,1966,115.156
estimates,1502,1967,116.801
estimates,1502,1968,117.777
estimates,1502,1969,118.157
estimates,1502,1970,117.923
estimates,1502,1971,117.458
estimates,1502,1972,116.082
estimates,1502,1973,114.221
estimates,1502,1974,112.316
estimates,1502,1975,110.568
estimates,1502,1976,108.859
estimates,1502,1977,107.274
estimates,1502,1978,105.673
estimates,1502,1979,103.903
estimates,1502,1980,101.919
estimates,1502,1981,99.657
estimates,1502,1982,97.514
estimates,1502,1983,95.366
estimates,1502,1984,93.111
estimates,1502,1985,90.759
estimates,1502,1986,88.758
estimates,1502,1987,86.709
estimates,1502,1988,84.655
estimates,1502,1989,82.572
estimates,1502,1990,80.416
estimates,1502,1991,78.793
estimates,1502,1992,76.668
estimates,1502,1993,74.388
estimates,1502,1994,72.357
estimates,1502,1995,70.728
estimates,1502,1996,68.727
estimates,1502,1997,67.303
estimates,1502,1998,66.181
estimates,1502,1999,65.013
estimates,1502,2000,63.663
estimates,1502,2001,62.432
estimates,1502,2002,61.157
estimates,1502,2003,59.757
estimates,1502,2004,58.179
estimates,1502,2005,56.41
estimates,1502,2006,54.696
estimates,1502,2007,52.724
estimates,1502,2008,50.705
estimates,1502,2009,48.884
estimates,1502,2010,47.383
estimates,1502,2011,46.126
estimates,1502,2012,45.134
estimates,1502,2013,44.381
estimates,1502,2014,43.796
estimates,1502,2015,43.331
medium_variant,1502,2015,43.331
medium_variant,1502,2016,43.077
medium_variant,1502,2017,42.918
medium_variant,1502,2018,42.821
medium_variant,1502,2019,42.747
medium_variant,1502,2020,42.657
medium_variant,1502,2021,42.493
medium_variant,1502,2022,42.321
medium_variant,1502,2023,42.132
medium_variant,1502,2024,41.927
medium_variant,1502,2025,41.708
medium_variant,1502,2026,41.492
medium_variant,1502,2027,41.273
medium_variant,1502,2028,41.038
medium_variant,1502,2029,40.781
medium_variant,1502,2030,40.501
medium_variant,1502,2031,40.259
medium_variant,1502,2032,39.984
medium_variant,1502,2033,39.695
medium_variant,1502,2034,39.412
medium_variant,1502,2035,39.15
medium_variant,1502,2036,38.945
medium_variant,1502,2037,38.75
medium_variant,1502,2038,38.576
medium_variant,1502,2039,38.423
medium_variant,1502,2040,38.293
medium_variant,1502,2041,38.204
medium_variant,1502,2042,38.136
medium_variant,1502,2043,38.097
medium_variant,1502,2044,38.092
medium_variant,1502,2045,38.122
medium_variant,1502,2046,38.194
medium_variant,1502,2047,38.293
medium_variant,1502,2048,38.424
medium_variant,1502,2049,38.597
medium_variant,1502,2050,38.817
medium_variant,1502,2051,39.091
medium_variant,1502,2052,39.407
medium_variant,1502,2053,39.738
medium_variant,1502,2054,40.044
medium_variant,1502,2055,40.295
medium_variant,1502,2056,40.501
medium_variant,1502,2057,40.646
medium_variant,1502,2058,40.733
medium_variant,1502,2059,40.771
medium_variant,1502,2060,40.767
medium_variant,1502,2061,40.721
medium_variant,1502,2062,40.635
medium_variant,1502,2063,40.52
medium_variant,1502,2064,40.391
medium_variant,1502,2065,40.26
medium_variant,1502,2066,40.154
medium_variant,1502,2067,40.048
medium_variant,1502,2068,39.949
medium_variant,1502,2069,39.864
medium_variant,1502,2070,39.798
medium_variant,1502,2071,39.765
medium_variant,1502,2072,39.747
medium_variant,1502,2073,39.752
medium_variant,1502,2074,39.785
medium_variant,1502,2075,39.85
medium_variant,1502,2076,39.951
medium_variant,1502,2077,40.08
medium_variant,1502,2078,40.228
medium_variant,1502,2079,40.383
medium_variant,1502,2080,40.534
medium_variant,1502,2081,40.685
medium_variant,1502,2082,40.829
medium_variant,1502,2083,40.96
medium_variant,1502,2084,41.072
medium_variant,1502,2085,41.161
medium_variant,1502,2086,41.23
medium_variant,1502,2087,41.273
medium_variant,1502,2088,41.291
medium_variant,1502,2089,41.289
medium_variant,1502,2090,41.268
medium_variant,1502,2091,41.236
medium_variant,1502,2092,41.184
medium_variant,1502,2093,41.118
medium_variant,1502,2094,41.044
medium_variant,1502,2095,40.967
medium_variant,1502,2096,40.894
medium_variant,1502,2097,40.819
medium_variant,1502,2098,40.745
medium_variant,1502,2099,40.678
medium_variant,1502,2100,40.619
high_variant,1502,2015,43.3309067185684
low_variant,1502,2015,43.3309067185684
constant_fertility,1502,2015,43.3309067185684
instant_replacement,1502,2015,43.3309067185684
zero_migration,1502,2015,43.3309067185684
constant_mortality,1502,2015,43.3309067185684
