variant,region,year,childdependencyratio2064
estimates,914,1950,113.652
estimates,914,1951,114.302
estimates,914,1952,114.664
estimates,914,1953,114.791
estimates,914,1954,114.735
estimates,914,1955,114.528
estimates,914,1956,115.311
estimates,914,1957,115.794
estimates,914,1958,116.023
estimates,914,1959,116.035
estimates,914,1960,115.87
estimates,914,1961,116.709
estimates,914,1962,117.189
estimates,914,1963,117.421
estimates,914,1964,117.509
estimates,914,1965,117.509
estimates,914,1966,118.424
estimates,914,1967,119.081
estimates,914,1968,119.555
estimates,914,1969,119.92
estimates,914,1970,120.226
estimates,914,1971,121.375
estimates,914,1972,122.386
estimates,914,1973,123.256
estimates,914,1974,123.949
estimates,914,1975,124.46
estimates,914,1976,125.695
estimates,914,1977,126.583
estimates,914,1978,127.213
estimates,914,1979,127.674
estimates,914,1980,128.013
estimates,914,1981,129.386
estimates,914,1982,130.465
estimates,914,1983,131.313
estimates,914,1984,131.964
estimates,914,1985,132.421
estimates,914,1986,133.303
estimates,914,1987,133.888
estimates,914,1988,134.216
estimates,914,1989,134.303
estimates,914,1990,134.161
estimates,914,1991,134.456
estimates,914,1992,134.426
estimates,914,1993,134.11
estimates,914,1994,133.531
estimates,914,1995,132.719
estimates,914,1996,132.519
estimates,914,1997,132.05
estimates,914,1998,131.391
estimates,914,1999,130.618
estimates,914,2000,129.78
estimates,914,2001,129.618
estimates,914,2002,129.306
estimates,914,2003,128.908
estimates,914,2004,128.471
estimates,914,2005,128.014
estimates,914,2006,128.039
estimates,914,2007,127.922
estimates,914,2008,127.728
estimates,914,2009,127.505
estimates,914,2010,127.263
estimates,914,2011,127.29
estimates,914,2012,127.252
estimates,914,2013,127.136
estimates,914,2014,126.896
estimates,914,2015,126.497
medium_variant,914,2015,126.497
medium_variant,914,2016,126.302
medium_variant,914,2017,125.869
medium_variant,914,2018,125.252
medium_variant,914,2019,124.51
medium_variant,914,2020,123.666
medium_variant,914,2021,122.865
medium_variant,914,2022,121.973
