variant,region,year,childdependencyratio2064
estimates,947,1950,115.474
estimates,947,1951,116.301
estimates,947,1952,116.835
estimates,947,1953,117.114
estimates,947,1954,117.204
estimates,947,1955,117.159
estimates,947,1956,118.176
estimates,947,1957,118.885
estimates,947,1958,119.356
estimates,947,1959,119.64
estimates,947,1960,119.778
estimates,947,1961,120.866
estimates,947,1962,121.659
estimates,947,1963,122.229
estimates,947,1964,122.636
estimates,947,1965,122.918
estimates,947,1966,124.048
estimates,947,1967,124.89
estimates,947,1968,125.507
estimates,947,1969,125.956
estimates,947,1970,126.273
estimates,947,1971,127.377
estimates,947,1972,128.256
estimates,947,1973,128.937
estimates,947,1974,129.433
estimates,947,1975,129.762
estimates,947,1976,130.663
estimates,947,1977,131.272
estimates,947,1978,131.665
estimates,947,1979,131.906
estimates,947,1980,132.032
estimates,947,1981,133.059
estimates,947,1982,133.81
estimates,947,1983,134.329
estimates,947,1984,134.655
estimates,947,1985,134.815
estimates,947,1986,135.573
estimates,947,1987,136.07
estimates,947,1988,136.32
estimates,947,1989,136.305
estimates,947,1990,136.014
estimates,947,1991,136.128
estimates,947,1992,135.867
estimates,947,1993,135.312
estimates,947,1994,134.574
estimates,947,1995,133.734
estimates,947,1996,133.748
estimates,947,1997,133.637
estimates,947,1998,133.412
estimates,947,1999,133.038
estimates,947,2000,132.498
estimates,947,2001,132.455
estimates,947,2002,132.141
estimates,947,2003,131.637
estimates,947,2004,131.037
estimates,947,2005,130.392
estimates,947,2006,130.007
estimates,947,2007,129.51
estimates,947,2008,128.939
estimates,947,2009,128.31
estimates,947,2010,127.631
estimates,947,2011,127.146
estimates,947,2012,126.549
estimates,947,2013,125.856
estimates,947,2014,125.068
estimates,947,2015,124.184
medium_variant,947,2015,124.184
medium_variant,947,2016,123.448
medium_variant,947,2017,122.583
medium_variant,947,2018,121.608
medium_variant,947,2019,120.537
medium_variant,947,2020,119.38
medium_variant,947,2021,118.355
medium_variant,947,2022,117.235
medium_variant,947,2023,116.027
medium_variant,947,2024,114.737
medium_variant,947,2025,113.373
medium_variant,947,2026,112.138
medium_variant,947,2027,110.823
