variant,region,year,oldagedependencyratio2569
estimates,914,1950,4.432
estimates,914,1951,4.43
estimates,914,1952,4.366
estimates,914,1953,4.245
estimates,914,1954,4.07
estimates,914,1955,3.845
estimates,914,1956,3.899
estimates,914,1957,3.905
estimates,914,1958,3.867
estimates,914,1959,3.787
estimates,914,1960,3.669
estimates,914,1961,3.764
estimates,914,1962,3.817
estimates,914,1963,3.829
estimates,914,1964,3.802
estimates,914,1965,3.74
estimates,914,1966,3.85
estimates,914,1967,3.92
estimates,914,1968,3.949
estimates,914,1969,3.937
estimates,914,1970,3.886
estimates,914,1971,3.986
estimates,914,1972,4.046
estimates,914,1973,4.07
estimates,914,1974,4.062
estimates,914,1975,4.027
estimates,914,1976,4.133
estimates,914,1977,4.205
estimates,914,1978,4.242
estimates,914,1979,4.247
estimates,914,1980,4.223
estimates,914,1981,4.34
estimates,914,1982,4.425
estimates,914,1983,4.481
estimates,914,1984,4.511
estimates,914,1985,4.519
estimates,914,1986,4.627
estimates,914,1987,4.701
estimates,914,1988,4.743
estimates,914,1989,4.756
estimates,914,1990,4.744
estimates,914,1991,4.832
estimates,914,1992,4.884
estimates,914,1993,4.903
estimates,914,1994,4.891
estimates,914,1995,4.851
estimates,914,1996,4.898
estimates,914,1997,4.903
estimates,914,1998,4.872
estimates,914,1999,4.807
estimates,914,2000,4.714
estimates,914,2001,4.748
estimates,914,2002,4.745
estimates,914,2003,4.71
estimates,914,2004,4.647
estimates,914,2005,4.563
estimates,914,2006,4.613
estimates,914,2007,4.631
estimates,914,2008,4.623
estimates,914,2009,4.593
estimates,914,2010,4.545
estimates,914,2011,4.588
estimates,914,2012,4.603
estimates,914,2013,4.593
estimates,914,2014,4.559
estimates,914,2015,4.504
medium_variant,914,2015,4.504
medium_variant,914,2016,4.548
medium_variant,914,2017,4.562
medium_variant,914,2018,4.552
medium_variant,914,2019,4.52
medium_variant,914,2020,4.471
medium_variant,914,2021,4.515
medium_variant,914,2022,4.532
medium_variant,914,2023,4.528
medium_variant,914,2024,4.509
medium_variant,914,2025,4.478
medium_variant,914,2026,4.534
medium_variant,914,2027,4.568
medium_variant,914,2028,4.582
medium_variant,914,2029,4.58
medium_variant,914,2030,4.566
medium_variant,914,2031,4.631
medium_variant,914,2032,4.674
medium_variant,914,2033,4.698
medium_variant,914,2034,4.705
medium_variant,914,2035,4.699
medium_variant,914,2036,4.765
medium_variant,914,2037,4.809
medium_variant,914,2038,4.838
medium_variant,914,2039,4.858
medium_variant,914,2040,4.874
medium_variant,914,2041,4.965
medium_variant,914,2042,5.039
medium_variant,914,2043,5.102
medium_variant,914,2044,5.157
medium_variant,914,2045,5.208
medium_variant,914,2046,5.327
medium_variant,914,2047,5.43
medium_variant,914,2048,5.518
medium_variant,914,2049,5.594
medium_variant,914,2050,5.661
medium_variant,914,2051,5.789
medium_variant,914,2052,5.897
medium_variant,914,2053,5.988
medium_variant,914,2054,6.063
medium_variant,914,2055,6.127
medium_variant,914,2056,6.248
medium_variant,914,2057,6.347
medium_variant,914,2058,6.429
medium_variant,914,2059,6.499
medium_variant,914,2060,6.56
medium_variant,914,2061,6.684
medium_variant,914,2062,6.789
medium_variant,914,2063,6.881
medium_variant,914,2064,6.965
medium_variant,914,2065,7.046
medium_variant,914,2066,7.195
medium_variant,914,2067,7.328
medium_variant,914,2068,7.452
medium_variant,914,2069,7.573
medium_variant,914,2070,7.696
medium_variant,914,2071,7.89
medium_variant,914,2072,8.071
medium_variant,914,2073,8.245
medium_variant,914,2074,8.415
medium_variant,914,2075,8.585
medium_variant,914,2076,8.824
medium_variant,914,2077,9.048
medium_variant,914,2078,9.262
medium_variant,914,2079,9.473
medium_variant,914,2080,9.684
medium_variant,914,2081,9.957
medium_variant,914,2082,10.215
medium_variant,914,2083,10.461
medium_variant,914,2084,10.695
medium_variant,914,2085,10.92
medium_variant,914,2086,11.2
medium_variant,914,2087,11.459
medium_variant,914,2088,11.702
medium_variant,914,2089,11.935
medium_variant,914,2090,12.164
medium_variant,914,2091,12.448
medium_variant,914,2092,12.714
medium_variant,914,2093,12.967
medium_variant,914,2094,13.213
medium_variant,914,2095,13.457
medium_variant,914,2096,13.764
medium_variant,914,2097,14.056
medium_variant,914,2098,14.338
medium_variant,914,2099,14.617
