variant,region,year,oldagedependencyratio2569
estimates,957,1950,3.807
estimates,957,1951,3.854
estimates,957,1952,3.889
estimates,957,1953,3.917
estimates,957,1954,3.956
estimates,957,1955,4.016
estimates,957,1956,4.191
estimates,957,1957,4.39
estimates,957,1958,4.6
estimates,957,1959,4.789
estimates,957,1960,4.929
estimates,957,1961,4.921
estimates,957,1962,4.843
estimates,957,1963,4.731
estimates,957,1964,4.635
estimates,957,1965,4.566
estimates,957,1966,4.621
estimates,957,1967,4.67
estimates,957,1968,4.696
estimates,957,1969,4.693
estimates,957,1970,4.669
estimates,957,1971,4.808
estimates,957,1972,4.936
estimates,957,1973,5.05
estimates,957,1974,5.142
estimates,957,1975,5.205
estimates,957,1976,5.298
estimates,957,1977,5.354
estimates,957,1978,5.387
estimates,957,1979,5.406
estimates,957,1980,5.433
estimates,957,1981,5.527
estimates,957,1982,5.636
estimates,957,1983,5.756
estimates,957,1984,5.851
estimates,957,1985,5.881
estimates,957,1986,5.944
estimates,957,1987,5.945
estimates,957,1988,5.926
estimates,957,1989,5.934
estimates,957,1990,5.99
estimates,957,1991,6.095
estimates,957,1992,6.203
estimates,957,1993,6.292
estimates,957,1994,6.359
estimates,957,1995,6.406
estimates,957,1996,6.501
estimates,957,1997,6.579
estimates,957,1998,6.639
estimates,957,1999,6.686
estimates,957,2000,6.732
estimates,957,2001,6.901
estimates,957,2002,7.057
estimates,957,2003,7.198
estimates,957,2004,7.326
estimates,957,2005,7.442
estimates,957,2006,7.686
estimates,957,2007,7.927
estimates,957,2008,8.157
estimates,957,2009,8.373
estimates,957,2010,8.578
estimates,957,2011,8.764
estimates,957,2012,8.938
estimates,957,2013,9.097
estimates,957,2014,9.234
estimates,957,2015,9.345
medium_variant,957,2015,9.345
medium_variant,957,2016,9.479
medium_variant,957,2017,9.592
medium_variant,957,2018,9.703
medium_variant,957,2019,9.843
medium_variant,957,2020,10.03
medium_variant,957,2021,10.323
medium_variant,957,2022,10.656
medium_variant,957,2023,11.028
medium_variant,957,2024,11.432
medium_variant,957,2025,11.87
medium_variant,957,2026,12.358
medium_variant,957,2027,12.868
medium_variant,957,2028,13.403
medium_variant,957,2029,13.958
medium_variant,957,2030,14.536
medium_variant,957,2031,15.13
medium_variant,957,2032,15.738
medium_variant,957,2033,16.367
medium_variant,957,2034,17.022
medium_variant,957,2035,17.706
medium_variant,957,2036,18.39
medium_variant,957,2037,19.083
medium_variant,957,2038,19.771
medium_variant,957,2039,20.433
medium_variant,957,2040,21.064
medium_variant,957,2041,21.623
medium_variant,957,2042,22.146
medium_variant,957,2043,22.634
