variant,region,year,oldagedependencyratio2569
estimates,934,1950,5.326
estimates,934,1951,5.395
estimates,934,1952,5.413
estimates,934,1953,5.38
estimates,934,1954,5.299
estimates,934,1955,5.172
estimates,934,1956,5.245
estimates,934,1957,5.271
estimates,934,1958,5.247
estimates,934,1959,5.17
estimates,934,1960,5.039
estimates,934,1961,5.13
estimates,934,1962,5.171
estimates,934,1963,5.168
estimates,934,1964,5.127
estimates,934,1965,5.056
estimates,934,1966,5.198
estimates,934,1967,5.318
estimates,934,1968,5.414
estimates,934,1969,5.486
estimates,934,1970,5.533
estimates,934,1971,5.682
estimates,934,1972,5.801
estimates,934,1973,5.889
estimates,934,1974,5.944
estimates,934,1975,5.967
estimates,934,1976,6.081
estimates,934,1977,6.155
estimates,934,1978,6.198
estimates,934,1979,6.22
estimates,934,1980,6.23
estimates,934,1981,6.328
estimates,934,1982,6.403
estimates,934,1983,6.456
estimates,934,1984,6.484
estimates,934,1985,6.49
estimates,934,1986,6.567
estimates,934,1987,6.614
estimates,934,1988,6.636
estimates,934,1989,6.634
estimates,934,1990,6.614
estimates,934,1991,6.673
estimates,934,1992,6.706
estimates,934,1993,6.721
estimates,934,1994,6.728
estimates,934,1995,6.733
estimates,934,1996,6.825
estimates,934,1997,6.904
estimates,934,1998,6.973
estimates,934,1999,7.037
estimates,934,2000,7.101
estimates,934,2001,7.247
estimates,934,2002,7.38
estimates,934,2003,7.501
estimates,934,2004,7.605
estimates,934,2005,7.692
estimates,934,2006,7.829
estimates,934,2007,7.946
estimates,934,2008,8.04
estimates,934,2009,8.106
estimates,934,2010,8.144
estimates,934,2011,8.22
estimates,934,2012,8.269
estimates,934,2013,8.306
estimates,934,2014,8.35
estimates,934,2015,8.413
medium_variant,934,2015,8.413
medium_variant,934,2016,8.56
medium_variant,934,2017,8.712
medium_variant,934,2018,8.884
medium_variant,934,2019,9.096
medium_variant,934,2020,9.357
medium_variant,934,2021,9.722
medium_variant,934,2022,10.123
medium_variant,934,2023,10.542
medium_variant,934,2024,10.952
medium_variant,934,2025,11.34
medium_variant,934,2026,11.763
medium_variant,934,2027,12.162
medium_variant,934,2028,12.554
medium_variant,934,2029,12.959
medium_variant,934,2030,13.39
medium_variant,934,2031,13.878
medium_variant,934,2032,14.376
medium_variant,934,2033,14.885
medium_variant,934,2034,15.409
medium_variant,934,2035,15.95
medium_variant,934,2036,16.534
medium_variant,934,2037,17.12
