variant,region,year,oldagedependencyratio2569
estimates,954,1950,5.619
estimates,954,1951,5.5
estimates,954,1952,5.385
estimates,954,1953,5.279
estimates,954,1954,5.197
estimates,954,1955,5.125
estimates,954,1956,5.11
estimates,954,1957,5.092
estimates,954,1958,5.076
estimates,954,1959,5.054
estimates,954,1960,5.027
estimates,954,1961,5.078
estimates,954,1962,5.102
estimates,954,1963,5.105
estimates,954,1964,5.072
estimates,954,1965,5.006
estimates,954,1966,5.024
estimates,954,1967,5.016
estimates,954,1968,4.995
estimates,954,1969,4.957
estimates,954,1970,4.902
estimates,954,1971,5.016
estimates,954,1972,5.143
estimates,954,1973,5.273
estimates,954,1974,5.422
estimates,954,1975,5.584
estimates,954,1976,5.578
estimates,954,1977,5.539
estimates,954,1978,5.467
estimates,954,1979,5.364
estimates,954,1980,5.245
estimates,954,1981,5.233
estimates,954,1982,5.209
estimates,954,1983,5.172
estimates,954,1984,5.126
estimates,954,1985,5.083
estimates,954,1986,5.091
estimates,954,1987,5.081
estimates,954,1988,5.053
estimates,954,1989,5.005
estimates,954,1990,4.945
estimates,954,1991,4.99
estimates,954,1992,5.02
estimates,954,1993,5.042
estimates,954,1994,5.049
estimates,954,1995,5.047
estimates,954,1996,5.154
estimates,954,1997,5.2
estimates,954,1998,5.199
estimates,954,1999,5.158
estimates,954,2000,5.106
estimates,954,2001,5.26
estimates,954,2002,5.441
estimates,954,2003,5.64
estimates,954,2004,5.832
estimates,954,2005,6.004
estimates,954,2006,6.183
estimates,954,2007,6.354
estimates,954,2008,6.519
estimates,954,2009,6.664
estimates,954,2010,6.789
estimates,954,2011,6.928
estimates,954,2012,7.042
estimates,954,2013,7.164
estimates,954,2014,7.327
estimates,954,2015,7.556
medium_variant,954,2015,7.556
medium_variant,954,2016,7.866
medium_variant,954,2017,8.223
medium_variant,954,2018,8.62
medium_variant,954,2019,9.041
medium_variant,954,2020,9.487
medium_variant,954,2021,9.97
medium_variant,954,2022,10.459
medium_variant,954,2023,10.955
medium_variant,954,2024,11.454
medium_variant,954,2025,11.96
medium_variant,954,2026,12.461
medium_variant,954,2027,12.958
medium_variant,954,2028,13.462
medium_variant,954,2029,13.991
medium_variant,954,2030,14.548
medium_variant,954,2031,15.115
medium_variant,954,2032,15.698
medium_variant,954,2033,16.286
medium_variant,954,2034,16.875
medium_variant,954,2035,17.467
medium_variant,954,2036,18.033
medium_variant,954,2037,18.583
medium_variant,954,2038,19.112
medium_variant,954,2039,19.611
medium_variant,954,2040,20.069
medium_variant,954,2041,20.465
medium_variant,954,2042,20.819
medium_variant,954,2043,21.135
medium_variant,954,2044,21.398
medium_variant,954,2045,21.611
medium_variant,954,2046,21.768
medium_variant,954,2047,21.873
medium_variant,954,2048,21.951
medium_variant,954,2049,22.037
medium_variant,954,2050,22.151
medium_variant,954,2051,22.278
medium_variant,954,2052,22.422
medium_variant,954,2053,22.588
medium_variant,954,2054,22.771
medium_variant,954,2055,22.966
medium_variant,954,2056,23.16
medium_variant,954,2057,23.378
medium_variant,954,2058,23.619
medium_variant,954,2059,23.887
medium_variant,954,2060,24.189
medium_variant,954,2061,24.496
medium_variant,954,2062,24.837
medium_variant,954,2063,25.226
medium_variant,954,2064,25.675
medium_variant,954,2065,26.183
medium_variant,954,2066,26.709
medium_variant,954,2067,27.296
medium_variant,954,2068,27.919
medium_variant,954,2069,28.544
medium_variant,954,2070,29.162
medium_variant,954,2071,29.729
medium_variant,954,2072,30.281
medium_variant,954,2073,30.835
medium_variant,954,2074,31.401
medium_variant,954,2075,31.978
medium_variant,954,2076,32.483
medium_variant,954,2077,32.987
medium_variant,954,2078,33.484
medium_variant,954,2079,33.977
medium_variant,954,2080,34.459
medium_variant,954,2081,34.846
medium_variant,954,2082,35.225
medium_variant,954,2083,35.599
medium_variant,954,2084,35.974
medium_variant,954,2085,36.357
medium_variant,954,2086,36.643
medium_variant,954,2087,36.936
medium_variant,954,2088,37.243
medium_variant,954,2089,37.568
medium_variant,954,2090,37.915
medium_variant,954,2091,38.171
medium_variant,954,2092,38.451
medium_variant,954,2093,38.767
medium_variant,954,2094,39.106
medium_variant,954,2095,39.467
medium_variant,954,2096,39.743
medium_variant,954,2097,40.051
medium_variant,954,2098,40.39
medium_variant,954,2099,40.764
medium_variant,954,2100,41.174
high_variant,954,2015,7.15252831192818
low_variant,954,2015,7.15252831192818
constant_fertility,954,2015,7.15252831192818
instant_replacement,954,2015,7.15252831192818
zero_migration,954,2015,7.15252831192818
constant_mortality,954,2015,7.15252831192818
no_change,954,2015,7.15252831192818
high_variant,954,2020,8.87473584919457
low_variant,954,2020,8.87473584919457
constant_fertility,954,2020,8.87473584919457
instant_replacement,954,2020,8.87473584919457
zero_migration,954,2020,8.69087690738286
constant_mortality,954,2020,8.73958875108966
no_change,954,2020,8.73958875108966
high_variant,954,2025,11.124818948624
low_variant,954,2025,11.124818948624
constant_fertility,954,2025,11.124818948624
instant_replacement,954,2025,11.124818948624
zero_migration,954,2025,10.6721118526566
constant_mortality,954,2025,10.6923429933492
no_change,954,2025,10.69226975712
high_variant,954,2030,13.408580052662
low_variant,954,2030,13.408580052662
constant_fertility,954,2030,13.408580052662
instant_replacement,954,2030,13.408580052662
zero_migration,954,2030,12.6736204616314
constant_mortality,954,2030,12.4883392500842
no_change,954,2030,12.4881774484018
high_variant,954,2035,16.0392492462096
low_variant,954,2035,16.0392492462096
constant_fertility,954,2035,16.0392492462096
instant_replacement,954,2035,16.0395067787252
zero_migration,954,2035,14.9801433730091
constant_mortality,954,2035,14.3965680594687
no_change,954,2035,14.3963891762265
high_variant,954,2040,18.502987982919
low_variant,954,2040,18.502987982919
constant_fertility,954,2040,18.502987982919
instant_replacement,954,2040,18.5031745279666
zero_migration,954,2040,17.117495962223
constant_mortality,954,2040,15.9444290549085
no_change,954,2040,15.9445381187523
high_variant,954,2045,19.8170189334576
low_variant,954,2045,20.358557068883
constant_fertility,954,2045,19.8897517288289
instant_replacement,954,2045,20.7234714819354
zero_migration,954,2045,18.4210191196359
constant_mortality,954,2045,16.5619043164037
no_change,954,2045,16.4003763479771
high_variant,954,2050,19.8096231859368
low_variant,954,2050,21.2392512322019
constant_fertility,954,2050,19.9478920958957
instant_replacement,954,2050,21.6919126412526
zero_migration,954,2050,18.6992281107378
constant_mortality,954,2050,16.1523848351269
no_change,954,2050,15.7144155532971
high_variant,954,2055,19.9226111208824
low_variant,954,2055,22.5256961687282
constant_fertility,954,2055,20.0867410788928
instant_replacement,954,2055,22.8357250439896
zero_migration,954,2055,19.2665029949179
constant_mortality,954,2055,16.029588672207
no_change,954,2055,15.220210138075
high_variant,954,2060,20.3280183973044
low_variant,954,2060,24.2394990645903
constant_fertility,954,2060,20.3998734668641
instant_replacement,954,2060,24.2901002077199
zero_migration,954,2060,20.2597871586137
constant_mortality,954,2060,16.2993889082929
no_change,954,2060,15.0223062796918
high_variant,954,2065,21.1845217128768
low_variant,954,2065,26.7183610123091
constant_fertility,954,2065,21.0597640724336
instant_replacement,954,2065,26.3659471753109
zero_migration,954,2065,21.8802562818587
constant_mortality,954,2065,17.1170808761019
no_change,954,2065,15.2227672599019
high_variant,954,2070,22.8779596050249
low_variant,954,2070,30.8121931686579
constant_fertility,954,2070,22.44555387358
instant_replacement,954,2070,29.8831857998279
zero_migration,954,2070,24.4476806062816
constant_mortality,954,2070,18.7801183342795
no_change,954,2070,15.9875326055343
high_variant,954,2075,24.194792465695
low_variant,954,2075,35.2464435704907
constant_fertility,954,2075,23.346341102357
instant_replacement,954,2075,33.5877930328717
zero_migration,954,2075,26.6738030159736
constant_mortality,954,2075,20.0769868401805
no_change,954,2075,16.207955082122
high_variant,954,2080,25.0544261114385
low_variant,954,2080,40.049976614346
constant_fertility,954,2080,23.6869187081199
instant_replacement,954,2080,37.312855323531
zero_migration,954,2080,28.4165476719721
constant_mortality,954,2080,20.9141751266954
no_change,954,2080,15.8577674630639
high_variant,954,2085,25.2791391538273
low_variant,954,2085,44.7951407908696
constant_fertility,954,2085,23.3031841504874
instant_replacement,954,2085,40.3184794850916
zero_migration,954,2085,29.5751900847442
constant_mortality,954,2085,21.1523141933332
no_change,954,2085,14.9506151919395
high_variant,954,2090,26.0792797138755
low_variant,954,2090,47.5540208426012
constant_fertility,954,2090,23.0372242608469
instant_replacement,954,2090,39.0566131117724
zero_migration,954,2090,30.688226859965
constant_mortality,954,2090,21.157539088374
no_change,954,2090,14.293970157115
high_variant,954,2095,27.2903792654347
low_variant,954,2095,49.2197251043302
constant_fertility,954,2095,22.9745686237404
instant_replacement,954,2095,38.5283025843901
zero_migration,954,2095,32.1306056197235
constant_mortality,954,2095,21.2956461169251
no_change,954,2095,13.9465579756819
high_variant,954,2100,28.7753590102102
low_variant,954,2100,50.4129108000097
constant_fertility,954,2100,23.0976738636678
instant_replacement,954,2100,38.9989005694803
zero_migration,954,2100,33.8658241771285
constant_mortality,954,2100,21.6607356724945
no_change,954,2100,13.7975599419233
