variant,region,year,oldagedependencyratio2569
estimates,921,1950,5.604
estimates,921,1951,5.534
estimates,921,1952,5.402
estimates,921,1953,5.23
estimates,921,1954,5.047
estimates,921,1955,4.866
estimates,921,1956,4.937
estimates,921,1957,4.996
estimates,921,1958,5.019
estimates,921,1959,4.982
estimates,921,1960,4.877
estimates,921,1961,4.919
estimates,921,1962,4.906
estimates,921,1963,4.858
estimates,921,1964,4.801
estimates,921,1965,4.744
estimates,921,1966,4.855
estimates,921,1967,4.954
estimates,921,1968,5.03
estimates,921,1969,5.069
estimates,921,1970,5.07
estimates,921,1971,5.189
estimates,921,1972,5.27
estimates,921,1973,5.318
estimates,921,1974,5.339
estimates,921,1975,5.337
estimates,921,1976,5.453
estimates,921,1977,5.535
estimates,921,1978,5.584
estimates,921,1979,5.6
estimates,921,1980,5.586
estimates,921,1981,5.668
estimates,921,1982,5.715
estimates,921,1983,5.728
estimates,921,1984,5.71
estimates,921,1985,5.665
estimates,921,1986,5.722
estimates,921,1987,5.747
estimates,921,1988,5.744
estimates,921,1989,5.72
estimates,921,1990,5.682
estimates,921,1991,5.766
estimates,921,1992,5.828
estimates,921,1993,5.87
estimates,921,1994,5.895
estimates,921,1995,5.907
estimates,921,1996,6.024
estimates,921,1997,6.119
estimates,921,1998,6.192
estimates,921,1999,6.245
estimates,921,2000,6.279
estimates,921,2001,6.395
estimates,921,2002,6.485
estimates,921,2003,6.553
estimates,921,2004,6.605
estimates,921,2005,6.643
estimates,921,2006,6.745
estimates,921,2007,6.825
estimates,921,2008,6.878
estimates,921,2009,6.903
estimates,921,2010,6.903
estimates,921,2011,6.975
estimates,921,2012,7.023
estimates,921,2013,7.052
estimates,921,2014,7.07
estimates,921,2015,7.083
medium_variant,921,2015,7.083
medium_variant,921,2016,7.169
medium_variant,921,2017,7.243
medium_variant,921,2018,7.315
medium_variant,921,2019,7.399
medium_variant,921,2020,7.502
medium_variant,921,2021,7.694
medium_variant,921,2022,7.892
medium_variant,921,2023,8.09
medium_variant,921,2024,8.285
medium_variant,921,2025,8.474
medium_variant,921,2026,8.728
medium_variant,921,2027,8.969
medium_variant,921,2028,9.201
medium_variant,921,2029,9.431
medium_variant,921,2030,9.661
medium_variant,921,2031,9.952
medium_variant,921,2032,10.233
medium_variant,921,2033,10.506
medium_variant,921,2034,10.768
medium_variant,921,2035,11.024
medium_variant,921,2036,11.336
medium_variant,921,2037,11.635
medium_variant,921,2038,11.924
medium_variant,921,2039,12.205
medium_variant,921,2040,12.484
medium_variant,921,2041,12.821
medium_variant,921,2042,13.147
medium_variant,921,2043,13.47
medium_variant,921,2044,13.797
medium_variant,921,2045,14.137
medium_variant,921,2046,14.547
medium_variant,921,2047,14.958
medium_variant,921,2048,15.379
medium_variant,921,2049,15.817
medium_variant,921,2050,16.281
medium_variant,921,2051,16.824
medium_variant,921,2052,17.38
medium_variant,921,2053,17.945
medium_variant,921,2054,18.516
medium_variant,921,2055,19.092
medium_variant,921,2056,19.718
medium_variant,921,2057,20.338
medium_variant,921,2058,20.948
medium_variant,921,2059,21.545
medium_variant,921,2060,22.125
medium_variant,921,2061,22.728
medium_variant,921,2062,23.306
medium_variant,921,2063,23.865
medium_variant,921,2064,24.411
medium_variant,921,2065,24.95
medium_variant,921,2066,25.515
medium_variant,921,2067,26.064
medium_variant,921,2068,26.602
medium_variant,921,2069,27.132
medium_variant,921,2070,27.658
medium_variant,921,2071,28.207
medium_variant,921,2072,28.745
medium_variant,921,2073,29.279
medium_variant,921,2074,29.812
medium_variant,921,2075,30.345
medium_variant,921,2076,30.902
medium_variant,921,2077,31.458
medium_variant,921,2078,32.012
medium_variant,921,2079,32.558
medium_variant,921,2080,33.092
medium_variant,921,2081,33.634
medium_variant,921,2082,34.168
medium_variant,921,2083,34.7
medium_variant,921,2084,35.233
medium_variant,921,2085,35.769
medium_variant,921,2086,36.311
medium_variant,921,2087,36.86
medium_variant,921,2088,37.415
medium_variant,921,2089,37.968
medium_variant,921,2090,38.516
medium_variant,921,2091,39.026
medium_variant,921,2092,39.537
medium_variant,921,2093,40.05
medium_variant,921,2094,40.561
medium_variant,921,2095,41.069
medium_variant,921,2096,41.508
medium_variant,921,2097,41.953
medium_variant,921,2098,42.406
medium_variant,921,2099,42.863
medium_variant,921,2100,43.323
high_variant,921,2015,6.77759033039337
low_variant,921,2015,6.77759033039337
constant_fertility,921,2015,6.77759033039337
instant_replacement,921,2015,6.77759033039337
zero_migration,921,2015,6.77759033039337
constant_mortality,921,2015,6.77759033039337
no_change,921,2015,6.77759033039337
high_variant,921,2020,7.1320023343401
low_variant,921,2020,7.1320023343401
constant_fertility,921,2020,7.1320023343401
instant_replacement,921,2020,7.1320023343401
zero_migration,921,2020,7.11793529793053
constant_mortality,921,2020,7.04647859688106
no_change,921,2020,7.04647859688106
high_variant,921,2025,8.02246982503841
low_variant,921,2025,8.02246982503841
constant_fertility,921,2025,8.02246982503841
instant_replacement,921,2025,8.02246982503841
zero_migration,921,2025,7.9925186974673
constant_mortality,921,2025,7.78601246886975
no_change,921,2025,7.78601246886975
high_variant,921,2030,9.10287326162635
low_variant,921,2030,9.10287326162635
constant_fertility,921,2030,9.10287326162635
instant_replacement,921,2030,9.10287326162635
zero_migration,921,2030,9.05295187009031
constant_mortality,921,2030,8.63378996819409
no_change,921,2030,8.63378996819409
high_variant,921,2035,10.3520092787265
low_variant,921,2035,10.3520092787265
constant_fertility,921,2035,10.3520092787265
instant_replacement,921,2035,10.3520092787265
zero_migration,921,2035,10.2768974644415
constant_mortality,921,2035,9.55138007223781
no_change,921,2035,9.55138007223781
high_variant,921,2040,11.6695513870331
low_variant,921,2040,11.6695513870331
constant_fertility,921,2040,11.6695513870331
instant_replacement,921,2040,11.6695513870331
zero_migration,921,2040,11.5666791563457
constant_mortality,921,2040,10.4202796381737
no_change,921,2040,10.4202796381737
high_variant,921,2045,12.9446410802757
low_variant,921,2045,13.2993208143358
constant_fertility,921,2045,13.0101031618044
instant_replacement,921,2045,13.2439774370114
zero_migration,921,2045,12.9850920246903
constant_mortality,921,2045,11.3229822580431
no_change,921,2045,11.2277764075611
high_variant,921,2050,14.4535302426503
low_variant,921,2050,15.4970038346658
constant_fertility,921,2050,14.6004859921558
instant_replacement,921,2050,15.1552741335472
zero_migration,921,2050,14.7784210547439
constant_mortality,921,2050,12.4944694136854
no_change,921,2050,12.19426175603
high_variant,921,2055,16.4005857146183
low_variant,921,2055,18.552895580933
constant_fertility,921,2055,16.6265727295192
instant_replacement,921,2055,17.6282348616323
zero_migration,921,2055,17.1762010578571
constant_mortality,921,2055,14.0982913099366
no_change,921,2055,13.4579022496121
high_variant,921,2060,18.4644713029492
low_variant,921,2060,22.0666903227895
constant_fertility,921,2060,18.6835223301166
instant_replacement,921,2060,20.2771735173283
zero_migration,921,2060,19.8194540041344
constant_mortality,921,2060,15.7622246200043
no_change,921,2060,14.6351853918609
high_variant,921,2065,20.164313433107
low_variant,921,2065,25.6173440042172
constant_fertility,921,2065,20.2932234441548
instant_replacement,921,2065,22.6502409155611
zero_migration,921,2065,22.2689313106561
constant_mortality,921,2065,17.0708163176442
no_change,921,2065,15.3201483755326
high_variant,921,2070,21.5100250570817
low_variant,921,2070,29.4309220885789
constant_fertility,921,2070,21.4963907588871
instant_replacement,921,2070,24.8520125074168
zero_migration,921,2070,24.6153091474411
constant_mortality,921,2070,18.1247087521375
no_change,921,2070,15.5989818759084
high_variant,921,2075,22.5424536795572
low_variant,921,2075,33.7335064142433
constant_fertility,921,2075,22.3312512216954
instant_replacement,921,2075,26.9016484495154
zero_migration,921,2075,26.9019132867371
constant_mortality,921,2075,19.062571064472
no_change,921,2075,15.5985611389978
high_variant,921,2080,23.4262089694659
low_variant,921,2080,38.8651181475407
constant_fertility,921,2080,22.9254427559676
instant_replacement,921,2080,28.8926725720725
zero_migration,921,2080,29.2571757736083
constant_mortality,921,2080,20.0638726567703
no_change,921,2080,15.4810498732062
high_variant,921,2085,24.0386931552624
low_variant,921,2085,44.654016165898
constant_fertility,921,2085,23.1272172366795
instant_replacement,921,2085,30.5714162796701
zero_migration,921,2085,31.4663036801376
constant_mortality,921,2085,20.9413377294537
no_change,921,2085,15.12988388404
high_variant,921,2090,25.5645629604574
low_variant,921,2090,49.1629654632788
constant_fertility,921,2090,23.6885076493903
instant_replacement,921,2090,31.3174938747338
zero_migration,921,2090,33.7809072718117
constant_mortality,921,2090,21.7397634380138
no_change,921,2090,15.0481370879119
high_variant,921,2095,27.3526910041303
low_variant,921,2095,52.477702452278
constant_fertility,921,2095,24.3303291337215
instant_replacement,921,2095,32.383860710676
zero_migration,921,2095,35.9737003450306
constant_mortality,921,2095,22.29342352702
no_change,921,2095,15.0017526582592
high_variant,921,2100,29.0416190068242
low_variant,921,2100,54.8005807580268
constant_fertility,921,2100,24.8546270927829
instant_replacement,921,2100,33.6090215416026
zero_migration,921,2100,37.9285137521761
constant_mortality,921,2100,22.6261903701165
no_change,921,2100,14.8729184627665
