continent,variant,year,population
904,no_change,2035,751477.311
904,zero_migration,2035,746676.293
904,constant_fertility,2036,770582.08
904,constant_mortality,2036,729280.092
904,high_variant,2036,789208.175
904,instant_replacement,2036,762655.865
904,low_variant,2036,698093.307
904,medium_variant,2036,743511.07
904,momentum,2036,757733.94
904,no_change,2036,756019.752
904,zero_migration,2036,750795.516
904,constant_fertility,2037,776304.528
904,constant_mortality,2037,731620.895
904,high_variant,2037,795635.49
904,instant_replacement,2037,767759.857
904,low_variant,2037,699022.632
904,medium_variant,2037,747127.624
904,momentum,2037,762060.873
904,no_change,2037,760421.109
904,zero_migration,2037,754755.408
904,constant_fertility,2038,781947.496
904,constant_mortality,2038,733749.599
904,high_variant,2038,801968.671
904,instant_replacement,2038,772747.736
904,low_variant,2038,699761.597
904,medium_variant,2038,750585.78
904,momentum,2038,766222.466
904,no_change,2038,764684.557
904,zero_migration,2038,758556.736
904,constant_fertility,2039,787514.303
904,constant_mortality,2039,735667.348
904,high_variant,2039,808218.736
904,instant_replacement,2039,777621.787
904,low_variant,2039,700304.407
904,medium_variant,2039,753885.51
904,momentum,2039,770222.983
904,no_change,2039,768814.046
904,zero_migration,2039,762200.18
904,constant_fertility,2040,793007.625
904,constant_mortality,2040,737375.156
904,high_variant,2040,814395.442
904,instant_replacement,2040,782384.153
904,low_variant,2040,700646.037
904,medium_variant,2040,757027.013
904,momentum,2040,774066.494
904,no_change,2040,772812.892
904,zero_migration,2040,765686.717
904,constant_fertility,2041,798429.402
904,constant_mortality,2041,738874.503
904,high_variant,2041,820504.792
904,instant_replacement,2041,787035.565
904,low_variant,2041,700783.916
904,medium_variant,2041,760010.542
904,momentum,2041,777754.59
904,no_change,2041,776683.693
904,zero_migration,2041,769016.484
904,constant_fertility,2042,803780.727
904,constant_mortality,2042,740166.756
904,high_variant,2042,826551.927
904,instant_replacement,2042,791577.212
904,low_variant,2042,700716.036
904,medium_variant,2042,762836.54
904,momentum,2042,781289.438
904,no_change,2042,780428.239
904,zero_migration,2042,772189.749
904,constant_fertility,2043,809062.585
904,constant_mortality,2043,741253.452
904,high_variant,2043,832544.668
904,instant_replacement,2043,796012.642
904,low_variant,2043,700439.027
904,medium_variant,2043,765505.452
904,momentum,2043,784676.123
904,no_change,2043,784048.302
904,zero_migration,2043,775207.29
904,constant_fertility,2044,814275.837
904,constant_mortality,2044,742136.307
904,high_variant,2044,838490.84
904,instant_replacement,2044,800346.147
904,low_variant,2044,699949.71
904,medium_variant,2044,768017.839
904,momentum,2044,787920.594
904,no_change,2044,787545.527
904,zero_migration,2044,778070.232
904,constant_fertility,2045,819421.232
904,constant_mortality,2045,742817.301
904,high_variant,2045,844396.558
904,instant_replacement,2045,804581.025
904,low_variant,2045,699245.953
904,medium_variant,2045,770374.333
904,momentum,2045,791027.799
904,no_change,2045,790921.785
904,zero_migration,2045,780779.32
904,constant_fertility,2046,824499.691
904,constant_mortality,2046,743298.334
904,high_variant,2046,850265.017
904,instant_replacement,2046,808718.608
904,low_variant,2046,698326.82
904,medium_variant,2046,772575.309
904,momentum,2046,794000.78
904,no_change,2046,794179.115
904,zero_migration,2046,783335.117
904,constant_fertility,2047,829512.201
904,constant_mortality,2047,743581.865
904,high_variant,2047,856097.562
904,instant_replacement,2047,812759.243
904,low_variant,2047,697192.975
904,medium_variant,2047,774621.372
904,momentum,2047,796841.35
904,no_change,2047,797320.007
904,zero_migration,2047,785737.776
904,constant_fertility,2048,834459.435
904,constant_mortality,2048,743670.662
904,high_variant,2048,861895.208
904,instant_replacement,2048,816704.061
904,low_variant,2048,695845.681
904,medium_variant,2048,776513.545
904,momentum,2048,799551.368
904,no_change,2048,800346.581
904,zero_migration,2048,787987.651
904,constant_fertility,2049,839341.909
904,constant_mortality,2049,743567.777
904,high_variant,2049,867657.995
904,instant_replacement,2049,820554.018
904,low_variant,2049,694287.42
904,medium_variant,2049,778253.147
904,momentum,2049,802132.424
904,no_change,2049,803260.833
904,zero_migration,2049,790084.99
904,constant_fertility,2050,844160.174
904,constant_mortality,2050,743276.365
904,high_variant,2050,873384.738
904,instant_replacement,2050,824309.402
904,low_variant,2050,692520.724
904,medium_variant,2050,779841.201
904,momentum,2050,804585.832
904,no_change,2050,806064.904
904,zero_migration,2050,792029.789
904,constant_fertility,2051,848915.086
904,constant_mortality,2051,742799.565
904,high_variant,2051,879075.878
904,instant_replacement,2051,827971.128
904,low_variant,2051,690547.727
904,medium_variant,2051,781278.885
904,momentum,2051,806914.053
904,no_change,2051,808761.546
904,zero_migration,2051,793822.907
904,constant_fertility,2052,853606.92
904,constant_mortality,2052,742140.476
904,high_variant,2052,884728.782
904,instant_replacement,2052,831538.604
904,low_variant,2052,688370.988
904,medium_variant,2052,782566.525
904,momentum,2052,809118.891
904,no_change,2052,811353.37
904,zero_migration,2052,795464.634
904,constant_fertility,2053,858235.109
904,constant_mortality,2053,741301.596
904,high_variant,2053,890335.089
904,instant_replacement,2053,835009.14
904,low_variant,2053,685994.777
904,medium_variant,2053,783703.575
904,momentum,2053,811200.336
904,no_change,2053,813842.148
904,zero_migration,2053,796954.44
904,constant_fertility,2054,862798.384
904,constant_mortality,2054,740285.291
904,high_variant,2054,895883.804
904,instant_replacement,2054,838378.965
904,low_variant,2054,683424.465
904,medium_variant,2054,784689.121
904,momentum,2054,813157.672
904,no_change,2054,816229.843
904,zero_migration,2054,798291.318
904,constant_fertility,2055,867296.201
904,constant_mortality,2055,739094.529
904,high_variant,2055,901365.889
904,instant_replacement,2055,841645.225
904,low_variant,2055,680664.909
904,medium_variant,2055,785522.688
904,momentum,2055,814990.923
904,no_change,2055,818518.633
904,zero_migration,2055,799474.999
904,constant_fertility,2056,871729.44
904,constant_mortality,2056,737733.003
904,high_variant,2056,906778.583
904,instant_replacement,2056,844807.703
904,low_variant,2056,677719.96
904,medium_variant,2056,786205.263
904,momentum,2056,816702.033
904,no_change,2056,820711.8
904,zero_migration,2056,800506.091
904,constant_fertility,2057,876099.316
904,constant_mortality,2057,736205.081
904,high_variant,2057,912120.401
904,instant_replacement,2057,847866.527
904,low_variant,2057,674593.793
904,medium_variant,2057,786738.389
904,momentum,2057,818293.651
904,no_change,2057,822812.951
904,zero_migration,2057,801385.844
904,constant_fertility,2058,880406.26
904,constant_mortality,2058,734516.025
904,high_variant,2058,917385.569
904,instant_replacement,2058,850820.108
904,low_variant,2058,671292.499
904,medium_variant,2058,787123.437
904,momentum,2058,819767.009
904,no_change,2058,824825.748
904,zero_migration,2058,802115.522
904,constant_fertility,2059,884650.725
904,constant_mortality,2059,732671.278
904,high_variant,2059,922568.058
904,instant_replacement,2059,853666.717
904,low_variant,2059,667823.151
904,medium_variant,2059,787362.281
904,momentum,2059,821123.419
904,no_change,2059,826753.904
904,zero_migration,2059,802696.215
904,constant_fertility,2060,888833.727
904,constant_mortality,2060,730676.445
904,high_variant,2060,927663.541
904,instant_replacement,2060,856405.421
904,low_variant,2060,664191.799
904,medium_variant,2060,787456.6
904,momentum,2060,822364.942
904,no_change,2060,828601.65
904,zero_migration,2060,803129.563
904,constant_fertility,2061,892956.774
904,constant_mortality,2061,728536.53
904,high_variant,2061,932670.891
904,instant_replacement,2061,859036.51
904,low_variant,2061,660403.206
904,medium_variant,2061,787408.381
904,momentum,2061,823494.412
904,no_change,2061,830373.111
904,zero_migration,2061,803417.201
904,constant_fertility,2062,897022.252
904,constant_mortality,2062,726256.48
904,high_variant,2062,937591.168
904,instant_replacement,2062,861561.515
904,low_variant,2062,656461.323
904,medium_variant,2062,787219.725
904,momentum,2062,824515.683
904,no_change,2062,832072.886
904,zero_migration,2062,803561.177
904,constant_fertility,2063,901033.722
904,constant_mortality,2063,723841.672
904,high_variant,2063,942426.02
904,instant_replacement,2063,863982.773
904,low_variant,2063,652370.704
904,medium_variant,2063,786893.233
904,momentum,2063,825433.165
904,no_change,2063,833706.755
904,zero_migration,2063,803563.643
904,constant_fertility,2064,904995.168
904,constant_mortality,2064,721297.668
904,high_variant,2064,947178.31
904,instant_replacement,2064,866303.413
904,low_variant,2064,648135.733
904,medium_variant,2064,786431.591
904,momentum,2064,826252.081
904,no_change,2064,835281.038
904,zero_migration,2064,803427.164
904,constant_fertility,2065,908910.697
904,constant_mortality,2065,718630.038
904,high_variant,2065,951851.933
904,instant_replacement,2065,868526.542
904,low_variant,2065,643760.613
904,medium_variant,2065,785837.896
904,momentum,2065,826977.597
904,no_change,2065,836801.63
904,zero_migration,2065,803154.358
904,constant_fertility,2066,912783.552
904,constant_mortality,2066,715844.267
904,high_variant,2066,956449.324
904,instant_replacement,2066,870654.683
904,low_variant,2066,639249.787
904,medium_variant,2066,785114.98
904,momentum,2066,827614.148
904,no_change,2066,838273.741
904,zero_migration,2066,802748.144
904,constant_fertility,2067,916616.781
904,constant_mortality,2067,712946.2
904,high_variant,2067,960974.88
904,instant_replacement,2067,872690.523
904,low_variant,2067,634607.003
904,medium_variant,2067,784266.082
904,momentum,2067,828166.595
904,no_change,2067,839702.398
904,zero_migration,2067,802211.47
904,constant_fertility,2068,920413.693
904,constant_mortality,2068,709942.485
904,high_variant,2068,965436.693
904,instant_replacement,2068,874637.277
904,low_variant,2068,629834.609
904,medium_variant,2068,783294.473
904,momentum,2068,828641.455
904,no_change,2068,841093.697
904,zero_migration,2068,801547.383
904,constant_fertility,2069,924177.66
904,constant_mortality,2069,706840.247
904,high_variant,2069,969844.739
904,instant_replacement,2069,876498.58
904,low_variant,2069,624934.035
904,medium_variant,2069,782203.511
904,momentum,2069,829045.329
904,no_change,2069,842453.866
904,zero_migration,2069,800759.356
904,constant_fertility,2070,927912.311
904,constant_mortality,2070,703646.129
904,high_variant,2070,974208.05
904,instant_replacement,2070,878278.293
904,low_variant,2070,619907.641
904,medium_variant,2070,780996.952
904,momentum,2070,829385.093
904,no_change,2070,843788.883
904,zero_migration,2070,799850.863
904,constant_fertility,2071,931621.208
904,constant_mortality,2071,700366.024
904,high_variant,2071,978531.976
904,instant_replacement,2071,879979.54
904,low_variant,2071,614758.936
904,medium_variant,2071,779678.077
904,momentum,2071,829665.782
904,no_change,2071,845103.936
904,zero_migration,2071,798825.23
904,constant_fertility,2072,935308.686
904,constant_mortality,2072,697005.383
904,high_variant,2072,982821.933
904,instant_replacement,2072,881606.646
904,low_variant,2072,609492.19
904,medium_variant,2072,778251.012
904,momentum,2072,829892.603
904,no_change,2072,846403.996
904,zero_migration,2072,797686.318
904,constant_fertility,2073,938980.15
904,constant_mortality,2073,693570.297
904,high_variant,2073,987087.587
904,instant_replacement,2073,883165.349
904,low_variant,2073,604111.516
904,medium_variant,2073,776720.856
904,momentum,2073,830072.209
904,no_change,2073,847694.668
904,zero_migration,2073,796439.384
904,constant_fertility,2074,942641.623
904,constant_mortality,2074,690066.962
904,high_variant,2074,991339.6
904,instant_replacement,2074,884662.535
904,low_variant,2074,598621.23
904,medium_variant,2074,775093.397
904,momentum,2074,830211.647
904,no_change,2074,848981.364
904,zero_migration,2074,795090.132
904,constant_fertility,2075,946298.611
904,constant_mortality,2075,686501.251
904,high_variant,2075,995586.836
904,instant_replacement,2075,886104.235
904,low_variant,2075,593025.694
904,medium_variant,2075,773373.859
904,momentum,2075,830317.218
904,no_change,2075,850269.368
904,zero_migration,2075,793643.911
904,constant_fertility,2076,949955.701
904,constant_mortality,2076,682878.471
904,high_variant,2076,999835.427
904,instant_replacement,2076,887494.847
904,low_variant,2076,587329.459
904,medium_variant,2076,771566.735
904,momentum,2076,830393.78
904,no_change,2076,851563.236
904,zero_migration,2076,792105.119
904,constant_fertility,2077,953616.814
904,constant_mortality,2077,679203.737
904,high_variant,2077,1004089.108
904,instant_replacement,2077,888837.681
904,low_variant,2077,581536.868
904,medium_variant,2077,769675.753
904,momentum,2077,830445.449
904,no_change,2077,852867.085
904,zero_migration,2077,790477.401
904,constant_fertility,2078,957285.563
904,constant_mortality,2078,675482.028
904,high_variant,2078,1008351.394
904,instant_replacement,2078,890136.311
904,low_variant,2078,575651.773
904,medium_variant,2078,767704.19
904,momentum,2078,830476.778
904,no_change,2078,854185.113
904,zero_migration,2078,788764.08
904,constant_fertility,2079,960965.477
904,constant_mortality,2079,671717.912
904,high_variant,2079,1012624.805
904,instant_replacement,2079,891393.931
904,low_variant,2079,569677.808
904,medium_variant,2079,765655.156
904,momentum,2079,830492.035
904,no_change,2079,855521.307
904,zero_migration,2079,786968.243
904,constant_fertility,2080,964660.269
904,constant_mortality,2080,667915.918
904,high_variant,2080,1016911.747
904,instant_replacement,2080,892613.702
904,low_variant,2080,563619.277
904,medium_variant,2080,763531.862
904,momentum,2080,830495.104
904,no_change,2080,856879.284
904,zero_migration,2080,785093.102
904,constant_fertility,2081,968373.942
904,constant_mortality,2081,664080.612
904,high_variant,2081,1021215.403
904,instant_replacement,2081,893799.155
904,low_variant,2081,557481.164
904,medium_variant,2081,761338.439
904,momentum,2081,830489.216
904,no_change,2081,858262.426
904,zero_migration,2081,783142.691
904,constant_fertility,2082,972110.847
904,constant_mortality,2082,660216.429
904,high_variant,2082,1025538.549
904,instant_replacement,2082,894953.948
904,low_variant,2082,551269.425
904,medium_variant,2082,759079.265
904,momentum,2082,830477.152
904,no_change,2082,859673.914
904,zero_migration,2082,781121.465
904,constant_fertility,2083,975875.577
904,constant_mortality,2083,656327.691
904,high_variant,2083,1029882.072
904,instant_replacement,2083,896081.097
904,low_variant,2083,544990.355
904,medium_variant,2083,756758.909
904,momentum,2083,830460.971
904,no_change,2083,861116.616
904,zero_migration,2083,779034.011
904,constant_fertility,2084,979672.785
904,constant_mortality,2084,652418.801
904,high_variant,2084,1034246.211
904,instant_replacement,2084,897183.595
904,low_variant,2084,538651.11
904,medium_variant,2084,754382.082
904,momentum,2084,830442.142
904,no_change,2084,862593.491
904,zero_migration,2084,776884.963
904,constant_fertility,2085,983506.946
904,constant_mortality,2085,648493.683
904,high_variant,2085,1038631.068
904,instant_replacement,2085,898264.268
904,low_variant,2085,532258.484
904,medium_variant,2085,751953.356
904,momentum,2085,830421.992
904,no_change,2085,864106.871
904,zero_migration,2085,774679.121
904,constant_fertility,2086,987381.718
904,constant_mortality,2086,644556.17
904,high_variant,2086,1043037.773
904,instant_replacement,2086,899325.91
904,low_variant,2086,525818.395
904,medium_variant,2086,749476.717
904,momentum,2086,830402.234
904,no_change,2086,865659.035
904,zero_migration,2086,772420.223
904,constant_fertility,2087,991300.837
904,constant_mortality,2087,640609.649
904,high_variant,2087,1047467.741
904,instant_replacement,2087,900371.337
904,low_variant,2087,519337.134
904,medium_variant,2087,746956.06
904,momentum,2087,830384.264
904,no_change,2087,867251.654
904,zero_migration,2087,770112.36
904,constant_fertility,2088,995269.054
904,constant_mortality,2088,636657.576
904,high_variant,2088,1051921.098
904,instant_replacement,2088,901403.767
904,low_variant,2088,512822.277
904,medium_variant,2088,744396.359
904,momentum,2088,830368.333
904,no_change,2088,868886.243
904,zero_migration,2088,767760.58
904,constant_fertility,2089,999291.441
904,constant_mortality,2089,632703.192
904,high_variant,2089,1056397.942
904,instant_replacement,2089,902426.307
904,low_variant,2089,506282.024
904,medium_variant,2089,741802.874
904,momentum,2089,830354.428
904,no_change,2089,870564.187
904,zero_migration,2089,765370.193
904,constant_fertility,2090,1003372.408
904,constant_mortality,2090,628749.534
904,high_variant,2090,1060898.288
904,instant_replacement,2090,903441.875
904,low_variant,2090,499724.018
904,medium_variant,2090,739180.412
904,momentum,2090,830342.418
904,no_change,2090,872286.316
904,zero_migration,2090,762945.969
904,constant_fertility,2091,1007515.266
904,constant_mortality,2091,624799.347
904,high_variant,2091,1065422.306
904,instant_replacement,2091,904452.855
904,low_variant,2091,493154.937
904,medium_variant,2091,736532.714
904,momentum,2091,830332.589
904,no_change,2091,874053.469
904,zero_migration,2091,760491.768
904,constant_fertility,2092,1011722.561
904,constant_mortality,2092,620855.236
904,high_variant,2092,1069970.129
904,instant_replacement,2092,905460.958
904,low_variant,2092,486580.813
904,medium_variant,2092,733862.947
904,momentum,2092,830325.068
904,no_change,2092,875866.157
904,zero_migration,2092,758010.936
904,constant_fertility,2093,1015996.183
904,constant_mortality,2093,616919.43
904,high_variant,2093,1074541.852
904,instant_replacement,2093,906467.694
904,low_variant,2093,480007.207
904,medium_variant,2093,731173.774
904,momentum,2093,830320.101
904,no_change,2093,877724.633
904,zero_migration,2093,755505.994
904,constant_fertility,2094,1020337.637
904,constant_mortality,2094,612994.121
904,high_variant,2094,1079137.515
904,instant_replacement,2094,907474.278
904,low_variant,2094,473439.494
904,medium_variant,2094,728467.491
904,momentum,2094,830317.891
904,no_change,2094,879628.843
904,zero_migration,2094,752979.539
904,constant_fertility,2095,1024748.45
904,constant_mortality,2095,609081.174
904,high_variant,2095,1083756.916
904,instant_replacement,2095,908481.981
904,low_variant,2095,466883.119
904,medium_variant,2095,725746.516
904,momentum,2095,830318.136
904,no_change,2095,881578.549
904,zero_migration,2095,750433.841
904,constant_fertility,2096,1029230.23
904,constant_mortality,2096,605182.331
904,high_variant,2096,1088399.738
904,instant_replacement,2096,909491.902
904,low_variant,2096,460343.979
904,medium_variant,2096,723013.394
904,momentum,2096,830320.366
904,no_change,2096,883573.186
904,zero_migration,2096,747871.612
904,constant_fertility,2097,1033784.578
904,constant_mortality,2097,601299.131
904,high_variant,2097,1093065.42
904,instant_replacement,2097,910505.196
904,low_variant,2097,453828.1
904,medium_variant,2097,720270.582
904,momentum,2097,830323.555
904,no_change,2097,885611.87
904,zero_migration,2097,745295.489
904,constant_fertility,2098,1038413.29
904,constant_mortality,2098,597433.126
904,high_variant,2098,1097753.007
904,instant_replacement,2098,911523.044
904,low_variant,2098,447342.08
904,medium_variant,2098,717520.913
904,momentum,2098,830326.486
904,no_change,2098,887693.556
904,zero_migration,2098,742708.399
904,constant_fertility,2099,1043118.221
904,constant_mortality,2099,593585.369
904,high_variant,2099,1102461.638
904,instant_replacement,2099,912546.595
904,low_variant,2099,440892.512
904,medium_variant,2099,714767.281
904,momentum,2099,830327.377
904,no_change,2099,889816.686
904,zero_migration,2099,740113.164
904,constant_fertility,2100,1047901.294
904,constant_mortality,2100,589756.995
904,high_variant,2100,1107189.954
904,instant_replacement,2100,913577.073
904,low_variant,2100,434486.663
904,medium_variant,2100,712012.636
904,momentum,2100,830324.183
904,no_change,2100,891979.663
904,zero_migration,2100,737513.099
904,constant_fertility,"Region, subregion, country or area *",LATIN AMERICA AND THE CARIBBEAN
904,constant_mortality,"Region, subregion, country or area *",LATIN AMERICA AND THE CARIBBEAN
904,estimates,"Region, subregion, country or area *",LATIN AMERICA AND THE CARIBBEAN
904,high_variant,"Region, subregion, country or area *",LATIN AMERICA AND THE CARIBBEAN
904,instant_replacement,"Region, subregion, country or area *",LATIN AMERICA AND THE CARIBBEAN
904,low_variant,"Region, subregion, country or area *",LATIN AMERICA AND THE CARIBBEAN
904,medium_variant,"Region, subregion, country or area *",LATIN AMERICA AND THE CARIBBEAN
904,momentum,"Region, subregion, country or area *",LATIN AMERICA AND THE CARIBBEAN
904,no_change,"Region, subregion, country or area *",LATIN AMERICA AND THE CARIBBEAN
904,zero_migration,"Region, subregion, country or area *",LATIN AMERICA AND THE CARIBBEAN
