continent,variant,year,population
909,no_change,2025,45255.28
909,zero_migration,2025,43300.031
909,constant_fertility,2026,46110.722
909,constant_mortality,2026,45307.732
909,high_variant,2026,46706.182
909,instant_replacement,2026,45119.984
909,low_variant,2026,44500.666
909,medium_variant,2026,45603.462
909,momentum,2026,42864.398
909,no_change,2026,45811.373
909,zero_migration,2026,43644.276
909,constant_fertility,2027,46713.587
909,constant_mortality,2027,45787.015
909,high_variant,2027,47384.177
909,instant_replacement,2027,45617.203
909,low_variant,2027,44873.992
909,medium_variant,2027,46129.109
909,momentum,2027,43125.3
909,no_change,2027,46366.91
909,zero_migration,2027,43981.24
909,constant_fertility,2028,47318.501
909,constant_mortality,2028,46260.076
909,high_variant,2028,48064.098
909,instant_replacement,2028,46113.397
909,low_variant,2028,45239.048
909,medium_variant,2028,46651.605
909,momentum,2028,43377.537
909,no_change,2028,46921.32
909,zero_migration,2028,44310.76
909,constant_fertility,2029,47924.561
909,constant_mortality,2029,46725.876
909,high_variant,2029,48742.267
909,instant_replacement,2029,46607.492
909,low_variant,2029,45597.452
909,medium_variant,2029,47169.872
909,momentum,2029,43621.02
909,no_change,2029,47473.652
909,zero_migration,2029,44632.475
909,constant_fertility,2030,48531.143
909,constant_mortality,2030,47183.66
909,high_variant,2030,49416.006
909,instant_replacement,2030,47098.804
909,low_variant,2030,45950.36
909,medium_variant,2030,47683.184
909,momentum,2030,43855.474
909,no_change,2030,48023.249
909,zero_migration,2030,44946.308
909,constant_fertility,2031,49138.283
909,constant_mortality,2031,47633.374
909,high_variant,2031,50084.44
909,instant_replacement,2031,47587.176
909,low_variant,2031,46298.604
909,medium_variant,2031,48191.474
909,momentum,2031,44080.837
909,no_change,2031,48570.198
909,zero_migration,2031,45252.118
909,constant_fertility,2032,49746.425
909,constant_mortality,2032,48075.394
909,high_variant,2032,50748.213
909,instant_replacement,2032,48072.648
909,low_variant,2032,46642.217
909,medium_variant,2032,48695.011
909,momentum,2032,44296.974
909,no_change,2032,49114.935
909,zero_migration,2032,45549.979
909,constant_fertility,2033,50355.818
909,constant_mortality,2033,48510.038
909,high_variant,2033,51408.286
909,instant_replacement,2033,48554.78
909,low_variant,2033,46980.541
909,medium_variant,2033,49193.94
909,momentum,2033,44503.802
909,no_change,2033,49657.939
909,zero_migration,2033,45839.956
909,constant_fertility,2034,50966.725
909,constant_mortality,2034,48937.651
909,high_variant,2034,52066.131
909,instant_replacement,2034,49033.225
909,low_variant,2034,47312.673
909,medium_variant,2034,49688.468
909,momentum,2034,44701.239
909,no_change,2034,50199.609
909,zero_migration,2034,46122.561
909,constant_fertility,2035,51579.657
909,constant_mortality,2035,49358.658
909,high_variant,2035,52723.164
909,instant_replacement,2035,49507.788
909,low_variant,2035,47637.814
909,medium_variant,2035,50178.848
909,momentum,2035,44889.292
909,no_change,2035,50740.51
909,zero_migration,2035,46397.965
909,constant_fertility,2036,52194.714
909,constant_mortality,2036,49773.174
909,high_variant,2036,53379.652
909,instant_replacement,2036,49978.218
909,low_variant,2036,47955.851
909,medium_variant,2036,50665.07
909,momentum,2036,45068.004
909,no_change,2036,51280.901
909,zero_migration,2036,46666.288
909,constant_fertility,2037,52812.199
909,constant_mortality,2037,50181.263
909,high_variant,2037,54035.651
909,instant_replacement,2037,50444.622
909,low_variant,2037,48266.931
909,medium_variant,2037,51147.143
909,momentum,2037,45237.511
909,no_change,2037,51821.085
909,zero_migration,2037,46927.574
909,constant_fertility,2038,53432.785
909,constant_mortality,2038,50583.384
909,high_variant,2038,54692.151
909,instant_replacement,2038,50907.179
909,low_variant,2038,48570.991
909,medium_variant,2038,51625.488
909,momentum,2038,45398.121
909,no_change,2038,52361.777
909,zero_migration,2038,47182.185
909,constant_fertility,2039,54057.201
909,constant_mortality,2039,50980.013
909,high_variant,2039,55350.331
909,instant_replacement,2039,51366.032
909,low_variant,2039,48867.917
909,medium_variant,2039,52100.426
909,momentum,2039,45550.2
909,no_change,2039,52903.724
909,zero_migration,2039,47430.576
909,constant_fertility,2040,54686.161
909,constant_mortality,2040,51371.446
909,high_variant,2040,56011.139
909,instant_replacement,2040,51821.504
909,low_variant,2040,49157.656
909,medium_variant,2040,52572.33
909,momentum,2040,45694.124
909,no_change,2040,53447.641
909,zero_migration,2040,47673.032
909,constant_fertility,2041,55319.837
909,constant_mortality,2041,51757.876
909,high_variant,2041,56675.027
909,instant_replacement,2041,52273.502
909,low_variant,2041,49439.889
909,medium_variant,2041,53041.157
909,momentum,2041,45830.081
909,no_change,2041,53993.816
909,zero_migration,2041,47909.759
909,constant_fertility,2042,55958.508
909,constant_mortality,2042,52139.262
909,high_variant,2042,57342.416
909,instant_replacement,2042,52722.11
909,low_variant,2042,49714.388
909,medium_variant,2042,53506.858
909,momentum,2042,45958.296
909,no_change,2042,54542.51
909,zero_migration,2042,48140.75
909,constant_fertility,2043,56602.659
909,constant_mortality,2043,52515.917
909,high_variant,2043,58014.238
909,instant_replacement,2043,53167.975
909,low_variant,2043,49980.807
909,medium_variant,2043,53969.622
909,momentum,2043,46079.308
909,no_change,2043,55094.32
909,zero_migration,2043,48365.91
909,constant_fertility,2044,57252.851
909,constant_mortality,2044,52888.078
909,high_variant,2044,58691.511
909,instant_replacement,2044,53611.814
909,low_variant,2044,50238.879
909,medium_variant,2044,54429.598
909,momentum,2044,46193.681
909,no_change,2044,55649.796
909,zero_migration,2044,48585.131
909,constant_fertility,2045,57909.37
909,constant_mortality,2045,53255.831
909,high_variant,2045,59374.827
909,instant_replacement,2045,54054.113
909,low_variant,2045,50488.211
909,medium_variant,2045,54886.722
909,momentum,2045,46301.879
909,no_change,2045,56209.331
909,zero_migration,2045,48798.302
909,constant_fertility,2046,58572.655
909,constant_mortality,2046,53619.285
909,high_variant,2046,60064.735
909,instant_replacement,2046,54495.195
909,low_variant,2046,50728.763
909,medium_variant,2046,55341.136
909,momentum,2046,46404.252
909,no_change,2046,56773.302
909,zero_migration,2046,49005.434
909,constant_fertility,2047,59242.675
909,constant_mortality,2047,53978.32
909,high_variant,2047,60761.152
909,instant_replacement,2047,54934.806
909,low_variant,2047,50960.161
909,medium_variant,2047,55792.571
909,momentum,2047,46500.906
909,no_change,2047,57341.77
909,zero_migration,2047,49206.561
909,constant_fertility,2048,59919.084
909,constant_mortality,2048,54332.182
909,high_variant,2048,61463.795
909,instant_replacement,2048,55372.581
909,low_variant,2048,51181.543
909,medium_variant,2048,56240.34
909,momentum,2048,46592.066
909,no_change,2048,57914.233
909,zero_migration,2048,49401.623
909,constant_fertility,2049,60601.171
909,constant_mortality,2049,54680.043
909,high_variant,2049,62172.088
909,instant_replacement,2049,55807.788
909,low_variant,2049,51391.848
909,medium_variant,2049,56683.514
909,momentum,2049,46677.797
909,no_change,2049,58490.06
909,zero_migration,2049,49590.501
909,constant_fertility,2050,61288.583
909,constant_mortality,2050,55021.249
909,high_variant,2050,62885.594
909,instant_replacement,2050,56239.883
909,low_variant,2050,51590.37
909,medium_variant,2050,57121.455
909,momentum,2050,46758.347
909,no_change,2050,59068.816
909,zero_migration,2050,49773.098
909,constant_fertility,2051,61981.208
909,constant_mortality,2051,55355.474
909,high_variant,2051,63604.098
909,instant_replacement,2051,56668.812
909,low_variant,2051,51776.782
909,medium_variant,2051,57553.804
909,momentum,2051,46833.752
909,no_change,2051,59650.387
909,zero_migration,2051,49949.42
909,constant_fertility,2052,62679.457
909,constant_mortality,2052,55682.765
909,high_variant,2052,64327.553
909,instant_replacement,2052,57094.675
909,low_variant,2052,51951.201
909,medium_variant,2052,57980.643
909,momentum,2052,46904.307
909,no_change,2052,60235.048
909,zero_migration,2052,50119.541
909,constant_fertility,2053,63383.424
909,constant_mortality,2053,56003.15
909,high_variant,2053,65055.497
909,instant_replacement,2053,57517.402
909,low_variant,2053,52113.977
909,medium_variant,2053,58401.968
909,momentum,2053,46969.996
909,no_change,2053,60822.879
909,zero_migration,2053,50283.418
909,constant_fertility,2054,64093.362
909,constant_mortality,2054,56316.614
909,high_variant,2054,65787.452
909,instant_replacement,2054,57937.13
909,low_variant,2054,52265.59
909,medium_variant,2054,58817.887
909,momentum,2054,47030.797
909,no_change,2054,61414.001
909,zero_migration,2054,50441.094
909,constant_fertility,2055,64809.639
909,constant_mortality,2055,56623.309
909,high_variant,2055,66522.991
909,instant_replacement,2055,58353.93
909,low_variant,2055,52406.552
909,medium_variant,2055,59228.502
909,momentum,2055,47086.763
909,no_change,2055,62008.715
909,zero_migration,2055,50592.565
909,constant_fertility,2056,65532.405
909,constant_mortality,2056,56923.155
909,high_variant,2056,67261.793
909,instant_replacement,2056,58767.772
909,low_variant,2056,52536.933
909,medium_variant,2056,59633.705
909,momentum,2056,47138.094
909,no_change,2056,62607.054
909,zero_migration,2056,50737.966
909,constant_fertility,2057,66261.757
909,constant_mortality,2057,57215.894
909,high_variant,2057,68003.558
909,instant_replacement,2057,59178.559
909,low_variant,2057,52656.822
909,medium_variant,2057,60033.391
909,momentum,2057,47184.818
909,no_change,2057,63209.013
909,zero_migration,2057,50877.312
909,constant_fertility,2058,66998.008
909,constant_mortality,2058,57501.539
909,high_variant,2058,68747.69
909,instant_replacement,2058,59586.245
909,low_variant,2058,52766.589
909,medium_variant,2058,60427.607
909,momentum,2058,47227.073
909,no_change,2058,63814.702
909,zero_migration,2058,51010.723
909,constant_fertility,2059,67741.317
909,constant_mortality,2059,57780.03
909,high_variant,2059,69493.383
909,instant_replacement,2059,59990.875
909,low_variant,2059,52866.772
909,medium_variant,2059,60816.358
909,momentum,2059,47264.852
909,no_change,2059,64424.226
909,zero_migration,2059,51138.389
909,constant_fertility,2060,68492
909,constant_mortality,2060,58051.279
909,high_variant,2060,70240.06
909,instant_replacement,2060,60392.311
909,low_variant,2060,52957.822
909,medium_variant,2060,61199.627
909,momentum,2060,47298.338
909,no_change,2060,65037.582
909,zero_migration,2060,51260.411
909,constant_fertility,2061,69250.291
909,constant_mortality,2061,58315.28
909,high_variant,2061,70987.479
909,instant_replacement,2061,60790.616
909,low_variant,2061,53039.912
909,medium_variant,2061,61577.454
909,momentum,2061,47327.648
909,no_change,2061,65655.002
909,zero_migration,2061,51376.96
909,constant_fertility,2062,70016.438
909,constant_mortality,2062,58571.927
909,high_variant,2062,71735.496
909,instant_replacement,2062,61185.787
909,low_variant,2062,53113.16
909,medium_variant,2062,61949.775
909,momentum,2062,47352.87
909,no_change,2062,66276.512
909,zero_migration,2062,51488.015
909,constant_fertility,2063,70790.753
909,constant_mortality,2063,58821.186
909,high_variant,2063,72483.905
909,instant_replacement,2063,61577.955
909,low_variant,2063,53177.853
909,medium_variant,2063,62316.676
909,momentum,2063,47374.245
909,no_change,2063,66902.312
909,zero_migration,2063,51593.924
909,constant_fertility,2064,71573.777
909,constant_mortality,2064,59063.083
909,high_variant,2064,73232.73
909,instant_replacement,2064,61967.261
909,low_variant,2064,53234.315
909,medium_variant,2064,62678.332
909,momentum,2064,47391.916
909,no_change,2064,67532.535
909,zero_migration,2064,51694.861
909,constant_fertility,2065,72365.8
909,constant_mortality,2065,59297.494
909,high_variant,2065,73981.923
909,instant_replacement,2065,62353.846
909,low_variant,2065,53282.72
909,medium_variant,2065,63034.801
909,momentum,2065,47406.019
909,no_change,2065,68167.364
909,zero_migration,2065,51791.112
909,constant_fertility,2066,73167.137
909,constant_mortality,2066,59524.467
909,high_variant,2066,74731.373
909,instant_replacement,2066,62737.776
909,low_variant,2066,53323.244
909,medium_variant,2066,63386.095
909,momentum,2066,47416.804
909,no_change,2066,68806.984
909,zero_migration,2066,51882.807
909,constant_fertility,2067,73977.975
909,constant_mortality,2067,59743.954
909,high_variant,2067,75481.09
909,instant_replacement,2067,63118.96
909,low_variant,2067,53355.804
909,medium_variant,2067,63732.07
909,momentum,2067,47424.449
909,no_change,2067,69451.503
909,zero_migration,2067,51969.94
909,constant_fertility,2068,74798.558
909,constant_mortality,2068,59955.887
909,high_variant,2068,76231.268
909,instant_replacement,2068,63497.463
909,low_variant,2068,53380.22
909,medium_variant,2068,64072.65
909,momentum,2068,47429.161
909,no_change,2068,70101.09
909,zero_migration,2068,52052.577
909,constant_fertility,2069,75629.051
909,constant_mortality,2069,60160.205
909,high_variant,2069,76982.152
909,instant_replacement,2069,63873.087
909,low_variant,2069,53396.28
909,medium_variant,2069,64407.674
909,momentum,2069,47431.096
909,no_change,2069,70755.844
909,zero_migration,2069,52130.66
909,constant_fertility,2070,76469.576
909,constant_mortality,2070,60356.907
909,high_variant,2070,77733.985
909,instant_replacement,2070,64245.864
909,low_variant,2070,53403.652
909,medium_variant,2070,64737.015
909,momentum,2070,47430.539
909,no_change,2070,71415.993
909,zero_migration,2070,52204.224
909,constant_fertility,2071,77320.495
909,constant_mortality,2071,60545.977
909,high_variant,2071,78486.908
909,instant_replacement,2071,64615.813
909,low_variant,2071,53402.403
909,medium_variant,2071,65060.62
909,momentum,2071,47427.621
909,no_change,2071,72081.657
909,zero_migration,2071,52273.332
909,constant_fertility,2072,78182.041
909,constant_mortality,2072,60727.453
909,high_variant,2072,79241.021
909,instant_replacement,2072,64982.949
909,low_variant,2072,53392.385
909,medium_variant,2072,65378.412
909,momentum,2072,47422.702
909,no_change,2072,72753.126
909,zero_migration,2072,52338.035
909,constant_fertility,2073,79054.318
909,constant_mortality,2073,60901.451
909,high_variant,2073,79996.503
909,instant_replacement,2073,65347.221
909,low_variant,2073,53373.306
909,medium_variant,2073,65690.136
909,momentum,2073,47416.066
909,no_change,2073,73430.69
909,zero_migration,2073,52398.229
909,constant_fertility,2074,79937.433
909,constant_mortality,2074,61067.943
909,high_variant,2074,80753.562
909,instant_replacement,2074,65708.489
909,low_variant,2074,53344.681
909,medium_variant,2074,65995.495
909,momentum,2074,47408.191
909,no_change,2074,74114.603
909,zero_migration,2074,52453.81
909,constant_fertility,2075,80831.489
909,constant_mortality,2075,61227.07
909,high_variant,2075,81512.402
909,instant_replacement,2075,66066.674
909,low_variant,2075,53306.119
909,medium_variant,2075,66294.193
909,momentum,2075,47399.361
909,no_change,2075,74805.161
909,zero_migration,2075,52504.63
909,constant_fertility,2076,81736.825
909,constant_mortality,2076,61378.842
909,high_variant,2076,82273.206
909,instant_replacement,2076,66421.868
909,low_variant,2076,53257.621
909,medium_variant,2076,66586.249
909,momentum,2076,47389.807
909,no_change,2076,75502.606
909,zero_migration,2076,52550.846
909,constant_fertility,2077,82653.77
909,constant_mortality,2077,61523.353
909,high_variant,2077,83036.081
909,instant_replacement,2077,66774.14
909,low_variant,2077,53199.242
909,medium_variant,2077,66871.627
909,momentum,2077,47379.828
909,no_change,2077,76207.22
909,zero_migration,2077,52592.491
909,constant_fertility,2078,83582.703
909,constant_mortality,2078,61660.807
909,high_variant,2078,83801.251
909,instant_replacement,2078,67123.745
909,low_variant,2078,53130.969
909,medium_variant,2078,67150.35
909,momentum,2078,47369.854
909,no_change,2078,76919.372
909,zero_migration,2078,52629.765
909,constant_fertility,2079,84523.949
909,constant_mortality,2079,61791.58
909,high_variant,2079,84569.065
909,instant_replacement,2079,67470.925
909,low_variant,2079,53052.958
909,medium_variant,2079,67422.542
909,momentum,2079,47360.47
909,no_change,2079,77639.451
909,zero_migration,2079,52662.721
909,constant_fertility,2080,85477.997
909,constant_mortality,2080,61915.812
909,high_variant,2080,85339.79
909,instant_replacement,2080,67815.974
909,low_variant,2080,52965.364
909,medium_variant,2080,67688.301
909,momentum,2080,47352.038
909,no_change,2080,78367.909
909,zero_migration,2080,52691.61
909,constant_fertility,2081,86445.187
909,constant_mortality,2081,62033.561
909,high_variant,2081,86113.461
909,instant_replacement,2081,68158.969
909,low_variant,2081,52868.21
909,medium_variant,2081,67947.641
909,momentum,2081,47344.77
909,no_change,2081,79104.927
909,zero_migration,2081,52716.494
909,constant_fertility,2082,87425.905
909,constant_mortality,2082,62144.881
909,high_variant,2082,86890.078
909,instant_replacement,2082,68500.065
909,low_variant,2082,52761.684
909,medium_variant,2082,68200.585
909,momentum,2082,47338.769
909,no_change,2082,79850.601
909,zero_migration,2082,52737.597
909,constant_fertility,2083,88420.86
909,constant_mortality,2083,62249.801
909,high_variant,2083,87669.788
909,instant_replacement,2083,68839.709
909,low_variant,2083,52646.273
909,medium_variant,2083,68447.462
909,momentum,2083,47334.223
909,no_change,2083,80605.293
909,zero_migration,2083,52755.167
909,constant_fertility,2084,89430.681
909,constant_mortality,2084,62348.372
909,high_variant,2084,88452.587
909,instant_replacement,2084,69178.235
909,low_variant,2084,52522.368
909,medium_variant,2084,68688.477
909,momentum,2084,47331.271
909,no_change,2084,81369.118
909,zero_migration,2084,52769.697
909,constant_fertility,2085,90456.049
909,constant_mortality,2085,62440.579
909,high_variant,2085,89238.516
909,instant_replacement,2085,69516.096
909,low_variant,2085,52390.423
909,medium_variant,2085,68923.894
909,momentum,2085,47329.995
909,no_change,2085,82142.268
909,zero_migration,2085,52781.451
909,constant_fertility,2086,91497.396
909,constant_mortality,2086,62526.467
909,high_variant,2086,90027.492
909,instant_replacement,2086,69853.369
909,low_variant,2086,52250.734
909,medium_variant,2086,69153.878
909,momentum,2086,47330.503
909,no_change,2086,82924.939
909,zero_migration,2086,52790.588
909,constant_fertility,2087,92555.096
909,constant_mortality,2087,62605.966
909,high_variant,2087,90819.438
909,instant_replacement,2087,70190.181
909,low_variant,2087,52103.449
909,medium_variant,2087,69378.367
909,momentum,2087,47332.627
909,no_change,2087,83717.169
909,zero_migration,2087,52797.25
909,constant_fertility,2088,93629.701
909,constant_mortality,2088,62678.909
909,high_variant,2088,91614.117
909,instant_replacement,2088,70526.661
909,low_variant,2088,51948.99
909,medium_variant,2088,69597.587
909,momentum,2088,47336.166
909,no_change,2088,84518.908
909,zero_migration,2088,52801.573
909,constant_fertility,2089,94721.627
909,constant_mortality,2089,62745.007
909,high_variant,2089,92411.251
909,instant_replacement,2089,70862.92
909,low_variant,2089,51787.736
909,medium_variant,2089,69811.698
909,momentum,2089,47340.724
909,no_change,2089,85329.94
909,zero_migration,2089,52803.825
909,constant_fertility,2090,95831.397
909,constant_mortality,2090,62804.081
909,high_variant,2090,93210.579
909,instant_replacement,2090,71199.085
909,low_variant,2090,51619.992
909,medium_variant,2090,70020.803
909,momentum,2090,47345.949
909,no_change,2090,86150.165
909,zero_migration,2090,52804.109
909,constant_fertility,2091,96959.336
909,constant_mortality,2091,62856.045
909,high_variant,2091,94011.81
909,instant_replacement,2091,71535.191
909,low_variant,2091,51446.043
909,medium_variant,2091,70224.911
909,momentum,2091,47351.6
909,no_change,2091,86979.619
909,zero_migration,2091,52802.56
909,constant_fertility,2092,98105.868
909,constant_mortality,2092,62900.821
909,high_variant,2092,94814.678
909,instant_replacement,2092,71871.156
909,low_variant,2092,51266.039
909,medium_variant,2092,70424.014
909,momentum,2092,47357.575
909,no_change,2092,87818.279
909,zero_migration,2092,52799.115
909,constant_fertility,2093,99271.172
909,constant_mortality,2093,62938.365
909,high_variant,2093,95618.975
909,instant_replacement,2093,72206.973
909,low_variant,2093,51080.04
909,medium_variant,2093,70618.03
909,momentum,2093,47363.696
909,no_change,2093,88666.306
909,zero_migration,2093,52793.608
909,constant_fertility,2094,100455.587
909,constant_mortality,2094,62968.645
909,high_variant,2094,96424.397
909,instant_replacement,2094,72542.486
909,low_variant,2094,50888.131
909,medium_variant,2094,70806.796
909,momentum,2094,47369.834
909,no_change,2094,89523.79
909,zero_migration,2094,52785.992
909,constant_fertility,2095,101659.452
909,constant_mortality,2095,62991.698
909,high_variant,2095,97230.603
909,instant_replacement,2095,72877.596
909,low_variant,2095,50690.389
909,medium_variant,2095,70990.283
909,momentum,2095,47375.811
909,no_change,2095,90390.794
909,zero_migration,2095,52776.07
909,constant_fertility,2096,102882.851
909,constant_mortality,2096,63007.369
909,high_variant,2096,98037.243
909,instant_replacement,2096,73212.11
909,low_variant,2096,50486.9
909,medium_variant,2096,71168.288
909,momentum,2096,47381.315
909,no_change,2096,91267.301
909,zero_migration,2096,52763.752
909,constant_fertility,2097,104126.172
909,constant_mortality,2097,63015.551
909,high_variant,2097,98843.852
909,instant_replacement,2097,73545.84
909,low_variant,2097,50277.703
909,medium_variant,2097,71340.657
909,momentum,2097,47386.06
909,no_change,2097,92153.33
909,zero_migration,2097,52748.781
909,constant_fertility,2098,105389.59
909,constant_mortality,2098,63016.054
909,high_variant,2098,99649.965
909,instant_replacement,2098,73878.609
909,low_variant,2098,50062.907
909,medium_variant,2098,71507.317
909,momentum,2098,47389.54
909,no_change,2098,93048.759
909,zero_migration,2098,52730.982
909,constant_fertility,2099,106673.274
909,constant_mortality,2099,63008.657
909,high_variant,2099,100455.01
909,instant_replacement,2099,74210.131
909,low_variant,2099,49842.652
909,medium_variant,2099,71668.078
909,momentum,2099,47391.177
909,no_change,2099,93953.383
909,zero_migration,2099,52710.144
909,constant_fertility,2100,107977.489
909,constant_mortality,2100,62993.057
909,high_variant,2100,101258.38
909,instant_replacement,2100,74540.122
909,low_variant,2100,49617.052
909,medium_variant,2100,71822.801
909,momentum,2100,47390.443
909,no_change,2100,94866.975
909,zero_migration,2100,52686.115
