continent,variant,year,population
935,medium_variant,2018,4545133.094
935,momentum,2018,4552001.895
935,no_change,2018,4547491.929
935,zero_migration,2018,4550144.466
935,constant_fertility,2019,4595624.539
935,constant_mortality,2019,4577362.378
935,high_variant,2019,4616268.558
935,instant_replacement,2019,4593405.947
935,low_variant,2019,4553234.661
935,medium_variant,2019,4584807.072
935,momentum,2019,4594561.385
935,no_change,2019,4588111.645
935,zero_migration,2019,4591529.519
935,constant_fertility,2020,4638175.239
935,constant_mortality,2020,4613151.606
935,high_variant,2020,4665858.252
935,instant_replacement,2020,4634943.54
935,low_variant,2020,4580964.421
935,medium_variant,2020,4623454.191
935,momentum,2020,4635894.16
935,no_change,2020,4627753.85
935,zero_migration,2020,4631867.442
935,constant_fertility,2021,4680146.648
935,constant_mortality,2021,4647460.247
935,high_variant,2021,4715236.495
935,instant_replacement,2021,4675523.495
935,low_variant,2021,4606742.1
935,medium_variant,2021,4661038.369
935,momentum,2021,4675874.684
935,no_change,2021,4666400.385
935,zero_migration,2021,4671138.594
935,constant_fertility,2022,4721516.673
935,constant_mortality,2022,4680260.693
935,high_variant,2022,4764301.367
935,instant_replacement,2022,4715130.36
935,low_variant,2022,4630605.954
935,medium_variant,2022,4697504.814
935,momentum,2022,4714506.696
935,no_change,2022,4704030.022
935,zero_migration,2022,4709323.008
935,constant_fertility,2023,4762259.621
935,constant_mortality,2023,4711524.492
935,high_variant,2023,4813001.424
935,instant_replacement,2023,4753749.322
935,low_variant,2023,4652543.232
935,medium_variant,2023,4732823.225
935,momentum,2023,4751813.466
935,no_change,2023,4740619.479
935,zero_migration,2023,4746400.906
935,constant_fertility,2024,4802348.595
935,constant_mortality,2024,4741224.265
935,high_variant,2024,4861323.403
935,instant_replacement,2024,4791388.449
935,low_variant,2024,4672505.816
935,medium_variant,2024,4766965.112
935,momentum,2024,4787873.398
935,no_change,2024,4776145.14
935,zero_migration,2024,4782353.215
935,constant_fertility,2025,4841762.479
935,constant_mortality,2025,4769337.111
935,high_variant,2025,4909254.313
935,instant_replacement,2025,4828051.995
935,low_variant,2025,4690456.729
935,medium_variant,2025,4799909.855
935,momentum,2025,4822739.958
935,no_change,2025,4810588.91
935,zero_migration,2025,4817163.92
935,constant_fertility,2026,4880493.018
935,constant_mortality,2026,4795849.7
935,high_variant,2026,4956741.285
935,instant_replacement,2026,4863715.777
935,low_variant,2026,4706419.421
935,medium_variant,2026,4831638.139
935,momentum,2026,4856392.378
935,no_change,2026,4843943.939
935,zero_migration,2026,4850821.745
935,constant_fertility,2027,4918551.448
935,constant_mortality,2027,4820761.783
935,high_variant,2027,5003656.304
935,instant_replacement,2027,4898356.455
935,low_variant,2027,4720521.24
935,medium_variant,2027,4862147.053
935,momentum,2027,4888776.693
935,no_change,2027,4876219.806
935,zero_migration,2027,4883322.527
935,constant_fertility,2028,4955971.215
935,constant_mortality,2028,4844088.098
935,high_variant,2028,5049781.132
935,instant_replacement,2028,4931985.053
935,low_variant,2028,4733011.913
935,medium_variant,2028,4891455.202
935,momentum,2028,4919879.599
935,no_change,2028,4907444.753
935,zero_migration,2028,4914669.758
935,constant_fertility,2029,4992800.026
935,constant_mortality,2029,4865853.355
935,high_variant,2029,5094850.102
935,instant_replacement,2029,4964623.164
935,low_variant,2029,4744211.024
935,medium_variant,2029,4919593.554
935,momentum,2029,4949688.822
935,no_change,2029,4937659.347
935,zero_migration,2029,4944872.438
935,constant_fertility,2030,5029077.101
935,constant_mortality,2030,4886078.745
935,high_variant,2030,5138675.798
935,instant_replacement,2030,4996287.669
935,low_variant,2030,4754353.291
935,medium_variant,2030,4946586.362
935,momentum,2030,4978197.144
935,no_change,2030,4966898.105
935,zero_migration,2030,4973938.07
935,constant_fertility,2031,5064823.586
935,constant_mortality,2031,4904774.19
935,high_variant,2031,5181180.292
935,instant_replacement,2031,5026990.897
935,low_variant,2031,4763544.209
935,medium_variant,2031,4972442.842
935,momentum,2031,5005410.423
935,no_change,2031,4995180.205
935,zero_migration,2031,5001870.642
935,constant_fertility,2032,5100046.235
935,constant_mortality,2032,4921943.815
935,high_variant,2032,5222412.425
935,instant_replacement,2032,5056731.266
935,low_variant,2032,4771749.619
935,medium_variant,2032,4997160.559
935,momentum,2032,5031336.233
935,no_change,2032,5022515.258
935,zero_migration,2032,5028670.485
935,constant_fertility,2033,5134754.309
935,constant_mortality,2033,4937597.291
935,high_variant,2033,5262478.21
935,instant_replacement,2033,5085497.978
935,low_variant,2033,4778887.084
935,medium_variant,2033,5020740.081
935,momentum,2033,5055974.385
935,no_change,2033,5048918.168
935,zero_migration,2033,5054339.057
935,constant_fertility,2034,5168953.204
935,constant_mortality,2034,4951744.184
935,high_variant,2034,5301550.523
935,instant_replacement,2034,5113274.326
935,low_variant,2034,4784807.515
935,medium_variant,2034,5043179.046
935,momentum,2034,5079325.148
935,no_change,2034,5074402.434
935,zero_migration,2034,5078877.024
935,constant_fertility,2035,5202653.585
935,constant_mortality,2035,4964397.274
935,high_variant,2035,5339777.282
935,instant_replacement,2035,5140056.134
935,low_variant,2035,4789396.499
935,medium_variant,2035,5064479.825
935,momentum,2035,5101398.569
935,no_change,2035,5098984.945
935,zero_migration,2035,5102288.79
935,constant_fertility,2036,5235869.275
935,constant_mortality,2036,4975568.815
935,high_variant,2036,5377193.347
935,instant_replacement,2036,5165849.214
935,low_variant,2036,4792641.901
935,medium_variant,2036,5084644.871
935,momentum,2036,5122209.12
935,no_change,2036,5122685.511
935,zero_migration,2036,5124575.521
935,constant_fertility,2037,5268626.749
935,constant_mortality,2037,4985278.142
935,high_variant,2037,5413824.536
935,instant_replacement,2037,5190684.889
935,low_variant,2037,4794572.067
935,medium_variant,2037,5103689.081
935,momentum,2037,5141790.304
935,no_change,2037,5145530.478
935,zero_migration,2037,5145749.262
935,constant_fertility,2038,5300965.154
935,constant_mortality,2038,4993554.095
935,high_variant,2038,5449806.188
935,instant_replacement,2038,5214617.305
935,low_variant,2038,4795155.812
935,medium_variant,2038,5121642.44
935,momentum,2038,5160197.572
935,no_change,2038,5167551.736
935,zero_migration,2038,5165839.084
935,constant_fertility,2039,5332930.924
935,constant_mortality,2039,5000430.579
935,high_variant,2039,5485298.63
935,instant_replacement,2039,5237716.396
935,low_variant,2039,4794360.23
935,medium_variant,2039,5138542.949
935,momentum,2039,5177499.849
935,no_change,2039,5188785.171
935,zero_migration,2039,5184881.838
935,constant_fertility,2040,5364562.54
935,constant_mortality,2040,5005937.307
935,high_variant,2040,5520432.167
935,instant_replacement,2040,5260040.483
935,low_variant,2040,4792155.896
935,medium_variant,2040,5154419.096
935,momentum,2040,5193759.194
935,no_change,2040,5209264.031
935,zero_migration,2040,5202905.347
935,constant_fertility,2041,5395889.275
935,constant_mortality,2041,5010097.076
935,high_variant,2041,5555272.026
935,instant_replacement,2041,5281614.451
935,low_variant,2041,4788530.355
935,medium_variant,2041,5169286.149
935,momentum,2041,5209007.073
935,no_change,2041,5229019.842
935,zero_migration,2041,5219923.019
935,constant_fertility,2042,5426924.133
935,constant_mortality,2042,5012925.101
935,high_variant,2042,5589848.889
935,instant_replacement,2042,5302452.699
935,low_variant,2042,4783467.26
935,medium_variant,2042,5183143.256
935,momentum,2042,5223274.448
935,no_change,2042,5248077.058
935,zero_migration,2042,5235933.337
935,constant_fertility,2043,5457670.558
935,constant_mortality,2043,5014434.753
935,high_variant,2043,5624211.824
935,instant_replacement,2043,5322590.702
935,low_variant,2043,4776932.118
935,medium_variant,2043,5195983.342
935,momentum,2043,5236621.553
935,no_change,2043,5266454.053
935,zero_migration,2043,5250931.231
935,constant_fertility,2044,5488123.639
935,constant_mortality,2044,5014636.483
935,high_variant,2044,5658398.619
935,instant_replacement,2044,5342064.023
935,low_variant,2044,4768885.938
935,medium_variant,2044,5207791.701
935,momentum,2044,5249115.06
935,no_change,2044,5284165.847
935,zero_migration,2044,5264904.684
935,constant_fertility,2045,5518286.382
935,constant_mortality,2045,5013543.497
935,high_variant,2045,5692435.703
935,instant_replacement,2045,5360900.609
935,low_variant,2045,4759303.508
935,medium_variant,2045,5218558.306
935,momentum,2045,5260809.208
935,no_change,2045,5301233.206
935,zero_migration,2045,5277845.183
935,constant_fertility,2046,5548179.443
935,constant_mortality,2046,5011177.876
935,high_variant,2046,5726351.77
935,instant_replacement,2046,5379121.549
935,low_variant,2046,4748182.459
935,medium_variant,2046,5228289.869
935,momentum,2046,5271741.509
935,no_change,2046,5317686.637
935,zero_migration,2046,5289759.636
935,constant_fertility,2047,5577832.547
935,constant_mortality,2047,5007563.445
935,high_variant,2047,5760153.761
935,instant_replacement,2047,5396734.253
935,low_variant,2047,4735537.21
935,medium_variant,2047,5236996.045
935,momentum,2047,5281929.747
935,no_change,2047,5333564.729
935,zero_migration,2047,5300654.622
935,constant_fertility,2048,5607269.713
935,constant_mortality,2048,5002717.358
935,high_variant,2048,5793812.802
935,instant_replacement,2048,5413733.975
935,low_variant,2048,4721384.051
935,medium_variant,2048,5244673.469
935,momentum,2048,5291381.828
935,no_change,2048,5348907.049
935,zero_migration,2048,5310520.999
935,constant_fertility,2049,5636517.219
935,constant_mortality,2049,4996656.05
935,high_variant,2049,5827280.304
935,instant_replacement,2049,5430106.978
935,low_variant,2049,4705748.469
935,medium_variant,2049,5251317.241
935,momentum,2049,5300094.884
935,no_change,2049,5363757.03
935,zero_migration,2049,5319345.844
935,constant_fertility,2050,5665603.516
935,constant_mortality,2050,4989399.995
935,high_variant,2050,5860512.8
935,instant_replacement,2050,5445842.256
935,low_variant,2050,4688660.345
935,medium_variant,2050,5256927.499
935,momentum,2050,5308069.284
935,no_change,2050,5378158.355
935,zero_migration,2050,5327123.343
935,constant_fertility,2051,5694559.185
935,constant_mortality,2051,4980976.316
935,high_variant,2051,5893507.93
935,instant_replacement,2051,5460950.087
935,low_variant,2051,4670144.424
935,medium_variant,2051,5261515.607
935,momentum,2051,5315327.261
935,no_change,2051,5392151.365
935,zero_migration,2051,5333861.914
935,constant_fertility,2052,5723416.608
935,constant_mortality,2052,4971415.915
935,high_variant,2052,5926254.72
935,instant_replacement,2052,5475436.073
935,low_variant,2052,4650235.653
935,medium_variant,2052,5265097.185
935,momentum,2052,5321888.229
935,no_change,2052,5405777.585
935,zero_migration,2052,5339577.143
935,constant_fertility,2053,5752210.53
935,constant_mortality,2053,4960748.077
935,high_variant,2053,5958689.8
935,instant_replacement,2053,5489279.177
935,low_variant,2053,4628992.175
935,medium_variant,2053,5267683.934
935,momentum,2053,5327745.441
935,no_change,2053,5419084.177
935,zero_migration,2053,5344280.91
935,constant_fertility,2054,5780978.023
935,constant_mortality,2054,4949003.837
935,high_variant,2054,5990733.868
935,instant_replacement,2054,5502450.827
935,low_variant,2054,4606483.288
935,medium_variant,2054,5269289.277
935,momentum,2054,5332884.877
935,no_change,2054,5432120.608
935,zero_migration,2054,5347987.946
935,constant_fertility,2055,5809758.475
935,constant_mortality,2055,4936217.282
935,high_variant,2055,6022328.552
935,instant_replacement,2055,5514933.75
935,low_variant,2055,4582774.863
935,medium_variant,2055,5269931.516
935,momentum,2055,5337302.304
935,no_change,2055,5444936.36
935,zero_migration,2055,5350717.058
935,constant_fertility,2056,5838588.962
935,constant_mortality,2056,4922422.644
935,high_variant,2056,6053458.369
935,instant_replacement,2056,5526731.972
935,low_variant,2056,4557910.223
935,medium_variant,2056,5269628.678
935,momentum,2056,5341014.929
935,no_change,2056,5457577.66
935,zero_migration,2056,5352485.577
935,constant_fertility,2057,5867512.508
935,constant_mortality,2057,4907660.475
935,high_variant,2057,6084132.861
935,instant_replacement,2057,5537864.945
935,low_variant,2057,4531935.575
935,medium_variant,2057,5268409.586
935,momentum,2057,5344050.91
935,no_change,2057,5470091.661
935,zero_migration,2057,5353320.424
935,constant_fertility,2058,5896582.39
935,constant_mortality,2058,4891980.382
935,high_variant,2058,6114352.656
935,instant_replacement,2058,5548352.288
935,low_variant,2058,4504923.866
935,medium_variant,2058,5266317.671
935,momentum,2058,5346432.842
935,no_change,2058,5482529.933
935,zero_migration,2058,5353263.846
935,constant_fertility,2059,5925856.71
935,constant_mortality,2059,4875437.316
935,high_variant,2059,6144127.784
935,instant_replacement,2059,5558220.277
935,low_variant,2059,4476955.69
935,medium_variant,2059,5263404.552
935,momentum,2059,5348187.291
935,no_change,2059,5494945.754
935,zero_migration,2059,5352366.097
935,constant_fertility,2060,5955390.657
935,constant_mortality,2060,4858083.772
935,high_variant,2060,6173474.889
935,instant_replacement,2060,5567496.772
935,low_variant,2060,4448101.366
935,medium_variant,2060,5259717.37
935,momentum,2060,5349344.93
935,no_change,2060,5507391.411
935,zero_migration,2060,5350673.043
935,constant_fertility,2061,5985229.521
935,constant_mortality,2061,4839963.363
935,high_variant,2061,6202406.543
935,instant_replacement,2061,5576203.252
935,low_variant,2061,4418411.176
935,medium_variant,2061,5255287.955
935,momentum,2061,5349936.558
935,no_change,2061,5519915.035
935,zero_migration,2061,5348215.811
935,constant_fertility,2062,6015415.754
935,constant_mortality,2062,4821118.599
935,high_variant,2062,6230948.837
935,instant_replacement,2062,5584365.354
935,low_variant,2062,4387922.556
935,medium_variant,2062,5250143.673
935,momentum,2062,5350000.778
935,no_change,2062,5532564.632
935,zero_migration,2062,5345021.595
935,constant_fertility,2063,6045998.623
935,constant_mortality,2063,4801599.881
935,high_variant,2063,6259153.471
935,instant_replacement,2063,5592022.466
935,low_variant,2063,4356676.247
935,medium_variant,2063,5244322.397
935,momentum,2063,5349588.922
935,no_change,2063,5545391.993
935,zero_migration,2063,5341127.258
935,constant_fertility,2064,6077027.893
935,constant_mortality,2064,4781459.438
935,high_variant,2064,6287085.576
935,instant_replacement,2064,5599219.641
935,low_variant,2064,4324708.007
935,medium_variant,2064,5237862.657
935,momentum,2064,5348759.198
935,no_change,2064,5558449.531
935,zero_migration,2064,5336570.774
935,constant_fertility,2065,6108551.223
935,constant_mortality,2065,4760747.2
935,high_variant,2065,6314806.555
935,instant_replacement,2065,5606000.469
935,low_variant,2065,4292051.077
935,medium_variant,2065,5230800.359
935,momentum,2065,5347568.388
935,no_change,2065,5571787.925
935,zero_migration,2065,5331387.444
935,constant_fertility,2066,6140614.272
935,constant_mortality,2066,4739505.565
935,high_variant,2066,6342352.144
935,instant_replacement,2066,5612396.905
935,low_variant,2066,4258742.728
935,medium_variant,2066,5223166.165
935,momentum,2066,5346058.14
935,no_change,2066,5585453.714
935,zero_migration,2066,5325607.731
935,constant_fertility,2067,6173258.698
935,constant_mortality,2067,4717776.782
935,high_variant,2067,6369761.766
935,instant_replacement,2067,5618442.472
935,low_variant,2067,4224813.672
935,medium_variant,2067,5214987.721
935,momentum,2067,5344274.087
935,no_change,2067,5599492.162
935,zero_migration,2067,5319259.298
935,constant_fertility,2068,6206523.309
935,constant_mortality,2068,4695608.46
935,high_variant,2068,6397106.873
935,instant_replacement,2068,5624184.156
935,low_variant,2068,4190280.736
935,medium_variant,2068,5206293.106
935,momentum,2068,5342282.597
935,no_change,2068,5613950.283
935,zero_migration,2068,5312370.571
935,constant_fertility,2069,6240444.566
935,constant_mortality,2069,4673048.883
935,high_variant,2069,6424468.158
935,instant_replacement,2069,5629672.89
935,low_variant,2069,4155154.001
935,medium_variant,2069,5197108.684
935,momentum,2069,5340156.291
935,no_change,2069,5628874.843
935,zero_migration,2069,5304968.594
935,constant_fertility,2070,6275059.745
935,constant_mortality,2070,4650142.392
935,high_variant,2070,6451914.523
935,instant_replacement,2070,5634954.497
935,low_variant,2070,4119446.461
935,medium_variant,2070,5187459.467
935,momentum,2070,5337959.56
935,no_change,2070,5644310.513
935,zero_migration,2070,5297079.015
935,constant_fertility,2071,6310413.174
935,constant_mortality,2071,4626924.229
935,high_variant,2071,6479490.313
935,instant_replacement,2071,5640064.845
935,low_variant,2071,4083186.395
935,medium_variant,2071,5177373.292
935,momentum,2071,5335732.468
935,no_change,2071,5660296.243
935,zero_migration,2071,5288729.912
935,constant_fertility,2072,6346547.243
935,constant_mortality,2072,4603427.213
935,high_variant,2072,6507225.972
935,instant_replacement,2072,5645033.706
935,low_variant,2072,4046401.073
935,medium_variant,2072,5166873.16
935,momentum,2072,5333510.348
935,no_change,2072,5676871.337
935,zero_migration,2072,5279944.615
935,constant_fertility,2073,6383495.854
935,constant_mortality,2073,4579687.649
935,high_variant,2073,6535158.049
935,instant_replacement,2073,5649892.157
935,low_variant,2073,4009101.205
935,medium_variant,2073,5155972.374
935,momentum,2073,5331344.903
935,no_change,2073,5694079.965
935,zero_migration,2073,5270737.141
935,constant_fertility,2074,6421290.1
935,constant_mortality,2074,4555740.859
935,high_variant,2074,6563318.3
935,instant_replacement,2074,5654669.25
935,low_variant,2074,3971293.126
935,medium_variant,2074,5144679.884
935,momentum,2074,5329288.375
935,no_change,2074,5711967.06
935,zero_migration,2074,5261117.453
935,constant_fertility,2075,6459965.564
935,constant_mortality,2075,4531617.084
935,high_variant,2075,6591734.402
935,instant_replacement,2075,5659392.587
935,low_variant,2075,3932990.52
935,medium_variant,2075,5133008.396
935,momentum,2075,5327382.112
935,no_change,2075,5730572.178
935,zero_migration,2075,5251099.227
935,constant_fertility,2076,6499563.882
935,constant_mortality,2076,4507340.882
935,high_variant,2076,6620430.882
935,instant_replacement,2076,5664087.76
935,low_variant,2076,3894217.869
935,medium_variant,2076,5120977.429
935,momentum,2076,5325650.803
935,no_change,2076,5749926.863
935,zero_migration,2076,5240702.329
935,constant_fertility,2077,6540134.026
935,constant_mortality,2077,4482930.362
935,high_variant,2077,6649428.003
935,instant_replacement,2077,5668780.401
935,low_variant,2077,3855010.54
935,medium_variant,2077,5108613.245
935,momentum,2077,5324105.076
935,no_change,2077,5770056.614
935,zero_migration,2077,5229953.127
935,constant_fertility,2078,6581728.406
935,constant_mortality,2078,4458399.732
935,high_variant,2078,6678740.134
935,instant_replacement,2078,5673496.97
935,low_variant,2078,3815407.668
935,medium_variant,2078,5095943.554
935,momentum,2078,5322750.709
935,no_change,2078,5790985.633
935,zero_migration,2078,5218880.095
935,constant_fertility,2079,6624403.551
935,constant_mortality,2079,4433758.851
935,high_variant,2079,6708376.989
935,instant_replacement,2079,5678263.039
935,low_variant,2079,3775454.107
935,medium_variant,2079,5082998.953
935,momentum,2079,5321584.789
935,no_change,2079,5812734.567
935,zero_migration,2079,5207514.394
935,constant_fertility,2080,6668214.397
935,constant_mortality,2080,4409015.417
935,high_variant,2080,6738344.689
935,instant_replacement,2080,5683100.819
935,low_variant,2080,3735193.399
935,medium_variant,2080,5069807.932
935,momentum,2080,5320600.124
935,no_change,2080,5835321.613
935,zero_migration,2080,5195884.993
935,constant_fertility,2081,6713204.555
935,constant_mortality,2081,4384184.207
935,high_variant,2081,6768649.686
935,instant_replacement,2081,5688025.766
935,low_variant,2081,3694657.679
935,medium_variant,2081,5056389.788
935,momentum,2081,5319798.9
935,no_change,2081,5858768.754
935,zero_migration,2081,5184011.363
935,constant_fertility,2082,6759420.446
935,constant_mortality,2082,4359272.456
935,high_variant,2082,6799292.169
935,instant_replacement,2082,5693050.35
935,low_variant,2082,3653882.168
935,medium_variant,2082,5042764.23
935,momentum,2082,5319171.024
935,no_change,2082,5883091.232
935,zero_migration,2082,5171913.03
935,constant_fertility,2083,6806923.374
935,constant_mortality,2083,4334269.868
935,high_variant,2083,6830261.752
935,instant_replacement,2083,5698188.418
935,low_variant,2083,3612918.139
935,medium_variant,2083,5028959.92
935,momentum,2083,5318678.122
935,no_change,2083,5908291.017
935,zero_migration,2083,5159618.435
935,constant_fertility,2084,6855778.599
935,constant_mortality,2084,4309158.526
935,high_variant,2084,6861542.086
935,instant_replacement,2084,5703452.019
935,low_variant,2084,3571821.723
935,medium_variant,2084,5015007.298
935,momentum,2084,5318269.324
935,no_change,2084,5934363.795
935,zero_migration,2084,5147157.798
935,constant_fertility,2085,6906044.312
935,constant_mortality,2085,4283926.679
935,high_variant,2085,6893116.726
935,instant_replacement,2085,5708849.134
935,low_variant,2085,3530642.875
935,medium_variant,2085,5000931.899
935,momentum,2085,5317901.202
935,no_change,2085,5961309.056
935,zero_migration,2085,5134556.266
935,constant_fertility,2086,6957766.26
935,constant_mortality,2086,4258579.507
935,high_variant,2086,6924978.735
935,instant_replacement,2086,5714387.099
935,low_variant,2086,3489418.929
935,medium_variant,2086,4986751.876
935,momentum,2086,5317558.591
935,no_change,2086,5989139.359
935,zero_migration,2086,5121831.617
935,constant_fertility,2087,7010979.97
935,constant_mortality,2087,4233128.071
935,high_variant,2087,6957117.457
935,instant_replacement,2087,5720065.376
935,low_variant,2087,3448178.927
935,medium_variant,2087,4972478.089
935,momentum,2087,5317229.734
935,no_change,2087,6017869.845
935,zero_migration,2087,5108994.268
935,constant_fertility,2088,7065719.242
935,constant_mortality,2088,4207574.715
935,high_variant,2088,6989507.221
935,instant_replacement,2088,5725871.704
935,low_variant,2088,3406953.942
935,medium_variant,2088,4958119.157
935,momentum,2088,5316879.354
935,no_change,2088,6047505.462
935,zero_migration,2088,5096051.837
935,constant_fertility,2089,7122012.911
935,constant_mortality,2089,4181922.039
935,high_variant,2089,7022116.723
935,instant_replacement,2089,5731787.464
935,low_variant,2089,3365771.833
935,medium_variant,2089,4943679.711
935,momentum,2089,5316468.146
935,no_change,2089,6078049.894
935,zero_migration,2089,5083007.657
935,constant_fertility,2090,7179889.536
935,constant_mortality,2090,4156176.615
935,high_variant,2090,7054919.334
935,instant_replacement,2090,5737796.808
935,low_variant,2090,3324659.155
935,medium_variant,2090,4929164.111
935,momentum,2090,5315966.757
935,no_change,2090,6109510.43
935,zero_migration,2090,5069864.943
935,constant_fertility,2091,7239378.857
935,constant_mortality,2091,4130349.326
935,high_variant,2091,7087896.446
935,instant_replacement,2091,5743890.376
935,low_variant,2091,3283642.136
935,medium_variant,2091,4914577.565
935,momentum,2091,5315359.881
935,no_change,2091,6141900.288
935,zero_migration,2091,5056628.116
935,constant_fertility,2092,7300511.325
935,constant_mortality,2092,4104455.476
935,high_variant,2092,7121036.18
935,instant_replacement,2092,5750063.58
935,low_variant,2092,3242745.864
935,medium_variant,2092,4899925.891
935,momentum,2092,5314645.423
935,no_change,2092,6175237.221
935,zero_migration,2092,5043302.345
935,constant_fertility,2093,7363316.695
935,constant_mortality,2093,4078513.825
935,high_variant,2093,7154330.847
935,instant_replacement,2093,5756314.403
935,low_variant,2093,3201994.247
935,medium_variant,2093,4885214.449
935,momentum,2093,5313829.976
935,no_change,2093,6209542.696
935,zero_migration,2093,5029892.354
935,constant_fertility,2094,7427822.688
935,constant_mortality,2094,4052545.414
935,high_variant,2094,7187773.373
935,instant_replacement,2094,5762640.119
935,low_variant,2094,3161409.212
935,medium_variant,2094,4870446.803
935,momentum,2094,5312924.517
935,no_change,2094,6244840.066
935,zero_migration,2094,5016401.236
935,constant_fertility,2095,7494053.536
935,constant_mortality,2095,4026572.889
935,high_variant,2095,7221354.5
935,instant_replacement,2095,5769034.601
935,low_variant,2095,3121010.167
935,medium_variant,2095,4855623.778
935,momentum,2095,5311940.856
935,no_change,2095,6281152.994
935,zero_migration,2095,5002829.241
935,constant_fertility,2096,7562029.496
935,constant_mortality,2096,4000620.052
935,high_variant,2096,7255061.778
935,instant_replacement,2096,5775487.078
935,low_variant,2096,3080813.761
935,medium_variant,2096,4840743.181
935,momentum,2096,5310889.676
935,no_change,2096,6318504.769
935,zero_migration,2096,4989173.245
935,constant_fertility,2097,7631766.485
935,constant_mortality,2097,3974711.844
935,high_variant,2097,7288878.796
935,instant_replacement,2097,5781981.884
935,low_variant,2097,3040833.916
935,medium_variant,2097,4825799.644
935,momentum,2097,5309780.05
935,no_change,2097,6356918.312
935,zero_migration,2097,4975426.798
935,constant_fertility,2098,7703276.109
935,constant_mortality,2098,3948873.98
935,high_variant,2098,7322785.396
935,instant_replacement,2098,5788498.183
935,low_variant,2098,3001081.595
935,medium_variant,2098,4810784.049
935,momentum,2098,5308619.08
935,no_change,2098,6396415.798
935,zero_migration,2098,4961579.883
935,constant_fertility,2099,7776565.937
935,constant_mortality,2099,3923133.402
935,high_variant,2099,7356757.159
935,instant_replacement,2099,5795009.96
935,low_variant,2099,2961565.046
935,medium_variant,2099,4795684.39
935,momentum,2099,5307411.962
935,no_change,2099,6437018.913
935,zero_migration,2099,4947618.843
935,constant_fertility,2100,7851638.984
935,constant_mortality,2100,3897517.814
935,high_variant,2100,7390766.198
935,instant_replacement,2100,5801486.401
935,low_variant,2100,2922289.498
935,medium_variant,2100,4780484.993
935,momentum,2100,5306162.322
935,no_change,2100,6478748.931
935,zero_migration,2100,4933526.654
