variant,country,year,dependencyratio2569
estimates,56,1950,73.938
estimates,56,1951,74.057
estimates,56,1952,73.831
estimates,56,1953,73.937
estimates,56,1954,74.399
estimates,56,1955,74.98
estimates,56,1956,75.098
estimates,56,1957,75.619
estimates,56,1958,76.269
estimates,56,1959,76.877
estimates,56,1960,77.425
estimates,56,1961,78.781
estimates,56,1962,79.934
estimates,56,1963,80.958
estimates,56,1964,82.018
estimates,56,1965,83.163
estimates,56,1966,84.703
estimates,56,1967,86.196
estimates,56,1968,87.525
estimates,56,1969,88.481
estimates,56,1970,88.938
estimates,56,1971,89.415
estimates,56,1972,89.454
estimates,56,1973,89.13
estimates,56,1974,88.604
estimates,56,1975,88.001
estimates,56,1976,87.796
estimates,56,1977,87.409
estimates,56,1978,86.839
estimates,56,1979,86.073
estimates,56,1980,85.101
estimates,56,1981,84.392
estimates,56,1982,83.604
estimates,56,1983,82.632
estimates,56,1984,81.307
estimates,56,1985,79.587
estimates,56,1986,77.873
estimates,56,1987,75.785
estimates,56,1988,73.645
estimates,56,1989,71.867
estimates,56,1990,70.651
estimates,56,1991,70.227
estimates,56,1992,70.257
estimates,56,1993,70.547
estimates,56,1994,70.802
estimates,56,1995,70.858
estimates,56,1996,71.097
estimates,56,1997,71.139
estimates,56,1998,71.051
estimates,56,1999,70.963
estimates,56,2000,70.947
estimates,56,2001,71.043
estimates,56,2002,71.206
estimates,56,2003,71.364
estimates,56,2004,71.418
estimates,56,2005,71.326
estimates,56,2006,71.716
estimates,56,2007,71.981
estimates,56,2008,72.086
estimates,56,2009,72.019
estimates,56,2010,71.797
estimates,56,2011,71.647
estimates,56,2012,71.275
estimates,56,2013,70.839
estimates,56,2014,70.524
estimates,56,2015,70.393
medium_variant,56,2015,70.393
medium_variant,56,2016,70.608
medium_variant,56,2017,71.045
medium_variant,56,2018,71.635
medium_variant,56,2019,72.226
medium_variant,56,2020,72.755
medium_variant,56,2021,73.399
medium_variant,56,2022,74.041
medium_variant,56,2023,74.704
medium_variant,56,2024,75.43
medium_variant,56,2025,76.232
medium_variant,56,2026,77.152
medium_variant,56,2027,78.147
medium_variant,56,2028,79.184
medium_variant,56,2029,80.213
medium_variant,56,2030,81.205
medium_variant,56,2031,82.188
medium_variant,56,2032,83.141
medium_variant,56,2033,84.047
medium_variant,56,2034,84.907
medium_variant,56,2035,85.73
medium_variant,56,2036,86.475
medium_variant,56,2037,87.165
medium_variant,56,2038,87.82
medium_variant,56,2039,88.438
medium_variant,56,2040,88.996
medium_variant,56,2041,89.411
medium_variant,56,2042,89.8
medium_variant,56,2043,90.15
medium_variant,56,2044,90.462
medium_variant,56,2045,90.757
medium_variant,56,2046,90.98
medium_variant,56,2047,91.2
medium_variant,56,2048,91.441
medium_variant,56,2049,91.724
medium_variant,56,2050,92.049
medium_variant,56,2051,92.291
medium_variant,56,2052,92.606
medium_variant,56,2053,92.972
medium_variant,56,2054,93.354
medium_variant,56,2055,93.731
medium_variant,56,2056,94
medium_variant,56,2057,94.3
medium_variant,56,2058,94.62
medium_variant,56,2059,94.952
medium_variant,56,2060,95.29
medium_variant,56,2061,95.524
medium_variant,56,2062,95.802
medium_variant,56,2063,96.082
medium_variant,56,2064,96.305
medium_variant,56,2065,96.435
medium_variant,56,2066,96.347
medium_variant,56,2067,96.205
medium_variant,56,2068,96.031
medium_variant,56,2069,95.861
medium_variant,56,2070,95.721
medium_variant,56,2071,95.427
medium_variant,56,2072,95.181
