variant,country,year,dependencyratio2569
estimates,624,1950,135.535
estimates,624,1951,136.47
estimates,624,1952,138.023
estimates,624,1953,139.217
estimates,624,1954,139.765
estimates,624,1955,139.842
estimates,624,1956,141.98
estimates,624,1957,143.078
estimates,624,1958,143.677
estimates,624,1959,144.221
estimates,624,1960,144.847
estimates,624,1961,146.079
estimates,624,1962,147.53
estimates,624,1963,148.97
estimates,624,1964,150.016
estimates,624,1965,150.566
estimates,624,1966,152.202
estimates,624,1967,153.144
estimates,624,1968,153.609
estimates,624,1969,153.915
estimates,624,1970,154.22
estimates,624,1971,155.682
estimates,624,1972,157.022
estimates,624,1973,158.174
estimates,624,1974,158.947
estimates,624,1975,159.255
estimates,624,1976,160.454
estimates,624,1977,161.062
estimates,624,1978,161.347
estimates,624,1979,161.713
estimates,624,1980,162.416
estimates,624,1981,164.364
estimates,624,1982,166.539
estimates,624,1983,168.798
estimates,624,1984,170.866
estimates,624,1985,172.598
estimates,624,1986,175.539
estimates,624,1987,177.742
estimates,624,1988,179.428
estimates,624,1989,180.884
estimates,624,1990,182.242
estimates,624,1991,184.202
estimates,624,1992,185.967
estimates,624,1993,187.417
estimates,624,1994,188.345
estimates,624,1995,188.694
estimates,624,1996,189.884
estimates,624,1997,190.302
estimates,624,1998,190.107
estimates,624,1999,189.519
estimates,624,2000,188.659
estimates,624,2001,188.49
estimates,624,2002,187.975
estimates,624,2003,187.066
estimates,624,2004,185.649
estimates,624,2005,183.722
estimates,624,2006,182.409
estimates,624,2007,180.526
estimates,624,2008,178.297
estimates,624,2009,175.99
estimates,624,2010,173.77
estimates,624,2011,172.415
estimates,624,2012,170.964
estimates,624,2013,169.407
estimates,624,2014,167.671
estimates,624,2015,165.733
medium_variant,624,2015,165.733
medium_variant,624,2016,164.464
medium_variant,624,2017,162.856
medium_variant,624,2018,161.058
medium_variant,624,2019,159.237
medium_variant,624,2020,157.473
medium_variant,624,2021,156.292
medium_variant,624,2022,155.044
medium_variant,624,2023,153.688
medium_variant,624,2024,152.159
medium_variant,624,2025,150.445
medium_variant,624,2026,149.168
medium_variant,624,2027,147.67
medium_variant,624,2028,145.985
medium_variant,624,2029,144.152
medium_variant,624,2030,142.204
medium_variant,624,2031,140.682
medium_variant,624,2032,138.988
medium_variant,624,2033,137.149
medium_variant,624,2034,135.175
medium_variant,624,2035,133.087
medium_variant,624,2036,131.4
medium_variant,624,2037,129.548
medium_variant,624,2038,127.595
medium_variant,624,2039,125.607
medium_variant,624,2040,123.627
medium_variant,624,2041,122.091
medium_variant,624,2042,120.505
medium_variant,624,2043,118.891
medium_variant,624,2044,117.264
medium_variant,624,2045,115.637
medium_variant,624,2046,114.424
medium_variant,624,2047,113.149
medium_variant,624,2048,111.845
medium_variant,624,2049,110.547
medium_variant,624,2050,109.274
medium_variant,624,2051,108.38
medium_variant,624,2052,107.446
medium_variant,624,2053,106.472
medium_variant,624,2054,105.448
medium_variant,624,2055,104.377
medium_variant,624,2056,103.609
medium_variant,624,2057,102.752
medium_variant,624,2058,101.826
medium_variant,624,2059,100.85
medium_variant,624,2060,99.838
medium_variant,624,2061,99.128
medium_variant,624,2062,98.336
medium_variant,624,2063,97.477
medium_variant,624,2064,96.558
medium_variant,624,2065,95.59
medium_variant,624,2066,94.908
medium_variant,624,2067,94.138
medium_variant,624,2068,93.307
medium_variant,624,2069,92.436
medium_variant,624,2070,91.543
medium_variant,624,2071,90.948
medium_variant,624,2072,90.293
medium_variant,624,2073,89.596
medium_variant,624,2074,88.872
medium_variant,624,2075,88.133
medium_variant,624,2076,87.698
medium_variant,624,2077,87.204
medium_variant,624,2078,86.67
medium_variant,624,2079,86.114
medium_variant,624,2080,85.547
medium_variant,624,2081,85.268
medium_variant,624,2082,84.935
medium_variant,624,2083,84.554
medium_variant,624,2084,84.13
medium_variant,624,2085,83.67
medium_variant,624,2086,83.463
medium_variant,624,2087,83.185
medium_variant,624,2088,82.846
medium_variant,624,2089,82.454
medium_variant,624,2090,82.017
medium_variant,624,2091,81.829
medium_variant,624,2092,81.558
medium_variant,624,2093,81.222
medium_variant,624,2094,80.834
medium_variant,624,2095,80.405
medium_variant,624,2096,80.221
medium_variant,624,2097,79.963
medium_variant,624,2098,79.648
medium_variant,624,2099,79.29
medium_variant,624,2100,78.898
high_variant,624,2015,165.732588145286
low_variant,624,2015,165.732588145286
constant_fertility,624,2015,165.732588145286
instant_replacement,624,2015,165.732588145286
zero_migration,624,2015,165.732588145286
constant_mortality,624,2015,165.732588145286
no_change,624,2015,165.732588145286
high_variant,624,2020,159.582837481888
low_variant,624,2020,155.363535873089
constant_fertility,624,2020,160.532880552499
instant_replacement,624,2020,140.176772770171
zero_migration,624,2020,157.47559613303
constant_mortality,624,2020,156.923604486592
no_change,624,2020,159.93932448929
high_variant,624,2025,155.570878440302
low_variant,624,2025,145.319904826382
constant_fertility,624,2025,159.028758889873
instant_replacement,624,2025,121.337454745069
zero_migration,624,2025,150.443292512695
constant_mortality,624,2025,149.083244345634
no_change,624,2025,157.46424668339
high_variant,624,2030,150.706669145371
low_variant,624,2030,133.702564982578
constant_fertility,624,2030,158.07442787208
instant_replacement,624,2030,105.21737719284
zero_migration,624,2030,142.201125817167
constant_mortality,624,2030,139.920579348897
no_change,624,2030,155.292161433285
high_variant,624,2035,144.55486504376
low_variant,624,2035,121.642391035456
constant_fertility,624,2035,157.573361770979
instant_replacement,624,2035,90.7816023992355
zero_migration,624,2035,133.085210336588
constant_mortality,624,2035,129.783094475747
no_change,624,2035,153.298852078304
high_variant,624,2040,137.969934476343
low_variant,624,2040,109.415986714585
constant_fertility,624,2040,158.091227791843
instant_replacement,624,2040,76.9214515523423
zero_migration,624,2040,123.634836281044
constant_mortality,624,2040,119.366036143625
no_change,624,2040,152.203263268508
high_variant,624,2045,130.842317323734
low_variant,624,2045,100.529550765093
constant_fertility,624,2045,158.163405059751
instant_replacement,624,2045,78.8394502478905
zero_migration,624,2045,115.645396322357
constant_mortality,624,2045,110.798109658253
no_change,624,2045,151.030475992251
high_variant,624,2050,124.740900607962
low_variant,624,2050,93.8988178643211
constant_fertility,624,2050,158.812647498604
instant_replacement,624,2050,78.4261389910568
zero_migration,624,2050,109.283451102673
constant_mortality,624,2050,103.952821936363
no_change,624,2050,150.512339254634
high_variant,624,2055,119.92265703083
low_variant,624,2055,88.9996900358001
constant_fertility,624,2055,160.603556495695
instant_replacement,624,2055,76.9452693424232
zero_migration,624,2055,104.379349187199
constant_mortality,624,2055,98.5542370672257
no_change,624,2055,151.056844594265
high_variant,624,2060,115.843025004465
low_variant,624,2060,84.163530649782
constant_fertility,624,2060,162.464150972832
instant_replacement,624,2060,74.8354390609468
zero_migration,624,2060,99.8387135979594
constant_mortality,624,2060,93.5562554547053
no_change,624,2060,151.687830251851
high_variant,624,2065,111.991944219646
low_variant,624,2065,79.6652371427266
constant_fertility,624,2065,164.066644078537
instant_replacement,624,2065,73.6360041387237
zero_migration,624,2065,95.5904367395967
constant_mortality,624,2065,88.9065437656887
no_change,624,2065,152.142578424228
high_variant,624,2070,107.97385270613
low_variant,624,2070,75.668069072058
constant_fertility,624,2070,165.060373382903
instant_replacement,624,2070,74.3145341854959
zero_migration,624,2070,91.5459194109225
constant_mortality,624,2070,84.5506502007881
no_change,624,2070,152.14570417468
high_variant,624,2075,104.200897656757
low_variant,624,2075,72.6751101644048
constant_fertility,624,2075,165.682732620681
instant_replacement,624,2075,76.960806282149
zero_migration,624,2075,88.1382938548887
constant_mortality,624,2075,80.9069927778262
no_change,624,2075,151.955235850072
high_variant,624,2080,101.009319001044
low_variant,624,2080,70.8133636992697
constant_fertility,624,2080,166.197442413105
instant_replacement,624,2080,80.8201456697797
zero_migration,624,2080,85.5513691485792
constant_mortality,624,2080,78.1218732692325
no_change,624,2080,151.800771266776
high_variant,624,2085,98.4394564631773
low_variant,624,2085,69.8924759826917
constant_fertility,624,2085,166.686675906101
instant_replacement,624,2085,85.3452796353961
zero_migration,624,2085,83.6690333177774
constant_mortality,624,2085,76.010198614715
no_change,624,2085,151.679716041615
high_variant,624,2090,96.6123221724585
low_variant,624,2090,68.6362100862035
constant_fertility,624,2090,167.449011932034
instant_replacement,624,2090,80.4233989033848
zero_migration,624,2090,82.0148162747966
constant_mortality,624,2090,74.0038215409474
no_change,624,2090,151.788845668329
high_variant,624,2095,95.0087711684985
low_variant,624,2095,67.1455526381568
constant_fertility,624,2095,168.130618641092
instant_replacement,624,2095,77.7267288145431
zero_migration,624,2095,80.4041134874926
constant_mortality,624,2095,72.0239701777488
no_change,624,2095,151.901249351815
high_variant,624,2100,93.46089912978
low_variant,624,2100,65.7171840725864
constant_fertility,624,2100,168.618059004148
instant_replacement,624,2100,77.5843307275948
zero_migration,624,2100,78.8991498551883
constant_mortality,624,2100,70.1732006212458
no_change,624,2100,151.924428402158
