variant,country,year,dependencyratio2569
estimates,616,1950,107.195
estimates,616,1951,107.345
estimates,616,1952,106.697
estimates,616,1953,105.979
estimates,616,1954,105.538
estimates,616,1955,105.4
estimates,616,1956,104.912
estimates,616,1957,104.824
estimates,616,1958,104.913
estimates,616,1959,104.846
estimates,616,1960,104.442
estimates,616,1961,104.413
estimates,616,1962,103.873
estimates,616,1963,103.111
estimates,616,1964,102.634
estimates,616,1965,102.686
estimates,616,1966,102.706
estimates,616,1967,103.494
estimates,616,1968,104.562
estimates,616,1969,105.228
estimates,616,1970,105.17
estimates,616,1971,105.248
estimates,616,1972,104.599
estimates,616,1973,103.405
estimates,616,1974,101.982
estimates,616,1975,100.503
estimates,616,1976,99.461
estimates,616,1977,98.168
estimates,616,1978,96.744
estimates,616,1979,95.255
estimates,616,1980,93.741
estimates,616,1981,92.304
estimates,616,1982,90.872
estimates,616,1983,89.461
estimates,616,1984,88.044
estimates,616,1985,86.608
estimates,616,1986,85.523
estimates,616,1987,84.404
estimates,616,1988,83.4
estimates,616,1989,82.723
estimates,616,1990,82.45
estimates,616,1991,82.391
estimates,616,1992,82.719
estimates,616,1993,83.19
estimates,616,1994,83.451
estimates,616,1995,83.313
estimates,616,1996,83.27
estimates,616,1997,82.782
estimates,616,1998,81.923
estimates,616,1999,80.854
estimates,616,2000,79.666
estimates,616,2001,78.419
estimates,616,2002,77.012
estimates,616,2003,75.466
estimates,616,2004,73.778
estimates,616,2005,71.979
estimates,616,2006,70.344
estimates,616,2007,68.73
estimates,616,2008,67.115
estimates,616,2009,65.459
estimates,616,2010,63.763
estimates,616,2011,62.545
estimates,616,2012,61.157
estimates,616,2013,59.799
estimates,616,2014,58.711
estimates,616,2015,57.99
medium_variant,616,2015,57.99
medium_variant,616,2016,57.496
medium_variant,616,2017,57.372
medium_variant,616,2018,57.55
medium_variant,616,2019,57.933
medium_variant,616,2020,58.479
medium_variant,616,2021,59.31
medium_variant,616,2022,60.32
medium_variant,616,2023,61.472
medium_variant,616,2024,62.737
medium_variant,616,2025,64.078
medium_variant,616,2026,65.566
medium_variant,616,2027,67.124
medium_variant,616,2028,68.631
medium_variant,616,2029,69.888
medium_variant,616,2030,70.761
medium_variant,616,2031,71.296
medium_variant,616,2032,71.446
medium_variant,616,2033,71.288
medium_variant,616,2034,70.975
medium_variant,616,2035,70.628
medium_variant,616,2036,70.236
medium_variant,616,2037,69.791
medium_variant,616,2038,69.376
medium_variant,616,2039,69.076
medium_variant,616,2040,68.929
medium_variant,616,2041,68.944
medium_variant,616,2042,69.137
medium_variant,616,2043,69.512
medium_variant,616,2044,70.058
medium_variant,616,2045,70.776
medium_variant,616,2046,71.719
medium_variant,616,2047,72.853
medium_variant,616,2048,74.194
medium_variant,616,2049,75.741
medium_variant,616,2050,77.48
medium_variant,616,2051,79.422
medium_variant,616,2052,81.603
medium_variant,616,2053,83.924
medium_variant,616,2054,86.25
medium_variant,616,2055,88.501
medium_variant,616,2056,90.616
medium_variant,616,2057,92.617
medium_variant,616,2058,94.508
