country,year,variant,gender,freq,age5yearinterval,totaldeaths
275,1950,estimates,female,5yearly,"Region, subregion, country or area *",State of Palestine
275,1950,estimates,male,5yearly,"Region, subregion, country or area *",State of Palestine
275,1950,estimates,female,5yearly,0_4,20.061
275,1950,estimates,male,5yearly,0_4,25.093
275,1950,estimates,female,5yearly,5_9,1.491
275,1950,estimates,male,5yearly,5_9,1.695
275,1950,estimates,female,5yearly,10_14,1.013
275,1950,estimates,male,5yearly,10_14,1.057
275,1950,estimates,female,5yearly,15_19,1.146
275,1950,estimates,male,5yearly,15_19,1.239
275,1950,estimates,female,5yearly,20_24,1.187
275,1950,estimates,male,5yearly,20_24,1.334
275,1950,estimates,female,5yearly,25_29,1.133
275,1950,estimates,male,5yearly,25_29,1.182
275,1950,estimates,female,5yearly,30_34,1.042
275,1950,estimates,male,5yearly,30_34,1.072
275,1950,estimates,female,5yearly,35_39,0.921
275,1950,estimates,male,5yearly,35_39,1.103
275,1950,estimates,female,5yearly,40_44,0.863
275,1950,estimates,male,5yearly,40_44,1.224
275,1950,estimates,female,5yearly,45_49,0.879
275,1950,estimates,male,5yearly,45_49,1.399
275,1950,estimates,female,5yearly,50_54,0.99
275,1950,estimates,male,5yearly,50_54,1.68
275,1950,estimates,female,5yearly,55_59,1.306
275,1950,estimates,male,5yearly,55_59,2.154
275,1950,estimates,female,5yearly,60_64,1.688
275,1950,estimates,male,5yearly,60_64,2.593
275,1950,estimates,female,5yearly,65_69,1.952
275,1950,estimates,male,5yearly,65_69,2.82
275,1950,estimates,female,5yearly,70_74,2.24
275,1950,estimates,male,5yearly,70_74,2.999
275,1950,estimates,female,5yearly,75_79,2.084
275,1950,estimates,male,5yearly,75_79,2.647
275,1950,estimates,female,5yearly,80_84,1.251
275,1950,estimates,male,5yearly,80_84,1.586
275,1950,estimates,female,5yearly,85_89,0.549
275,1950,estimates,male,5yearly,85_89,0.671
275,1950,estimates,female,5yearly,90_94,0.193
275,1950,estimates,male,5yearly,90_94,0.195
275,1950,estimates,female,5yearly,95plus,0.039
275,1950,estimates,male,5yearly,95plus,0.034
275,1955,estimates,female,5yearly,"Region, subregion, country or area *",State of Palestine
275,1955,estimates,male,5yearly,"Region, subregion, country or area *",State of Palestine
275,1955,estimates,female,5yearly,0_4,20.584
275,1955,estimates,male,5yearly,0_4,25.243
275,1955,estimates,female,5yearly,5_9,1.482
275,1955,estimates,male,5yearly,5_9,1.613
275,1955,estimates,female,5yearly,10_14,1.005
275,1955,estimates,male,5yearly,10_14,1.083
275,1955,estimates,female,5yearly,15_19,1.18
275,1955,estimates,male,5yearly,15_19,1.298
275,1955,estimates,female,5yearly,20_24,1.254
275,1955,estimates,male,5yearly,20_24,1.471
275,1955,estimates,female,5yearly,25_29,1.148
275,1955,estimates,male,5yearly,25_29,1.3
275,1955,estimates,female,5yearly,30_34,1.071
275,1955,estimates,male,5yearly,30_34,1.111
275,1955,estimates,female,5yearly,35_39,0.982
275,1955,estimates,male,5yearly,35_39,1.074
275,1955,estimates,female,5yearly,40_44,0.86
275,1955,estimates,male,5yearly,40_44,1.119
275,1955,estimates,female,5yearly,45_49,0.856
275,1955,estimates,male,5yearly,45_49,1.26
275,1955,estimates,female,5yearly,50_54,0.948
275,1955,estimates,male,5yearly,50_54,1.478
275,1955,estimates,female,5yearly,55_59,1.118
275,1955,estimates,male,5yearly,55_59,1.8
275,1955,estimates,female,5yearly,60_64,1.502
275,1955,estimates,male,5yearly,60_64,2.304
275,1955,estimates,female,5yearly,65_69,1.882
275,1955,estimates,male,5yearly,65_69,2.648
275,1955,estimates,female,5yearly,70_74,2.039
275,1955,estimates,male,5yearly,70_74,2.651
275,1955,estimates,female,5yearly,75_79,2.037
275,1955,estimates,male,5yearly,75_79,2.433
275,1955,estimates,female,5yearly,80_84,1.501
275,1955,estimates,male,5yearly,80_84,1.681
275,1955,estimates,female,5yearly,85_89,0.649
275,1955,estimates,male,5yearly,85_89,0.71
275,1955,estimates,female,5yearly,90_94,0.185
275,1955,estimates,male,5yearly,90_94,0.189
275,1955,estimates,female,5yearly,95plus,0.039
275,1955,estimates,male,5yearly,95plus,0.034
275,1960,estimates,female,5yearly,"Region, subregion, country or area *",State of Palestine
275,1960,estimates,male,5yearly,"Region, subregion, country or area *",State of Palestine
275,1960,estimates,female,5yearly,0_4,21.518
275,1960,estimates,male,5yearly,0_4,26.437
275,1960,estimates,female,5yearly,5_9,1.408
275,1960,estimates,male,5yearly,5_9,1.463
275,1960,estimates,female,5yearly,10_14,0.954
275,1960,estimates,male,5yearly,10_14,1.007
275,1960,estimates,female,5yearly,15_19,1.131
275,1960,estimates,male,5yearly,15_19,1.29
275,1960,estimates,female,5yearly,20_24,1.262
275,1960,estimates,male,5yearly,20_24,1.477
275,1960,estimates,female,5yearly,25_29,1.188
275,1960,estimates,male,5yearly,25_29,1.367
275,1960,estimates,female,5yearly,30_34,1.056
275,1960,estimates,male,5yearly,30_34,1.169
275,1960,estimates,female,5yearly,35_39,0.984
275,1960,estimates,male,5yearly,35_39,1.068
275,1960,estimates,female,5yearly,40_44,0.901
275,1960,estimates,male,5yearly,40_44,1.055
275,1960,estimates,female,5yearly,45_49,0.841
275,1960,estimates,male,5yearly,45_49,1.126
275,1960,estimates,female,5yearly,50_54,0.914
275,1960,estimates,male,5yearly,50_54,1.314
275,1960,estimates,female,5yearly,55_59,1.063
275,1960,estimates,male,5yearly,55_59,1.574
275,1960,estimates,female,5yearly,60_64,1.278
275,1960,estimates,male,5yearly,60_64,1.916
275,1960,estimates,female,5yearly,65_69,1.679
275,1960,estimates,male,5yearly,65_69,2.352
275,1960,estimates,female,5yearly,70_74,1.989
275,1960,estimates,male,5yearly,70_74,2.511
275,1960,estimates,female,5yearly,75_79,1.877
275,1960,estimates,male,5yearly,75_79,2.176
275,1960,estimates,female,5yearly,80_84,1.48
275,1960,estimates,male,5yearly,80_84,1.56
275,1960,estimates,female,5yearly,85_89,0.793
275,1960,estimates,male,5yearly,85_89,0.77
275,1960,estimates,female,5yearly,90_94,0.23
275,1960,estimates,male,5yearly,90_94,0.208
275,1960,estimates,female,5yearly,95plus,0.039
275,1960,estimates,male,5yearly,95plus,0.033
275,1965,estimates,female,5yearly,"Region, subregion, country or area *",State of Palestine
275,1965,estimates,male,5yearly,"Region, subregion, country or area *",State of Palestine
275,1965,estimates,female,5yearly,0_4,18.152
275,1965,estimates,male,5yearly,0_4,22.252
275,1965,estimates,female,5yearly,5_9,1.26
275,1965,estimates,male,5yearly,5_9,1.32
275,1965,estimates,female,5yearly,10_14,0.814
275,1965,estimates,male,5yearly,10_14,0.831
275,1965,estimates,female,5yearly,15_19,0.951
275,1965,estimates,male,5yearly,15_19,1.087
275,1965,estimates,female,5yearly,20_24,1.057
275,1965,estimates,male,5yearly,20_24,1.315
275,1965,estimates,female,5yearly,25_29,1.033
275,1965,estimates,male,5yearly,25_29,1.211
275,1965,estimates,female,5yearly,30_34,0.95
275,1965,estimates,male,5yearly,30_34,1.09
275,1965,estimates,female,5yearly,35_39,0.854
275,1965,estimates,male,5yearly,35_39,1.002
275,1965,estimates,female,5yearly,40_44,0.814
275,1965,estimates,male,5yearly,40_44,0.949
275,1965,estimates,female,5yearly,45_49,0.808
275,1965,estimates,male,5yearly,45_49,0.975
275,1965,estimates,female,5yearly,50_54,0.822
275,1965,estimates,male,5yearly,50_54,1.088
275,1965,estimates,female,5yearly,55_59,0.943
275,1965,estimates,male,5yearly,55_59,1.309
275,1965,estimates,female,5yearly,60_64,1.127
275,1965,estimates,male,5yearly,60_64,1.571
275,1965,estimates,female,5yearly,65_69,1.328
275,1965,estimates,male,5yearly,65_69,1.837
275,1965,estimates,female,5yearly,70_74,1.667
275,1965,estimates,male,5yearly,70_74,2.11
275,1965,estimates,female,5yearly,75_79,1.727
275,1965,estimates,male,5yearly,75_79,1.951
275,1965,estimates,female,5yearly,80_84,1.297
275,1965,estimates,male,5yearly,80_84,1.336
275,1965,estimates,female,5yearly,85_89,0.773
275,1965,estimates,male,5yearly,85_89,0.714
275,1965,estimates,female,5yearly,90_94,0.292
275,1965,estimates,male,5yearly,90_94,0.235
275,1965,estimates,female,5yearly,95plus,0.051
275,1965,estimates,male,5yearly,95plus,0.038
275,1970,estimates,female,5yearly,"Region, subregion, country or area *",State of Palestine
275,1970,estimates,male,5yearly,"Region, subregion, country or area *",State of Palestine
275,1970,estimates,female,5yearly,0_4,15.293
275,1970,estimates,male,5yearly,0_4,18.725
275,1970,estimates,female,5yearly,5_9,1.076
275,1970,estimates,male,5yearly,5_9,1.141
275,1970,estimates,female,5yearly,10_14,0.703
275,1970,estimates,male,5yearly,10_14,0.749
275,1970,estimates,female,5yearly,15_19,0.782
275,1970,estimates,male,5yearly,15_19,0.864
275,1970,estimates,female,5yearly,20_24,0.859
275,1970,estimates,male,5yearly,20_24,1.056
275,1970,estimates,female,5yearly,25_29,0.835
275,1970,estimates,male,5yearly,25_29,1.031
275,1970,estimates,female,5yearly,30_34,0.801
275,1970,estimates,male,5yearly,30_34,0.924
275,1970,estimates,female,5yearly,35_39,0.752
275,1970,estimates,male,5yearly,35_39,0.91
275,1970,estimates,female,5yearly,40_44,0.696
275,1970,estimates,male,5yearly,40_44,0.877
275,1970,estimates,female,5yearly,45_49,0.725
275,1970,estimates,male,5yearly,45_49,0.87
275,1970,estimates,female,5yearly,50_54,0.783
275,1970,estimates,male,5yearly,50_54,0.939
275,1970,estimates,female,5yearly,55_59,0.833
275,1970,estimates,male,5yearly,55_59,1.079
275,1970,estimates,female,5yearly,60_64,0.988
275,1970,estimates,male,5yearly,60_64,1.302
275,1970,estimates,female,5yearly,65_69,1.173
275,1970,estimates,male,5yearly,65_69,1.506
275,1970,estimates,female,5yearly,70_74,1.313
275,1970,estimates,male,5yearly,70_74,1.643
275,1970,estimates,female,5yearly,75_79,1.461
275,1970,estimates,male,5yearly,75_79,1.659
275,1970,estimates,female,5yearly,80_84,1.205
275,1970,estimates,male,5yearly,80_84,1.209
275,1970,estimates,female,5yearly,85_89,0.644
275,1970,estimates,male,5yearly,85_89,0.585
275,1970,estimates,female,5yearly,90_94,0.269
275,1970,estimates,male,5yearly,90_94,0.21
275,1970,estimates,female,5yearly,95plus,0.067
275,1970,estimates,male,5yearly,95plus,0.043
275,1975,estimates,female,5yearly,"Region, subregion, country or area *",State of Palestine
275,1975,estimates,male,5yearly,"Region, subregion, country or area *",State of Palestine
275,1975,estimates,female,5yearly,0_4,13.262
275,1975,estimates,male,5yearly,0_4,16.257
275,1975,estimates,female,5yearly,5_9,0.908
275,1975,estimates,male,5yearly,5_9,1.01
275,1975,estimates,female,5yearly,10_14,0.65
275,1975,estimates,male,5yearly,10_14,0.727
275,1975,estimates,female,5yearly,15_19,0.738
275,1975,estimates,male,5yearly,15_19,0.863
275,1975,estimates,female,5yearly,20_24,0.77
275,1975,estimates,male,5yearly,20_24,0.92
275,1975,estimates,female,5yearly,25_29,0.739
275,1975,estimates,male,5yearly,25_29,0.887
275,1975,estimates,female,5yearly,30_34,0.708
275,1975,estimates,male,5yearly,30_34,0.851
