country,year,variant,gender,freq,age5yearinterval,totaldeaths
858,1950,estimates,female,5yearly,"Region, subregion, country or area *",Uruguay
858,1950,estimates,male,5yearly,"Region, subregion, country or area *",Uruguay
858,1950,estimates,female,5yearly,0_4,7.063
858,1950,estimates,male,5yearly,0_4,8.612
858,1950,estimates,female,5yearly,5_9,0.226
858,1950,estimates,male,5yearly,5_9,0.278
858,1950,estimates,female,5yearly,10_14,0.251
858,1950,estimates,male,5yearly,10_14,0.364
858,1950,estimates,female,5yearly,15_19,0.377
858,1950,estimates,male,5yearly,15_19,0.649
858,1950,estimates,female,5yearly,20_24,0.503
858,1950,estimates,male,5yearly,20_24,0.896
858,1950,estimates,female,5yearly,25_29,0.58
858,1950,estimates,male,5yearly,25_29,0.962
858,1950,estimates,female,5yearly,30_34,0.657
858,1950,estimates,male,5yearly,30_34,1.033
858,1950,estimates,female,5yearly,35_39,0.873
858,1950,estimates,male,5yearly,35_39,1.372
858,1950,estimates,female,5yearly,40_44,1.168
858,1950,estimates,male,5yearly,40_44,1.995
858,1950,estimates,female,5yearly,45_49,1.485
858,1950,estimates,male,5yearly,45_49,2.877
858,1950,estimates,female,5yearly,50_54,1.979
858,1950,estimates,male,5yearly,50_54,3.952
858,1950,estimates,female,5yearly,55_59,2.605
858,1950,estimates,male,5yearly,55_59,4.998
858,1950,estimates,female,5yearly,60_64,3.397
858,1950,estimates,male,5yearly,60_64,6.137
858,1950,estimates,female,5yearly,65_69,4.507
858,1950,estimates,male,5yearly,65_69,7.281
858,1950,estimates,female,5yearly,70_74,5.7
858,1950,estimates,male,5yearly,70_74,8.004
858,1950,estimates,female,5yearly,75_79,6.525
858,1950,estimates,male,5yearly,75_79,7.84
858,1950,estimates,female,5yearly,80_84,6.333
858,1950,estimates,male,5yearly,80_84,6.226
858,1950,estimates,female,5yearly,85_89,4.495
858,1950,estimates,male,5yearly,85_89,3.577
858,1950,estimates,female,5yearly,90_94,2.167
858,1950,estimates,male,5yearly,90_94,1.431
858,1950,estimates,female,5yearly,95plus,0.795
858,1950,estimates,male,5yearly,95plus,0.431
858,1955,estimates,female,5yearly,"Region, subregion, country or area *",Uruguay
858,1955,estimates,male,5yearly,"Region, subregion, country or area *",Uruguay
858,1955,estimates,female,5yearly,0_4,7.1
858,1955,estimates,male,5yearly,0_4,8.781
858,1955,estimates,female,5yearly,5_9,0.222
858,1955,estimates,male,5yearly,5_9,0.279
858,1955,estimates,female,5yearly,10_14,0.24
858,1955,estimates,male,5yearly,10_14,0.35
858,1955,estimates,female,5yearly,15_19,0.351
858,1955,estimates,male,5yearly,15_19,0.609
858,1955,estimates,female,5yearly,20_24,0.471
858,1955,estimates,male,5yearly,20_24,0.846
858,1955,estimates,female,5yearly,25_29,0.573
858,1955,estimates,male,5yearly,25_29,0.95
858,1955,estimates,female,5yearly,30_34,0.69
858,1955,estimates,male,5yearly,30_34,1.071
858,1955,estimates,female,5yearly,35_39,0.85
858,1955,estimates,male,5yearly,35_39,1.343
858,1955,estimates,female,5yearly,40_44,1.151
858,1955,estimates,male,5yearly,40_44,1.938
858,1955,estimates,female,5yearly,45_49,1.543
858,1955,estimates,male,5yearly,45_49,2.898
858,1955,estimates,female,5yearly,50_54,2.007
858,1955,estimates,male,5yearly,50_54,4.04
858,1955,estimates,female,5yearly,55_59,2.667
858,1955,estimates,male,5yearly,55_59,5.224
858,1955,estimates,female,5yearly,60_64,3.456
858,1955,estimates,male,5yearly,60_64,6.283
858,1955,estimates,female,5yearly,65_69,4.574
858,1955,estimates,male,5yearly,65_69,7.265
858,1955,estimates,female,5yearly,70_74,5.822
858,1955,estimates,male,5yearly,70_74,7.9
858,1955,estimates,female,5yearly,75_79,6.758
858,1955,estimates,male,5yearly,75_79,7.889
858,1955,estimates,female,5yearly,80_84,6.684
858,1955,estimates,male,5yearly,80_84,6.418
858,1955,estimates,female,5yearly,85_89,4.86
858,1955,estimates,male,5yearly,85_89,3.732
858,1955,estimates,female,5yearly,90_94,2.391
