country,year,variant,gender,freq,age5yearinterval,totaldeaths
344,1950,estimates,female,5yearly,"Region, subregion, country or area *","China, Hong Kong SAR"
344,1950,estimates,male,5yearly,"Region, subregion, country or area *","China, Hong Kong SAR"
344,1950,estimates,female,5yearly,0_4,16.229
344,1950,estimates,male,5yearly,0_4,19.673
344,1950,estimates,female,5yearly,5_9,0.693
344,1950,estimates,male,5yearly,5_9,0.852
344,1950,estimates,female,5yearly,10_14,0.256
344,1950,estimates,male,5yearly,10_14,0.372
344,1950,estimates,female,5yearly,15_19,0.347
344,1950,estimates,male,5yearly,15_19,0.529
344,1950,estimates,female,5yearly,20_24,0.575
344,1950,estimates,male,5yearly,20_24,0.942
344,1950,estimates,female,5yearly,25_29,0.834
344,1950,estimates,male,5yearly,25_29,1.277
344,1950,estimates,female,5yearly,30_34,0.994
344,1950,estimates,male,5yearly,30_34,1.525
344,1950,estimates,female,5yearly,35_39,1.121
344,1950,estimates,male,5yearly,35_39,1.84
344,1950,estimates,female,5yearly,40_44,1.229
344,1950,estimates,male,5yearly,40_44,2.051
344,1950,estimates,female,5yearly,45_49,1.395
344,1950,estimates,male,5yearly,45_49,2.295
344,1950,estimates,female,5yearly,50_54,1.645
344,1950,estimates,male,5yearly,50_54,2.46
344,1950,estimates,female,5yearly,55_59,1.878
344,1950,estimates,male,5yearly,55_59,2.55
344,1950,estimates,female,5yearly,60_64,1.852
344,1950,estimates,male,5yearly,60_64,2.346
344,1950,estimates,female,5yearly,65_69,1.982
344,1950,estimates,male,5yearly,65_69,2.043
344,1950,estimates,female,5yearly,70_74,2.472
344,1950,estimates,male,5yearly,70_74,1.857
344,1950,estimates,female,5yearly,75_79,2.352
344,1950,estimates,male,5yearly,75_79,1.397
344,1950,estimates,female,5yearly,80_84,1.788
344,1950,estimates,male,5yearly,80_84,0.871
344,1950,estimates,female,5yearly,85_89,1.114
344,1950,estimates,male,5yearly,85_89,0.474
344,1950,estimates,female,5yearly,90_94,0.488
344,1950,estimates,male,5yearly,90_94,0.187
344,1950,estimates,female,5yearly,95plus,0.123
344,1950,estimates,male,5yearly,95plus,0.053
344,1955,estimates,female,5yearly,"Region, subregion, country or area *","China, Hong Kong SAR"
344,1955,estimates,male,5yearly,"Region, subregion, country or area *","China, Hong Kong SAR"
344,1955,estimates,female,5yearly,0_4,14.646
344,1955,estimates,male,5yearly,0_4,17.514
344,1955,estimates,female,5yearly,5_9,0.888
344,1955,estimates,male,5yearly,5_9,1.107
344,1955,estimates,female,5yearly,10_14,0.334
344,1955,estimates,male,5yearly,10_14,0.488
344,1955,estimates,female,5yearly,15_19,0.26
344,1955,estimates,male,5yearly,15_19,0.405
344,1955,estimates,female,5yearly,20_24,0.474
344,1955,estimates,male,5yearly,20_24,0.786
344,1955,estimates,female,5yearly,25_29,0.777
344,1955,estimates,male,5yearly,25_29,1.201
344,1955,estimates,female,5yearly,30_34,1.005
344,1955,estimates,male,5yearly,30_34,1.519
344,1955,estimates,female,5yearly,35_39,1.189
344,1955,estimates,male,5yearly,35_39,1.914
344,1955,estimates,female,5yearly,40_44,1.377
344,1955,estimates,male,5yearly,40_44,2.386
344,1955,estimates,female,5yearly,45_49,1.644
344,1955,estimates,male,5yearly,45_49,3.014
344,1955,estimates,female,5yearly,50_54,1.921
344,1955,estimates,male,5yearly,50_54,3.331
344,1955,estimates,female,5yearly,55_59,2.279
344,1955,estimates,male,5yearly,55_59,3.508
344,1955,estimates,female,5yearly,60_64,2.539
344,1955,estimates,male,5yearly,60_64,3.467
344,1955,estimates,female,5yearly,65_69,2.541
344,1955,estimates,male,5yearly,65_69,2.838
344,1955,estimates,female,5yearly,70_74,2.829
344,1955,estimates,male,5yearly,70_74,2.204
344,1955,estimates,female,5yearly,75_79,2.539
344,1955,estimates,male,5yearly,75_79,1.665
344,1955,estimates,female,5yearly,80_84,1.909
