country,year,variant,gender,freq,age5yearinterval,totaldeaths
100,1950,estimates,female,5yearly,0_4,41.79
100,1950,estimates,male,5yearly,0_4,50.534
100,1950,estimates,female,5yearly,5_9,2.061
100,1950,estimates,male,5yearly,5_9,2.379
100,1950,estimates,female,5yearly,10_14,1.512
100,1950,estimates,male,5yearly,10_14,1.778
100,1950,estimates,female,5yearly,15_19,2.843
100,1950,estimates,male,5yearly,15_19,3.27
100,1950,estimates,female,5yearly,20_24,4.087
100,1950,estimates,male,5yearly,20_24,4.768
100,1950,estimates,female,5yearly,25_29,4.088
100,1950,estimates,male,5yearly,25_29,4.731
100,1950,estimates,female,5yearly,30_34,3.158
100,1950,estimates,male,5yearly,30_34,3.718
100,1950,estimates,female,5yearly,35_39,3.053
100,1950,estimates,male,5yearly,35_39,3.772
100,1950,estimates,female,5yearly,40_44,4.119
100,1950,estimates,male,5yearly,40_44,5.419
100,1950,estimates,female,5yearly,45_49,5.071
100,1950,estimates,male,5yearly,45_49,7.187
100,1950,estimates,female,5yearly,50_54,6.265
100,1950,estimates,male,5yearly,50_54,9.042
100,1950,estimates,female,5yearly,55_59,7.684
100,1950,estimates,male,5yearly,55_59,10.557
100,1950,estimates,female,5yearly,60_64,11.485
100,1950,estimates,male,5yearly,60_64,13.171
100,1950,estimates,female,5yearly,65_69,16.651
100,1950,estimates,male,5yearly,65_69,17.354
100,1950,estimates,female,5yearly,70_74,20.257
100,1950,estimates,male,5yearly,70_74,20.306
100,1950,estimates,female,5yearly,75_79,20.851
100,1950,estimates,male,5yearly,75_79,18.98
100,1950,estimates,female,5yearly,80_84,14.446
100,1950,estimates,male,5yearly,80_84,12.338
100,1950,estimates,female,5yearly,85_89,7.103
100,1950,estimates,male,5yearly,85_89,5.744
100,1950,estimates,female,5yearly,90_94,2.871
100,1950,estimates,male,5yearly,90_94,2.043
100,1950,estimates,female,5yearly,95plus,0.748
100,1950,estimates,male,5yearly,95plus,0.427
100,1955,estimates,female,5yearly,0_4,25.521
100,1955,estimates,male,5yearly,0_4,31.092
100,1955,estimates,female,5yearly,5_9,1.214
100,1955,estimates,male,5yearly,5_9,1.541
100,1955,estimates,female,5yearly,10_14,0.817
100,1955,estimates,male,5yearly,10_14,1.22
100,1955,estimates,female,5yearly,15_19,1.136
100,1955,estimates,male,5yearly,15_19,1.765
100,1955,estimates,female,5yearly,20_24,1.641
100,1955,estimates,male,5yearly,20_24,2.442
100,1955,estimates,female,5yearly,25_29,2.04
100,1955,estimates,male,5yearly,25_29,2.811
100,1955,estimates,female,5yearly,30_34,2.442
100,1955,estimates,male,5yearly,30_34,3.189
100,1955,estimates,female,5yearly,35_39,2.468
100,1955,estimates,male,5yearly,35_39,3.099
100,1955,estimates,female,5yearly,40_44,2.898
100,1955,estimates,male,5yearly,40_44,3.747
100,1955,estimates,female,5yearly,45_49,4.556
100,1955,estimates,male,5yearly,45_49,6.276
100,1955,estimates,female,5yearly,50_54,6.255
100,1955,estimates,male,5yearly,50_54,9.26
100,1955,estimates,female,5yearly,55_59,8.393
100,1955,estimates,male,5yearly,55_59,12.462
100,1955,estimates,female,5yearly,60_64,11.121
100,1955,estimates,male,5yearly,60_64,14.58
100,1955,estimates,female,5yearly,65_69,16.689
100,1955,estimates,male,5yearly,65_69,17.29
100,1955,estimates,female,5yearly,70_74,22.755
100,1955,estimates,male,5yearly,70_74,21.328
100,1955,estimates,female,5yearly,75_79,23.492
100,1955,estimates,male,5yearly,75_79,21.493
100,1955,estimates,female,5yearly,80_84,18.395
100,1955,estimates,male,5yearly,80_84,15.519
100,1955,estimates,female,5yearly,85_89,9.529
100,1955,estimates,male,5yearly,85_89,7.625
100,1955,estimates,female,5yearly,90_94,3.563
100,1955,estimates,male,5yearly,90_94,2.667
100,1955,estimates,female,5yearly,95plus,1.191
100,1955,estimates,male,5yearly,95plus,0.727
100,1960,estimates,female,5yearly,0_4,13.165
100,1960,estimates,male,5yearly,0_4,16.473
100,1960,estimates,female,5yearly,5_9,0.752
100,1960,estimates,male,5yearly,5_9,1.06
100,1960,estimates,female,5yearly,10_14,0.688
100,1960,estimates,male,5yearly,10_14,1.196
100,1960,estimates,female,5yearly,15_19,0.889
100,1960,estimates,male,5yearly,15_19,1.701
100,1960,estimates,female,5yearly,20_24,1.027
100,1960,estimates,male,5yearly,20_24,1.94
100,1960,estimates,female,5yearly,25_29,1.331
100,1960,estimates,male,5yearly,25_29,2.227
