country,year,variant,gender,freq,age5yearinterval,totaldeaths
784,1950,estimates,female,5yearly,"Region, subregion, country or area *",United Arab Emirates
784,1950,estimates,male,5yearly,"Region, subregion, country or area *",United Arab Emirates
784,1950,estimates,female,5yearly,0_4,2.096
784,1950,estimates,male,5yearly,0_4,2.667
784,1950,estimates,female,5yearly,5_9,0.129
784,1950,estimates,male,5yearly,5_9,0.158
784,1950,estimates,female,5yearly,10_14,0.076
784,1950,estimates,male,5yearly,10_14,0.087
784,1950,estimates,female,5yearly,15_19,0.077
784,1950,estimates,male,5yearly,15_19,0.093
784,1950,estimates,female,5yearly,20_24,0.088
784,1950,estimates,male,5yearly,20_24,0.118
784,1950,estimates,female,5yearly,25_29,0.084
784,1950,estimates,male,5yearly,25_29,0.109
784,1950,estimates,female,5yearly,30_34,0.076
784,1950,estimates,male,5yearly,30_34,0.094
784,1950,estimates,female,5yearly,35_39,0.07
784,1950,estimates,male,5yearly,35_39,0.091
784,1950,estimates,female,5yearly,40_44,0.066
784,1950,estimates,male,5yearly,40_44,0.094
784,1950,estimates,female,5yearly,45_49,0.066
784,1950,estimates,male,5yearly,45_49,0.101
784,1950,estimates,female,5yearly,50_54,0.074
784,1950,estimates,male,5yearly,50_54,0.112
784,1950,estimates,female,5yearly,55_59,0.089
784,1950,estimates,male,5yearly,55_59,0.13
784,1950,estimates,female,5yearly,60_64,0.112
784,1950,estimates,male,5yearly,60_64,0.149
784,1950,estimates,female,5yearly,65_69,0.137
784,1950,estimates,male,5yearly,65_69,0.162
784,1950,estimates,female,5yearly,70_74,0.147
784,1950,estimates,male,5yearly,70_74,0.159
784,1950,estimates,female,5yearly,75_79,0.125
784,1950,estimates,male,5yearly,75_79,0.127
784,1950,estimates,female,5yearly,80_84,0.071
784,1950,estimates,male,5yearly,80_84,0.067
784,1950,estimates,female,5yearly,85_89,0.028
784,1950,estimates,male,5yearly,85_89,0.023
784,1950,estimates,female,5yearly,90_94,0.01
784,1950,estimates,male,5yearly,90_94,0.005
784,1950,estimates,female,5yearly,95plus,0.002
784,1950,estimates,male,5yearly,95plus,0.0
784,1955,estimates,female,5yearly,"Region, subregion, country or area *",United Arab Emirates
784,1955,estimates,male,5yearly,"Region, subregion, country or area *",United Arab Emirates
784,1955,estimates,female,5yearly,0_4,1.879
784,1955,estimates,male,5yearly,0_4,2.379
784,1955,estimates,female,5yearly,5_9,0.11
784,1955,estimates,male,5yearly,5_9,0.135
784,1955,estimates,female,5yearly,10_14,0.061
784,1955,estimates,male,5yearly,10_14,0.076
784,1955,estimates,female,5yearly,15_19,0.061
784,1955,estimates,male,5yearly,15_19,0.08
784,1955,estimates,female,5yearly,20_24,0.069
784,1955,estimates,male,5yearly,20_24,0.097
784,1955,estimates,female,5yearly,25_29,0.068
784,1955,estimates,male,5yearly,25_29,0.089
784,1955,estimates,female,5yearly,30_34,0.064
784,1955,estimates,male,5yearly,30_34,0.078
784,1955,estimates,female,5yearly,35_39,0.062
784,1955,estimates,male,5yearly,35_39,0.079
784,1955,estimates,female,5yearly,40_44,0.061
784,1955,estimates,male,5yearly,40_44,0.085
784,1955,estimates,female,5yearly,45_49,0.065
784,1955,estimates,male,5yearly,45_49,0.097
784,1955,estimates,female,5yearly,50_54,0.077
784,1955,estimates,male,5yearly,50_54,0.112
784,1955,estimates,female,5yearly,55_59,0.094
784,1955,estimates,male,5yearly,55_59,0.132
784,1955,estimates,female,5yearly,60_64,0.12
784,1955,estimates,male,5yearly,60_64,0.154
784,1955,estimates,female,5yearly,65_69,0.147
784,1955,estimates,male,5yearly,65_69,0.168
784,1955,estimates,female,5yearly,70_74,0.16
784,1955,estimates,male,5yearly,70_74,0.168
784,1955,estimates,female,5yearly,75_79,0.142
784,1955,estimates,male,5yearly,75_79,0.137
784,1955,estimates,female,5yearly,80_84,0.091
784,1955,estimates,male,5yearly,80_84,0.08
784,1955,estimates,female,5yearly,85_89,0.035
784,1955,estimates,male,5yearly,85_89,0.028
784,1955,estimates,female,5yearly,90_94,0.01
784,1955,estimates,male,5yearly,90_94,0.004
784,1955,estimates,female,5yearly,95plus,0.002
784,1955,estimates,male,5yearly,95plus,0.0
784,1960,estimates,female,5yearly,"Region, subregion, country or area *",United Arab Emirates
784,1960,estimates,male,5yearly,"Region, subregion, country or area *",United Arab Emirates
784,1960,estimates,female,5yearly,0_4,1.843
784,1960,estimates,male,5yearly,0_4,2.373
784,1960,estimates,female,5yearly,5_9,0.095
784,1960,estimates,male,5yearly,5_9,0.134
784,1960,estimates,female,5yearly,10_14,0.056
784,1960,estimates,male,5yearly,10_14,0.091
784,1960,estimates,female,5yearly,15_19,0.058
784,1960,estimates,male,5yearly,15_19,0.117
784,1960,estimates,female,5yearly,20_24,0.067
784,1960,estimates,male,5yearly,20_24,0.145
784,1960,estimates,female,5yearly,25_29,0.065
784,1960,estimates,male,5yearly,25_29,0.128
784,1960,estimates,female,5yearly,30_34,0.06
784,1960,estimates,male,5yearly,30_34,0.11
784,1960,estimates,female,5yearly,35_39,0.058
784,1960,estimates,male,5yearly,35_39,0.105
784,1960,estimates,female,5yearly,40_44,0.059
784,1960,estimates,male,5yearly,40_44,0.103
784,1960,estimates,female,5yearly,45_49,0.065
784,1960,estimates,male,5yearly,45_49,0.107
784,1960,estimates,female,5yearly,50_54,0.075
784,1960,estimates,male,5yearly,50_54,0.115
784,1960,estimates,female,5yearly,55_59,0.087
784,1960,estimates,male,5yearly,55_59,0.12
784,1960,estimates,female,5yearly,60_64,0.114
784,1960,estimates,male,5yearly,60_64,0.138
784,1960,estimates,female,5yearly,65_69,0.152
784,1960,estimates,male,5yearly,65_69,0.168
784,1960,estimates,female,5yearly,70_74,0.174
784,1960,estimates,male,5yearly,70_74,0.178
784,1960,estimates,female,5yearly,75_79,0.159
784,1960,estimates,male,5yearly,75_79,0.151
784,1960,estimates,female,5yearly,80_84,0.108
784,1960,estimates,male,5yearly,80_84,0.09
784,1960,estimates,female,5yearly,85_89,0.048
784,1960,estimates,male,5yearly,85_89,0.036
784,1960,estimates,female,5yearly,90_94,0.013
784,1960,estimates,male,5yearly,90_94,0.007
784,1960,estimates,female,5yearly,95plus,0.002
784,1960,estimates,male,5yearly,95plus,0.0
784,1965,estimates,female,5yearly,"Region, subregion, country or area *",United Arab Emirates
784,1965,estimates,male,5yearly,"Region, subregion, country or area *",United Arab Emirates
784,1965,estimates,female,5yearly,0_4,1.848
784,1965,estimates,male,5yearly,0_4,2.358
784,1965,estimates,female,5yearly,5_9,0.084
784,1965,estimates,male,5yearly,5_9,0.127
784,1965,estimates,female,5yearly,10_14,0.047
784,1965,estimates,male,5yearly,10_14,0.102
784,1965,estimates,female,5yearly,15_19,0.054
784,1965,estimates,male,5yearly,15_19,0.15
784,1965,estimates,female,5yearly,20_24,0.071
784,1965,estimates,male,5yearly,20_24,0.226
784,1965,estimates,female,5yearly,25_29,0.075
784,1965,estimates,male,5yearly,25_29,0.223
784,1965,estimates,female,5yearly,30_34,0.069
784,1965,estimates,male,5yearly,30_34,0.19
784,1965,estimates,female,5yearly,35_39,0.067
784,1965,estimates,male,5yearly,35_39,0.181
784,1965,estimates,female,5yearly,40_44,0.068
784,1965,estimates,male,5yearly,40_44,0.176
784,1965,estimates,female,5yearly,45_49,0.074
784,1965,estimates,male,5yearly,45_49,0.173
784,1965,estimates,female,5yearly,50_54,0.083
784,1965,estimates,male,5yearly,50_54,0.165
784,1965,estimates,female,5yearly,55_59,0.085
784,1965,estimates,male,5yearly,55_59,0.158
784,1965,estimates,female,5yearly,60_64,0.088
784,1965,estimates,male,5yearly,60_64,0.145
784,1965,estimates,female,5yearly,65_69,0.123
784,1965,estimates,male,5yearly,65_69,0.14
784,1965,estimates,female,5yearly,70_74,0.175
784,1965,estimates,male,5yearly,70_74,0.173
784,1965,estimates,female,5yearly,75_79,0.178
784,1965,estimates,male,5yearly,75_79,0.167
784,1965,estimates,female,5yearly,80_84,0.126
784,1965,estimates,male,5yearly,80_84,0.104
784,1965,estimates,female,5yearly,85_89,0.059
784,1965,estimates,male,5yearly,85_89,0.042
784,1965,estimates,female,5yearly,90_94,0.017
784,1965,estimates,male,5yearly,90_94,0.011
784,1965,estimates,female,5yearly,95plus,0.002
784,1965,estimates,male,5yearly,95plus,0.002
784,1970,estimates,female,5yearly,"Region, subregion, country or area *",United Arab Emirates
784,1970,estimates,male,5yearly,"Region, subregion, country or area *",United Arab Emirates
784,1970,estimates,female,5yearly,0_4,2.21
784,1970,estimates,male,5yearly,0_4,2.817
784,1970,estimates,female,5yearly,5_9,0.099
784,1970,estimates,male,5yearly,5_9,0.152
784,1970,estimates,female,5yearly,10_14,0.057
784,1970,estimates,male,5yearly,10_14,0.132
784,1970,estimates,female,5yearly,15_19,0.061
784,1970,estimates,male,5yearly,15_19,0.26
784,1970,estimates,female,5yearly,20_24,0.084
784,1970,estimates,male,5yearly,20_24,0.443
784,1970,estimates,female,5yearly,25_29,0.097
784,1970,estimates,male,5yearly,25_29,0.45
784,1970,estimates,female,5yearly,30_34,0.088
784,1970,estimates,male,5yearly,30_34,0.39
784,1970,estimates,female,5yearly,35_39,0.091
784,1970,estimates,male,5yearly,35_39,0.362
784,1970,estimates,female,5yearly,40_44,0.1
784,1970,estimates,male,5yearly,40_44,0.345
784,1970,estimates,female,5yearly,45_49,0.12
784,1970,estimates,male,5yearly,45_49,0.371
784,1970,estimates,female,5yearly,50_54,0.138
784,1970,estimates,male,5yearly,50_54,0.361
784,1970,estimates,female,5yearly,55_59,0.154
784,1970,estimates,male,5yearly,55_59,0.328
784,1970,estimates,female,5yearly,60_64,0.205
784,1970,estimates,male,5yearly,60_64,0.422
784,1970,estimates,female,5yearly,65_69,0.168
784,1970,estimates,male,5yearly,65_69,0.323
784,1970,estimates,female,5yearly,70_74,0.139
784,1970,estimates,male,5yearly,70_74,0.162
784,1970,estimates,female,5yearly,75_79,0.184
784,1970,estimates,male,5yearly,75_79,0.168
784,1970,estimates,female,5yearly,80_84,0.147
784,1970,estimates,male,5yearly,80_84,0.122
784,1970,estimates,female,5yearly,85_89,0.074
784,1970,estimates,male,5yearly,85_89,0.052
784,1970,estimates,female,5yearly,90_94,0.023
784,1970,estimates,male,5yearly,90_94,0.014
784,1970,estimates,female,5yearly,95plus,0.003
784,1970,estimates,male,5yearly,95plus,0.002
784,1975,estimates,female,5yearly,"Region, subregion, country or area *",United Arab Emirates
784,1975,estimates,male,5yearly,"Region, subregion, country or area *",United Arab Emirates
784,1975,estimates,female,5yearly,0_4,2.824
784,1975,estimates,male,5yearly,0_4,3.589
784,1975,estimates,female,5yearly,5_9,0.116
784,1975,estimates,male,5yearly,5_9,0.183
784,1975,estimates,female,5yearly,10_14,0.075
784,1975,estimates,male,5yearly,10_14,0.16
784,1975,estimates,female,5yearly,15_19,0.089
784,1975,estimates,male,5yearly,15_19,0.333
784,1975,estimates,female,5yearly,20_24,0.129
784,1975,estimates,male,5yearly,20_24,0.669
784,1975,estimates,female,5yearly,25_29,0.145
784,1975,estimates,male,5yearly,25_29,0.8
784,1975,estimates,female,5yearly,30_34,0.127
784,1975,estimates,male,5yearly,30_34,0.737
784,1975,estimates,female,5yearly,35_39,0.118
784,1975,estimates,male,5yearly,35_39,0.668
