country,year,variant,gender,freq,age5yearinterval,totaldeaths
586,1950,estimates,female,5yearly,0_4,1356.288
586,1950,estimates,male,5yearly,0_4,1525.855
586,1950,estimates,female,5yearly,5_9,90.773
586,1950,estimates,male,5yearly,5_9,105.619
586,1950,estimates,female,5yearly,10_14,73.757
586,1950,estimates,male,5yearly,10_14,75.513
586,1950,estimates,female,5yearly,15_19,83.316
586,1950,estimates,male,5yearly,15_19,64.624
586,1950,estimates,female,5yearly,20_24,74.721
586,1950,estimates,male,5yearly,20_24,73.895
586,1950,estimates,female,5yearly,25_29,64.042
586,1950,estimates,male,5yearly,25_29,67.176
586,1950,estimates,female,5yearly,30_34,58.158
586,1950,estimates,male,5yearly,30_34,61.904
586,1950,estimates,female,5yearly,35_39,52.326
586,1950,estimates,male,5yearly,35_39,60.688
586,1950,estimates,female,5yearly,40_44,47.921
586,1950,estimates,male,5yearly,40_44,59.936
586,1950,estimates,female,5yearly,45_49,44.997
586,1950,estimates,male,5yearly,45_49,61.246
586,1950,estimates,female,5yearly,50_54,44.543
586,1950,estimates,male,5yearly,50_54,64.381
586,1950,estimates,female,5yearly,55_59,44.739
586,1950,estimates,male,5yearly,55_59,69.718
586,1950,estimates,female,5yearly,60_64,47.104
586,1950,estimates,male,5yearly,60_64,80.841
586,1950,estimates,female,5yearly,65_69,57.407
586,1950,estimates,male,5yearly,65_69,97.859
586,1950,estimates,female,5yearly,70_74,72.634
586,1950,estimates,male,5yearly,70_74,115.247
586,1950,estimates,female,5yearly,75_79,84.195
586,1950,estimates,male,5yearly,75_79,121.979
586,1950,estimates,female,5yearly,80_84,79.122
586,1950,estimates,male,5yearly,80_84,97.944
586,1950,estimates,female,5yearly,85_89,56.449
586,1950,estimates,male,5yearly,85_89,51.723
586,1950,estimates,female,5yearly,90_94,27.833
586,1950,estimates,male,5yearly,90_94,15.965
586,1950,estimates,female,5yearly,95plus,9.227
586,1950,estimates,male,5yearly,95plus,2.567
586,1955,estimates,female,5yearly,0_4,1214.093
586,1955,estimates,male,5yearly,0_4,1349.519
586,1955,estimates,female,5yearly,5_9,74.44
586,1955,estimates,male,5yearly,5_9,82.183
586,1955,estimates,female,5yearly,10_14,64.327
586,1955,estimates,male,5yearly,10_14,63.437
586,1955,estimates,female,5yearly,15_19,75.517
586,1955,estimates,male,5yearly,15_19,58.089
586,1955,estimates,female,5yearly,20_24,69.264
586,1955,estimates,male,5yearly,20_24,65.76
586,1955,estimates,female,5yearly,25_29,59.657
586,1955,estimates,male,5yearly,25_29,60.942
586,1955,estimates,female,5yearly,30_34,54.52
586,1955,estimates,male,5yearly,30_34,57.394
586,1955,estimates,female,5yearly,35_39,50.137
586,1955,estimates,male,5yearly,35_39,57.112
586,1955,estimates,female,5yearly,40_44,47.357
586,1955,estimates,male,5yearly,40_44,58.211
586,1955,estimates,female,5yearly,45_49,45.567
586,1955,estimates,male,5yearly,45_49,60.447
586,1955,estimates,female,5yearly,50_54,45.944
586,1955,estimates,male,5yearly,50_54,64.792
586,1955,estimates,female,5yearly,55_59,46.098
