country,year,variant,gender,freq,age5yearinterval,totaldeaths
600,1950,estimates,female,5yearly,"Region, subregion, country or area *",Paraguay
600,1950,estimates,male,5yearly,"Region, subregion, country or area *",Paraguay
600,1950,estimates,female,5yearly,0_4,15.559
600,1950,estimates,male,5yearly,0_4,19.234
600,1950,estimates,female,5yearly,5_9,0.892
600,1950,estimates,male,5yearly,5_9,1.138
600,1950,estimates,female,5yearly,10_14,0.618
600,1950,estimates,male,5yearly,10_14,0.728
600,1950,estimates,female,5yearly,15_19,0.543
600,1950,estimates,male,5yearly,15_19,0.718
600,1950,estimates,female,5yearly,20_24,0.556
600,1950,estimates,male,5yearly,20_24,0.726
600,1950,estimates,female,5yearly,25_29,0.569
600,1950,estimates,male,5yearly,25_29,0.659
600,1950,estimates,female,5yearly,30_34,0.56
600,1950,estimates,male,5yearly,30_34,0.592
600,1950,estimates,female,5yearly,35_39,0.574
600,1950,estimates,male,5yearly,35_39,0.603
600,1950,estimates,female,5yearly,40_44,0.627
600,1950,estimates,male,5yearly,40_44,0.687
600,1950,estimates,female,5yearly,45_49,0.732
600,1950,estimates,male,5yearly,45_49,0.837
600,1950,estimates,female,5yearly,50_54,0.874
600,1950,estimates,male,5yearly,50_54,1.042
600,1950,estimates,female,5yearly,55_59,1.054
600,1950,estimates,male,5yearly,55_59,1.27
600,1950,estimates,female,5yearly,60_64,1.3
600,1950,estimates,male,5yearly,60_64,1.483
600,1950,estimates,female,5yearly,65_69,1.612
600,1950,estimates,male,5yearly,65_69,1.647
600,1950,estimates,female,5yearly,70_74,1.888
600,1950,estimates,male,5yearly,70_74,1.697
600,1950,estimates,female,5yearly,75_79,1.95
600,1950,estimates,male,5yearly,75_79,1.557
600,1950,estimates,female,5yearly,80_84,1.567
600,1950,estimates,male,5yearly,80_84,1.109
600,1950,estimates,female,5yearly,85_89,0.855
600,1950,estimates,male,5yearly,85_89,0.53
600,1950,estimates,female,5yearly,90_94,0.307
600,1950,estimates,male,5yearly,90_94,0.168
600,1950,estimates,female,5yearly,95plus,0.076
600,1950,estimates,male,5yearly,95plus,0.036
600,1955,estimates,female,5yearly,"Region, subregion, country or area *",Paraguay
600,1955,estimates,male,5yearly,"Region, subregion, country or area *",Paraguay
600,1955,estimates,female,5yearly,0_4,16.32
600,1955,estimates,male,5yearly,0_4,20.174
600,1955,estimates,female,5yearly,5_9,0.986
600,1955,estimates,male,5yearly,5_9,1.273
600,1955,estimates,female,5yearly,10_14,0.666
600,1955,estimates,male,5yearly,10_14,0.786
600,1955,estimates,female,5yearly,15_19,0.589
600,1955,estimates,male,5yearly,15_19,0.781
600,1955,estimates,female,5yearly,20_24,0.568
600,1955,estimates,male,5yearly,20_24,0.746
600,1955,estimates,female,5yearly,25_29,0.568
600,1955,estimates,male,5yearly,25_29,0.652
600,1955,estimates,female,5yearly,30_34,0.604
600,1955,estimates,male,5yearly,30_34,0.642
600,1955,estimates,female,5yearly,35_39,0.631
600,1955,estimates,male,5yearly,35_39,0.679
600,1955,estimates,female,5yearly,40_44,0.702
600,1955,estimates,male,5yearly,40_44,0.796
600,1955,estimates,female,5yearly,45_49,0.829
600,1955,estimates,male,5yearly,45_49,0.985
600,1955,estimates,female,5yearly,50_54,1.009
600,1955,estimates,male,5yearly,50_54,1.235
600,1955,estimates,female,5yearly,55_59,1.233
600,1955,estimates,male,5yearly,55_59,1.535
600,1955,estimates,female,5yearly,60_64,1.522
600,1955,estimates,male,5yearly,60_64,1.814
600,1955,estimates,female,5yearly,65_69,1.872
600,1955,estimates,male,5yearly,65_69,2.002
600,1955,estimates,female,5yearly,70_74,2.194
600,1955,estimates,male,5yearly,70_74,2.042
600,1955,estimates,female,5yearly,75_79,2.273
600,1955,estimates,male,5yearly,75_79,1.842
600,1955,estimates,female,5yearly,80_84,1.868
600,1955,estimates,male,5yearly,80_84,1.318
600,1955,estimates,female,5yearly,85_89,1.064
600,1955,estimates,male,5yearly,85_89,0.658
600,1955,estimates,female,5yearly,90_94,0.393
600,1955,estimates,male,5yearly,90_94,0.215
600,1955,estimates,female,5yearly,95plus,0.098
600,1955,estimates,male,5yearly,95plus,0.048
600,1960,estimates,female,5yearly,"Region, subregion, country or area *",Paraguay
600,1960,estimates,male,5yearly,"Region, subregion, country or area *",Paraguay
600,1960,estimates,female,5yearly,0_4,15.953
600,1960,estimates,male,5yearly,0_4,19.745
600,1960,estimates,female,5yearly,5_9,0.986
600,1960,estimates,male,5yearly,5_9,1.314
600,1960,estimates,female,5yearly,10_14,0.687
600,1960,estimates,male,5yearly,10_14,0.85
600,1960,estimates,female,5yearly,15_19,0.604
600,1960,estimates,male,5yearly,15_19,0.838
600,1960,estimates,female,5yearly,20_24,0.589
600,1960,estimates,male,5yearly,20_24,0.804
600,1960,estimates,female,5yearly,25_29,0.553
600,1960,estimates,male,5yearly,25_29,0.666
600,1960,estimates,female,5yearly,30_34,0.58
600,1960,estimates,male,5yearly,30_34,0.632
600,1960,estimates,female,5yearly,35_39,0.662
600,1960,estimates,male,5yearly,35_39,0.732
600,1960,estimates,female,5yearly,40_44,0.755
600,1960,estimates,male,5yearly,40_44,0.884
600,1960,estimates,female,5yearly,45_49,0.909
600,1960,estimates,male,5yearly,45_49,1.122
600,1960,estimates,female,5yearly,50_54,1.116
600,1960,estimates,male,5yearly,50_54,1.426
600,1960,estimates,female,5yearly,55_59,1.392
600,1960,estimates,male,5yearly,55_59,1.782
600,1960,estimates,female,5yearly,60_64,1.749
600,1960,estimates,male,5yearly,60_64,2.147
600,1960,estimates,female,5yearly,65_69,2.16
