country,year,variant,gender,freq,age5yearinterval,totaldeaths
466,1950,estimates,female,5yearly,"Region, subregion, country or area *",Mali
466,1950,estimates,male,5yearly,"Region, subregion, country or area *",Mali
466,1950,estimates,female,5yearly,0_4,248.411
466,1950,estimates,male,5yearly,0_4,268.741
466,1950,estimates,female,5yearly,5_9,22.996
466,1950,estimates,male,5yearly,5_9,21.704
466,1950,estimates,female,5yearly,10_14,12.977
466,1950,estimates,male,5yearly,10_14,11.973
466,1950,estimates,female,5yearly,15_19,12.386
466,1950,estimates,male,5yearly,15_19,12.804
466,1950,estimates,female,5yearly,20_24,14.587
466,1950,estimates,male,5yearly,20_24,17.317
466,1950,estimates,female,5yearly,25_29,14.356
466,1950,estimates,male,5yearly,25_29,17.039
466,1950,estimates,female,5yearly,30_34,13.741
466,1950,estimates,male,5yearly,30_34,15.297
466,1950,estimates,female,5yearly,35_39,12.932
466,1950,estimates,male,5yearly,35_39,15.014
466,1950,estimates,female,5yearly,40_44,11.399
466,1950,estimates,male,5yearly,40_44,14.846
466,1950,estimates,female,5yearly,45_49,10.319
466,1950,estimates,male,5yearly,45_49,14.314
466,1950,estimates,female,5yearly,50_54,10.05
466,1950,estimates,male,5yearly,50_54,13.626
466,1950,estimates,female,5yearly,55_59,10.759
466,1950,estimates,male,5yearly,55_59,13.669
466,1950,estimates,female,5yearly,60_64,12.45
466,1950,estimates,male,5yearly,60_64,15.057
466,1950,estimates,female,5yearly,65_69,13.523
466,1950,estimates,male,5yearly,65_69,16.018
466,1950,estimates,female,5yearly,70_74,12.698
466,1950,estimates,male,5yearly,70_74,15.227
466,1950,estimates,female,5yearly,75_79,9.29
466,1950,estimates,male,5yearly,75_79,11.297
466,1950,estimates,female,5yearly,80_84,4.34
466,1950,estimates,male,5yearly,80_84,5.415
466,1950,estimates,female,5yearly,85_89,0.773
466,1950,estimates,male,5yearly,85_89,1.007
466,1950,estimates,female,5yearly,90_94,0.075
466,1950,estimates,male,5yearly,90_94,0.09
466,1950,estimates,female,5yearly,95plus,0.003
466,1950,estimates,male,5yearly,95plus,0.004
466,1955,estimates,female,5yearly,"Region, subregion, country or area *",Mali
466,1955,estimates,male,5yearly,"Region, subregion, country or area *",Mali
466,1955,estimates,female,5yearly,0_4,252.152
466,1955,estimates,male,5yearly,0_4,273.143
466,1955,estimates,female,5yearly,5_9,24.463
466,1955,estimates,male,5yearly,5_9,23.399
466,1955,estimates,female,5yearly,10_14,13.301
466,1955,estimates,male,5yearly,10_14,12.185
466,1955,estimates,female,5yearly,15_19,13.04
466,1955,estimates,male,5yearly,15_19,13.185
466,1955,estimates,female,5yearly,20_24,14.59
466,1955,estimates,male,5yearly,20_24,16.747
466,1955,estimates,female,5yearly,25_29,14.016
466,1955,estimates,male,5yearly,25_29,16.018
466,1955,estimates,female,5yearly,30_34,13.17
466,1955,estimates,male,5yearly,30_34,14.402
466,1955,estimates,female,5yearly,35_39,12.629
466,1955,estimates,male,5yearly,35_39,14.617
466,1955,estimates,female,5yearly,40_44,11.626
466,1955,estimates,male,5yearly,40_44,15.159
466,1955,estimates,female,5yearly,45_49,10.919
466,1955,estimates,male,5yearly,45_49,15.062
466,1955,estimates,female,5yearly,50_54,11.319
466,1955,estimates,male,5yearly,50_54,14.907
466,1955,estimates,female,5yearly,55_59,12.166
466,1955,estimates,male,5yearly,55_59,14.79
466,1955,estimates,female,5yearly,60_64,13.297
466,1955,estimates,male,5yearly,60_64,14.828
466,1955,estimates,female,5yearly,65_69,13.618
466,1955,estimates,male,5yearly,65_69,14.891
466,1955,estimates,female,5yearly,70_74,11.901
466,1955,estimates,male,5yearly,70_74,13.203
466,1955,estimates,female,5yearly,75_79,7.974
466,1955,estimates,male,5yearly,75_79,9.053
466,1955,estimates,female,5yearly,80_84,3.439
466,1955,estimates,male,5yearly,80_84,4.032
466,1955,estimates,female,5yearly,85_89,0.679
466,1955,estimates,male,5yearly,85_89,0.826
466,1955,estimates,female,5yearly,90_94,0.077
466,1955,estimates,male,5yearly,90_94,0.094
466,1955,estimates,female,5yearly,95plus,0.004
466,1955,estimates,male,5yearly,95plus,0.003
466,1960,estimates,female,5yearly,"Region, subregion, country or area *",Mali
466,1960,estimates,male,5yearly,"Region, subregion, country or area *",Mali
466,1960,estimates,female,5yearly,0_4,258.29
466,1960,estimates,male,5yearly,0_4,281.232
466,1960,estimates,female,5yearly,5_9,26.42
466,1960,estimates,male,5yearly,5_9,26.127
466,1960,estimates,female,5yearly,10_14,13.598
466,1960,estimates,male,5yearly,10_14,13.011
466,1960,estimates,female,5yearly,15_19,13.408
466,1960,estimates,male,5yearly,15_19,13.919
466,1960,estimates,female,5yearly,20_24,15.251
466,1960,estimates,male,5yearly,20_24,17.66
466,1960,estimates,female,5yearly,25_29,13.855
466,1960,estimates,male,5yearly,25_29,15.772
466,1960,estimates,female,5yearly,30_34,12.701
466,1960,estimates,male,5yearly,30_34,13.76
466,1960,estimates,female,5yearly,35_39,11.982
466,1960,estimates,male,5yearly,35_39,14.004
466,1960,estimates,female,5yearly,40_44,11.268
466,1960,estimates,male,5yearly,40_44,15.04
466,1960,estimates,female,5yearly,45_49,11.079
466,1960,estimates,male,5yearly,45_49,15.706
466,1960,estimates,female,5yearly,50_54,11.921
466,1960,estimates,male,5yearly,50_54,16.026
466,1960,estimates,female,5yearly,55_59,13.658
466,1960,estimates,male,5yearly,55_59,16.53
466,1960,estimates,female,5yearly,60_64,15.013
466,1960,estimates,male,5yearly,60_64,16.398
466,1960,estimates,female,5yearly,65_69,14.606
