country,year,variant,gender,freq,age5yearinterval,totaldeaths
226,1950,estimates,female,5yearly,0_4,7.399
226,1950,estimates,male,5yearly,0_4,8.351
226,1950,estimates,female,5yearly,5_9,0.803
226,1950,estimates,male,5yearly,5_9,0.778
226,1950,estimates,female,5yearly,10_14,0.472
226,1950,estimates,male,5yearly,10_14,0.447
226,1950,estimates,female,5yearly,15_19,0.402
226,1950,estimates,male,5yearly,15_19,0.426
226,1950,estimates,female,5yearly,20_24,0.444
226,1950,estimates,male,5yearly,20_24,0.527
226,1950,estimates,female,5yearly,25_29,0.471
226,1950,estimates,male,5yearly,25_29,0.532
226,1950,estimates,female,5yearly,30_34,0.497
226,1950,estimates,male,5yearly,30_34,0.509
226,1950,estimates,female,5yearly,35_39,0.503
226,1950,estimates,male,5yearly,35_39,0.521
226,1950,estimates,female,5yearly,40_44,0.484
226,1950,estimates,male,5yearly,40_44,0.544
226,1950,estimates,female,5yearly,45_49,0.47
226,1950,estimates,male,5yearly,45_49,0.575
226,1950,estimates,female,5yearly,50_54,0.505
226,1950,estimates,male,5yearly,50_54,0.637
226,1950,estimates,female,5yearly,55_59,0.606
226,1950,estimates,male,5yearly,55_59,0.726
226,1950,estimates,female,5yearly,60_64,0.754
226,1950,estimates,male,5yearly,60_64,0.812
226,1950,estimates,female,5yearly,65_69,0.891
226,1950,estimates,male,5yearly,65_69,0.916
226,1950,estimates,female,5yearly,70_74,0.923
226,1950,estimates,male,5yearly,70_74,0.941
226,1950,estimates,female,5yearly,75_79,0.782
226,1950,estimates,male,5yearly,75_79,0.76
226,1950,estimates,female,5yearly,80_84,0.482
226,1950,estimates,male,5yearly,80_84,0.444
226,1950,estimates,female,5yearly,85_89,0.192
226,1950,estimates,male,5yearly,85_89,0.156
226,1950,estimates,female,5yearly,90_94,0.047
226,1950,estimates,male,5yearly,90_94,0.03
226,1950,estimates,female,5yearly,95plus,0.005
226,1950,estimates,male,5yearly,95plus,0.003
226,1955,estimates,female,5yearly,0_4,7.606
226,1955,estimates,male,5yearly,0_4,8.594
226,1955,estimates,female,5yearly,5_9,0.865
226,1955,estimates,male,5yearly,5_9,0.852
226,1955,estimates,female,5yearly,10_14,0.469
226,1955,estimates,male,5yearly,10_14,0.442
226,1955,estimates,female,5yearly,15_19,0.398
226,1955,estimates,male,5yearly,15_19,0.418
226,1955,estimates,female,5yearly,20_24,0.436
226,1955,estimates,male,5yearly,20_24,0.523
226,1955,estimates,female,5yearly,25_29,0.468
226,1955,estimates,male,5yearly,25_29,0.532
226,1955,estimates,female,5yearly,30_34,0.493
226,1955,estimates,male,5yearly,30_34,0.501
