country,year,variant,gender,freq,age5yearinterval,totaldeaths
112,1950,estimates,female,5yearly,"Region, subregion, country or area *",Belarus
112,1950,estimates,male,5yearly,"Region, subregion, country or area *",Belarus
112,1950,estimates,female,5yearly,0_4,49.523
112,1950,estimates,male,5yearly,0_4,63.527
112,1950,estimates,female,5yearly,5_9,2.281
112,1950,estimates,male,5yearly,5_9,2.732
112,1950,estimates,female,5yearly,10_14,1.91
112,1950,estimates,male,5yearly,10_14,2.346
112,1950,estimates,female,5yearly,15_19,2.721
112,1950,estimates,male,5yearly,15_19,3.394
112,1950,estimates,female,5yearly,20_24,3.369
112,1950,estimates,male,5yearly,20_24,4.521
112,1950,estimates,female,5yearly,25_29,3.507
112,1950,estimates,male,5yearly,25_29,4.316
112,1950,estimates,female,5yearly,30_34,2.939
112,1950,estimates,male,5yearly,30_34,3.212
112,1950,estimates,female,5yearly,35_39,3.341
112,1950,estimates,male,5yearly,35_39,3.928
112,1950,estimates,female,5yearly,40_44,5.025
112,1950,estimates,male,5yearly,40_44,6.328
112,1950,estimates,female,5yearly,45_49,7.233
112,1950,estimates,male,5yearly,45_49,9.127
112,1950,estimates,female,5yearly,50_54,9.07
112,1950,estimates,male,5yearly,50_54,11.308
112,1950,estimates,female,5yearly,55_59,10.717
112,1950,estimates,male,5yearly,55_59,13.236
112,1950,estimates,female,5yearly,60_64,15.322
112,1950,estimates,male,5yearly,60_64,16.803
112,1950,estimates,female,5yearly,65_69,22.298
112,1950,estimates,male,5yearly,65_69,20.473
112,1950,estimates,female,5yearly,70_74,29.643
112,1950,estimates,male,5yearly,70_74,22.068
112,1950,estimates,female,5yearly,75_79,34.899
112,1950,estimates,male,5yearly,75_79,20.017
112,1950,estimates,female,5yearly,80_84,29.534
112,1950,estimates,male,5yearly,80_84,14.813
112,1950,estimates,female,5yearly,85_89,18.827
112,1950,estimates,male,5yearly,85_89,8.415
112,1950,estimates,female,5yearly,90_94,10.178
112,1950,estimates,male,5yearly,90_94,3.264
112,1950,estimates,female,5yearly,95plus,4.053
112,1950,estimates,male,5yearly,95plus,0.849
112,1955,estimates,female,5yearly,"Region, subregion, country or area *",Belarus
112,1955,estimates,male,5yearly,"Region, subregion, country or area *",Belarus
112,1955,estimates,female,5yearly,0_4,30.405
112,1955,estimates,male,5yearly,0_4,39.868
112,1955,estimates,female,5yearly,5_9,1.334
112,1955,estimates,male,5yearly,5_9,1.8
112,1955,estimates,female,5yearly,10_14,0.893
112,1955,estimates,male,5yearly,10_14,1.332
112,1955,estimates,female,5yearly,15_19,1.37
112,1955,estimates,male,5yearly,15_19,2.095
112,1955,estimates,female,5yearly,20_24,1.999
112,1955,estimates,male,5yearly,20_24,3.415
112,1955,estimates,female,5yearly,25_29,2.398
112,1955,estimates,male,5yearly,25_29,4.033
112,1955,estimates,female,5yearly,30_34,2.711
112,1955,estimates,male,5yearly,30_34,3.918
112,1955,estimates,female,5yearly,35_39,2.436
112,1955,estimates,male,5yearly,35_39,3.246
112,1955,estimates,female,5yearly,40_44,3.477
112,1955,estimates,male,5yearly,40_44,3.97
112,1955,estimates,female,5yearly,45_49,6.253
112,1955,estimates,male,5yearly,45_49,6.774
112,1955,estimates,female,5yearly,50_54,8.941
112,1955,estimates,male,5yearly,50_54,10.133
112,1955,estimates,female,5yearly,55_59,10.944
112,1955,estimates,male,5yearly,55_59,12.353
112,1955,estimates,female,5yearly,60_64,12.916
112,1955,estimates,male,5yearly,60_64,14.508
112,1955,estimates,female,5yearly,65_69,19.611
112,1955,estimates,male,5yearly,65_69,18.472
112,1955,estimates,female,5yearly,70_74,28.593
112,1955,estimates,male,5yearly,70_74,21.576
112,1955,estimates,female,5yearly,75_79,33.41
112,1955,estimates,male,5yearly,75_79,20.629
112,1955,estimates,female,5yearly,80_84,31.58
112,1955,estimates,male,5yearly,80_84,15.294
112,1955,estimates,female,5yearly,85_89,19.844
112,1955,estimates,male,5yearly,85_89,8.71
112,1955,estimates,female,5yearly,90_94,8.252
112,1955,estimates,male,5yearly,90_94,3.517
112,1955,estimates,female,5yearly,95plus,2.971
112,1955,estimates,male,5yearly,95plus,0.949
112,1960,estimates,female,5yearly,"Region, subregion, country or area *",Belarus
112,1960,estimates,male,5yearly,"Region, subregion, country or area *",Belarus
112,1960,estimates,female,5yearly,0_4,17.197
112,1960,estimates,male,5yearly,0_4,23.82
112,1960,estimates,female,5yearly,5_9,0.882
112,1960,estimates,male,5yearly,5_9,1.365
112,1960,estimates,female,5yearly,10_14,0.734
112,1960,estimates,male,5yearly,10_14,1.256
112,1960,estimates,female,5yearly,15_19,0.831
112,1960,estimates,male,5yearly,15_19,1.555
112,1960,estimates,female,5yearly,20_24,1.288
112,1960,estimates,male,5yearly,20_24,2.659
112,1960,estimates,female,5yearly,25_29,1.783
112,1960,estimates,male,5yearly,25_29,3.743
112,1960,estimates,female,5yearly,30_34,2.262
112,1960,estimates,male,5yearly,30_34,4.482
