country,year,variant,gender,freq,age5yearinterval,totaldeaths
528,1950,estimates,female,5yearly,"Region, subregion, country or area *",Netherlands
528,1950,estimates,male,5yearly,"Region, subregion, country or area *",Netherlands
528,1950,estimates,female,5yearly,0_4,14.949
528,1950,estimates,male,5yearly,0_4,20.089
528,1950,estimates,female,5yearly,5_9,1.131
528,1950,estimates,male,5yearly,5_9,1.728
528,1950,estimates,female,5yearly,10_14,0.807
528,1950,estimates,male,5yearly,10_14,1.309
528,1950,estimates,female,5yearly,15_19,0.861
528,1950,estimates,male,5yearly,15_19,1.553
528,1950,estimates,female,5yearly,20_24,1.119
528,1950,estimates,male,5yearly,20_24,2.056
528,1950,estimates,female,5yearly,25_29,1.473
528,1950,estimates,male,5yearly,25_29,2.266
528,1950,estimates,female,5yearly,30_34,1.93
528,1950,estimates,male,5yearly,30_34,2.332
528,1950,estimates,female,5yearly,35_39,2.531
528,1950,estimates,male,5yearly,35_39,2.807
528,1950,estimates,female,5yearly,40_44,3.545
528,1950,estimates,male,5yearly,40_44,4.116
528,1950,estimates,female,5yearly,45_49,5.093
528,1950,estimates,male,5yearly,45_49,6.251
528,1950,estimates,female,5yearly,50_54,7.152
528,1950,estimates,male,5yearly,50_54,9.239
528,1950,estimates,female,5yearly,55_59,9.716
528,1950,estimates,male,5yearly,55_59,12.702
528,1950,estimates,female,5yearly,60_64,13.592
528,1950,estimates,male,5yearly,60_64,16.791
528,1950,estimates,female,5yearly,65_69,19.337
528,1950,estimates,male,5yearly,65_69,21.749
528,1950,estimates,female,5yearly,70_74,26.201
528,1950,estimates,male,5yearly,70_74,27.144
528,1950,estimates,female,5yearly,75_79,30.001
528,1950,estimates,male,5yearly,75_79,29.29
528,1950,estimates,female,5yearly,80_84,25.784
528,1950,estimates,male,5yearly,80_84,23.82
528,1950,estimates,female,5yearly,85_89,15.145
528,1950,estimates,male,5yearly,85_89,13.17
528,1950,estimates,female,5yearly,90_94,5.427
528,1950,estimates,male,5yearly,90_94,4.303
528,1950,estimates,female,5yearly,95plus,1.074
528,1950,estimates,male,5yearly,95plus,0.743
528,1955,estimates,female,5yearly,"Region, subregion, country or area *",Netherlands
528,1955,estimates,male,5yearly,"Region, subregion, country or area *",Netherlands
528,1955,estimates,female,5yearly,0_4,12.038
528,1955,estimates,male,5yearly,0_4,16.362
528,1955,estimates,female,5yearly,5_9,1.007
528,1955,estimates,male,5yearly,5_9,1.634
528,1955,estimates,female,5yearly,10_14,0.815
528,1955,estimates,male,5yearly,10_14,1.387
