country,year,variant,gender,freq,age5yearinterval,totaldeaths
120,1950,estimates,female,5yearly,0_4,127.471
120,1950,estimates,male,5yearly,0_4,142.133
120,1950,estimates,female,5yearly,5_9,15.011
120,1950,estimates,male,5yearly,5_9,14.659
120,1950,estimates,female,5yearly,10_14,8.746
120,1950,estimates,male,5yearly,10_14,8.338
120,1950,estimates,female,5yearly,15_19,7.347
120,1950,estimates,male,5yearly,15_19,7.74
120,1950,estimates,female,5yearly,20_24,7.814
120,1950,estimates,male,5yearly,20_24,9.271
120,1950,estimates,female,5yearly,25_29,8.048
120,1950,estimates,male,5yearly,25_29,9.094
120,1950,estimates,female,5yearly,30_34,8.213
120,1950,estimates,male,5yearly,30_34,8.342
120,1950,estimates,female,5yearly,35_39,8.148
120,1950,estimates,male,5yearly,35_39,8.23
120,1950,estimates,female,5yearly,40_44,7.704
120,1950,estimates,male,5yearly,40_44,8.419
120,1950,estimates,female,5yearly,45_49,7.286
120,1950,estimates,male,5yearly,45_49,8.607
120,1950,estimates,female,5yearly,50_54,7.534
120,1950,estimates,male,5yearly,50_54,8.871
120,1950,estimates,female,5yearly,55_59,8.471
120,1950,estimates,male,5yearly,55_59,9.331
120,1950,estimates,female,5yearly,60_64,9.757
120,1950,estimates,male,5yearly,60_64,9.835
120,1950,estimates,female,5yearly,65_69,10.883
120,1950,estimates,male,5yearly,65_69,10.108
120,1950,estimates,female,5yearly,70_74,10.828
120,1950,estimates,male,5yearly,70_74,9.54
120,1950,estimates,female,5yearly,75_79,8.942
120,1950,estimates,male,5yearly,75_79,7.405
120,1950,estimates,female,5yearly,80_84,5.327
120,1950,estimates,male,5yearly,80_84,4.141
120,1950,estimates,female,5yearly,85_89,2.151
120,1950,estimates,male,5yearly,85_89,1.527
120,1950,estimates,female,5yearly,90_94,0.62
120,1950,estimates,male,5yearly,90_94,0.348
120,1950,estimates,female,5yearly,95plus,0.108
120,1950,estimates,male,5yearly,95plus,0.044
120,1955,estimates,female,5yearly,0_4,130.143
120,1955,estimates,male,5yearly,0_4,145.243
120,1955,estimates,female,5yearly,5_9,15.294
120,1955,estimates,male,5yearly,5_9,15.021
120,1955,estimates,female,5yearly,10_14,8.783
120,1955,estimates,male,5yearly,10_14,8.395
120,1955,estimates,female,5yearly,15_19,7.385
120,1955,estimates,male,5yearly,15_19,7.824
120,1955,estimates,female,5yearly,20_24,7.934
120,1955,estimates,male,5yearly,20_24,9.459
120,1955,estimates,female,5yearly,25_29,8.169
120,1955,estimates,male,5yearly,25_29,9.274
120,1955,estimates,female,5yearly,30_34,8.322
120,1955,estimates,male,5yearly,30_34,8.499
120,1955,estimates,female,5yearly,35_39,8.262
120,1955,estimates,male,5yearly,35_39,8.386
120,1955,estimates,female,5yearly,40_44,7.844
120,1955,estimates,male,5yearly,40_44,8.588
120,1955,estimates,female,5yearly,45_49,7.452
120,1955,estimates,male,5yearly,45_49,8.804
120,1955,estimates,female,5yearly,50_54,7.741
120,1955,estimates,male,5yearly,50_54,9.123
120,1955,estimates,female,5yearly,55_59,8.741
120,1955,estimates,male,5yearly,55_59,9.648
120,1955,estimates,female,5yearly,60_64,10.102
120,1955,estimates,male,5yearly,60_64,10.245
120,1955,estimates,female,5yearly,65_69,11.345
120,1955,estimates,male,5yearly,65_69,10.641
120,1955,estimates,female,5yearly,70_74,11.427
120,1955,estimates,male,5yearly,70_74,10.095
120,1955,estimates,female,5yearly,75_79,9.491
120,1955,estimates,male,5yearly,75_79,7.901
120,1955,estimates,female,5yearly,80_84,6.053
120,1955,estimates,male,5yearly,80_84,4.595
120,1955,estimates,female,5yearly,85_89,2.496
120,1955,estimates,male,5yearly,85_89,1.684
120,1955,estimates,female,5yearly,90_94,0.618
120,1955,estimates,male,5yearly,90_94,0.352
120,1955,estimates,female,5yearly,95plus,0.108
120,1955,estimates,male,5yearly,95plus,0.044
120,1960,estimates,female,5yearly,0_4,135.465
120,1960,estimates,male,5yearly,0_4,151.194
120,1960,estimates,female,5yearly,5_9,15.512
120,1960,estimates,male,5yearly,5_9,15.322
120,1960,estimates,female,5yearly,10_14,8.9
120,1960,estimates,male,5yearly,10_14,8.579
120,1960,estimates,female,5yearly,15_19,7.369
120,1960,estimates,male,5yearly,15_19,7.864
120,1960,estimates,female,5yearly,20_24,7.912
120,1960,estimates,male,5yearly,20_24,9.493
120,1960,estimates,female,5yearly,25_29,8.212
120,1960,estimates,male,5yearly,25_29,9.376
120,1960,estimates,female,5yearly,30_34,8.345
120,1960,estimates,male,5yearly,30_34,8.591
120,1960,estimates,female,5yearly,35_39,8.296
120,1960,estimates,male,5yearly,35_39,8.465
120,1960,estimates,female,5yearly,40_44,7.919
120,1960,estimates,male,5yearly,40_44,8.679
120,1960,estimates,female,5yearly,45_49,7.571
120,1960,estimates,male,5yearly,45_49,8.949
120,1960,estimates,female,5yearly,50_54,7.901
120,1960,estimates,male,5yearly,50_54,9.334
120,1960,estimates,female,5yearly,55_59,8.954
120,1960,estimates,male,5yearly,55_59,9.934
120,1960,estimates,female,5yearly,60_64,10.433
120,1960,estimates,male,5yearly,60_64,10.65
120,1960,estimates,female,5yearly,65_69,11.825
120,1960,estimates,male,5yearly,65_69,11.187
120,1960,estimates,female,5yearly,70_74,12.071
120,1960,estimates,male,5yearly,70_74,10.772
120,1960,estimates,female,5yearly,75_79,10.25
120,1960,estimates,male,5yearly,75_79,8.574
120,1960,estimates,female,5yearly,80_84,6.655
120,1960,estimates,male,5yearly,80_84,5.1
120,1960,estimates,female,5yearly,85_89,2.955
120,1960,estimates,male,5yearly,85_89,1.979
120,1960,estimates,female,5yearly,90_94,0.773
120,1960,estimates,male,5yearly,90_94,0.426
120,1960,estimates,female,5yearly,95plus,0.113
120,1960,estimates,male,5yearly,95plus,0.049
120,1965,estimates,female,5yearly,0_4,142.984
120,1965,estimates,male,5yearly,0_4,159.504
120,1965,estimates,female,5yearly,5_9,16.15
120,1965,estimates,male,5yearly,5_9,16.005
120,1965,estimates,female,5yearly,10_14,9.128
120,1965,estimates,male,5yearly,10_14,8.876
120,1965,estimates,female,5yearly,15_19,7.538
120,1965,estimates,male,5yearly,15_19,8.157
120,1965,estimates,female,5yearly,20_24,7.946
120,1965,estimates,male,5yearly,20_24,9.617
120,1965,estimates,female,5yearly,25_29,8.212
120,1965,estimates,male,5yearly,25_29,9.445
120,1965,estimates,female,5yearly,30_34,8.395
120,1965,estimates,male,5yearly,30_34,8.727
120,1965,estimates,female,5yearly,35_39,8.358
120,1965,estimates,male,5yearly,35_39,8.594
120,1965,estimates,female,5yearly,40_44,8.028
120,1965,estimates,male,5yearly,40_44,8.807
120,1965,estimates,female,5yearly,45_49,7.731
120,1965,estimates,male,5yearly,45_49,9.129
120,1965,estimates,female,5yearly,50_54,8.112
120,1965,estimates,male,5yearly,50_54,9.601
120,1965,estimates,female,5yearly,55_59,9.216
120,1965,estimates,male,5yearly,55_59,10.277
120,1965,estimates,female,5yearly,60_64,10.818
120,1965,estimates,male,5yearly,60_64,11.133
120,1965,estimates,female,5yearly,65_69,12.43
120,1965,estimates,male,5yearly,65_69,11.85
120,1965,estimates,female,5yearly,70_74,12.88
120,1965,estimates,male,5yearly,70_74,11.59
120,1965,estimates,female,5yearly,75_79,11.18
120,1965,estimates,male,5yearly,75_79,9.462
120,1965,estimates,female,5yearly,80_84,7.494
120,1965,estimates,male,5yearly,80_84,5.805
120,1965,estimates,female,5yearly,85_89,3.434
120,1965,estimates,male,5yearly,85_89,2.347
120,1965,estimates,female,5yearly,90_94,0.968
120,1965,estimates,male,5yearly,90_94,0.54
120,1965,estimates,female,5yearly,95plus,0.154
120,1965,estimates,male,5yearly,95plus,0.063
120,1970,estimates,female,5yearly,0_4,145.946
120,1970,estimates,male,5yearly,0_4,165.742
120,1970,estimates,female,5yearly,5_9,16.459
120,1970,estimates,male,5yearly,5_9,16.719
120,1970,estimates,female,5yearly,10_14,9.297
120,1970,estimates,male,5yearly,10_14,9.288
120,1970,estimates,female,5yearly,15_19,7.643
120,1970,estimates,male,5yearly,15_19,8.536
120,1970,estimates,female,5yearly,20_24,8.023
120,1970,estimates,male,5yearly,20_24,9.983
120,1970,estimates,female,5yearly,25_29,8.099
120,1970,estimates,male,5yearly,25_29,9.543
120,1970,estimates,female,5yearly,30_34,8.217
120,1970,estimates,male,5yearly,30_34,8.767
120,1970,estimates,female,5yearly,35_39,8.267
120,1970,estimates,male,5yearly,35_39,8.705
120,1970,estimates,female,5yearly,40_44,8.002
120,1970,estimates,male,5yearly,40_44,8.92
120,1970,estimates,female,5yearly,45_49,7.784
120,1970,estimates,male,5yearly,45_49,9.295
120,1970,estimates,female,5yearly,50_54,8.229
120,1970,estimates,male,5yearly,50_54,9.874
120,1970,estimates,female,5yearly,55_59,9.376
120,1970,estimates,male,5yearly,55_59,10.661
120,1970,estimates,female,5yearly,60_64,11.093
120,1970,estimates,male,5yearly,60_64,11.682
120,1970,estimates,female,5yearly,65_69,12.944
120,1970,estimates,male,5yearly,65_69,12.611
120,1970,estimates,female,5yearly,70_74,13.699
120,1970,estimates,male,5yearly,70_74,12.541
120,1970,estimates,female,5yearly,75_79,12.206
120,1970,estimates,male,5yearly,75_79,10.499
120,1970,estimates,female,5yearly,80_84,8.461
120,1970,estimates,male,5yearly,80_84,6.69
120,1970,estimates,female,5yearly,85_89,4.058
120,1970,estimates,male,5yearly,85_89,2.835
120,1970,estimates,female,5yearly,90_94,1.199
120,1970,estimates,male,5yearly,90_94,0.686
120,1970,estimates,female,5yearly,95plus,0.207
120,1970,estimates,male,5yearly,95plus,0.082
120,1975,estimates,female,5yearly,0_4,149.663
120,1975,estimates,male,5yearly,0_4,169.794
120,1975,estimates,female,5yearly,5_9,16.551
120,1975,estimates,male,5yearly,5_9,16.93
120,1975,estimates,female,5yearly,10_14,9.598
120,1975,estimates,male,5yearly,10_14,9.723
120,1975,estimates,female,5yearly,15_19,7.91
120,1975,estimates,male,5yearly,15_19,9.011
