country,year,variant,gender,freq,age5yearinterval,totaldeaths
662,1950,estimates,female,5yearly,0_4,1.752
662,1950,estimates,male,5yearly,0_4,1.978
662,1950,estimates,female,5yearly,5_9,0.126
662,1950,estimates,male,5yearly,5_9,0.131
662,1950,estimates,female,5yearly,10_14,0.059
662,1950,estimates,male,5yearly,10_14,0.065
662,1950,estimates,female,5yearly,15_19,0.047
662,1950,estimates,male,5yearly,15_19,0.055
662,1950,estimates,female,5yearly,20_24,0.072
662,1950,estimates,male,5yearly,20_24,0.084
662,1950,estimates,female,5yearly,25_29,0.071
662,1950,estimates,male,5yearly,25_29,0.079
662,1950,estimates,female,5yearly,30_34,0.069
662,1950,estimates,male,5yearly,30_34,0.076
662,1950,estimates,female,5yearly,35_39,0.07
662,1950,estimates,male,5yearly,35_39,0.089
662,1950,estimates,female,5yearly,40_44,0.073
662,1950,estimates,male,5yearly,40_44,0.1
662,1950,estimates,female,5yearly,45_49,0.077
662,1950,estimates,male,5yearly,45_49,0.102
662,1950,estimates,female,5yearly,50_54,0.081
662,1950,estimates,male,5yearly,50_54,0.106
662,1950,estimates,female,5yearly,55_59,0.079
662,1950,estimates,male,5yearly,55_59,0.111
662,1950,estimates,female,5yearly,60_64,0.082
662,1950,estimates,male,5yearly,60_64,0.114
662,1950,estimates,female,5yearly,65_69,0.106
662,1950,estimates,male,5yearly,65_69,0.121
662,1950,estimates,female,5yearly,70_74,0.124
662,1950,estimates,male,5yearly,70_74,0.128
662,1950,estimates,female,5yearly,75_79,0.112
662,1950,estimates,male,5yearly,75_79,0.116
662,1950,estimates,female,5yearly,80_84,0.105
662,1950,estimates,male,5yearly,80_84,0.094
662,1950,estimates,female,5yearly,85_89,0.091
662,1950,estimates,male,5yearly,85_89,0.061
662,1950,estimates,female,5yearly,90_94,0.049
662,1950,estimates,male,5yearly,90_94,0.026
662,1950,estimates,female,5yearly,95plus,0.023
662,1950,estimates,male,5yearly,95plus,0.01
662,1955,estimates,female,5yearly,0_4,1.717
662,1955,estimates,male,5yearly,0_4,1.917
662,1955,estimates,female,5yearly,5_9,0.108
662,1955,estimates,male,5yearly,5_9,0.119
662,1955,estimates,female,5yearly,10_14,0.052
662,1955,estimates,male,5yearly,10_14,0.056
662,1955,estimates,female,5yearly,15_19,0.038
662,1955,estimates,male,5yearly,15_19,0.042
662,1955,estimates,female,5yearly,20_24,0.055
662,1955,estimates,male,5yearly,20_24,0.064
662,1955,estimates,female,5yearly,25_29,0.055
662,1955,estimates,male,5yearly,25_29,0.064
662,1955,estimates,female,5yearly,30_34,0.055
662,1955,estimates,male,5yearly,30_34,0.065
662,1955,estimates,female,5yearly,35_39,0.056
662,1955,estimates,male,5yearly,35_39,0.081
662,1955,estimates,female,5yearly,40_44,0.06
662,1955,estimates,male,5yearly,40_44,0.096
662,1955,estimates,female,5yearly,45_49,0.068
662,1955,estimates,male,5yearly,45_49,0.101
662,1955,estimates,female,5yearly,50_54,0.074
662,1955,estimates,male,5yearly,50_54,0.11
662,1955,estimates,female,5yearly,55_59,0.086
662,1955,estimates,male,5yearly,55_59,0.129
662,1955,estimates,female,5yearly,60_64,0.094
662,1955,estimates,male,5yearly,60_64,0.139
662,1955,estimates,female,5yearly,65_69,0.093
662,1955,estimates,male,5yearly,65_69,0.135
662,1955,estimates,female,5yearly,70_74,0.112
662,1955,estimates,male,5yearly,70_74,0.135
662,1955,estimates,female,5yearly,75_79,0.102
