country,year,variant,gender,freq,age5yearinterval,totaldeaths
208,1950,estimates,female,5yearly,0_4,5.316
208,1950,estimates,male,5yearly,0_4,7.6
208,1950,estimates,female,5yearly,5_9,0.296
208,1950,estimates,male,5yearly,5_9,0.473
208,1950,estimates,female,5yearly,10_14,0.256
208,1950,estimates,male,5yearly,10_14,0.392
208,1950,estimates,female,5yearly,15_19,0.329
208,1950,estimates,male,5yearly,15_19,0.646
208,1950,estimates,female,5yearly,20_24,0.442
208,1950,estimates,male,5yearly,20_24,0.921
208,1950,estimates,female,5yearly,25_29,0.653
208,1950,estimates,male,5yearly,25_29,1.031
208,1950,estimates,female,5yearly,30_34,0.929
208,1950,estimates,male,5yearly,30_34,1.152
208,1950,estimates,female,5yearly,35_39,1.277
208,1950,estimates,male,5yearly,35_39,1.461
208,1950,estimates,female,5yearly,40_44,1.933
208,1950,estimates,male,5yearly,40_44,2.17
208,1950,estimates,female,5yearly,45_49,2.823
208,1950,estimates,male,5yearly,45_49,3.292
208,1950,estimates,female,5yearly,50_54,3.839
208,1950,estimates,male,5yearly,50_54,4.762
208,1950,estimates,female,5yearly,55_59,5.213
208,1950,estimates,male,5yearly,55_59,6.487
208,1950,estimates,female,5yearly,60_64,7.2
208,1950,estimates,male,5yearly,60_64,8.562
208,1950,estimates,female,5yearly,65_69,10.276
208,1950,estimates,male,5yearly,65_69,11.193
208,1950,estimates,female,5yearly,70_74,13.912
208,1950,estimates,male,5yearly,70_74,13.979
208,1950,estimates,female,5yearly,75_79,15.616
208,1950,estimates,male,5yearly,75_79,14.906
208,1950,estimates,female,5yearly,80_84,13.498
208,1950,estimates,male,5yearly,80_84,11.994
208,1950,estimates,female,5yearly,85_89,8.177
208,1950,estimates,male,5yearly,85_89,6.686
208,1950,estimates,female,5yearly,90_94,3.196
208,1950,estimates,male,5yearly,90_94,2.391
208,1950,estimates,female,5yearly,95plus,0.734
208,1950,estimates,male,5yearly,95plus,0.468
208,1955,estimates,female,5yearly,0_4,4.239
208,1955,estimates,male,5yearly,0_4,6.093
208,1955,estimates,female,5yearly,5_9,0.244
208,1955,estimates,male,5yearly,5_9,0.403
208,1955,estimates,female,5yearly,10_14,0.248
208,1955,estimates,male,5yearly,10_14,0.413
208,1955,estimates,female,5yearly,15_19,0.311
208,1955,estimates,male,5yearly,15_19,0.69
