country,year,variant,gender,freq,age5yearinterval,totaldeaths
800,1950,estimates,female,5yearly,"Region, subregion, country or area *",Uganda
800,1950,estimates,male,5yearly,"Region, subregion, country or area *",Uganda
800,1950,estimates,female,5yearly,0_4,174.561
800,1950,estimates,male,5yearly,0_4,199.384
800,1950,estimates,female,5yearly,5_9,19.0
800,1950,estimates,male,5yearly,5_9,19.42
800,1950,estimates,female,5yearly,10_14,10.105
800,1950,estimates,male,5yearly,10_14,10.097
800,1950,estimates,female,5yearly,15_19,8.397
800,1950,estimates,male,5yearly,15_19,9.211
800,1950,estimates,female,5yearly,20_24,9.37
800,1950,estimates,male,5yearly,20_24,11.509
800,1950,estimates,female,5yearly,25_29,9.282
800,1950,estimates,male,5yearly,25_29,10.9
800,1950,estimates,female,5yearly,30_34,8.937
800,1950,estimates,male,5yearly,30_34,9.525
800,1950,estimates,female,5yearly,35_39,8.266
800,1950,estimates,male,5yearly,35_39,8.834
800,1950,estimates,female,5yearly,40_44,7.402
800,1950,estimates,male,5yearly,40_44,8.515
800,1950,estimates,female,5yearly,45_49,6.718
800,1950,estimates,male,5yearly,45_49,8.356
800,1950,estimates,female,5yearly,50_54,6.622
800,1950,estimates,male,5yearly,50_54,8.32
800,1950,estimates,female,5yearly,55_59,7.061
800,1950,estimates,male,5yearly,55_59,8.425
800,1950,estimates,female,5yearly,60_64,8.086
800,1950,estimates,male,5yearly,60_64,8.94
800,1950,estimates,female,5yearly,65_69,9.425
800,1950,estimates,male,5yearly,65_69,9.652
800,1950,estimates,female,5yearly,70_74,9.973
800,1950,estimates,male,5yearly,70_74,9.632
800,1950,estimates,female,5yearly,75_79,8.689
800,1950,estimates,male,5yearly,75_79,8.16
800,1950,estimates,female,5yearly,80_84,5.398
800,1950,estimates,male,5yearly,80_84,4.967
800,1950,estimates,female,5yearly,85_89,2.29
800,1950,estimates,male,5yearly,85_89,1.918
800,1950,estimates,female,5yearly,90_94,0.68
800,1950,estimates,male,5yearly,90_94,0.456
800,1950,estimates,female,5yearly,95plus,0.126
800,1950,estimates,male,5yearly,95plus,0.057
800,1955,estimates,female,5yearly,"Region, subregion, country or area *",Uganda
800,1955,estimates,male,5yearly,"Region, subregion, country or area *",Uganda
800,1955,estimates,female,5yearly,0_4,179.529
800,1955,estimates,male,5yearly,0_4,204.023
800,1955,estimates,female,5yearly,5_9,20.151
800,1955,estimates,male,5yearly,5_9,20.375
800,1955,estimates,female,5yearly,10_14,10.873
800,1955,estimates,male,5yearly,10_14,10.888
800,1955,estimates,female,5yearly,15_19,8.296
800,1955,estimates,male,5yearly,15_19,9.202
800,1955,estimates,female,5yearly,20_24,8.853
800,1955,estimates,male,5yearly,20_24,10.988
800,1955,estimates,female,5yearly,25_29,9.562
800,1955,estimates,male,5yearly,25_29,11.265
800,1955,estimates,female,5yearly,30_34,9.347
800,1955,estimates,male,5yearly,30_34,9.958
800,1955,estimates,female,5yearly,35_39,8.785
800,1955,estimates,male,5yearly,35_39,9.354
800,1955,estimates,female,5yearly,40_44,7.818
800,1955,estimates,male,5yearly,40_44,9.017
800,1955,estimates,female,5yearly,45_49,7.05
800,1955,estimates,male,5yearly,45_49,8.743
800,1955,estimates,female,5yearly,50_54,7.032
800,1955,estimates,male,5yearly,50_54,8.726
800,1955,estimates,female,5yearly,55_59,7.567
800,1955,estimates,male,5yearly,55_59,8.929
800,1955,estimates,female,5yearly,60_64,8.33
800,1955,estimates,male,5yearly,60_64,9.166
800,1955,estimates,female,5yearly,65_69,9.359
800,1955,estimates,male,5yearly,65_69,9.619
800,1955,estimates,female,5yearly,70_74,9.916
800,1955,estimates,male,5yearly,70_74,9.618
800,1955,estimates,female,5yearly,75_79,8.845
800,1955,estimates,male,5yearly,75_79,8.023
800,1955,estimates,female,5yearly,80_84,6.03
800,1955,estimates,male,5yearly,80_84,5.142
800,1955,estimates,female,5yearly,85_89,2.632
800,1955,estimates,male,5yearly,85_89,2.091
800,1955,estimates,female,5yearly,90_94,0.694
800,1955,estimates,male,5yearly,90_94,0.466
800,1955,estimates,female,5yearly,95plus,0.128
800,1955,estimates,male,5yearly,95plus,0.058
800,1960,estimates,female,5yearly,"Region, subregion, country or area *",Uganda
800,1960,estimates,male,5yearly,"Region, subregion, country or area *",Uganda
800,1960,estimates,female,5yearly,0_4,184.426
800,1960,estimates,male,5yearly,0_4,210.022
800,1960,estimates,female,5yearly,5_9,21.019
800,1960,estimates,male,5yearly,5_9,21.223
