country,year,variant,gender,freq,age5yearinterval,totaldeaths
887,1950,estimates,female,5yearly,"Region, subregion, country or area *",Yemen
887,1950,estimates,male,5yearly,"Region, subregion, country or area *",Yemen
887,1950,estimates,female,5yearly,0_4,191.476
887,1950,estimates,male,5yearly,0_4,215.373
887,1950,estimates,female,5yearly,5_9,12.116
887,1950,estimates,male,5yearly,5_9,11.795
887,1950,estimates,female,5yearly,10_14,6.878
887,1950,estimates,male,5yearly,10_14,6.295
887,1950,estimates,female,5yearly,15_19,7.619
887,1950,estimates,male,5yearly,15_19,7.23
887,1950,estimates,female,5yearly,20_24,8.321
887,1950,estimates,male,5yearly,20_24,8.666
887,1950,estimates,female,5yearly,25_29,8.115
887,1950,estimates,male,5yearly,25_29,8.548
887,1950,estimates,female,5yearly,30_34,7.724
887,1950,estimates,male,5yearly,30_34,8.195
887,1950,estimates,female,5yearly,35_39,7.295
887,1950,estimates,male,5yearly,35_39,8.338
887,1950,estimates,female,5yearly,40_44,6.763
887,1950,estimates,male,5yearly,40_44,8.563
887,1950,estimates,female,5yearly,45_49,6.637
887,1950,estimates,male,5yearly,45_49,8.822
887,1950,estimates,female,5yearly,50_54,7.199
887,1950,estimates,male,5yearly,50_54,9.338
887,1950,estimates,female,5yearly,55_59,8.268
887,1950,estimates,male,5yearly,55_59,9.899
887,1950,estimates,female,5yearly,60_64,9.861
887,1950,estimates,male,5yearly,60_64,10.84
887,1950,estimates,female,5yearly,65_69,11.376
887,1950,estimates,male,5yearly,65_69,11.786
887,1950,estimates,female,5yearly,70_74,11.812
887,1950,estimates,male,5yearly,70_74,11.656
887,1950,estimates,female,5yearly,75_79,10.173
887,1950,estimates,male,5yearly,75_79,9.426
887,1950,estimates,female,5yearly,80_84,6.019
887,1950,estimates,male,5yearly,80_84,5.264
887,1950,estimates,female,5yearly,85_89,2.41
887,1950,estimates,male,5yearly,85_89,1.989
887,1950,estimates,female,5yearly,90_94,0.713
887,1950,estimates,male,5yearly,90_94,0.502
887,1950,estimates,female,5yearly,95plus,0.13
887,1950,estimates,male,5yearly,95plus,0.068
887,1955,estimates,female,5yearly,"Region, subregion, country or area *",Yemen
887,1955,estimates,male,5yearly,"Region, subregion, country or area *",Yemen
887,1955,estimates,female,5yearly,0_4,208.471
887,1955,estimates,male,5yearly,0_4,234.137
887,1955,estimates,female,5yearly,5_9,13.026
887,1955,estimates,male,5yearly,5_9,12.528
887,1955,estimates,female,5yearly,10_14,7.85
887,1955,estimates,male,5yearly,10_14,7.17
887,1955,estimates,female,5yearly,15_19,8.518
887,1955,estimates,male,5yearly,15_19,8.065
887,1955,estimates,female,5yearly,20_24,9.2
887,1955,estimates,male,5yearly,20_24,9.524
887,1955,estimates,female,5yearly,25_29,8.91
887,1955,estimates,male,5yearly,25_29,9.269
887,1955,estimates,female,5yearly,30_34,8.444
