country,year,variant,gender,freq,age5yearinterval,totaldeaths
729,1950,estimates,female,5yearly,0_4,150.924
729,1950,estimates,male,5yearly,0_4,171.32
729,1950,estimates,female,5yearly,5_9,17.222
729,1950,estimates,male,5yearly,5_9,17.353
729,1950,estimates,female,5yearly,10_14,9.72
729,1950,estimates,male,5yearly,10_14,9.607
729,1950,estimates,female,5yearly,15_19,7.929
729,1950,estimates,male,5yearly,15_19,8.745
729,1950,estimates,female,5yearly,20_24,8.212
729,1950,estimates,male,5yearly,20_24,10.179
729,1950,estimates,female,5yearly,25_29,8.149
729,1950,estimates,male,5yearly,25_29,9.696
729,1950,estimates,female,5yearly,30_34,7.929
729,1950,estimates,male,5yearly,30_34,8.628
729,1950,estimates,female,5yearly,35_39,7.602
729,1950,estimates,male,5yearly,35_39,8.242
729,1950,estimates,female,5yearly,40_44,7.142
729,1950,estimates,male,5yearly,40_44,8.207
729,1950,estimates,female,5yearly,45_49,6.684
729,1950,estimates,male,5yearly,45_49,8.176
729,1950,estimates,female,5yearly,50_54,6.719
729,1950,estimates,male,5yearly,50_54,8.343
729,1950,estimates,female,5yearly,55_59,7.679
729,1950,estimates,male,5yearly,55_59,9.017
729,1950,estimates,female,5yearly,60_64,9.26
729,1950,estimates,male,5yearly,60_64,10.239
729,1950,estimates,female,5yearly,65_69,10.719
729,1950,estimates,male,5yearly,65_69,11.344
729,1950,estimates,female,5yearly,70_74,11.323
729,1950,estimates,male,5yearly,70_74,11.328
729,1950,estimates,female,5yearly,75_79,9.877
729,1950,estimates,male,5yearly,75_79,9.461
729,1950,estimates,female,5yearly,80_84,6.052
729,1950,estimates,male,5yearly,80_84,5.74
729,1950,estimates,female,5yearly,85_89,2.556
729,1950,estimates,male,5yearly,85_89,2.32
729,1950,estimates,female,5yearly,90_94,0.798
729,1950,estimates,male,5yearly,90_94,0.594
729,1950,estimates,female,5yearly,95plus,0.153
729,1950,estimates,male,5yearly,95plus,0.076
729,1955,estimates,female,5yearly,0_4,154.697
729,1955,estimates,male,5yearly,0_4,175.641
729,1955,estimates,female,5yearly,5_9,17.651
729,1955,estimates,male,5yearly,5_9,17.867
729,1955,estimates,female,5yearly,10_14,10.027
729,1955,estimates,male,5yearly,10_14,9.984
729,1955,estimates,female,5yearly,15_19,8.195
729,1955,estimates,male,5yearly,15_19,9.148
729,1955,estimates,female,5yearly,20_24,8.502
729,1955,estimates,male,5yearly,20_24,10.634
729,1955,estimates,female,5yearly,25_29,8.442
729,1955,estimates,male,5yearly,25_29,10.045
729,1955,estimates,female,5yearly,30_34,8.225
729,1955,estimates,male,5yearly,30_34,8.941
729,1955,estimates,female,5yearly,35_39,7.87
729,1955,estimates,male,5yearly,35_39,8.55
729,1955,estimates,female,5yearly,40_44,7.33
729,1955,estimates,male,5yearly,40_44,8.5
729,1955,estimates,female,5yearly,45_49,6.967
729,1955,estimates,male,5yearly,45_49,8.595
729,1955,estimates,female,5yearly,50_54,7.152
729,1955,estimates,male,5yearly,50_54,8.768
729,1955,estimates,female,5yearly,55_59,7.813
729,1955,estimates,male,5yearly,55_59,9.185
729,1955,estimates,female,5yearly,60_64,9.29
729,1955,estimates,male,5yearly,60_64,10.159
729,1955,estimates,female,5yearly,65_69,11.12
729,1955,estimates,male,5yearly,65_69,11.496
729,1955,estimates,female,5yearly,70_74,11.84
729,1955,estimates,male,5yearly,70_74,11.9
729,1955,estimates,female,5yearly,75_79,10.729
729,1955,estimates,male,5yearly,75_79,10.159
729,1955,estimates,female,5yearly,80_84,7.47
729,1955,estimates,male,5yearly,80_84,6.613
729,1955,estimates,female,5yearly,85_89,3.298
729,1955,estimates,male,5yearly,85_89,2.781
729,1955,estimates,female,5yearly,90_94,0.881
729,1955,estimates,male,5yearly,90_94,0.664
729,1955,estimates,female,5yearly,95plus,0.173
729,1955,estimates,male,5yearly,95plus,0.094
729,1960,estimates,female,5yearly,0_4,162.526
729,1960,estimates,male,5yearly,0_4,184.697
729,1960,estimates,female,5yearly,5_9,18.171
729,1960,estimates,male,5yearly,5_9,18.515
729,1960,estimates,female,5yearly,10_14,10.558
729,1960,estimates,male,5yearly,10_14,10.629
729,1960,estimates,female,5yearly,15_19,8.711
729,1960,estimates,male,5yearly,15_19,9.863
729,1960,estimates,female,5yearly,20_24,8.976
729,1960,estimates,male,5yearly,20_24,11.366
729,1960,estimates,female,5yearly,25_29,8.868
729,1960,estimates,male,5yearly,25_29,10.669
729,1960,estimates,female,5yearly,30_34,8.632
729,1960,estimates,male,5yearly,30_34,9.423
729,1960,estimates,female,5yearly,35_39,8.326
729,1960,estimates,male,5yearly,35_39,9.02
729,1960,estimates,female,5yearly,40_44,7.784
729,1960,estimates,male,5yearly,40_44,8.993
729,1960,estimates,female,5yearly,45_49,7.35
729,1960,estimates,male,5yearly,45_49,9.157
729,1960,estimates,female,5yearly,50_54,7.653
729,1960,estimates,male,5yearly,50_54,9.54
729,1960,estimates,female,5yearly,55_59,8.503
729,1960,estimates,male,5yearly,55_59,9.994
729,1960,estimates,female,5yearly,60_64,9.711
729,1960,estimates,male,5yearly,60_64,10.758
729,1960,estimates,female,5yearly,65_69,11.528
729,1960,estimates,male,5yearly,65_69,11.866
729,1960,estimates,female,5yearly,70_74,12.749
729,1960,estimates,male,5yearly,70_74,12.549
729,1960,estimates,female,5yearly,75_79,11.729
729,1960,estimates,male,5yearly,75_79,11.196
729,1960,estimates,female,5yearly,80_84,8.525
729,1960,estimates,male,5yearly,80_84,7.515
729,1960,estimates,female,5yearly,85_89,4.275
729,1960,estimates,male,5yearly,85_89,3.404
729,1960,estimates,female,5yearly,90_94,1.232
729,1960,estimates,male,5yearly,90_94,0.868
729,1960,estimates,female,5yearly,95plus,0.204
729,1960,estimates,male,5yearly,95plus,0.111
729,1965,estimates,female,5yearly,0_4,173.084
729,1965,estimates,male,5yearly,0_4,196.736
729,1965,estimates,female,5yearly,5_9,18.94
729,1965,estimates,male,5yearly,5_9,19.415
729,1965,estimates,female,5yearly,10_14,11.095
729,1965,estimates,male,5yearly,10_14,11.33
729,1965,estimates,female,5yearly,15_19,9.331
729,1965,estimates,male,5yearly,15_19,10.756
729,1965,estimates,female,5yearly,20_24,9.58
729,1965,estimates,male,5yearly,20_24,12.29
729,1965,estimates,female,5yearly,25_29,9.35
729,1965,estimates,male,5yearly,25_29,11.365
729,1965,estimates,female,5yearly,30_34,9.048
729,1965,estimates,male,5yearly,30_34,10
729,1965,estimates,female,5yearly,35_39,8.774
729,1965,estimates,male,5yearly,35_39,9.517
729,1965,estimates,female,5yearly,40_44,8.333
729,1965,estimates,male,5yearly,40_44,9.52
729,1965,estimates,female,5yearly,45_49,7.93
729,1965,estimates,male,5yearly,45_49,9.794
729,1965,estimates,female,5yearly,50_54,8.195
729,1965,estimates,male,5yearly,50_54,10.305
729,1965,estimates,female,5yearly,55_59,9.22
729,1965,estimates,male,5yearly,55_59,10.995
729,1965,estimates,female,5yearly,60_64,10.759
729,1965,estimates,male,5yearly,60_64,11.855
729,1965,estimates,female,5yearly,65_69,12.315
729,1965,estimates,male,5yearly,65_69,12.746
729,1965,estimates,female,5yearly,70_74,13.527
729,1965,estimates,male,5yearly,70_74,13.165
729,1965,estimates,female,5yearly,75_79,12.989
729,1965,estimates,male,5yearly,75_79,12.054
729,1965,estimates,female,5yearly,80_84,9.624
729,1965,estimates,male,5yearly,80_84,8.521
729,1965,estimates,female,5yearly,85_89,5.039
729,1965,estimates,male,5yearly,85_89,4.01
729,1965,estimates,female,5yearly,90_94,1.647
729,1965,estimates,male,5yearly,90_94,1.107
729,1965,estimates,female,5yearly,95plus,0.298
729,1965,estimates,male,5yearly,95plus,0.157
729,1970,estimates,female,5yearly,0_4,184.434
729,1970,estimates,male,5yearly,0_4,211.904
729,1970,estimates,female,5yearly,5_9,20.214
729,1970,estimates,male,5yearly,5_9,20.497
729,1970,estimates,female,5yearly,10_14,12.973
729,1970,estimates,male,5yearly,10_14,12.603
729,1970,estimates,female,5yearly,15_19,10.142
729,1970,estimates,male,5yearly,15_19,11.998
729,1970,estimates,female,5yearly,20_24,10.329
729,1970,estimates,male,5yearly,20_24,13.325
729,1970,estimates,female,5yearly,25_29,9.996
729,1970,estimates,male,5yearly,25_29,12.27
729,1970,estimates,female,5yearly,30_34,9.561
729,1970,estimates,male,5yearly,30_34,10.753
729,1970,estimates,female,5yearly,35_39,9.269
729,1970,estimates,male,5yearly,35_39,10.192
729,1970,estimates,female,5yearly,40_44,8.902
