variant,continent,year,gender,childdependencyratio2064
estimates,905,1950,male,60.632
estimates,905,1951,male,61.704
estimates,905,1952,male,62.829
estimates,905,1953,male,64.233
estimates,905,1954,male,65.929
estimates,905,1955,male,67.809
estimates,905,1956,male,69.419
estimates,905,1957,male,71.093
estimates,905,1958,male,72.687
estimates,905,1959,male,74.051
estimates,905,1960,male,75.11
estimates,905,1961,male,76.461
estimates,905,1962,male,77.367
estimates,905,1963,male,77.885
estimates,905,1964,male,78.086
estimates,905,1965,male,77.987
estimates,905,1966,male,77.445
estimates,905,1967,male,76.696
estimates,905,1968,male,75.869
estimates,905,1969,male,74.999
estimates,905,1970,male,74.033
estimates,905,1971,male,72.506
estimates,905,1972,male,70.899
estimates,905,1973,male,69.204
estimates,905,1974,male,67.378
estimates,905,1975,male,65.423
estimates,905,1976,male,64.405
estimates,905,1977,male,63.21
estimates,905,1978,male,61.922
estimates,905,1979,male,60.63
estimates,905,1980,male,59.368
estimates,905,1981,male,57.788
estimates,905,1982,male,56.238
estimates,905,1983,male,54.806
estimates,905,1984,male,53.557
estimates,905,1985,male,52.508
estimates,905,1986,male,51.791
estimates,905,1987,male,51.23
estimates,905,1988,male,50.807
estimates,905,1989,male,50.483
estimates,905,1990,male,50.221
estimates,905,1991,male,50.183
estimates,905,1992,male,50.208
estimates,905,1993,male,50.262
estimates,905,1994,male,50.289
estimates,905,1995,male,50.248
estimates,905,1996,male,50.249
estimates,905,1997,male,50.091
estimates,905,1998,male,49.848
estimates,905,1999,male,49.597
estimates,905,2000,male,49.355
estimates,905,2001,male,49.026
estimates,905,2002,male,48.787
estimates,905,2003,male,48.547
estimates,905,2004,male,48.211
estimates,905,2005,male,47.755
estimates,905,2006,male,47.533
estimates,905,2007,male,47.199
estimates,905,2008,male,46.802
estimates,905,2009,male,46.4
estimates,905,2010,male,46.01
estimates,905,2011,male,45.599
estimates,905,2012,male,45.068
estimates,905,2013,male,44.491
estimates,905,2014,male,43.962
estimates,905,2015,male,43.536
medium_variant,905,2015,male,43.536
medium_variant,905,2016,male,43.195
medium_variant,905,2017,male,43.043
medium_variant,905,2018,male,43.001
medium_variant,905,2019,male,42.958
medium_variant,905,2020,male,42.869
medium_variant,905,2021,male,43.042
medium_variant,905,2022,male,43.131
medium_variant,905,2023,male,43.16
medium_variant,905,2024,male,43.173
medium_variant,905,2025,male,43.183
medium_variant,905,2026,male,43.262
medium_variant,905,2027,male,43.309
medium_variant,905,2028,male,43.335
medium_variant,905,2029,male,43.345
medium_variant,905,2030,male,43.353
medium_variant,905,2031,male,43.485
medium_variant,905,2032,male,43.62
medium_variant,905,2033,male,43.73
medium_variant,905,2034,male,43.781
medium_variant,905,2035,male,43.76
medium_variant,905,2036,male,43.802
medium_variant,905,2037,male,43.776
medium_variant,905,2038,male,43.684
medium_variant,905,2039,male,43.539
medium_variant,905,2040,male,43.355
medium_variant,905,2041,male,43.265
medium_variant,905,2042,male,43.133
medium_variant,905,2043,male,42.966
medium_variant,905,2044,male,42.775
medium_variant,905,2045,male,42.576
medium_variant,905,2046,male,42.492
medium_variant,905,2047,male,42.399
medium_variant,905,2048,male,42.296
medium_variant,905,2049,male,42.187
medium_variant,905,2050,male,42.077
medium_variant,905,2051,male,42.087
medium_variant,905,2052,male,42.097
medium_variant,905,2053,male,42.103
medium_variant,905,2054,male,42.106
medium_variant,905,2055,male,42.107
medium_variant,905,2056,male,42.224
medium_variant,905,2057,male,42.335
medium_variant,905,2058,male,42.431
medium_variant,905,2059,male,42.501
medium_variant,905,2060,male,42.542
medium_variant,905,2061,male,42.654
medium_variant,905,2062,male,42.734
