variant,continent,year,gender,childdependencyratio2064
estimates,908,1950,male,67.92
estimates,908,1951,male,67.873
estimates,908,1952,male,67.412
estimates,908,1953,male,67.103
estimates,908,1954,male,66.905
estimates,908,1955,male,66.617
estimates,908,1956,male,65.998
estimates,908,1957,male,65.429
estimates,908,1958,male,64.931
estimates,908,1959,male,64.632
estimates,908,1960,male,64.628
estimates,908,1961,male,64.996
estimates,908,1962,male,65.601
estimates,908,1963,male,66.266
estimates,908,1964,male,66.753
estimates,908,1965,male,66.891
estimates,908,1966,male,66.867
estimates,908,1967,male,66.489
estimates,908,1968,male,65.854
estimates,908,1969,male,65.124
estimates,908,1970,male,64.4
estimates,908,1971,male,63.648
estimates,908,1972,male,62.898
estimates,908,1973,male,62.121
estimates,908,1974,male,61.259
estimates,908,1975,male,60.286
estimates,908,1976,male,59.505
estimates,908,1977,male,58.592
estimates,908,1978,male,57.569
estimates,908,1979,male,56.476
estimates,908,1980,male,55.345
estimates,908,1981,male,54.299
estimates,908,1982,male,53.248
estimates,908,1983,male,52.24
estimates,908,1984,male,51.316
estimates,908,1985,male,50.498
estimates,908,1986,male,49.901
estimates,908,1987,male,49.372
estimates,908,1988,male,48.883
estimates,908,1989,male,48.386
estimates,908,1990,male,47.845
estimates,908,1991,male,47.46
estimates,908,1992,male,46.974
estimates,908,1993,male,46.418
estimates,908,1994,male,45.841
estimates,908,1995,male,45.259
estimates,908,1996,male,44.542
estimates,908,1997,male,43.888
estimates,908,1998,male,43.247
estimates,908,1999,male,42.568
estimates,908,2000,male,41.837
estimates,908,2001,male,41.223
estimates,908,2002,male,40.557
estimates,908,2003,male,39.842
estimates,908,2004,male,39.094
estimates,908,2005,male,38.33
estimates,908,2006,male,37.704
estimates,908,2007,male,37.053
estimates,908,2008,male,36.435
estimates,908,2009,male,35.906
estimates,908,2010,male,35.494
estimates,908,2011,male,35.286
estimates,908,2012,male,35.154
estimates,908,2013,male,35.1
estimates,908,2014,male,35.12
estimates,908,2015,male,35.21
medium_variant,908,2015,male,35.21
medium_variant,908,2016,male,35.379
medium_variant,908,2017,male,35.624
medium_variant,908,2018,male,35.914
medium_variant,908,2019,male,36.207
medium_variant,908,2020,male,36.476
medium_variant,908,2021,male,36.781
medium_variant,908,2022,male,37.075
medium_variant,908,2023,male,37.333
medium_variant,908,2024,male,37.534
medium_variant,908,2025,male,37.67
medium_variant,908,2026,male,37.828
medium_variant,908,2027,male,37.903
medium_variant,908,2028,male,37.905
medium_variant,908,2029,male,37.852
medium_variant,908,2030,male,37.759
medium_variant,908,2031,male,37.687
medium_variant,908,2032,male,37.579
medium_variant,908,2033,male,37.448
medium_variant,908,2034,male,37.307
medium_variant,908,2035,male,37.17
medium_variant,908,2036,male,37.123
medium_variant,908,2037,male,37.088
medium_variant,908,2038,male,37.063
medium_variant,908,2039,male,37.045
medium_variant,908,2040,male,37.035
medium_variant,908,2041,male,37.127
medium_variant,908,2042,male,37.219
medium_variant,908,2043,male,37.32
medium_variant,908,2044,male,37.44
medium_variant,908,2045,male,37.583
medium_variant,908,2046,male,37.814
medium_variant,908,2047,male,38.055
medium_variant,908,2048,male,38.303
medium_variant,908,2049,male,38.557
medium_variant,908,2050,male,38.815
medium_variant,908,2051,male,39.128
medium_variant,908,2052,male,39.441
medium_variant,908,2053,male,39.733
medium_variant,908,2054,male,39.981
medium_variant,908,2055,male,40.173
medium_variant,908,2056,male,40.368
medium_variant,908,2057,male,40.507
medium_variant,908,2058,male,40.587
medium_variant,908,2059,male,40.608
medium_variant,908,2060,male,40.573
medium_variant,908,2061,male,40.545
medium_variant,908,2062,male,40.464
medium_variant,908,2063,male,40.339
