variant,continent,year,gender,childdependencyratio2064
estimates,903,1950,male,115.604
estimates,903,1951,male,116.468
estimates,903,1952,male,117.041
estimates,903,1953,male,117.414
estimates,903,1954,male,117.657
estimates,903,1955,male,117.818
estimates,903,1956,male,118.99
estimates,903,1957,male,119.899
estimates,903,1958,male,120.629
estimates,903,1959,male,121.244
estimates,903,1960,male,121.783
estimates,903,1961,male,123.22
estimates,903,1962,male,124.459
estimates,903,1963,male,125.512
estimates,903,1964,male,126.361
estimates,903,1965,male,127.003
estimates,903,1966,male,128.381
estimates,903,1967,male,129.395
estimates,903,1968,male,130.117
estimates,903,1969,male,130.612
estimates,903,1970,male,130.915
estimates,903,1971,male,131.83
estimates,903,1972,male,132.477
estimates,903,1973,male,132.908
estimates,903,1974,male,133.162
estimates,903,1975,male,133.269
estimates,903,1976,male,133.784
estimates,903,1977,male,134.064
estimates,903,1978,male,134.183
estimates,903,1979,male,134.192
estimates,903,1980,male,134.107
estimates,903,1981,male,134.778
estimates,903,1982,male,135.197
estimates,903,1983,male,135.416
estimates,903,1984,male,135.469
estimates,903,1985,male,135.372
estimates,903,1986,male,135.706
estimates,903,1987,male,135.805
estimates,903,1988,male,135.71
estimates,903,1989,male,135.421
estimates,903,1990,male,134.923
estimates,903,1991,male,134.7
estimates,903,1992,male,134.176
estimates,903,1993,male,133.407
estimates,903,1994,male,132.46
estimates,903,1995,male,131.382
estimates,903,1996,male,130.85
estimates,903,1997,male,130.162
estimates,903,1998,male,129.33
estimates,903,1999,male,128.344
estimates,903,2000,male,127.216
estimates,903,2001,male,126.458
estimates,903,2002,male,125.533
estimates,903,2003,male,124.515
estimates,903,2004,male,123.469
estimates,903,2005,male,122.431
estimates,903,2006,male,121.704
estimates,903,2007,male,120.923
estimates,903,2008,male,120.147
estimates,903,2009,male,119.425
estimates,903,2010,male,118.773
estimates,903,2011,male,118.25
estimates,903,2012,male,117.754
estimates,903,2013,male,117.263
estimates,903,2014,male,116.716
estimates,903,2015,male,116.076
medium_variant,903,2015,male,116.076
medium_variant,903,2016,male,115.63
medium_variant,903,2017,male,114.978
medium_variant,903,2018,male,114.189
medium_variant,903,2019,male,113.342
medium_variant,903,2020,male,112.467
medium_variant,903,2021,male,111.575
medium_variant,903,2022,male,110.683
medium_variant,903,2023,male,109.748
medium_variant,903,2024,male,108.714
medium_variant,903,2025,male,107.566
medium_variant,903,2026,male,106.553
medium_variant,903,2027,male,105.43
medium_variant,903,2028,male,104.213
medium_variant,903,2029,male,102.92
medium_variant,903,2030,male,101.566
medium_variant,903,2031,male,100.302
medium_variant,903,2032,male,98.967
medium_variant,903,2033,male,97.604
medium_variant,903,2034,male,96.257
medium_variant,903,2035,male,94.95
medium_variant,903,2036,male,93.817
medium_variant,903,2037,male,92.701
medium_variant,903,2038,male,91.604
medium_variant,903,2039,male,90.525
medium_variant,903,2040,male,89.46
medium_variant,903,2041,male,88.525
medium_variant,903,2042,male,87.587
medium_variant,903,2043,male,86.649
medium_variant,903,2044,male,85.714
medium_variant,903,2045,male,84.781
medium_variant,903,2046,male,83.947
medium_variant,903,2047,male,83.101
medium_variant,903,2048,male,82.242
medium_variant,903,2049,male,81.371
medium_variant,903,2050,male,80.485
medium_variant,903,2051,male,79.681
medium_variant,903,2052,male,78.855
medium_variant,903,2053,male,78.011
medium_variant,903,2054,male,77.15
medium_variant,903,2055,male,76.275
medium_variant,903,2056,male,75.477
medium_variant,903,2057,male,74.657
medium_variant,903,2058,male,73.823
medium_variant,903,2059,male,72.985
medium_variant,903,2060,male,72.147
medium_variant,903,2061,male,71.391
medium_variant,903,2062,male,70.628
medium_variant,903,2063,male,69.864
medium_variant,903,2064,male,69.104
medium_variant,903,2065,male,68.349
medium_variant,903,2066,male,67.682
medium_variant,903,2067,male,67.011
medium_variant,903,2068,male,66.341
medium_variant,903,2069,male,65.677
medium_variant,903,2070,male,65.021
medium_variant,903,2071,male,64.444
medium_variant,903,2072,male,63.864
medium_variant,903,2073,male,63.286
medium_variant,903,2074,male,62.714
medium_variant,903,2075,male,62.151
medium_variant,903,2076,male,61.662
medium_variant,903,2077,male,61.173
medium_variant,903,2078,male,60.682
medium_variant,903,2079,male,60.185
medium_variant,903,2080,male,59.681
medium_variant,903,2081,male,59.234
medium_variant,903,2082,male,58.774
medium_variant,903,2083,male,58.304
medium_variant,903,2084,male,57.828
medium_variant,903,2085,male,57.348
medium_variant,903,2086,male,56.923
medium_variant,903,2087,male,56.489
medium_variant,903,2088,male,56.048
medium_variant,903,2089,male,55.603
medium_variant,903,2090,male,55.157
medium_variant,903,2091,male,54.764
medium_variant,903,2092,male,54.364
medium_variant,903,2093,male,53.96
medium_variant,903,2094,male,53.554
medium_variant,903,2095,male,53.149
medium_variant,903,2096,male,52.796
medium_variant,903,2097,male,52.437
medium_variant,903,2098,male,52.076
medium_variant,903,2099,male,51.715
medium_variant,903,2100,male,51.355
estimates,903,1950,female,112.042
estimates,903,1951,female,112.831
estimates,903,1952,female,113.367
estimates,903,1953,female,113.685
estimates,903,1954,female,113.838
estimates,903,1955,female,113.885
estimates,903,1956,female,114.985
estimates,903,1957,female,115.778
estimates,903,1958,female,116.373
estimates,903,1959,female,116.863
estimates,903,1960,female,117.298
estimates,903,1961,female,118.572
estimates,903,1962,female,119.655
estimates,903,1963,female,120.559
estimates,903,1964,female,121.27
estimates,903,1965,female,121.793
estimates,903,1966,female,123.095
estimates,903,1967,female,124.059
estimates,903,1968,female,124.747
estimates,903,1969,female,125.217
estimates,903,1970,female,125.505
estimates,903,1971,female,126.413
estimates,903,1972,female,127.054
estimates,903,1973,female,127.483
estimates,903,1974,female,127.741
estimates,903,1975,female,127.862
estimates,903,1976,female,128.487
estimates,903,1977,female,128.854
estimates,903,1978,female,129.025
estimates,903,1979,female,129.049
estimates,903,1980,female,128.96
estimates,903,1981,female,129.543
estimates,903,1982,female,129.871
estimates,903,1983,female,130
estimates,903,1984,female,129.975
estimates,903,1985,female,129.82
estimates,903,1986,female,130.132
estimates,903,1987,female,130.199
estimates,903,1988,female,130.046
estimates,903,1989,female,129.677
estimates,903,1990,female,129.094
estimates,903,1991,female,128.837
estimates,903,1992,female,128.288
estimates,903,1993,female,127.501
estimates,903,1994,female,126.537
estimates,903,1995,female,125.444
estimates,903,1996,female,124.978
estimates,903,1997,female,124.357
estimates,903,1998,female,123.592
estimates,903,1999,female,122.676
estimates,903,2000,female,121.623
estimates,903,2001,female,120.955
estimates,903,2002,female,120.123
estimates,903,2003,female,119.185
estimates,903,2004,female,118.203
estimates,903,2005,female,117.218
estimates,903,2006,female,116.533
estimates,903,2007,female,115.778
estimates,903,2008,female,115.012
estimates,903,2009,female,114.286
estimates,903,2010,female,113.622
estimates,903,2011,female,113.113
estimates,903,2012,female,112.64
estimates,903,2013,female,112.178
estimates,903,2014,female,111.668
estimates,903,2015,female,111.077
medium_variant,903,2015,female,111.077
medium_variant,903,2016,female,110.664
medium_variant,903,2017,female,110.073
medium_variant,903,2018,female,109.361
medium_variant,903,2019,female,108.596
medium_variant,903,2020,female,107.804
medium_variant,903,2021,female,106.992
medium_variant,903,2022,female,106.173
medium_variant,903,2023,female,105.313
medium_variant,903,2024,female,104.365
medium_variant,903,2025,female,103.32
medium_variant,903,2026,female,102.389
medium_variant,903,2027,female,101.363
medium_variant,903,2028,female,100.253
medium_variant,903,2029,female,99.079
medium_variant,903,2030,female,97.853
medium_variant,903,2031,female,96.701
medium_variant,903,2032,female,95.485
medium_variant,903,2033,female,94.243
medium_variant,903,2034,female,93.013
medium_variant,903,2035,female,91.816
medium_variant,903,2036,female,90.761
medium_variant,903,2037,female,89.718
medium_variant,903,2038,female,88.692
medium_variant,903,2039,female,87.683
medium_variant,903,2040,female,86.688
medium_variant,903,2041,female,85.799
medium_variant,903,2042,female,84.908
medium_variant,903,2043,female,84.021
medium_variant,903,2044,female,83.138
medium_variant,903,2045,female,82.261
medium_variant,903,2046,female,81.463
medium_variant,903,2047,female,80.657
medium_variant,903,2048,female,79.842
medium_variant,903,2049,female,79.016
medium_variant,903,2050,female,78.178
medium_variant,903,2051,female,77.399
medium_variant,903,2052,female,76.602
medium_variant,903,2053,female,75.788
medium_variant,903,2054,female,74.961
medium_variant,903,2055,female,74.123
medium_variant,903,2056,female,73.341
medium_variant,903,2057,female,72.542
medium_variant,903,2058,female,71.733
medium_variant,903,2059,female,70.921
medium_variant,903,2060,female,70.113
medium_variant,903,2061,female,69.366
medium_variant,903,2062,female,68.618
medium_variant,903,2063,female,67.872
medium_variant,903,2064,female,67.132
medium_variant,903,2065,female,66.403
medium_variant,903,2066,female,65.743
medium_variant,903,2067,female,65.084
medium_variant,903,2068,female,64.431
medium_variant,903,2069,female,63.787
medium_variant,903,2070,female,63.155
medium_variant,903,2071,female,62.583
medium_variant,903,2072,female,62.014
medium_variant,903,2073,female,61.451
medium_variant,903,2074,female,60.899
medium_variant,903,2075,female,60.358
medium_variant,903,2076,female,59.874
medium_variant,903,2077,female,59.394
medium_variant,903,2078,female,58.917
medium_variant,903,2079,female,58.439
medium_variant,903,2080,female,57.958
medium_variant,903,2081,female,57.519
medium_variant,903,2082,female,57.072
medium_variant,903,2083,female,56.62
medium_variant,903,2084,female,56.165
medium_variant,903,2085,female,55.711
medium_variant,903,2086,female,55.298
medium_variant,903,2087,female,54.878
medium_variant,903,2088,female,54.457
medium_variant,903,2089,female,54.035
medium_variant,903,2090,female,53.615
medium_variant,903,2091,female,53.235
medium_variant,903,2092,female,52.851
medium_variant,903,2093,female,52.467
medium_variant,903,2094,female,52.085
medium_variant,903,2095,female,51.706
medium_variant,903,2096,female,51.366
medium_variant,903,2097,female,51.024
medium_variant,903,2098,female,50.683
medium_variant,903,2099,female,50.345
medium_variant,903,2100,female,50.009
