variant,continent,year,gender,childdependencyratio2064
estimates,904,1950,male,110.141
estimates,904,1951,male,111.075
estimates,904,1952,male,112.133
estimates,904,1953,male,113.153
estimates,904,1954,male,113.993
estimates,904,1955,male,114.633
estimates,904,1956,male,115.931
estimates,904,1957,male,116.859
estimates,904,1958,male,117.618
estimates,904,1959,male,118.414
estimates,904,1960,male,119.332
estimates,904,1961,male,120.338
estimates,904,1962,male,121.474
estimates,904,1963,male,122.598
estimates,904,1964,male,123.491
estimates,904,1965,male,124.049
estimates,904,1966,male,124.997
estimates,904,1967,male,125.478
estimates,904,1968,male,125.573
estimates,904,1969,male,125.391
estimates,904,1970,male,124.979
estimates,904,1971,male,124.418
estimates,904,1972,male,123.647
estimates,904,1973,male,122.708
estimates,904,1974,male,121.631
estimates,904,1975,male,120.453
estimates,904,1976,male,119.5
estimates,904,1977,male,118.481
estimates,904,1978,male,117.374
estimates,904,1979,male,116.138
estimates,904,1980,male,114.75
estimates,904,1981,male,113.383
estimates,904,1982,male,111.85
estimates,904,1983,male,110.238
estimates,904,1984,male,108.626
estimates,904,1985,male,107.041
estimates,904,1986,male,105.489
estimates,904,1987,male,103.933
estimates,904,1988,male,102.387
estimates,904,1989,male,100.851
estimates,904,1990,male,99.32
estimates,904,1991,male,97.83
estimates,904,1992,male,96.34
estimates,904,1993,male,94.836
estimates,904,1994,male,93.295
estimates,904,1995,male,91.707
estimates,904,1996,male,90.104
estimates,904,1997,male,88.496
estimates,904,1998,male,86.886
estimates,904,1999,male,85.269
estimates,904,2000,male,83.641
estimates,904,2001,male,82.013
estimates,904,2002,male,80.36
estimates,904,2003,male,78.711
estimates,904,2004,male,77.095
estimates,904,2005,male,75.521
estimates,904,2006,male,73.889
estimates,904,2007,male,72.292
estimates,904,2008,male,70.736
estimates,904,2009,male,69.23
estimates,904,2010,male,67.781
estimates,904,2011,male,66.386
estimates,904,2012,male,65.072
estimates,904,2013,male,63.821
estimates,904,2014,male,62.606
estimates,904,2015,male,61.412
medium_variant,904,2015,male,61.412
medium_variant,904,2016,male,60.336
medium_variant,904,2017,male,59.246
medium_variant,904,2018,male,58.173
medium_variant,904,2019,male,57.151
medium_variant,904,2020,male,56.193
medium_variant,904,2021,male,55.268
medium_variant,904,2022,male,54.4
medium_variant,904,2023,male,53.587
medium_variant,904,2024,male,52.819
medium_variant,904,2025,male,52.091
medium_variant,904,2026,male,51.426
medium_variant,904,2027,male,50.802
medium_variant,904,2028,male,50.203
medium_variant,904,2029,male,49.612
medium_variant,904,2030,male,49.016
medium_variant,904,2031,male,48.438
medium_variant,904,2032,male,47.854
medium_variant,904,2033,male,47.271
medium_variant,904,2034,male,46.701
medium_variant,904,2035,male,46.151
medium_variant,904,2036,male,45.638
medium_variant,904,2037,male,45.138
medium_variant,904,2038,male,44.656
medium_variant,904,2039,male,44.196
medium_variant,904,2040,male,43.758
medium_variant,904,2041,male,43.359
medium_variant,904,2042,male,42.98
medium_variant,904,2043,male,42.622
medium_variant,904,2044,male,42.286
medium_variant,904,2045,male,41.971
medium_variant,904,2046,male,41.693
medium_variant,904,2047,male,41.431
medium_variant,904,2048,male,41.187
medium_variant,904,2049,male,40.959
medium_variant,904,2050,male,40.746
medium_variant,904,2051,male,40.56
medium_variant,904,2052,male,40.383
medium_variant,904,2053,male,40.218
medium_variant,904,2054,male,40.062
medium_variant,904,2055,male,39.916
medium_variant,904,2056,male,39.789
medium_variant,904,2057,male,39.668
medium_variant,904,2058,male,39.551
medium_variant,904,2059,male,39.442
medium_variant,904,2060,male,39.34
medium_variant,904,2061,male,39.255
medium_variant,904,2062,male,39.174
medium_variant,904,2063,male,39.097
medium_variant,904,2064,male,39.021
medium_variant,904,2065,male,38.944
medium_variant,904,2066,male,38.881
medium_variant,904,2067,male,38.814
medium_variant,904,2068,male,38.745
medium_variant,904,2069,male,38.676
medium_variant,904,2070,male,38.607
medium_variant,904,2071,male,38.548
medium_variant,904,2072,male,38.487
medium_variant,904,2073,male,38.427
medium_variant,904,2074,male,38.374
medium_variant,904,2075,male,38.329
medium_variant,904,2076,male,38.304
medium_variant,904,2077,male,38.285
medium_variant,904,2078,male,38.272
medium_variant,904,2079,male,38.262
medium_variant,904,2080,male,38.256
medium_variant,904,2081,male,38.262
medium_variant,904,2082,male,38.267
medium_variant,904,2083,male,38.273
medium_variant,904,2084,male,38.28
medium_variant,904,2085,male,38.288
medium_variant,904,2086,male,38.306
medium_variant,904,2087,male,38.321
medium_variant,904,2088,male,38.335
medium_variant,904,2089,male,38.347
medium_variant,904,2090,male,38.358
medium_variant,904,2091,male,38.376
medium_variant,904,2092,male,38.389
medium_variant,904,2093,male,38.4
medium_variant,904,2094,male,38.408
medium_variant,904,2095,male,38.414
medium_variant,904,2096,male,38.427
medium_variant,904,2097,male,38.436
medium_variant,904,2098,male,38.442
medium_variant,904,2099,male,38.447
medium_variant,904,2100,male,38.451
estimates,904,1950,female,106.881
estimates,904,1951,female,107.596
estimates,904,1952,female,108.481
estimates,904,1953,female,109.339
estimates,904,1954,female,110.031
estimates,904,1955,female,110.553
estimates,904,1956,female,111.778
estimates,904,1957,female,112.644
estimates,904,1958,female,113.359
estimates,904,1959,female,114.123
estimates,904,1960,female,115.016
estimates,904,1961,female,115.993
estimates,904,1962,female,117.123
estimates,904,1963,female,118.258
estimates,904,1964,female,119.176
estimates,904,1965,female,119.775
estimates,904,1966,female,120.734
estimates,904,1967,female,121.248
estimates,904,1968,female,121.39
estimates,904,1969,female,121.266
estimates,904,1970,female,120.92
estimates,904,1971,female,120.354
estimates,904,1972,female,119.586
estimates,904,1973,female,118.654
estimates,904,1974,female,117.586
estimates,904,1975,female,116.418
estimates,904,1976,female,115.351
estimates,904,1977,female,114.218
estimates,904,1978,female,112.997
estimates,904,1979,female,111.65
estimates,904,1980,female,110.16
estimates,904,1981,female,108.711
estimates,904,1982,female,107.106
estimates,904,1983,female,105.423
estimates,904,1984,female,103.737
estimates,904,1985,female,102.079
estimates,904,1986,female,100.46
estimates,904,1987,female,98.835
estimates,904,1988,female,97.219
estimates,904,1989,female,95.617
estimates,904,1990,female,94.031
estimates,904,1991,female,92.455
estimates,904,1992,female,90.891
estimates,904,1993,female,89.327
estimates,904,1994,female,87.744
estimates,904,1995,female,86.137
estimates,904,1996,female,84.567
estimates,904,1997,female,83.001
estimates,904,1998,female,81.436
estimates,904,1999,female,79.864
estimates,904,2000,female,78.28
estimates,904,2001,female,76.712
estimates,904,2002,female,75.111
estimates,904,2003,female,73.508
estimates,904,2004,female,71.941
estimates,904,2005,female,70.425
estimates,904,2006,female,68.878
estimates,904,2007,female,67.382
estimates,904,2008,female,65.933
estimates,904,2009,female,64.527
estimates,904,2010,female,63.168
estimates,904,2011,female,61.891
estimates,904,2012,female,60.678
estimates,904,2013,female,59.516
estimates,904,2014,female,58.389
estimates,904,2015,female,57.286
medium_variant,904,2015,female,57.286
medium_variant,904,2016,female,56.296
medium_variant,904,2017,female,55.297
medium_variant,904,2018,female,54.315
medium_variant,904,2019,female,53.384
medium_variant,904,2020,female,52.516
medium_variant,904,2021,female,51.69
medium_variant,904,2022,female,50.921
medium_variant,904,2023,female,50.203
medium_variant,904,2024,female,49.526
medium_variant,904,2025,female,48.884
medium_variant,904,2026,female,48.305
medium_variant,904,2027,female,47.761
medium_variant,904,2028,female,47.24
medium_variant,904,2029,female,46.725
medium_variant,904,2030,female,46.207
medium_variant,904,2031,female,45.711
medium_variant,904,2032,female,45.208
medium_variant,904,2033,female,44.705
medium_variant,904,2034,female,44.213
medium_variant,904,2035,female,43.737
medium_variant,904,2036,female,43.297
medium_variant,904,2037,female,42.867
medium_variant,904,2038,female,42.453
medium_variant,904,2039,female,42.057
medium_variant,904,2040,female,41.682
medium_variant,904,2041,female,41.345
medium_variant,904,2042,female,41.026
medium_variant,904,2043,female,40.727
medium_variant,904,2044,female,40.447
medium_variant,904,2045,female,40.186
medium_variant,904,2046,female,39.961
medium_variant,904,2047,female,39.752
medium_variant,904,2048,female,39.557
medium_variant,904,2049,female,39.377
medium_variant,904,2050,female,39.21
medium_variant,904,2051,female,39.069
medium_variant,904,2052,female,38.936
medium_variant,904,2053,female,38.812
medium_variant,904,2054,female,38.697
medium_variant,904,2055,female,38.591
medium_variant,904,2056,female,38.503
medium_variant,904,2057,female,38.419
medium_variant,904,2058,female,38.34
medium_variant,904,2059,female,38.267
medium_variant,904,2060,female,38.201
medium_variant,904,2061,female,38.152
medium_variant,904,2062,female,38.107
medium_variant,904,2063,female,38.065
medium_variant,904,2064,female,38.023
