region,variant,gender,freq,year,totaldeaths
1501,estimates,female,5yearly,1950,48290.887
1501,estimates,male,5yearly,1950,51056.105
1501,estimates,female,5yearly,1955,47400.022
1501,estimates,male,5yearly,1955,49918.242
1501,estimates,female,5yearly,1960,46838.491
1501,estimates,male,5yearly,1960,49325.47
1501,estimates,female,5yearly,1965,46249.301
1501,estimates,male,5yearly,1965,49046.426
1501,estimates,female,5yearly,1970,46960.001
1501,estimates,male,5yearly,1970,50299.826
1501,estimates,female,5yearly,1975,46435.369
1501,estimates,male,5yearly,1975,50751.033
1501,estimates,female,5yearly,1980,46858.132
1501,estimates,male,5yearly,1980,51306.589
1501,estimates,female,5yearly,1985,48036.85
1501,estimates,male,5yearly,1985,52627.508
1501,estimates,female,5yearly,1990,48276.067
1501,estimates,male,5yearly,1990,53820.261
1501,estimates,female,5yearly,1995,48922.023
1501,estimates,male,5yearly,1995,55019.199
1501,estimates,female,5yearly,2000,50013.163
1501,estimates,male,5yearly,2000,56539.076
1501,estimates,female,5yearly,2005,50275.535
1501,estimates,male,5yearly,2005,57247.862
1501,estimates,female,5yearly,2010,50147.343
1501,estimates,male,5yearly,2010,58812.106
1501,constant_fertility,female,5yearly,2015,52762.619
1501,constant_fertility,male,5yearly,2015,62644.786
1501,constant_mortality,female,5yearly,2015,56472.494
1501,constant_mortality,male,5yearly,2015,66079.897
1501,high_variant,female,5yearly,2015,52875.749
1501,high_variant,male,5yearly,2015,62757.763
1501,instant_replacement,female,5yearly,2015,50642.686
1501,instant_replacement,male,5yearly,2015,60120.676
1501,low_variant,female,5yearly,2015,51753.809
1501,low_variant,male,5yearly,2015,61469.067
1501,medium_variant,female,5yearly,2015,52315.24
1501,medium_variant,male,5yearly,2015,62113.992
1501,momentum,female,5yearly,2015,54684.184
1501,momentum,male,5yearly,2015,63973.723
1501,no_change,female,5yearly,2015,56991.924
1501,no_change,male,5yearly,2015,66692.772
1501,zero_migration,female,5yearly,2015,52369.18
1501,zero_migration,male,5yearly,2015,62195.218
1501,constant_fertility,female,5yearly,2020,56221.093
1501,constant_fertility,male,5yearly,2020,67411.147
1501,constant_mortality,female,5yearly,2020,63362.502
1501,constant_mortality,male,5yearly,2020,74043.439
1501,high_variant,female,5yearly,2020,56261.809
1501,high_variant,male,5yearly,2020,67414.166
1501,instant_replacement,female,5yearly,2020,53501.799
1501,instant_replacement,male,5yearly,2020,64109.751
1501,low_variant,female,5yearly,2020,54384.641
1501,low_variant,male,5yearly,2020,65247.744
1501,medium_variant,female,5yearly,2020,55323.406
1501,medium_variant,male,5yearly,2020,66331.195
1501,momentum,female,5yearly,2020,61312.549
1501,momentum,male,5yearly,2020,71660.765
1501,no_change,female,5yearly,2020,64571.381
1501,no_change,male,5yearly,2020,75459.099
1501,zero_migration,female,5yearly,2020,55479.869
1501,zero_migration,male,5yearly,2020,66543.538
1501,constant_fertility,female,5yearly,2025,60518.087
1501,constant_fertility,male,5yearly,2025,73077.717
1501,constant_mortality,female,5yearly,2025,71039.903
1501,constant_mortality,male,5yearly,2025,82777.596
1501,high_variant,female,5yearly,2025,60391.546
1501,high_variant,male,5yearly,2025,72849.287
1501,instant_replacement,female,5yearly,2025,57562.988
1501,instant_replacement,male,5yearly,2025,69377.547
1501,low_variant,female,5yearly,2025,58077.407
1501,low_variant,male,5yearly,2025,70140.408
1501,medium_variant,female,5yearly,2025,59234.675
1501,medium_variant,male,5yearly,2025,71495.104
1501,momentum,female,5yearly,2025,69092.056
1501,momentum,male,5yearly,2025,80505.231
1501,no_change,female,5yearly,2025,73037.138
1501,no_change,male,5yearly,2025,85118.284
1501,zero_migration,female,5yearly,2025,59474.012
1501,zero_migration,male,5yearly,2025,71819.165
1501,constant_fertility,female,5yearly,2030,65632.355
1501,constant_fertility,male,5yearly,2030,79333.992
1501,constant_mortality,female,5yearly,2030,79568.363
1501,constant_mortality,male,5yearly,2030,92126.772
1501,high_variant,female,5yearly,2030,65176.772
1501,high_variant,male,5yearly,2030,78682.597
1501,instant_replacement,female,5yearly,2030,62436.382
1501,instant_replacement,male,5yearly,2030,75217.668
1501,low_variant,female,5yearly,2030,62821.699
1501,low_variant,male,5yearly,2030,75855.081
1501,medium_variant,female,5yearly,2030,63997.074
1501,medium_variant,male,5yearly,2030,77266.17
1501,momentum,female,5yearly,2030,77725.522
1501,momentum,male,5yearly,2030,89954.866
1501,no_change,female,5yearly,2030,82488.014
1501,no_change,male,5yearly,2030,95550.865
1501,zero_migration,female,5yearly,2030,64323.905
1501,zero_migration,male,5yearly,2030,77710.422
1501,constant_fertility,female,5yearly,2035,71674.406
1501,constant_fertility,male,5yearly,2035,86208.7
1501,constant_mortality,female,5yearly,2035,88781.521
1501,constant_mortality,male,5yearly,2035,101791.439
1501,high_variant,female,5yearly,2035,70908.159
1501,high_variant,male,5yearly,2035,85145.184
1501,instant_replacement,female,5yearly,2035,68029.042
1501,instant_replacement,male,5yearly,2035,81369.309
1501,low_variant,female,5yearly,2035,68426.201
1501,low_variant,male,5yearly,2035,82041.757
1501,medium_variant,female,5yearly,2035,69650.726
1501,medium_variant,male,5yearly,2035,83573.798
1501,momentum,female,5yearly,2035,86757.491
1501,momentum,male,5yearly,2035,99384.0590000001
1501,no_change,female,5yearly,2035,92901.821
1501,no_change,male,5yearly,2035,106628.465
1501,zero_migration,female,5yearly,2035,70077.816
