region,variant,gender,freq,year,totaldeaths
931,estimates,female,5yearly,1950,4316.506
931,estimates,male,5yearly,1950,4886.12
931,estimates,female,5yearly,1955,4412.441
931,estimates,male,5yearly,1955,5041.299
931,estimates,female,5yearly,1960,4491.307
931,estimates,male,5yearly,1960,5255.262
931,estimates,female,5yearly,1965,4483.942
931,estimates,male,5yearly,1965,5394.277
931,estimates,female,5yearly,1970,4387.661
931,estimates,male,5yearly,1970,5436.139
931,estimates,female,5yearly,1975,4514.329
931,estimates,male,5yearly,1975,5642.914
931,estimates,female,5yearly,1980,4530.054
931,estimates,male,5yearly,1980,5797.266
931,estimates,female,5yearly,1985,4556.416
931,estimates,male,5yearly,1985,5943.38
931,estimates,female,5yearly,1990,4573.415
931,estimates,male,5yearly,1990,6092.762
931,estimates,female,5yearly,1995,4559.145
931,estimates,male,5yearly,1995,6062.615
931,estimates,female,5yearly,2000,4683.28
931,estimates,male,5yearly,2000,6209.612
931,estimates,female,5yearly,2005,5002.939
931,estimates,male,5yearly,2005,6541.117
931,estimates,female,5yearly,2010,5408.147
931,estimates,male,5yearly,2010,6919.679
931,constant_fertility,female,5yearly,2015,5991.784
931,constant_fertility,male,5yearly,2015,7470.697
931,constant_mortality,female,5yearly,2015,6368.658
931,constant_mortality,male,5yearly,2015,7942.252
931,high_variant,female,5yearly,2015,6008.689
931,high_variant,male,5yearly,2015,7492.739
931,instant_replacement,female,5yearly,2015,5990.984
931,instant_replacement,male,5yearly,2015,7469.091
931,low_variant,female,5yearly,2015,5950.601
931,low_variant,male,5yearly,2015,7416.779
931,medium_variant,female,5yearly,2015,5979.645
931,medium_variant,male,5yearly,2015,7454.758
931,momentum,female,5yearly,2015,6383.439
931,momentum,male,5yearly,2015,7963.713
931,no_change,female,5yearly,2015,6383.02
931,no_change,male,5yearly,2015,7961.08
931,zero_migration,female,5yearly,2015,5979.199
931,zero_migration,male,5yearly,2015,7456.308
931,constant_fertility,female,5yearly,2020,6628.804
931,constant_fertility,male,5yearly,2020,8060.523
931,constant_mortality,female,5yearly,2020,7382.337
931,constant_mortality,male,5yearly,2020,9016.135
931,high_variant,female,5yearly,2020,6652.796
931,high_variant,male,5yearly,2020,8091.653
931,instant_replacement,female,5yearly,2020,6624.986
931,instant_replacement,male,5yearly,2020,8055.441
931,low_variant,female,5yearly,2020,6562.398
931,low_variant,male,5yearly,2020,7973.821
931,medium_variant,female,5yearly,2020,6607.598
931,medium_variant,male,5yearly,2020,8032.738
931,momentum,female,5yearly,2020,7409.822
931,momentum,male,5yearly,2020,9059.668
931,no_change,female,5yearly,2020,7411.473
931,no_change,male,5yearly,2020,9054.373
931,zero_migration,female,5yearly,2020,6608.257
931,zero_migration,male,5yearly,2020,8040.05
931,constant_fertility,female,5yearly,2025,7333.137
931,constant_fertility,male,5yearly,2025,8694.395
931,constant_mortality,female,5yearly,2025,8470.987
931,constant_mortality,male,5yearly,2025,10149.676
931,high_variant,female,5yearly,2025,7359.739
931,high_variant,male,5yearly,2025,8728.567
931,instant_replacement,female,5yearly,2025,7328.184
931,instant_replacement,male,5yearly,2025,8688.567
931,low_variant,female,5yearly,2025,7253.774
931,low_variant,male,5yearly,2025,8592.204
931,medium_variant,female,5yearly,2025,7306.755
931,medium_variant,male,5yearly,2025,8660.384
931,momentum,female,5yearly,2025,8511.14
931,momentum,male,5yearly,2025,10215.441
931,no_change,female,5yearly,2025,8512.375
931,no_change,male,5yearly,2025,10204.113
931,zero_migration,female,5yearly,2025,7308.573
931,zero_migration,male,5yearly,2025,8673.197
931,constant_fertility,female,5yearly,2030,8124.35
931,constant_fertility,male,5yearly,2030,9372.141
931,constant_mortality,female,5yearly,2030,9647.0
931,constant_mortality,male,5yearly,2030,11332.578
931,high_variant,female,5yearly,2030,8147.251
931,high_variant,male,5yearly,2030,9402.884
931,instant_replacement,female,5yearly,2030,8118.869
931,instant_replacement,male,5yearly,2030,9366.555
931,low_variant,female,5yearly,2030,8041.647
931,low_variant,male,5yearly,2030,9263.098
931,medium_variant,female,5yearly,2030,8094.168
931,medium_variant,male,5yearly,2030,9332.641
931,momentum,female,5yearly,2030,9700.812
931,momentum,male,5yearly,2030,11424.606
931,no_change,female,5yearly,2030,9700.293
931,no_change,male,5yearly,2030,11404.394
931,zero_migration,female,5yearly,2030,8097.658
931,zero_migration,male,5yearly,2030,9351.336
931,constant_fertility,female,5yearly,2035,9010.11
931,constant_fertility,male,5yearly,2035,10081.451
931,constant_mortality,female,5yearly,2035,10888.42
931,constant_mortality,male,5yearly,2035,12521.115
931,high_variant,female,5yearly,2035,9032.06
931,high_variant,male,5yearly,2035,10116.085
931,instant_replacement,female,5yearly,2035,9003.719
931,instant_replacement,male,5yearly,2035,10077.778
931,low_variant,female,5yearly,2035,8921.153
931,low_variant,male,5yearly,2035,9953.323
931,medium_variant,female,5yearly,2035,8975.469
931,medium_variant,male,5yearly,2035,10033.298
931,momentum,female,5yearly,2035,10959.549
931,momentum,male,5yearly,2035,12653.595
931,no_change,female,5yearly,2035,10956.476
931,no_change,male,5yearly,2035,12619.069
931,zero_migration,female,5yearly,2035,8981.721
931,zero_migration,male,5yearly,2035,10058.674
931,constant_fertility,female,5yearly,2040,9950.329
931,constant_fertility,male,5yearly,2040,10797.296
931,constant_mortality,female,5yearly,2040,12129.622
931,constant_mortality,male,5yearly,2040,13653.149
931,high_variant,female,5yearly,2040,9974.267
931,high_variant,male,5yearly,2040,10841.238
931,instant_replacement,female,5yearly,2040,9942.802
931,instant_replacement,male,5yearly,2040,10794.882
931,low_variant,female,5yearly,2040,9851.544
931,low_variant,male,5yearly,2040,10640.527
931,medium_variant,female,5yearly,2040,9910.404
931,medium_variant,male,5yearly,2040,10737.796
931,momentum,female,5yearly,2040,12223.449
931,momentum,male,5yearly,2040,13838.185
931,no_change,female,5yearly,2040,12215.913
931,no_change,male,5yearly,2040,13787.022
931,zero_migration,female,5yearly,2040,9921.015
931,zero_migration,male,5yearly,2040,10771.126
931,constant_fertility,female,5yearly,2045,10901.615
931,constant_fertility,male,5yearly,2045,11461.926
931,constant_mortality,female,5yearly,2045,13299.524
931,constant_mortality,male,5yearly,2045,14678.357
931,high_variant,female,5yearly,2045,10929.741
931,high_variant,male,5yearly,2045,11516.007
931,instant_replacement,female,5yearly,2045,10893.516
931,instant_replacement,male,5yearly,2045,11459.978
931,low_variant,female,5yearly,2045,10790.459
931,low_variant,male,5yearly,2045,11276.626
931,medium_variant,female,5yearly,2045,10856.0
931,medium_variant,male,5yearly,2045,11391.286
931,momentum,female,5yearly,2045,13422.892
931,momentum,male,5yearly,2045,14924.966
931,no_change,female,5yearly,2045,13406.962
931,no_change,male,5yearly,2045,14854.87
931,zero_migration,female,5yearly,2045,10872.916
931,zero_migration,male,5yearly,2045,11433.855
931,constant_fertility,female,5yearly,2050,11794.078
931,constant_fertility,male,5yearly,2050,12092.079
931,constant_mortality,female,5yearly,2050,14339.264
931,constant_mortality,male,5yearly,2050,15565.478
931,high_variant,female,5yearly,2050,11827.064
931,high_variant,male,5yearly,2050,12154.084
931,instant_replacement,female,5yearly,2050,11785.561
931,instant_replacement,male,5yearly,2050,12089.892
931,low_variant,female,5yearly,2050,11668.102
931,low_variant,male,5yearly,2050,11880.89
931,medium_variant,female,5yearly,2050,11741.955
931,medium_variant,male,5yearly,2050,12010.531
931,momentum,female,5yearly,2050,14499.596
931,momentum,male,5yearly,2050,15881.703
931,no_change,female,5yearly,2050,14471.397
931,no_change,male,5yearly,2050,15790.503
931,zero_migration,female,5yearly,2050,11767.515
931,zero_migration,male,5yearly,2050,12063.445
931,constant_fertility,female,5yearly,2055,12615.234
931,constant_fertility,male,5yearly,2055,12738.117
931,constant_mortality,female,5yearly,2055,15225.611
931,constant_mortality,male,5yearly,2055,16299.416
931,high_variant,female,5yearly,2055,12653.166
931,high_variant,male,5yearly,2055,12806.34
931,instant_replacement,female,5yearly,2055,12606.089
931,instant_replacement,male,5yearly,2055,12735.338
931,low_variant,female,5yearly,2055,12471.629
931,low_variant,male,5yearly,2055,12502.349
931,medium_variant,female,5yearly,2055,12555.524
931,medium_variant,male,5yearly,2055,12645.613
931,momentum,female,5yearly,2055,15430.122
931,momentum,male,5yearly,2055,16694.291
931,no_change,female,5yearly,2055,15386.86
931,no_change,male,5yearly,2055,16580.132
931,zero_migration,female,5yearly,2055,12592.058
931,zero_migration,male,5yearly,2055,12709.572
931,constant_fertility,female,5yearly,2060,13356.45
931,constant_fertility,male,5yearly,2060,13395.147
931,constant_mortality,female,5yearly,2060,15952.367
931,constant_mortality,male,5yearly,2060,16861.981
931,high_variant,female,5yearly,2060,13400.643
931,high_variant,male,5yearly,2060,13471.174
931,instant_replacement,female,5yearly,2060,13346.949
931,instant_replacement,male,5yearly,2060,13392.372
931,low_variant,female,5yearly,2060,13189.736
931,low_variant,male,5yearly,2060,13130.335
931,medium_variant,female,5yearly,2060,13287.191
931,medium_variant,male,5yearly,2060,13290.138
931,momentum,female,5yearly,2060,16211.637
931,momentum,male,5yearly,2060,17350.513
931,no_change,female,5yearly,2060,16149.23
931,no_change,male,5yearly,2060,17209.102
931,zero_migration,female,5yearly,2060,13337.083
931,zero_migration,male,5yearly,2060,13365.973
931,constant_fertility,female,5yearly,2065,13993.903
931,constant_fertility,male,5yearly,2065,14026.519
931,constant_mortality,female,5yearly,2065,16491.185
931,constant_mortality,male,5yearly,2065,17221.476
931,high_variant,female,5yearly,2065,14047.706
931,high_variant,male,5yearly,2065,14115.713
931,instant_replacement,female,5yearly,2065,13984.635
931,instant_replacement,male,5yearly,2065,14024.992
931,low_variant,female,5yearly,2065,13795.085
931,low_variant,male,5yearly,2065,13720.907
931,medium_variant,female,5yearly,2065,13912.077
931,medium_variant,male,5yearly,2065,13905.382
931,momentum,female,5yearly,2065,16820.625
931,momentum,male,5yearly,2065,17826.734
931,no_change,female,5yearly,2065,16733.771
931,no_change,male,5yearly,2065,17651.125
931,zero_migration,female,5yearly,2065,13977.419
931,zero_migration,male,5yearly,2065,13993.97
931,constant_fertility,female,5yearly,2070,14536.55
931,constant_fertility,male,5yearly,2070,14573.05
931,constant_mortality,female,5yearly,2070,16812.142
931,constant_mortality,male,5yearly,2070,17355.757
931,high_variant,female,5yearly,2070,14605.04
931,high_variant,male,5yearly,2070,14683.651
931,instant_replacement,female,5yearly,2070,14527.642
931,instant_replacement,male,5yearly,2070,14573.796
931,low_variant,female,5yearly,2070,14293.208
931,low_variant,male,5yearly,2070,14207.555
931,medium_variant,female,5yearly,2070,14438.083
931,medium_variant,male,5yearly,2070,14429.839
931,momentum,female,5yearly,2070,17230.126
931,momentum,male,5yearly,2070,18107.457
931,no_change,female,5yearly,2070,17114.978
931,no_change,male,5yearly,2070,17890.605
931,zero_migration,female,5yearly,2070,14520.244
931,zero_migration,male,5yearly,2070,14531.71
931,constant_fertility,female,5yearly,2075,14934.536
931,constant_fertility,male,5yearly,2075,14951.632
931,constant_mortality,female,5yearly,2075,16898.167
931,constant_mortality,male,5yearly,2075,17274.528
931,high_variant,female,5yearly,2075,15023.523
931,high_variant,male,5yearly,2075,15093.921
931,instant_replacement,female,5yearly,2075,14925.492
931,instant_replacement,male,5yearly,2075,14954.977
931,low_variant,female,5yearly,2075,14630.474
931,low_variant,male,5yearly,2075,14499.286
931,medium_variant,female,5yearly,2075,14813.832
931,medium_variant,male,5yearly,2075,14777.597
931,momentum,female,5yearly,2075,17429.262
931,momentum,male,5yearly,2075,18207.713
931,no_change,female,5yearly,2075,17282.82
931,no_change,male,5yearly,2075,17946.048
931,zero_migration,female,5yearly,2075,14913.266
931,zero_migration,male,5yearly,2075,14892.294
931,constant_fertility,female,5yearly,2080,15134.43
931,constant_fertility,male,5yearly,2080,15155.665
931,constant_mortality,female,5yearly,2080,16766.619
931,constant_mortality,male,5yearly,2080,17022.521
