region,variant,gender,freq,year,totaldeaths
1500,estimates,female,5yearly,1950,9267.706
1500,estimates,male,5yearly,1950,10030.064
1500,estimates,female,5yearly,1955,9299.815
1500,estimates,male,5yearly,1955,9957.116
1500,estimates,female,5yearly,1960,9574.256
1500,estimates,male,5yearly,1960,10255.958
1500,estimates,female,5yearly,1965,9939.375
1500,estimates,male,5yearly,1965,10630.859
1500,estimates,female,5yearly,1970,10362.215
1500,estimates,male,5yearly,1970,11091.531
1500,estimates,female,5yearly,1975,10866.278
1500,estimates,male,5yearly,1975,11670.666
1500,estimates,female,5yearly,1980,11512.555
1500,estimates,male,5yearly,1980,12384.722
1500,estimates,female,5yearly,1985,12112.912
1500,estimates,male,5yearly,1985,13110.775
1500,estimates,female,5yearly,1990,13461.183
1500,estimates,male,5yearly,1990,14750.218
1500,estimates,female,5yearly,1995,14189.529
1500,estimates,male,5yearly,1995,15488.821
1500,estimates,female,5yearly,2000,14411.265
1500,estimates,male,5yearly,2000,15522.279
1500,estimates,female,5yearly,2005,13726.55
1500,estimates,male,5yearly,2005,14812.418
1500,estimates,female,5yearly,2010,13125.859
1500,estimates,male,5yearly,2010,14444.946
1500,constant_fertility,female,5yearly,2015,13467.861
1500,constant_fertility,male,5yearly,2015,15038.921
1500,constant_mortality,female,5yearly,2015,14997.844
1500,constant_mortality,male,5yearly,2015,16455.919
1500,high_variant,female,5yearly,2015,13355.289
1500,high_variant,male,5yearly,2015,14902.293
1500,instant_replacement,female,5yearly,2015,11384.928
1500,instant_replacement,male,5yearly,2015,12528.142
1500,low_variant,female,5yearly,2015,13010.827
1500,low_variant,male,5yearly,2015,14484.362
1500,medium_variant,female,5yearly,2015,13183.064
1500,medium_variant,male,5yearly,2015,14693.326
1500,momentum,female,5yearly,2015,12955.734
1500,momentum,male,5yearly,2015,14073.166
1500,no_change,female,5yearly,2015,15337.324
1500,no_change,male,5yearly,2015,16856.094
1500,zero_migration,female,5yearly,2015,13198.192
1500,zero_migration,male,5yearly,2015,14716.841
1500,constant_fertility,female,5yearly,2020,14196.795
1500,constant_fertility,male,5yearly,2020,16018.791
1500,constant_mortality,female,5yearly,2020,17007.878
1500,constant_mortality,male,5yearly,2020,18632.367
1500,high_variant,female,5yearly,2020,13882.323
1500,high_variant,male,5yearly,2020,15636.86
1500,instant_replacement,female,5yearly,2020,11451.235
1500,instant_replacement,male,5yearly,2020,12702.538
1500,low_variant,female,5yearly,2020,13233.166
1500,low_variant,male,5yearly,2020,14847.035
1500,medium_variant,female,5yearly,2020,13557.739
1500,medium_variant,male,5yearly,2020,15241.952
1500,momentum,female,5yearly,2020,14289.351
1500,momentum,male,5yearly,2020,15516.338
1500,no_change,female,5yearly,2020,17899.17
1500,no_change,male,5yearly,2020,19675.886
1500,zero_migration,female,5yearly,2020,13603.515
1500,zero_migration,male,5yearly,2020,15313.132
1500,constant_fertility,female,5yearly,2025,15008.194
1500,constant_fertility,male,5yearly,2025,17130.316
1500,constant_mortality,female,5yearly,2025,19177.667
1500,constant_mortality,male,5yearly,2025,21016.126
1500,high_variant,female,5yearly,2025,14453.8
1500,high_variant,male,5yearly,2025,16449.513
1500,instant_replacement,female,5yearly,2025,12009.165
1500,instant_replacement,male,5yearly,2025,13454.642
1500,low_variant,female,5yearly,2025,13578.107
1500,low_variant,male,5yearly,2025,15371.845
1500,medium_variant,female,5yearly,2025,14015.951
1500,medium_variant,male,5yearly,2025,15910.672
1500,momentum,female,5yearly,2025,16257.111
1500,momentum,male,5yearly,2025,17706.242
1500,no_change,female,5yearly,2025,20794.029
1500,no_change,male,5yearly,2025,22899.337
1500,zero_migration,female,5yearly,2025,14088.198
1500,zero_migration,male,5yearly,2025,16025.083
1500,constant_fertility,female,5yearly,2030,15936.765
1500,constant_fertility,male,5yearly,2030,18479.598
1500,constant_mortality,female,5yearly,2030,21521.08
1500,constant_mortality,male,5yearly,2030,23619.556
1500,high_variant,female,5yearly,2030,15076.373
1500,high_variant,male,5yearly,2030,17397.844
1500,instant_replacement,female,5yearly,2030,12680.446
1500,instant_replacement,male,5yearly,2030,14373.056
1500,low_variant,female,5yearly,2030,14109.897
1500,low_variant,male,5yearly,2030,16179.865
1500,medium_variant,female,5yearly,2030,14591.961
1500,medium_variant,male,5yearly,2030,16787.382
1500,momentum,female,5yearly,2030,18395.788
1500,momentum,male,5yearly,2030,20098.551
1500,no_change,female,5yearly,2030,24068.759
1500,no_change,male,5yearly,2030,26578.15
1500,zero_migration,female,5yearly,2030,14688.991
1500,zero_migration,male,5yearly,2030,16944.986
1500,constant_fertility,female,5yearly,2035,17122.798
1500,constant_fertility,male,5yearly,2035,20159.236
1500,constant_mortality,female,5yearly,2035,24053.917
1500,constant_mortality,male,5yearly,2035,26417.053
1500,high_variant,female,5yearly,2035,15915.908
1500,high_variant,male,5yearly,2035,18606.447
1500,instant_replacement,female,5yearly,2035,13401.283
1500,instant_replacement,male,5yearly,2035,15302.827
1500,low_variant,female,5yearly,2035,14837.184
1500,low_variant,male,5yearly,2035,17207.355
1500,medium_variant,female,5yearly,2035,15370.876
1500,medium_variant,male,5yearly,2035,17899.716
1500,momentum,female,5yearly,2035,20448.846
1500,momentum,male,5yearly,2035,22322.703
1500,no_change,female,5yearly,2035,27856.379
1500,no_change,male,5yearly,2035,30831.176
1500,zero_migration,female,5yearly,2035,15494.787
1500,zero_migration,male,5yearly,2035,18106.484
1500,constant_fertility,female,5yearly,2040,18641.683
1500,constant_fertility,male,5yearly,2040,22245.651
1500,constant_mortality,female,5yearly,2040,26806.281
1500,constant_mortality,male,5yearly,2040,29399.093
1500,high_variant,female,5yearly,2040,17033.332
1500,high_variant,male,5yearly,2040,20115.284
1500,instant_replacement,female,5yearly,2040,14266.869
1500,instant_replacement,male,5yearly,2040,16345.035
1500,low_variant,female,5yearly,2040,15789.369
1500,low_variant,male,5yearly,2040,18446.526
1500,medium_variant,female,5yearly,2040,16397.069
1500,medium_variant,male,5yearly,2040,19262.485
1500,momentum,female,5yearly,2040,22429.677
1500,momentum,male,5yearly,2040,24412.617
1500,no_change,female,5yearly,2040,32319.978
1500,no_change,male,5yearly,2040,35801.882
1500,zero_migration,female,5yearly,2040,16552.998
1500,zero_migration,male,5yearly,2040,19528.397
1500,constant_fertility,female,5yearly,2045,20528.553
1500,constant_fertility,male,5yearly,2045,24743.497
1500,constant_mortality,female,5yearly,2045,29792.125
1500,constant_mortality,male,5yearly,2045,32586.142
1500,high_variant,female,5yearly,2045,18448.206
1500,high_variant,male,5yearly,2045,21913.668
1500,instant_replacement,female,5yearly,2045,15414.735
1500,instant_replacement,male,5yearly,2045,17668.657
1500,low_variant,female,5yearly,2045,17009.71
1500,low_variant,male,5yearly,2045,19927.948
1500,medium_variant,female,5yearly,2045,17703.39
1500,medium_variant,male,5yearly,2045,20887.238
1500,momentum,female,5yearly,2045,24541.836
1500,momentum,male,5yearly,2045,26644.057
1500,no_change,female,5yearly,2045,37569.722
1500,no_change,male,5yearly,2045,41612.531
1500,zero_migration,female,5yearly,2045,17898.29
1500,zero_migration,male,5yearly,2045,21224.166
1500,constant_fertility,female,5yearly,2050,22794.3
1500,constant_fertility,male,5yearly,2050,27670.148
1500,constant_mortality,female,5yearly,2050,32998.875
1500,constant_mortality,male,5yearly,2050,35991.238
1500,high_variant,female,5yearly,2050,20153.48
1500,high_variant,male,5yearly,2050,24008.194
1500,instant_replacement,female,5yearly,2050,16888.152
1500,instant_replacement,male,5yearly,2050,19347.784
1500,low_variant,female,5yearly,2050,18518.071
1500,low_variant,male,5yearly,2050,21704.959
1500,medium_variant,female,5yearly,2050,19298.216
1500,medium_variant,male,5yearly,2050,22806.557
1500,momentum,female,5yearly,2050,26910.451
1500,momentum,male,5yearly,2050,29139.959
1500,no_change,female,5yearly,2050,43672.741
1500,no_change,male,5yearly,2050,48363.843
1500,zero_migration,female,5yearly,2050,19539.745
1500,zero_migration,male,5yearly,2050,23226.526
1500,constant_fertility,female,5yearly,2055,25522.765
1500,constant_fertility,male,5yearly,2055,31114.717
1500,constant_mortality,female,5yearly,2055,36408.725
1500,constant_mortality,male,5yearly,2055,39611.437
1500,high_variant,female,5yearly,2055,22206.758
1500,high_variant,male,5yearly,2055,26444.484
1500,instant_replacement,female,5yearly,2055,18688.421
1500,instant_replacement,male,5yearly,2055,21347.959
1500,low_variant,female,5yearly,2055,20368.125
1500,low_variant,male,5yearly,2055,23814.054
1500,medium_variant,female,5yearly,2055,21237.679
1500,medium_variant,male,5yearly,2055,25062.016
1500,momentum,female,5yearly,2055,29549.707
1500,momentum,male,5yearly,2055,31879.93
1500,no_change,female,5yearly,2055,50717.42
1500,no_change,male,5yearly,2055,56181.239
1500,zero_migration,female,5yearly,2055,21534.802
1500,zero_migration,male,5yearly,2055,25577.597
1500,constant_fertility,female,5yearly,2060,28775.432
1500,constant_fertility,male,5yearly,2060,35140.733
1500,constant_mortality,female,5yearly,2060,40006.093
1500,constant_mortality,male,5yearly,2060,43421.422
