region,variant,gender,freq,year,totaldeaths
957,estimates,female,5yearly,1950,8.382
957,estimates,male,5yearly,1950,10.545
957,estimates,female,5yearly,1955,8.124
957,estimates,male,5yearly,1955,10.281
957,estimates,female,5yearly,1960,8.218
957,estimates,male,5yearly,1960,10.461
957,estimates,female,5yearly,1965,8.081
957,estimates,male,5yearly,1965,10.511
957,estimates,female,5yearly,1970,7.881
957,estimates,male,5yearly,1970,10.396
957,estimates,female,5yearly,1975,7.691
957,estimates,male,5yearly,1975,10.368
957,estimates,female,5yearly,1980,7.234
957,estimates,male,5yearly,1980,10.083
957,estimates,female,5yearly,1985,7.121
957,estimates,male,5yearly,1985,9.974
957,estimates,female,5yearly,1990,7.357
957,estimates,male,5yearly,1990,9.836
957,estimates,female,5yearly,1995,7.18
957,estimates,male,5yearly,1995,9.821
957,estimates,female,5yearly,2000,7.291
957,estimates,male,5yearly,2000,9.97
957,estimates,female,5yearly,2005,7.493
957,estimates,male,5yearly,2005,9.974
957,estimates,female,5yearly,2010,7.77
957,estimates,male,5yearly,2010,10.222
957,constant_fertility,female,5yearly,2015,8.356
957,constant_fertility,male,5yearly,2015,10.783
957,constant_mortality,female,5yearly,2015,8.917
957,constant_mortality,male,5yearly,2015,11.509
957,high_variant,female,5yearly,2015,8.361
957,high_variant,male,5yearly,2015,10.792
957,instant_replacement,female,5yearly,2015,8.169
957,instant_replacement,male,5yearly,2015,10.571
957,low_variant,female,5yearly,2015,8.291
957,low_variant,male,5yearly,2015,10.708
957,medium_variant,female,5yearly,2015,8.327
957,medium_variant,male,5yearly,2015,10.748
957,momentum,female,5yearly,2015,8.767
957,momentum,male,5yearly,2015,11.363
957,no_change,female,5yearly,2015,8.951
957,no_change,male,5yearly,2015,11.546
957,zero_migration,female,5yearly,2015,8.359
957,zero_migration,male,5yearly,2015,10.81
957,constant_fertility,female,5yearly,2020,9.134
957,constant_fertility,male,5yearly,2020,11.565
957,constant_mortality,female,5yearly,2020,10.236
957,constant_mortality,male,5yearly,2020,13.008
957,high_variant,female,5yearly,2020,9.135
957,high_variant,male,5yearly,2020,11.566
957,instant_replacement,female,5yearly,2020,8.929
957,instant_replacement,male,5yearly,2020,11.33
957,low_variant,female,5yearly,2020,9.016
957,low_variant,male,5yearly,2020,11.432
957,medium_variant,female,5yearly,2020,9.076
957,medium_variant,male,5yearly,2020,11.501
957,momentum,female,5yearly,2020,10.237
957,momentum,male,5yearly,2020,13.131
957,no_change,female,5yearly,2020,10.306
957,no_change,male,5yearly,2020,13.091
957,zero_migration,female,5yearly,2020,9.244
957,zero_migration,male,5yearly,2020,11.796
957,constant_fertility,female,5yearly,2025,10.039
957,constant_fertility,male,5yearly,2025,12.425
957,constant_mortality,female,5yearly,2025,11.683
957,constant_mortality,male,5yearly,2025,14.593
957,high_variant,female,5yearly,2025,10.033
957,high_variant,male,5yearly,2025,12.419
957,instant_replacement,female,5yearly,2025,9.823
957,instant_replacement,male,5yearly,2025,12.184
957,low_variant,female,5yearly,2025,9.883
957,low_variant,male,5yearly,2025,12.248
957,medium_variant,female,5yearly,2025,9.954
957,medium_variant,male,5yearly,2025,12.334
957,momentum,female,5yearly,2025,11.903
957,momentum,male,5yearly,2025,15.066
957,no_change,female,5yearly,2025,11.79
957,no_change,male,5yearly,2025,14.715
957,zero_migration,female,5yearly,2025,10.3
957,zero_migration,male,5yearly,2025,12.908
957,constant_fertility,female,5yearly,2030,11.113
957,constant_fertility,male,5yearly,2030,13.378
957,constant_mortality,female,5yearly,2030,13.298
957,constant_mortality,male,5yearly,2030,16.261
957,high_variant,female,5yearly,2030,11.091
957,high_variant,male,5yearly,2030,13.35
957,instant_replacement,female,5yearly,2030,10.891
957,instant_replacement,male,5yearly,2030,13.129
957,low_variant,female,5yearly,2030,10.937
957,low_variant,male,5yearly,2030,13.178
957,medium_variant,female,5yearly,2030,11.013
957,medium_variant,male,5yearly,2030,13.268
957,momentum,female,5yearly,2030,13.771
957,momentum,male,5yearly,2030,17.132
957,no_change,female,5yearly,2030,13.44
957,no_change,male,5yearly,2030,16.43
957,zero_migration,female,5yearly,2030,11.519
957,zero_migration,male,5yearly,2030,14.084
957,constant_fertility,female,5yearly,2035,12.343
957,constant_fertility,male,5yearly,2035,14.353
957,constant_mortality,female,5yearly,2035,15.045
957,constant_mortality,male,5yearly,2035,17.912
957,high_variant,female,5yearly,2035,12.301
957,high_variant,male,5yearly,2035,14.312
957,instant_replacement,female,5yearly,2035,12.102
957,instant_replacement,male,5yearly,2035,14.083
957,low_variant,female,5yearly,2035,12.14
957,low_variant,male,5yearly,2035,14.122
957,medium_variant,female,5yearly,2035,12.218
957,medium_variant,male,5yearly,2035,14.217
957,momentum,female,5yearly,2035,15.805
957,momentum,male,5yearly,2035,19.211
957,no_change,female,5yearly,2035,15.226
957,no_change,male,5yearly,2035,18.135
957,zero_migration,female,5yearly,2035,12.931
957,zero_migration,male,5yearly,2035,15.315
957,constant_fertility,female,5yearly,2040,13.667
957,constant_fertility,male,5yearly,2040,15.301
957,constant_mortality,female,5yearly,2040,16.738
957,constant_mortality,male,5yearly,2040,19.342
