region,variant,gender,freq,year,totaldeaths
5501,estimates,female,5yearly,1950,33776.484
5501,estimates,male,5yearly,1950,35086.821
5501,estimates,female,5yearly,1955,32881.435
5501,estimates,male,5yearly,1955,33886.672
5501,estimates,female,5yearly,1960,32177.697
5501,estimates,male,5yearly,1960,33150.974
5501,estimates,female,5yearly,1965,31399.027
5501,estimates,male,5yearly,1965,32583.812
5501,estimates,female,5yearly,1970,31342.668
5501,estimates,male,5yearly,1970,32757.02
5501,estimates,female,5yearly,1975,30079.318
5501,estimates,male,5yearly,1975,32279.428
5501,estimates,female,5yearly,1980,30310.404
5501,estimates,male,5yearly,1980,33709.341
5501,estimates,female,5yearly,1985,30625.227
5501,estimates,male,5yearly,1985,33700.497
5501,estimates,female,5yearly,1990,29519.189
5501,estimates,male,5yearly,1990,32712.813
5501,estimates,female,5yearly,1995,28697.188
5501,estimates,male,5yearly,1995,32384.759
5501,estimates,female,5yearly,2000,28661.135
5501,estimates,male,5yearly,2000,32582.171
5501,estimates,female,5yearly,2005,28849.034
5501,estimates,male,5yearly,2005,33048.043
5501,estimates,female,5yearly,2010,28320.823
5501,estimates,male,5yearly,2010,33925.091
5501,constant_fertility,female,5yearly,2015,29993.521
5501,constant_fertility,male,5yearly,2015,36318.549
5501,constant_mortality,female,5yearly,2015,32056.306
5501,constant_mortality,male,5yearly,2015,38214.732
5501,high_variant,female,5yearly,2015,30097.394
5501,high_variant,male,5yearly,2015,36417.168
5501,instant_replacement,female,5yearly,2015,29367.465
5501,instant_replacement,male,5yearly,2015,35581.423
5501,low_variant,female,5yearly,2015,29368.903
5501,low_variant,male,5yearly,2015,35616.098
5501,medium_variant,female,5yearly,2015,29733.15
5501,medium_variant,male,5yearly,2015,36016.635
5501,momentum,female,5yearly,2015,31735.951
5501,momentum,male,5yearly,2015,37835.288
5501,no_change,female,5yearly,2015,32361.356
5501,no_change,male,5yearly,2015,38564.961
5501,zero_migration,female,5yearly,2015,29776.079
5501,zero_migration,male,5yearly,2015,36068.107
5501,constant_fertility,female,5yearly,2020,32204.419
5501,constant_fertility,male,5yearly,2020,39319.19
5501,constant_mortality,female,5yearly,2020,36116.204
5501,constant_mortality,male,5yearly,2020,42806.342
5501,high_variant,female,5yearly,2020,32302.632
5501,high_variant,male,5yearly,2020,39390.743
5501,instant_replacement,female,5yearly,2020,31466.923
5501,instant_replacement,male,5yearly,2020,38447.408
5501,low_variant,female,5yearly,2020,31133.217
5501,low_variant,male,5yearly,2020,38114.036
5501,medium_variant,female,5yearly,2020,31717.926
5501,medium_variant,male,5yearly,2020,38752.391
5501,momentum,female,5yearly,2020,36050.477
5501,momentum,male,5yearly,2020,42719.337
5501,no_change,female,5yearly,2020,36776.561
5501,no_change,male,5yearly,2020,43558.671
5501,zero_migration,female,5yearly,2020,31833.495
5501,zero_migration,male,5yearly,2020,38891.914
5501,constant_fertility,female,5yearly,2025,34919.513
5501,constant_fertility,male,5yearly,2025,42825.418
5501,constant_mortality,female,5yearly,2025,40583.015
5501,constant_mortality,male,5yearly,2025,47765.759
5501,high_variant,female,5yearly,2025,34971.162
5501,high_variant,male,5yearly,2025,42822.201
5501,instant_replacement,female,5yearly,2025,34167.598
5501,instant_replacement,male,5yearly,2025,41907.903
5501,low_variant,female,5yearly,2025,33588.322
5501,low_variant,male,5yearly,2025,41307.737
5501,medium_variant,female,5yearly,2025,34279.741
5501,medium_variant,male,5yearly,2025,42064.966
5501,momentum,female,5yearly,2025,40841.352
5501,momentum,male,5yearly,2025,48037.86
5501,no_change,female,5yearly,2025,41584.692
5501,no_change,male,5yearly,2025,48911.059
5501,zero_migration,female,5yearly,2025,34458.812
5501,zero_migration,male,5yearly,2025,42285.292
5501,constant_fertility,female,5yearly,2030,38039.442
5501,constant_fertility,male,5yearly,2030,46587.304
5501,constant_mortality,female,5yearly,2030,45431.521
5501,constant_mortality,male,5yearly,2030,53026.162
5501,high_variant,female,5yearly,2030,37963.417
5501,high_variant,male,5yearly,2030,46424.266
5501,instant_replacement,female,5yearly,2030,37274.51
5501,instant_replacement,male,5yearly,2030,45617.841
5501,low_variant,female,5yearly,2030,36629.761
5501,low_variant,male,5yearly,2030,44937.399
5501,medium_variant,female,5yearly,2030,37295.438
5501,medium_variant,male,5yearly,2030,45679.48
5501,momentum,female,5yearly,2030,45996.311
5501,momentum,male,5yearly,2030,53636.589
5501,no_change,female,5yearly,2030,46767.007
5501,no_change,male,5yearly,2030,54556.751
5501,zero_migration,female,5yearly,2030,37539.699
5501,zero_migration,male,5yearly,2030,45985.64
