region,variant,gender,freq,year,totaldeaths
1502,estimates,female,5yearly,1950,46203.0
1502,estimates,male,5yearly,1950,51812.487
1502,estimates,female,5yearly,1955,46424.66
1502,estimates,male,5yearly,1955,52474.388
1502,estimates,female,5yearly,1960,48588.223
1502,estimates,male,5yearly,1960,54311.593
1502,estimates,female,5yearly,1965,38020.996
1502,estimates,male,5yearly,1965,43546.039
1502,estimates,female,5yearly,1970,34352.718
1502,estimates,male,5yearly,1970,38470.546
1502,estimates,female,5yearly,1975,32116.953
1502,estimates,male,5yearly,1975,36170.129
1502,estimates,female,5yearly,1980,32216.676
1502,estimates,male,5yearly,1980,38013.677
1502,estimates,female,5yearly,1985,33813.8
1502,estimates,male,5yearly,1985,39230.063
1502,estimates,female,5yearly,1990,35156.144
1502,estimates,male,5yearly,1990,41983.261
1502,estimates,female,5yearly,1995,36469.182
1502,estimates,male,5yearly,1995,44185.409
1502,estimates,female,5yearly,2000,37844.036
1502,estimates,male,5yearly,2000,45204.243
1502,estimates,female,5yearly,2005,39153.988
1502,estimates,male,5yearly,2005,47299.783
1502,estimates,female,5yearly,2010,41313.423
1502,estimates,male,5yearly,2010,49189.014
1502,constant_fertility,female,5yearly,2015,44508.935
1502,constant_fertility,male,5yearly,2015,52814.964
1502,constant_mortality,female,5yearly,2015,47483.303
1502,constant_mortality,male,5yearly,2015,56074.782
1502,high_variant,female,5yearly,2015,44618.237
1502,high_variant,male,5yearly,2015,52959.265
1502,instant_replacement,female,5yearly,2015,44579.072
1502,instant_replacement,male,5yearly,2015,52911.242
1502,low_variant,female,5yearly,2015,44345.36
1502,low_variant,male,5yearly,2015,52589.504
1502,medium_variant,female,5yearly,2015,44481.793
1502,medium_variant,male,5yearly,2015,52774.385
1502,momentum,female,5yearly,2015,47611.634
1502,momentum,male,5yearly,2015,56236.282
1502,no_change,female,5yearly,2015,47515.551
1502,no_change,male,5yearly,2015,56122.484
1502,zero_migration,female,5yearly,2015,44483.44
1502,zero_migration,male,5yearly,2015,52770.283
1502,constant_fertility,female,5yearly,2020,48484.821
1502,constant_fertility,male,5yearly,2020,57076.153
1502,constant_mortality,female,5yearly,2020,54031.103
1502,constant_mortality,male,5yearly,2020,63337.359
1502,high_variant,female,5yearly,2020,48642.735
1502,high_variant,male,5yearly,2020,57286.911
1502,instant_replacement,female,5yearly,2020,48539.013
1502,instant_replacement,male,5yearly,2020,57151.216
1502,low_variant,female,5yearly,2020,48241.263
1502,low_variant,male,5yearly,2020,56738.753
