region,variant,gender,freq,year,totaldeaths
911,estimates,female,5yearly,1950,1866.833
911,estimates,male,5yearly,1950,1947.932
911,estimates,female,5yearly,1955,1930.871
911,estimates,male,5yearly,1955,2016.698
911,estimates,female,5yearly,1960,2026.457
911,estimates,male,5yearly,1960,2120.089
911,estimates,female,5yearly,1965,2127.882
911,estimates,male,5yearly,1965,2229.091
911,estimates,female,5yearly,1970,2221.821
911,estimates,male,5yearly,1970,2340.463
911,estimates,female,5yearly,1975,2389.388
911,estimates,male,5yearly,1975,2524.54
911,estimates,female,5yearly,1980,2571.462
911,estimates,male,5yearly,1980,2745.352
911,estimates,female,5yearly,1985,2840.141
911,estimates,male,5yearly,1985,3047.562
911,estimates,female,5yearly,1990,3211.421
911,estimates,male,5yearly,1990,3462.866
911,estimates,female,5yearly,1995,3722.361
911,estimates,male,5yearly,1995,3998.309
911,estimates,female,5yearly,2000,3790.536
911,estimates,male,5yearly,2000,4089.595
911,estimates,female,5yearly,2005,3725.674
911,estimates,male,5yearly,2005,4053.778
911,estimates,female,5yearly,2010,3689.783
911,estimates,male,5yearly,2010,4089.811
911,constant_fertility,female,5yearly,2015,3862.817
911,constant_fertility,male,5yearly,2015,4339.657
911,constant_mortality,female,5yearly,2015,4213.655
911,constant_mortality,male,5yearly,2015,4684.421
911,high_variant,female,5yearly,2015,3830.553
911,high_variant,male,5yearly,2015,4301.438
911,instant_replacement,female,5yearly,2015,3110.793
911,instant_replacement,male,5yearly,2015,3439.433
911,low_variant,female,5yearly,2015,3725.209
911,low_variant,male,5yearly,2015,4175.083
911,medium_variant,female,5yearly,2015,3777.883
911,medium_variant,male,5yearly,2015,4238.258
911,momentum,female,5yearly,2015,3469.69
911,momentum,male,5yearly,2015,3805.285
911,no_change,female,5yearly,2015,4310.643
911,no_change,male,5yearly,2015,4798.737
911,zero_migration,female,5yearly,2015,3778.986
911,zero_migration,male,5yearly,2015,4239.776
911,constant_fertility,female,5yearly,2020,4076.145
911,constant_fertility,male,5yearly,2020,4668.047
911,constant_mortality,female,5yearly,2020,4777.024
911,constant_mortality,male,5yearly,2020,5325.391
911,high_variant,female,5yearly,2020,3971.788
911,high_variant,male,5yearly,2020,4542.947
911,instant_replacement,female,5yearly,2020,3040.937
911,instant_replacement,male,5yearly,2020,3417.312
911,low_variant,female,5yearly,2020,3763.464
911,low_variant,male,5yearly,2020,4289.916
911,medium_variant,female,5yearly,2020,3867.623
911,medium_variant,male,5yearly,2020,4416.43
911,momentum,female,5yearly,2020,3721.931
911,momentum,male,5yearly,2020,4095.378
911,no_change,female,5yearly,2020,5051.009
911,no_change,male,5yearly,2020,5645.71
911,zero_migration,female,5yearly,2020,3869.734
911,zero_migration,male,5yearly,2020,4419.447
911,constant_fertility,female,5yearly,2025,4318.779
911,constant_fertility,male,5yearly,2025,5054.016
911,constant_mortality,female,5yearly,2025,5394.627
911,constant_mortality,male,5yearly,2025,6029.425
911,high_variant,female,5yearly,2025,4118.353
911,high_variant,male,5yearly,2025,4807.775
911,instant_replacement,female,5yearly,2025,3166.712
911,instant_replacement,male,5yearly,2025,3623.273
911,low_variant,female,5yearly,2025,3828.69
911,low_variant,male,5yearly,2025,4446.969
911,medium_variant,female,5yearly,2025,3973.523
911,medium_variant,male,5yearly,2025,4627.37
911,momentum,female,5yearly,2025,4226.67
911,momentum,male,5yearly,2025,4672.545
911,no_change,female,5yearly,2025,5918.658
911,no_change,male,5yearly,2025,6639.367
911,zero_migration,female,5yearly,2025,3977.209
911,zero_migration,male,5yearly,2025,4632.532
911,constant_fertility,female,5yearly,2030,4589.566
911,constant_fertility,male,5yearly,2030,5498.002
911,constant_mortality,female,5yearly,2030,6064.097
911,constant_mortality,male,5yearly,2030,6789.246
911,high_variant,female,5yearly,2030,4262.718
911,high_variant,male,5yearly,2030,5082.838
911,instant_replacement,female,5yearly,2030,3317.977
911,instant_replacement,male,5yearly,2030,3858.58
911,low_variant,female,5yearly,2030,3934.796
911,low_variant,male,5yearly,2030,4659.605
911,medium_variant,female,5yearly,2030,4098.328
911,medium_variant,male,5yearly,2030,4870.672
911,momentum,female,5yearly,2030,4786.292
911,momentum,male,5yearly,2030,5302.712
911,no_change,female,5yearly,2030,6929.147
911,no_change,male,5yearly,2030,7793.753
911,zero_migration,female,5yearly,2030,4104.342
911,zero_migration,male,5yearly,2030,4878.89
911,constant_fertility,female,5yearly,2035,4920.557
911,constant_fertility,male,5yearly,2035,6038.075
911,constant_mortality,female,5yearly,2035,6779.516
911,constant_mortality,male,5yearly,2035,7593.215
911,high_variant,female,5yearly,2035,4450.55
911,high_variant,male,5yearly,2035,5416.685
911,instant_replacement,female,5yearly,2035,3463.187
911,instant_replacement,male,5yearly,2035,4060.299
911,low_variant,female,5yearly,2035,4080.416
911,low_variant,male,5yearly,2035,4915.912
911,medium_variant,female,5yearly,2035,4263.584
911,medium_variant,male,5yearly,2035,5163.774
911,momentum,female,5yearly,2035,5305.043
911,momentum,male,5yearly,2035,5851.128
911,no_change,female,5yearly,2035,8112.593
911,no_change,male,5yearly,2035,9142.282
911,zero_migration,female,5yearly,2035,4272.326
911,zero_migration,male,5yearly,2035,5175.762
911,constant_fertility,female,5yearly,2040,5331.586
911,constant_fertility,male,5yearly,2040,6695.933
911,constant_mortality,female,5yearly,2040,7536.264
911,constant_mortality,male,5yearly,2040,8434.641
911,high_variant,female,5yearly,2040,4697.474
911,high_variant,male,5yearly,2040,5823.142
911,instant_replacement,female,5yearly,2040,3629.67
911,instant_replacement,male,5yearly,2040,4280.557
911,low_variant,female,5yearly,2040,4270.514
911,low_variant,male,5yearly,2040,5218.88
911,medium_variant,female,5yearly,2040,4479.463
911,medium_variant,male,5yearly,2040,5514.777
911,momentum,female,5yearly,2040,5782.794
911,momentum,male,5yearly,2040,6340.773
911,no_change,female,5yearly,2040,9506.31
911,no_change,male,5yearly,2040,10727.94
911,zero_migration,female,5yearly,2040,4491.399
911,zero_migration,male,5yearly,2040,5531.191
911,constant_fertility,female,5yearly,2045,5833.339
911,constant_fertility,male,5yearly,2045,7484.805
911,constant_mortality,female,5yearly,2045,8340.538
911,constant_mortality,male,5yearly,2045,9320.631
911,high_variant,female,5yearly,2045,5012.012
911,high_variant,male,5yearly,2045,6306.897
911,instant_replacement,female,5yearly,2045,3867.054
911,instant_replacement,male,5yearly,2045,4582.804
911,low_variant,female,5yearly,2045,4523.933
911,low_variant,male,5yearly,2045,5585.989
911,medium_variant,female,5yearly,2045,4760.114
911,medium_variant,male,5yearly,2045,5935.243
911,momentum,female,5yearly,2045,6278.038
911,momentum,male,5yearly,2045,6862.584
911,no_change,female,5yearly,2045,11149.775
911,no_change,male,5yearly,2045,12594.382
911,zero_migration,female,5yearly,2045,4775.711
911,zero_migration,male,5yearly,2045,5956.262
