region,variant,gender,freq,year,totaldeaths
934,estimates,female,5yearly,1950,85951.5210000001
934,estimates,male,5yearly,1950,94254.937
934,estimates,female,5yearly,1955,85783.92
934,estimates,male,5yearly,1955,94359.122
934,estimates,female,5yearly,1960,87454.379
934,estimates,male,5yearly,1960,95814.355
934,estimates,female,5yearly,1965,75755.051
934,estimates,male,5yearly,1965,84149.426
934,estimates,female,5yearly,1970,71228.994
934,estimates,male,5yearly,1970,78708.892
934,estimates,female,5yearly,1975,67609.204
934,estimates,male,5yearly,1975,75487.231
934,estimates,female,5yearly,1980,67736.394
934,estimates,male,5yearly,1980,77865.822
934,estimates,female,5yearly,1985,70163.893
934,estimates,male,5yearly,1985,80594.765
934,estimates,female,5yearly,1990,70930.249
934,estimates,male,5yearly,1990,83015.402
934,estimates,female,5yearly,1995,72795.556
934,estimates,male,5yearly,1995,86136.671
934,estimates,female,5yearly,2000,75489.048
934,estimates,male,5yearly,2000,88204.874
934,estimates,female,5yearly,2005,77834.396
934,estimates,male,5yearly,2005,91875.703
934,estimates,female,5yearly,2010,80677.502
934,estimates,male,5yearly,2010,96638.58
934,constant_fertility,female,5yearly,2015,86396.432
934,constant_fertility,male,5yearly,2015,103938.311
934,constant_mortality,female,5yearly,2015,92451.905
934,constant_mortality,male,5yearly,2015,110186.243
934,high_variant,female,5yearly,2015,86613.31
934,high_variant,male,5yearly,2015,104185.789
934,instant_replacement,female,5yearly,2015,84661.269
934,instant_replacement,male,5yearly,2015,101905.668
934,low_variant,female,5yearly,2015,85348.33
934,low_variant,male,5yearly,2015,102695.234
934,medium_variant,female,5yearly,2015,85980.816
934,medium_variant,male,5yearly,2015,103440.51
934,momentum,female,5yearly,2015,91048.666
934,momentum,male,5yearly,2015,108571.093
934,no_change,female,5yearly,2015,92935.299
934,no_change,male,5yearly,2015,110763.262
934,zero_migration,female,5yearly,2015,86015.833
934,zero_migration,male,5yearly,2015,103502.532
934,constant_fertility,female,5yearly,2020,93823.2520000001
934,constant_fertility,male,5yearly,2020,112885.427
934,constant_mortality,female,5yearly,2020,105402.872
934,constant_mortality,male,5yearly,2020,124963.24
934,high_variant,female,5yearly,2020,94035.87
934,high_variant,male,5yearly,2020,113112.794
934,instant_replacement,female,5yearly,2020,91575.984
934,instant_replacement,male,5yearly,2020,110201.071
934,low_variant,female,5yearly,2020,91975.724
934,low_variant,male,5yearly,2020,110686.964
934,medium_variant,female,5yearly,2020,93005.7979999999
934,medium_variant,male,5yearly,2020,111899.885
934,momentum,female,5yearly,2020,103797.145
934,momentum,male,5yearly,2020,123180.078
934,no_change,female,5yearly,2020,106504.985
934,no_change,male,5yearly,2020,126265.261
934,zero_migration,female,5yearly,2020,93106.15
934,zero_migration,male,5yearly,2020,112076.606
934,constant_fertility,female,5yearly,2025,102802.196
934,constant_fertility,male,5yearly,2025,123254.725
934,constant_mortality,female,5yearly,2025,119938.94
934,constant_mortality,male,5yearly,2025,141150.052
934,high_variant,female,5yearly,2025,102890.263
934,high_variant,male,5yearly,2025,123307.197
934,instant_replacement,female,5yearly,2025,100348.617
934,instant_replacement,male,5yearly,2025,120228.062
934,low_variant,female,5yearly,2025,100391.976
934,low_variant,male,5yearly,2025,120343.014
934,medium_variant,female,5yearly,2025,101641.123
934,medium_variant,male,5yearly,2025,121825.095
934,momentum,female,5yearly,2025,118464.932
934,momentum,male,5yearly,2025,139583.27
934,no_change,female,5yearly,2025,121748.977
934,no_change,male,5yearly,2025,143288.803
934,zero_migration,female,5yearly,2025,101817.4
934,zero_migration,male,5yearly,2025,122156.561
934,constant_fertility,female,5yearly,2030,113290.695
934,constant_fertility,male,5yearly,2030,134595.484
934,constant_mortality,female,5yearly,2030,136122.083
934,constant_mortality,male,5yearly,2030,158285.334
934,high_variant,female,5yearly,2030,113077.937
934,high_variant,male,5yearly,2030,134260.627
934,instant_replacement,female,5yearly,2030,110625.181
934,instant_replacement,male,5yearly,2030,131211.535
934,low_variant,female,5yearly,2030,110553.567
934,low_variant,male,5yearly,2030,131215.661
934,medium_variant,female,5yearly,2030,111813.158
934,medium_variant,male,5yearly,2030,132734.929
934,momentum,female,5yearly,2030,134790.052
934,momentum,male,5yearly,2030,156969.935
934,no_change,female,5yearly,2030,138767.509
934,no_change,male,5yearly,2030,161415.612
934,zero_migration,female,5yearly,2030,112072.838
934,zero_migration,male,5yearly,2030,133248.729
934,constant_fertility,female,5yearly,2035,125273.174
934,constant_fertility,male,5yearly,2035,146659.299
934,constant_mortality,female,5yearly,2035,153221.793
934,constant_mortality,male,5yearly,2035,175547.865
934,high_variant,female,5yearly,2035,124799.106
934,high_variant,male,5yearly,2035,145987.684
934,instant_replacement,female,5yearly,2035,122226.717
934,instant_replacement,male,5yearly,2035,142679.747
934,low_variant,female,5yearly,2035,122139.209
934,low_variant,male,5yearly,2035,142656.741
934,medium_variant,female,5yearly,2035,123450.965
934,medium_variant,male,5yearly,2035,144300.582
934,momentum,female,5yearly,2035,151798.071
934,momentum,male,5yearly,2035,174267.108
934,no_change,female,5yearly,2035,156946.993
934,no_change,male,5yearly,2035,179965.537
934,zero_migration,female,5yearly,2035,123803.923
934,zero_migration,male,5yearly,2035,145028.14
934,constant_fertility,female,5yearly,2040,137483.758
934,constant_fertility,male,5yearly,2040,158363.827
934,constant_mortality,female,5yearly,2040,169900.602
934,constant_mortality,male,5yearly,2040,191601.966
934,high_variant,female,5yearly,2040,136795.233
934,high_variant,male,5yearly,2040,157399.249
934,instant_replacement,female,5yearly,2040,133952.911
934,instant_replacement,male,5yearly,2040,153618.152
934,low_variant,female,5yearly,2040,133817.653
934,low_variant,male,5yearly,2040,153503.851
934,medium_variant,female,5yearly,2040,135257.014
934,medium_variant,male,5yearly,2040,155392.743
934,momentum,female,5yearly,2040,168267.728
934,momentum,male,5yearly,2040,190297.279
934,no_change,female,5yearly,2040,175049.911
934,no_change,male,5yearly,2040,197719.771
934,zero_migration,female,5yearly,2040,135719.275
934,zero_migration,male,5yearly,2040,156372.925
934,constant_fertility,female,5yearly,2045,149542.653
934,constant_fertility,male,5yearly,2045,169170.366
934,constant_mortality,female,5yearly,2045,185022.692
934,constant_mortality,male,5yearly,2045,205302.961
934,high_variant,female,5yearly,2045,148647.165
934,high_variant,male,5yearly,2045,167901.018
934,instant_replacement,female,5yearly,2045,145554.052
934,instant_replacement,male,5yearly,2045,163632.236
934,low_variant,female,5yearly,2045,145288.063
934,low_variant,male,5yearly,2045,163315.104
934,medium_variant,female,5yearly,2045,146881.633
934,medium_variant,male,5yearly,2045,165504.208
934,momentum,female,5yearly,2045,183279.994
934,momentum,male,5yearly,2045,204123.781
934,no_change,female,5yearly,2045,191969.021
934,no_change,male,5yearly,2045,213558.825
934,zero_migration,female,5yearly,2045,147476.251
934,zero_migration,male,5yearly,2045,166774.429
934,constant_fertility,female,5yearly,2050,160736.048
934,constant_fertility,male,5yearly,2050,178657.762
934,constant_mortality,female,5yearly,2050,197748.533
934,constant_mortality,male,5yearly,2050,216437.105
934,high_variant,female,5yearly,2050,159605.593
934,high_variant,male,5yearly,2050,177044.409
934,instant_replacement,female,5yearly,2050,156329.835
934,instant_replacement,male,5yearly,2050,172364.192
934,low_variant,female,5yearly,2050,155888.318
934,low_variant,male,5yearly,2050,171778.888
934,medium_variant,female,5yearly,2050,157629.797
934,medium_variant,male,5yearly,2050,174267.705
934,momentum,female,5yearly,2050,196030.641
934,momentum,male,5yearly,2050,215509.922
934,no_change,female,5yearly,2050,206884.174
934,no_change,male,5yearly,2050,227317.36
934,zero_migration,female,5yearly,2050,158383.109
934,zero_migration,male,5yearly,2050,175850.837
934,constant_fertility,female,5yearly,2055,170450.828
934,constant_fertility,male,5yearly,2055,187211.731
934,constant_mortality,female,5yearly,2055,207687.8
934,constant_mortality,male,5yearly,2055,225429.55
934,high_variant,female,5yearly,2055,169031.542
934,high_variant,male,5yearly,2055,185150.689
934,instant_replacement,female,5yearly,2055,165560.632
934,instant_replacement,male,5yearly,2055,180012.429
934,low_variant,female,5yearly,2055,164944.925
934,low_variant,male,5yearly,2055,179157.725
934,medium_variant,female,5yearly,2055,166846.896
934,medium_variant,male,5yearly,2055,181976.341
934,momentum,female,5yearly,2055,206122.032
934,momentum,male,5yearly,2055,224795.967
934,no_change,female,5yearly,2055,219458.19
934,no_change,male,5yearly,2055,239501.232
934,zero_migration,female,5yearly,2055,167789.934
934,zero_migration,male,5yearly,2055,183885.946
934,constant_fertility,female,5yearly,2060,178643.797
934,constant_fertility,male,5yearly,2060,194817.067
934,constant_mortality,female,5yearly,2060,215122.639
934,constant_mortality,male,5yearly,2060,232516.421
934,high_variant,female,5yearly,2060,176903.922
934,high_variant,male,5yearly,2060,192239.516
934,instant_replacement,female,5yearly,2060,173132.277
934,instant_replacement,male,5yearly,2060,186461.927
934,low_variant,female,5yearly,2060,172339.711
934,low_variant,male,5yearly,2060,185352.27
934,medium_variant,female,5yearly,2060,174456.461
934,medium_variant,male,5yearly,2060,188582.591
934,momentum,female,5yearly,2060,213795.344
934,momentum,male,5yearly,2060,232129.556
934,no_change,female,5yearly,2060,230060.693
934,no_change,male,5yearly,2060,250463.678
934,zero_migration,female,5yearly,2060,175626.035
934,zero_migration,male,5yearly,2060,190817.505
934,constant_fertility,female,5yearly,2065,185435.35
934,constant_fertility,male,5yearly,2065,201823.407
934,constant_mortality,female,5yearly,2065,220347.46
934,constant_mortality,male,5yearly,2065,237232.546
934,high_variant,female,5yearly,2065,183375.975
934,high_variant,male,5yearly,2065,198699.977
934,instant_replacement,female,5yearly,2065,179106.028
934,instant_replacement,male,5yearly,2065,191941.879
934,low_variant,female,5yearly,2065,178110.406
934,low_variant,male,5yearly,2065,190554.251
934,medium_variant,female,5yearly,2065,180547.065
934,medium_variant,male,5yearly,2065,194367.654
934,momentum,female,5yearly,2065,219263.131
934,momentum,male,5yearly,2065,236969.611
934,no_change,female,5yearly,2065,239134.01
934,no_change,male,5yearly,2065,259936.477
934,zero_migration,female,5yearly,2065,181979.09
934,zero_migration,male,5yearly,2065,196891.963
934,constant_fertility,female,5yearly,2070,191223.491
934,constant_fertility,male,5yearly,2070,208274.132
934,constant_mortality,female,5yearly,2070,223102.199
934,constant_mortality,male,5yearly,2070,239514.313
934,high_variant,female,5yearly,2070,188827.904
934,high_variant,male,5yearly,2070,204552.376
934,instant_replacement,female,5yearly,2070,183756.113
934,instant_replacement,male,5yearly,2070,196327.889
934,low_variant,female,5yearly,2070,182491.982
934,low_variant,male,5yearly,2070,194599.459
934,medium_variant,female,5yearly,2070,185422.541
934,medium_variant,male,5yearly,2070,199255.777
934,momentum,female,5yearly,2070,222261.746
934,momentum,male,5yearly,2070,239328.386
934,no_change,female,5yearly,2070,246589.618
934,no_change,male,5yearly,2070,268079.772
934,zero_migration,female,5yearly,2070,187152.369
934,zero_migration,male,5yearly,2070,201985.106
934,constant_fertility,female,5yearly,2075,195745.953
934,constant_fertility,male,5yearly,2075,214062.712
934,constant_mortality,female,5yearly,2075,223253.134
934,constant_mortality,male,5yearly,2075,239829.17
934,high_variant,female,5yearly,2075,193008.386
934,high_variant,male,5yearly,2075,209677.885
934,instant_replacement,female,5yearly,2075,186732.234
934,instant_replacement,male,5yearly,2075,199351.835
934,low_variant,female,5yearly,2075,185107.344
934,low_variant,male,5yearly,2075,197177.391
934,medium_variant,female,5yearly,2075,188772.488
934,medium_variant,male,5yearly,2075,203037.585
934,momentum,female,5yearly,2075,222648.118
934,momentum,male,5yearly,2075,239834.774
934,no_change,female,5yearly,2075,252528.053
934,no_change,male,5yearly,2075,275639.496
934,zero_migration,female,5yearly,2075,190829.588
934,zero_migration,male,5yearly,2075,205868.387
934,constant_fertility,female,5yearly,2080,198775.765
934,constant_fertility,male,5yearly,2080,218662.993
934,constant_mortality,female,5yearly,2080,222046.618
934,constant_mortality,male,5yearly,2080,239036.818
934,high_variant,female,5yearly,2080,195651.807
934,high_variant,male,5yearly,2080,213390.09
934,instant_replacement,female,5yearly,2080,187507.561
934,instant_replacement,male,5yearly,2080,200044.118
934,low_variant,female,5yearly,2080,185400.583
934,low_variant,male,5yearly,2080,197194.563
934,medium_variant,female,5yearly,2080,190187.358
934,medium_variant,male,5yearly,2080,204821.901
934,momentum,female,5yearly,2080,221691.657
934,momentum,male,5yearly,2080,239599.768
934,no_change,female,5yearly,2080,258525.073
934,no_change,male,5yearly,2080,283833.658
934,zero_migration,female,5yearly,2080,192589.394
934,zero_migration,male,5yearly,2080,207679.821
934,constant_fertility,female,5yearly,2085,201102.965
934,constant_fertility,male,5yearly,2085,222405.602
934,constant_mortality,female,5yearly,2085,220888.806
934,constant_mortality,male,5yearly,2085,237816.021
934,high_variant,female,5yearly,2085,197567.565
934,high_variant,male,5yearly,2085,216144.184
934,instant_replacement,female,5yearly,2085,186592.32
934,instant_replacement,male,5yearly,2085,198692.681
934,low_variant,female,5yearly,2085,183724.862
934,low_variant,male,5yearly,2085,194640.333
934,medium_variant,female,5yearly,2085,190244.986
934,medium_variant,male,5yearly,2085,204827.601
934,momentum,female,5yearly,2085,220969.821
934,momentum,male,5yearly,2085,239635.934
934,no_change,female,5yearly,2085,266394.112
934,no_change,male,5yearly,2085,293749.269
934,zero_migration,female,5yearly,2085,192988.032
934,zero_migration,male,5yearly,2085,207712.359
934,constant_fertility,female,5yearly,2090,204103.558
934,constant_fertility,male,5yearly,2090,227050.653
934,constant_mortality,female,5yearly,2090,219828.92
934,constant_mortality,male,5yearly,2090,235840.784
934,high_variant,female,5yearly,2090,200184.029
934,high_variant,male,5yearly,2090,219766.679
934,instant_replacement,female,5yearly,2090,185037.879
934,instant_replacement,male,5yearly,2090,196915.049
934,low_variant,female,5yearly,2090,180872.148
934,low_variant,male,5yearly,2090,190678.214
934,medium_variant,female,5yearly,2090,190048.508
934,medium_variant,male,5yearly,2090,204540.146
934,momentum,female,5yearly,2090,220863.009
934,momentum,male,5yearly,2090,239886.413
934,no_change,female,5yearly,2090,276608.009
934,no_change,male,5yearly,2090,305432.106
934,zero_migration,female,5yearly,2090,193101.614
934,zero_migration,male,5yearly,2090,207535.563
934,constant_fertility,female,5yearly,2095,209106.877
934,constant_fertility,male,5yearly,2095,233429.16
934,constant_mortality,female,5yearly,2095,217978.052
934,constant_mortality,male,5yearly,2095,232504.321
934,high_variant,female,5yearly,2095,204912.403
934,high_variant,male,5yearly,2095,225026.674
934,instant_replacement,female,5yearly,2095,183958.547
934,instant_replacement,male,5yearly,2095,195464.75
934,low_variant,female,5yearly,2095,177440.551
934,low_variant,male,5yearly,2095,185507.173
934,medium_variant,female,5yearly,2095,190592.888
