region,variant,gender,freq,year,totaldeaths
922,estimates,female,5yearly,1950,2797.243
922,estimates,male,5yearly,1950,3239.441
922,estimates,female,5yearly,1955,2823.535
922,estimates,male,5yearly,1955,3224.702
922,estimates,female,5yearly,1960,2827.124
922,estimates,male,5yearly,1960,3196.262
922,estimates,female,5yearly,1965,2745.004
922,estimates,male,5yearly,1965,3088.816
922,estimates,female,5yearly,1970,2681.717
922,estimates,male,5yearly,1970,3062.755
922,estimates,female,5yearly,1975,2602.931
922,estimates,male,5yearly,1975,3025.009
922,estimates,female,5yearly,1980,2498.998
922,estimates,male,5yearly,1980,3149.89
922,estimates,female,5yearly,1985,2447.077
922,estimates,male,5yearly,1985,3012.612
922,estimates,female,5yearly,1990,2433.848
922,estimates,male,5yearly,1990,3059.205
922,estimates,female,5yearly,1995,2407.317
922,estimates,male,5yearly,1995,3048.405
922,estimates,female,5yearly,2000,2473.079
922,estimates,male,5yearly,2000,3061.508
922,estimates,female,5yearly,2005,2580.079
922,estimates,male,5yearly,2005,3315.982
922,estimates,female,5yearly,2010,2831.159
922,estimates,male,5yearly,2010,3679.581
922,constant_fertility,female,5yearly,2015,3063.543
922,constant_fertility,male,5yearly,2015,3965.629
922,constant_mortality,female,5yearly,2015,3281.86
922,constant_mortality,male,5yearly,2015,4213.54
922,high_variant,female,5yearly,2015,3060.433
922,high_variant,male,5yearly,2015,3962.196
922,instant_replacement,female,5yearly,2015,2951.098
922,instant_replacement,male,5yearly,2015,3826.281
922,low_variant,female,5yearly,2015,3017.796
922,low_variant,male,5yearly,2015,3907.796
922,medium_variant,female,5yearly,2015,3039.113
922,medium_variant,male,5yearly,2015,3934.996
922,momentum,female,5yearly,2015,3190.223
922,momentum,male,5yearly,2015,4111.253
922,no_change,female,5yearly,2015,3310.138
922,no_change,male,5yearly,2015,4248.341
922,zero_migration,female,5yearly,2015,3046.455
922,zero_migration,male,5yearly,2015,3953.076
922,constant_fertility,female,5yearly,2020,3348.483
922,constant_fertility,male,5yearly,2020,4224.505
922,constant_mortality,female,5yearly,2020,3782.025
922,constant_mortality,male,5yearly,2020,4852.435
922,high_variant,female,5yearly,2020,3336.688
922,high_variant,male,5yearly,2020,4210.368
922,instant_replacement,female,5yearly,2020,3217.08
922,instant_replacement,male,5yearly,2020,4060.512
922,low_variant,female,5yearly,2020,3264.429
922,low_variant,male,5yearly,2020,4118.291
922,medium_variant,female,5yearly,2020,3300.558
922,medium_variant,male,5yearly,2020,4164.329
922,momentum,female,5yearly,2020,3676.958
922,momentum,male,5yearly,2020,4753.593
922,no_change,female,5yearly,2020,3845.499
922,no_change,male,5yearly,2020,4929.798
922,zero_migration,female,5yearly,2020,3302.209
922,zero_migration,male,5yearly,2020,4188.103
922,constant_fertility,female,5yearly,2025,3698.57
922,constant_fertility,male,5yearly,2025,4633.742
922,constant_mortality,female,5yearly,2025,4347.479
922,constant_mortality,male,5yearly,2025,5589.832
922,high_variant,female,5yearly,2025,3676.666
922,high_variant,male,5yearly,2025,4607.291
922,instant_replacement,female,5yearly,2025,3559.409
