region,variant,gender,freq,year,totaldeaths
910,estimates,female,5yearly,1950,4610.462
910,estimates,male,5yearly,1950,4967.637
910,estimates,female,5yearly,1955,4708.926
910,estimates,male,5yearly,1955,5086.569
910,estimates,female,5yearly,1960,4821.581
910,estimates,male,5yearly,1960,5243.579
910,estimates,female,5yearly,1965,5074.606
910,estimates,male,5yearly,1965,5532.955
910,estimates,female,5yearly,1970,5426.658
910,estimates,male,5yearly,1970,5939.517
910,estimates,female,5yearly,1975,5891.111
910,estimates,male,5yearly,1975,6482.206
910,estimates,female,5yearly,1980,6592.142
910,estimates,male,5yearly,1980,7270.04
910,estimates,female,5yearly,1985,7221.216
910,estimates,male,5yearly,1985,8080.112
910,estimates,female,5yearly,1990,8440.954
910,estimates,male,5yearly,1990,9557.544
910,estimates,female,5yearly,1995,8649.098
910,estimates,male,5yearly,1995,9689.096
910,estimates,female,5yearly,2000,8823.804
910,estimates,male,5yearly,2000,9669.314
910,estimates,female,5yearly,2005,8046.615
910,estimates,male,5yearly,2005,8803.497
910,estimates,female,5yearly,2010,7320.724
910,estimates,male,5yearly,2010,8332.017
910,constant_fertility,female,5yearly,2015,7425.164
910,constant_fertility,male,5yearly,2015,8588.992
910,constant_mortality,female,5yearly,2015,8407.191
910,constant_mortality,male,5yearly,2015,9524.237
910,high_variant,female,5yearly,2015,7368.318
910,high_variant,male,5yearly,2015,8517.647
910,instant_replacement,female,5yearly,2015,6354.201
910,instant_replacement,male,5yearly,2015,7256.426
910,low_variant,female,5yearly,2015,7173.112
910,low_variant,male,5yearly,2015,8274.186
910,medium_variant,female,5yearly,2015,7270.718
910,medium_variant,male,5yearly,2015,8395.915
910,momentum,female,5yearly,2015,7362.901
910,momentum,male,5yearly,2015,8281.024
910,no_change,female,5yearly,2015,8591.01
910,no_change,male,5yearly,2015,9745.326
910,zero_migration,female,5yearly,2015,7275.603
910,zero_migration,male,5yearly,2015,8404.106
910,constant_fertility,female,5yearly,2020,7877.259
910,constant_fertility,male,5yearly,2020,9157.986
910,constant_mortality,female,5yearly,2020,9593.802
910,constant_mortality,male,5yearly,2020,10829.652
910,high_variant,female,5yearly,2020,7724.959
910,high_variant,male,5yearly,2020,8966.973
910,instant_replacement,female,5yearly,2020,6503.459
910,instant_replacement,male,5yearly,2020,7431.938
910,low_variant,female,5yearly,2020,7361.488
910,low_variant,male,5yearly,2020,8510.106
910,medium_variant,female,5yearly,2020,7543.22
910,medium_variant,male,5yearly,2020,8738.54
910,momentum,female,5yearly,2020,8233.523
910,momentum,male,5yearly,2020,9223.622
910,no_change,female,5yearly,2020,10064.049
910,no_change,male,5yearly,2020,11394.158
910,zero_migration,female,5yearly,2020,7560.942
910,zero_migration,male,5yearly,2020,8766.692
910,constant_fertility,female,5yearly,2025,8361.414
910,constant_fertility,male,5yearly,2025,9757.759
910,constant_mortality,female,5yearly,2025,10897.461
910,constant_mortality,male,5yearly,2025,12272.401
910,high_variant,female,5yearly,2025,8100.882
910,high_variant,male,5yearly,2025,9429.347
910,instant_replacement,female,5yearly,2025,6875.984
910,instant_replacement,male,5yearly,2025,7869.439
910,low_variant,female,5yearly,2025,7613.753
910,low_variant,male,5yearly,2025,8811.944
910,medium_variant,female,5yearly,2025,7857.317
910,medium_variant,male,5yearly,2025,9120.641
910,momentum,female,5yearly,2025,9443.099
910,momentum,male,5yearly,2025,10565.217
910,no_change,female,5yearly,2025,11730.347
910,no_change,male,5yearly,2025,13270.51
910,zero_migration,female,5yearly,2025,7886.845
910,zero_migration,male,5yearly,2025,9166.94
910,constant_fertility,female,5yearly,2030,8911.141
910,constant_fertility,male,5yearly,2030,10491.437
910,constant_mortality,female,5yearly,2030,12329.974
910,constant_mortality,male,5yearly,2030,13869.586
910,high_variant,female,5yearly,2030,8511.59
910,high_variant,male,5yearly,2030,9977.844
910,instant_replacement,female,5yearly,2030,7312.919
910,instant_replacement,male,5yearly,2030,8405.217
910,low_variant,female,5yearly,2030,7978.836
910,low_variant,male,5yearly,2030,9286.777
910,medium_variant,female,5yearly,2030,8244.568
910,medium_variant,male,5yearly,2030,9631.492
910,momentum,female,5yearly,2030,10778.564
910,momentum,male,5yearly,2030,12048.541
910,no_change,female,5yearly,2030,13613.103
910,no_change,male,5yearly,2030,15406.173
910,zero_migration,female,5yearly,2030,8285.074
910,zero_migration,male,5yearly,2030,9694.975
910,constant_fertility,female,5yearly,2035,9625.62
910,constant_fertility,male,5yearly,2035,11447.067
910,constant_mortality,female,5yearly,2035,13898.228
910,constant_mortality,male,5yearly,2035,15626.029
910,high_variant,female,5yearly,2035,9068.251
910,high_variant,male,5yearly,2035,10717.252
910,instant_replacement,female,5yearly,2035,7793.202
910,instant_replacement,male,5yearly,2035,8979.385
910,low_variant,female,5yearly,2035,8472.731
910,low_variant,male,5yearly,2035,9923.574
910,medium_variant,female,5yearly,2035,8767.236
910,medium_variant,male,5yearly,2035,10316.253
910,momentum,female,5yearly,2035,12103.125
910,momentum,male,5yearly,2035,13485.57
910,no_change,female,5yearly,2035,15780.456
910,no_change,male,5yearly,2035,17885.699
910,zero_migration,female,5yearly,2035,8819.329
910,zero_migration,male,5yearly,2035,10398.415
910,constant_fertility,female,5yearly,2040,10557.042
910,constant_fertility,male,5yearly,2040,12668.612
910,constant_mortality,female,5yearly,2040,15620.853
910,constant_mortality,male,5yearly,2040,17554.387
910,high_variant,female,5yearly,2040,9811.556
910,high_variant,male,5yearly,2040,11670.771
910,instant_replacement,female,5yearly,2040,8363.134
910,instant_replacement,male,5yearly,2040,9646.476
910,low_variant,female,5yearly,2040,9112.892
910,low_variant,male,5yearly,2040,10714.9
910,medium_variant,female,5yearly,2040,9453.77
910,medium_variant,male,5yearly,2040,11181.906
910,momentum,female,5yearly,2040,13387.108
910,momentum,male,5yearly,2040,14881.266
910,no_change,female,5yearly,2040,18318.463
910,no_change,male,5yearly,2040,20800.978
910,zero_migration,female,5yearly,2040,9518.985
910,zero_migration,male,5yearly,2040,11285.562
910,constant_fertility,female,5yearly,2045,11690.846
910,constant_fertility,male,5yearly,2045,14124.482
910,constant_mortality,female,5yearly,2045,17514.818
910,constant_mortality,male,5yearly,2045,19656.963
910,high_variant,female,5yearly,2045,10721.616
910,high_variant,male,5yearly,2045,12805.964
910,instant_replacement,female,5yearly,2045,9087.582
910,instant_replacement,male,5yearly,2045,10494.277
910,low_variant,female,5yearly,2045,9898.725
910,low_variant,male,5yearly,2045,11659.746
910,medium_variant,female,5yearly,2045,10294.787
910,medium_variant,male,5yearly,2045,12212.782
910,momentum,female,5yearly,2045,14748.972
910,momentum,male,5yearly,2045,16373.212
910,no_change,female,5yearly,2045,21294.869
910,no_change,male,5yearly,2045,24208.922
910,zero_migration,female,5yearly,2045,10375.093
910,zero_migration,male,5yearly,2045,12341.057
910,constant_fertility,female,5yearly,2050,13047.735
910,constant_fertility,male,5yearly,2050,15820.763
910,constant_mortality,female,5yearly,2050,19590.281
910,constant_mortality,male,5yearly,2050,21919.954
910,high_variant,female,5yearly,2050,11816.256
910,high_variant,male,5yearly,2050,14126.287
910,instant_replacement,female,5yearly,2050,10028.856
910,instant_replacement,male,5yearly,2050,11577.745
910,low_variant,female,5yearly,2050,10869.936
