region,variant,gender,freq,year,totaldeaths
921,estimates,female,5yearly,1950,34377.964
921,estimates,male,5yearly,1950,35919.417
921,estimates,female,5yearly,1955,33568.33
921,estimates,male,5yearly,1955,34792.148
921,estimates,female,5yearly,1960,32927.404
921,estimates,male,5yearly,1960,34104.467
921,estimates,female,5yearly,1965,32159.289
921,estimates,male,5yearly,1965,33523.49
921,estimates,female,5yearly,1970,32139.178
921,estimates,male,5yearly,1970,33717.956
921,estimates,female,5yearly,1975,30927.885
921,estimates,male,5yearly,1975,33284.262
921,estimates,female,5yearly,1980,31205.468
921,estimates,male,5yearly,1980,34753.58
921,estimates,female,5yearly,1985,31565.691
921,estimates,male,5yearly,1985,34762.26
921,estimates,female,5yearly,1990,30543.838
921,estimates,male,5yearly,1990,33897.417
921,estimates,female,5yearly,1995,29745.908
921,estimates,male,5yearly,1995,33654.706
921,estimates,female,5yearly,2000,29654.141
921,estimates,male,5yearly,2000,33814.097
921,estimates,female,5yearly,2005,29850.634
921,estimates,male,5yearly,2005,34320.658
921,estimates,female,5yearly,2010,29317.015
921,estimates,male,5yearly,2010,35149.648
921,constant_fertility,female,5yearly,2015,31057.475
921,constant_fertility,male,5yearly,2015,37648.778
921,constant_mortality,female,5yearly,2015,33171.536
921,constant_mortality,male,5yearly,2015,39588.371
921,high_variant,female,5yearly,2015,31164.371
921,high_variant,male,5yearly,2015,37751.619
921,instant_replacement,female,5yearly,2015,30411.349
921,instant_replacement,male,5yearly,2015,36884.176
921,low_variant,female,5yearly,2015,30418.718
921,low_variant,male,5yearly,2015,36926.652
921,medium_variant,female,5yearly,2015,30791.545
921,medium_variant,male,5yearly,2015,37339.138
921,momentum,female,5yearly,2015,32835.085
921,momentum,male,5yearly,2015,39187.785
921,no_change,female,5yearly,2015,33482.87
921,no_change,male,5yearly,2015,39947.28
921,zero_migration,female,5yearly,2015,30834.528
921,zero_migration,male,5yearly,2015,37391.324
921,constant_fertility,female,5yearly,2020,33335.242
921,constant_fertility,male,5yearly,2020,40749.197
921,constant_mortality,female,5yearly,2020,37350.823
921,constant_mortality,male,5yearly,2020,44325.432
921,high_variant,female,5yearly,2020,33437.013
921,high_variant,male,5yearly,2020,40825.803
921,instant_replacement,female,5yearly,2020,32577.465
921,instant_replacement,male,5yearly,2020,39849.478
921,low_variant,female,5yearly,2020,32241.736
921,low_variant,male,5yearly,2020,39512.77
921,medium_variant,female,5yearly,2020,32839.376
921,medium_variant,male,5yearly,2020,40169.287
