region,variant,gender,freq,year,totaldeaths
912,estimates,female,5yearly,1950,2993.398
912,estimates,male,5yearly,1950,3208.701
912,estimates,female,5yearly,1955,2972.57
912,estimates,male,5yearly,1955,3224.173
912,estimates,female,5yearly,1960,3033.711
912,estimates,male,5yearly,1960,3267.334
912,estimates,female,5yearly,1965,3068.837
912,estimates,male,5yearly,1965,3325.411
912,estimates,female,5yearly,1970,3133.429
912,estimates,male,5yearly,1970,3405.903
912,estimates,female,5yearly,1975,3056.703
912,estimates,male,5yearly,1975,3341.303
912,estimates,female,5yearly,1980,2876.833
912,estimates,male,5yearly,1980,3227.986
912,estimates,female,5yearly,1985,2720.776
912,estimates,male,5yearly,1985,3066.221
912,estimates,female,5yearly,1990,2689.472
912,estimates,male,5yearly,1990,3084.414
912,estimates,female,5yearly,1995,2656.728
912,estimates,male,5yearly,1995,3062.867
912,estimates,female,5yearly,2000,2744.792
912,estimates,male,5yearly,2000,3162.051
912,estimates,female,5yearly,2005,2836.151
912,estimates,male,5yearly,2005,3264.229
912,estimates,female,5yearly,2010,3033.218
912,estimates,male,5yearly,2010,3415.858
912,constant_fertility,female,5yearly,2015,3211.703
912,constant_fertility,male,5yearly,2015,3685.128
912,constant_mortality,female,5yearly,2015,3434.01
912,constant_mortality,male,5yearly,2015,3874.722
912,high_variant,female,5yearly,2015,3209.025
912,high_variant,male,5yearly,2015,3681.963
912,instant_replacement,female,5yearly,2015,3055.634
912,instant_replacement,male,5yearly,2015,3499.985
912,low_variant,female,5yearly,2015,3155.298
912,low_variant,male,5yearly,2015,3616.417
912,medium_variant,female,5yearly,2015,3182.162
912,medium_variant,male,5yearly,2015,3649.191
912,momentum,female,5yearly,2015,3293.945
912,momentum,male,5yearly,2015,3714.082
912,no_change,female,5yearly,2015,3468.731
912,no_change,male,5yearly,2015,3916.046
912,zero_migration,female,5yearly,2015,3186.032
912,zero_migration,male,5yearly,2015,3655.329
912,constant_fertility,female,5yearly,2020,3445.223
912,constant_fertility,male,5yearly,2020,4023.548
912,constant_mortality,female,5yearly,2020,3880.421
912,constant_mortality,male,5yearly,2020,4403.469
912,high_variant,female,5yearly,2020,3432.811
912,high_variant,male,5yearly,2020,4008.525
912,instant_replacement,female,5yearly,2020,3256.805
912,instant_replacement,male,5yearly,2020,3795.697
912,low_variant,female,5yearly,2020,3345.233
912,low_variant,male,5yearly,2020,3899.664
912,medium_variant,female,5yearly,2020,3389.023
912,medium_variant,male,5yearly,2020,3954.094
912,momentum,female,5yearly,2020,3721.681
912,momentum,male,5yearly,2020,4225.635
912,no_change,female,5yearly,2020,3956.989
912,no_change,male,5yearly,2020,4493.629
912,zero_migration,female,5yearly,2020,3398.339
912,zero_migration,male,5yearly,2020,3967.96
912,constant_fertility,female,5yearly,2025,3755.335
912,constant_fertility,male,5yearly,2025,4443.389
912,constant_mortality,female,5yearly,2025,4406.454
912,constant_mortality,male,5yearly,2025,5035.348
912,high_variant,female,5yearly,2025,3731.496
912,high_variant,male,5yearly,2025,4413.662
912,instant_replacement,female,5yearly,2025,3556.356
912,instant_replacement,male,5yearly,2025,4193.682
912,low_variant,female,5yearly,2025,3623.287
912,low_variant,male,5yearly,2025,4275.345
912,medium_variant,female,5yearly,2025,3677.391
912,medium_variant,male,5yearly,2025,4344.502
912,momentum,female,5yearly,2025,4248.688
912,momentum,male,5yearly,2025,4856.353
912,no_change,female,5yearly,2025,4528.25
912,no_change,male,5yearly,2025,5178.038
912,zero_migration,female,5yearly,2025,3689.547
912,zero_migration,male,5yearly,2025,4360.18
912,constant_fertility,female,5yearly,2030,4157.169
912,constant_fertility,male,5yearly,2030,4947.361
912,constant_mortality,female,5yearly,2030,5045.427
912,constant_mortality,male,5yearly,2030,5778.446
912,high_variant,female,5yearly,2030,4115.687
912,high_variant,male,5yearly,2030,4894.539
912,instant_replacement,female,5yearly,2030,3946.505
912,instant_replacement,male,5yearly,2030,4674.074
912,low_variant,female,5yearly,2030,4001.991
912,low_variant,male,5yearly,2030,4746.047
912,medium_variant,female,5yearly,2030,4058.738
912,medium_variant,male,5yearly,2030,4820.165
912,momentum,female,5yearly,2030,4886.178
912,momentum,male,5yearly,2030,5589.083
912,no_change,female,5yearly,2030,5219.686
912,no_change,male,5yearly,2030,5982.64
912,zero_migration,female,5yearly,2030,4072.893
912,zero_migration,male,5yearly,2030,4833.954
912,constant_fertility,female,5yearly,2035,4653.809
912,constant_fertility,male,5yearly,2035,5515.517
912,constant_mortality,female,5yearly,2035,5795.086
912,constant_mortality,male,5yearly,2035,6590.258
912,high_variant,female,5yearly,2035,4594.041
912,high_variant,male,5yearly,2035,5438.144
912,instant_replacement,female,5yearly,2035,4418.224
912,instant_replacement,male,5yearly,2035,5197.536
912,low_variant,female,5yearly,2035,4471.133
912,low_variant,male,5yearly,2035,5272.811
912,medium_variant,female,5yearly,2035,4531.963
912,medium_variant,male,5yearly,2035,5354.674
912,momentum,female,5yearly,2035,5617.052
912,momentum,male,5yearly,2035,6362.814
912,no_change,female,5yearly,2035,6037.623
912,no_change,male,5yearly,2035,6876.225
912,zero_migration,female,5yearly,2035,4547.919
912,zero_migration,male,5yearly,2035,5364.151
912,constant_fertility,female,5yearly,2040,5228.848
912,constant_fertility,male,5yearly,2040,6112.45
912,constant_mortality,female,5yearly,2040,6599.404
912,constant_mortality,male,5yearly,2040,7405.437
912,high_variant,female,5yearly,2040,5149.364
912,high_variant,male,5yearly,2040,6006.953
912,instant_replacement,female,5yearly,2040,4954.38
912,instant_replacement,male,5yearly,2040,5728.646
912,low_variant,female,5yearly,2040,5010.806
912,low_variant,male,5yearly,2040,5815.025
912,medium_variant,female,5yearly,2040,5078.369
912,medium_variant,male,5yearly,2040,5908.767
912,momentum,female,5yearly,2040,6383.215
912,momentum,male,5yearly,2040,7115.371
912,no_change,female,5yearly,2040,6932.48
912,no_change,male,5yearly,2040,7801.218
912,zero_migration,female,5yearly,2040,5095.984
912,zero_migration,male,5yearly,2040,5911.83
912,constant_fertility,female,5yearly,2045,5846.126
912,constant_fertility,male,5yearly,2045,6713.95
912,constant_mortality,female,5yearly,2045,7414.315
912,constant_mortality,male,5yearly,2045,8202.43
912,high_variant,female,5yearly,2045,5745.806
912,high_variant,male,5yearly,2045,6576.495
912,instant_replacement,female,5yearly,2045,5528.004
912,instant_replacement,male,5yearly,2045,6257.246
912,low_variant,female,5yearly,2045,5587.886
912,low_variant,male,5yearly,2045,6352.978
912,medium_variant,female,5yearly,2045,5663.68
912,medium_variant,male,5yearly,2045,6460.627
912,momentum,female,5yearly,2045,7152.147
912,momentum,male,5yearly,2045,7843.48
912,no_change,female,5yearly,2045,7861.143
912,no_change,male,5yearly,2045,8736.661
912,zero_migration,female,5yearly,2045,5682.466
912,zero_migration,male,5yearly,2045,6455.14
912,constant_fertility,female,5yearly,2050,6489.702
912,constant_fertility,male,5yearly,2050,7324.394
912,constant_mortality,female,5yearly,2050,8235.126
912,constant_mortality,male,5yearly,2050,8999.118
912,high_variant,female,5yearly,2050,6365.774
912,high_variant,male,5yearly,2050,7149.233
912,instant_replacement,female,5yearly,2050,6123.98
912,instant_replacement,male,5yearly,2050,6788.716
912,low_variant,female,5yearly,2050,6186.248
912,low_variant,male,5yearly,2050,6891.966
912,medium_variant,female,5yearly,2050,6271.302
912,medium_variant,male,5yearly,2050,7014.431
912,momentum,female,5yearly,2050,7928.662
912,momentum,male,5yearly,2050,8576.233
912,no_change,female,5yearly,2050,8821.23
912,no_change,male,5yearly,2050,9703.317
912,zero_migration,female,5yearly,2050,6291.197
912,zero_migration,male,5yearly,2050,7000.939
912,constant_fertility,female,5yearly,2055,7164.562
912,constant_fertility,male,5yearly,2055,7979.989
912,constant_mortality,female,5yearly,2055,9057.645
912,constant_mortality,male,5yearly,2055,9805.523
912,high_variant,female,5yearly,2055,7012.979
912,high_variant,male,5yearly,2055,7758.566
912,instant_replacement,female,5yearly,2055,6746.723
912,instant_replacement,male,5yearly,2055,7353.353
912,low_variant,female,5yearly,2055,6809.838
912,low_variant,male,5yearly,2055,7463.851
912,medium_variant,female,5yearly,2055,6905.212
912,medium_variant,male,5yearly,2055,7602.932
912,momentum,female,5yearly,2055,8719.931
912,momentum,male,5yearly,2055,9336.607
912,no_change,female,5yearly,2055,9811.925
912,no_change,male,5yearly,2055,10716.632
912,zero_migration,female,5yearly,2055,6928.618
912,zero_migration,male,5yearly,2055,7588.424
912,constant_fertility,female,5yearly,2060,7868.389
912,constant_fertility,male,5yearly,2060,8655.714
912,constant_mortality,female,5yearly,2060,9846.752
912,constant_mortality,male,5yearly,2060,10589.317
912,high_variant,female,5yearly,2060,7684.606
912,high_variant,male,5yearly,2060,8381.122
912,instant_replacement,female,5yearly,2060,7386.064
912,instant_replacement,male,5yearly,2060,7919.807
912,low_variant,female,5yearly,2060,7453.354
912,low_variant,male,5yearly,2060,8043.542
912,medium_variant,female,5yearly,2060,7561.31
912,medium_variant,male,5yearly,2060,8201.927
912,momentum,female,5yearly,2060,9486.079
912,momentum,male,5yearly,2060,10084.838
912,no_change,female,5yearly,2060,10804.606
912,no_change,male,5yearly,2060,11754.532
912,zero_migration,female,5yearly,2060,7594.675
912,zero_migration,male,5yearly,2060,8201.755
912,constant_fertility,female,5yearly,2065,8559.764
912,constant_fertility,male,5yearly,2065,9332.783
912,constant_mortality,female,5yearly,2065,10521.906
912,constant_mortality,male,5yearly,2065,11275.804
912,high_variant,female,5yearly,2065,8335.643
912,high_variant,male,5yearly,2065,8993.236
912,instant_replacement,female,5yearly,2065,7982.1
912,instant_replacement,male,5yearly,2065,8443.764
912,low_variant,female,5yearly,2065,8064.544
912,low_variant,male,5yearly,2065,8596.872
912,medium_variant,female,5yearly,2065,8190.679
912,medium_variant,male,5yearly,2065,8782.139
912,momentum,female,5yearly,2065,10121.657
912,momentum,male,5yearly,2065,10712.016
912,no_change,female,5yearly,2065,11732.379
912,no_change,male,5yearly,2065,12761.921
912,zero_migration,female,5yearly,2065,8243.973
912,zero_migration,male,5yearly,2065,8816.209
912,constant_fertility,female,5yearly,2070,9200.277
912,constant_fertility,male,5yearly,2070,9985.848
912,constant_mortality,female,5yearly,2070,11038.129
912,constant_mortality,male,5yearly,2070,11836.417
912,high_variant,female,5yearly,2070,8926.696
912,high_variant,male,5yearly,2070,9568.301
912,instant_replacement,female,5yearly,2070,8492.296
912,instant_replacement,male,5yearly,2070,8886.122
912,low_variant,female,5yearly,2070,8599.974
912,low_variant,male,5yearly,2070,9088.204
912,medium_variant,female,5yearly,2070,8751.711
912,medium_variant,male,5yearly,2070,9312.223
912,momentum,female,5yearly,2070,10568.386
912,momentum,male,5yearly,2070,11173.283
912,no_change,female,5yearly,2070,12565.455
912,no_change,male,5yearly,2070,13730.955
912,zero_migration,female,5yearly,2070,8836.145
912,zero_migration,male,5yearly,2070,9399.054
912,constant_fertility,female,5yearly,2075,9742.024
912,constant_fertility,male,5yearly,2075,10588.5
912,constant_mortality,female,5yearly,2075,11451.499
912,constant_mortality,male,5yearly,2075,12327.448
912,high_variant,female,5yearly,2075,9408.391
912,high_variant,male,5yearly,2075,10078.946
912,instant_replacement,female,5yearly,2075,8859.096
912,instant_replacement,male,5yearly,2075,9203.118
912,low_variant,female,5yearly,2075,9005.354
912,low_variant,male,5yearly,2075,9479.951
912,medium_variant,female,5yearly,2075,9192.546
912,medium_variant,male,5yearly,2075,9759.741
912,momentum,female,5yearly,2075,10858.411
912,momentum,male,5yearly,2075,11500.013
912,no_change,female,5yearly,2075,13380.705
912,no_change,male,5yearly,2075,14743.413
912,zero_migration,female,5yearly,2075,9315.826
912,zero_migration,male,5yearly,2075,9908.563
912,constant_fertility,female,5yearly,2080,10219.847
912,constant_fertility,male,5yearly,2080,11179.21
912,constant_mortality,female,5yearly,2080,11880.008
912,constant_mortality,male,5yearly,2080,12828.388
912,high_variant,female,5yearly,2080,9811.413
912,high_variant,male,5yearly,2080,10559.673
912,instant_replacement,female,5yearly,2080,9088.45
912,instant_replacement,male,5yearly,2080,9403.129
912,low_variant,female,5yearly,2080,9298.838
912,low_variant,male,5yearly,2080,9790.171
912,medium_variant,female,5yearly,2080,9537.657
912,medium_variant,male,5yearly,2080,10151.132
912,momentum,female,5yearly,2080,11071.018
912,momentum,male,5yearly,2080,11733.104
912,no_change,female,5yearly,2080,14327.148
912,no_change,male,5yearly,2080,15915.105
