region,variant,gender,freq,year,totaldeaths
928,estimates,female,5yearly,1950,114.399
928,estimates,male,5yearly,1950,151.911
928,estimates,female,5yearly,1955,115.209
928,estimates,male,5yearly,1955,143.404
928,estimates,female,5yearly,1960,115.138
928,estimates,male,5yearly,1960,142.943
928,estimates,female,5yearly,1965,109.233
928,estimates,male,5yearly,1965,136.817
928,estimates,female,5yearly,1970,108.47
928,estimates,male,5yearly,1970,134.484
928,estimates,female,5yearly,1975,106.964
928,estimates,male,5yearly,1975,130.859
928,estimates,female,5yearly,1980,100.977
928,estimates,male,5yearly,1980,132.159
928,estimates,female,5yearly,1985,110.655
928,estimates,male,5yearly,1985,140.68
928,estimates,female,5yearly,1990,114.593
928,estimates,male,5yearly,1990,146.329
928,estimates,female,5yearly,1995,123.509
928,estimates,male,5yearly,1995,152.948
928,estimates,female,5yearly,2000,130.167
928,estimates,male,5yearly,2000,160.343
928,estimates,female,5yearly,2005,135.401
928,estimates,male,5yearly,2005,168.137
928,estimates,female,5yearly,2010,147.114
928,estimates,male,5yearly,2010,182.4
928,constant_fertility,female,5yearly,2015,161.834
928,constant_fertility,male,5yearly,2015,201.465
928,constant_mortality,female,5yearly,2015,169.026
928,constant_mortality,male,5yearly,2015,207.812
928,high_variant,female,5yearly,2015,161.858
928,high_variant,male,5yearly,2015,201.488
928,instant_replacement,female,5yearly,2015,150.239
928,instant_replacement,male,5yearly,2015,186.575
928,low_variant,female,5yearly,2015,158.088
928,low_variant,male,5yearly,2015,196.651
928,medium_variant,female,5yearly,2015,159.973
928,medium_variant,male,5yearly,2015,199.07
928,momentum,female,5yearly,2015,158.571
928,momentum,male,5yearly,2015,194.658
928,no_change,female,5yearly,2015,171.087
928,no_change,male,5yearly,2015,210.421
928,zero_migration,female,5yearly,2015,160.125
928,zero_migration,male,5yearly,2015,199.292
928,constant_fertility,female,5yearly,2020,178.995
928,constant_fertility,male,5yearly,2020,223.473
928,constant_mortality,female,5yearly,2020,193.667
928,constant_mortality,male,5yearly,2020,236.128
928,high_variant,female,5yearly,2020,178.507
928,high_variant,male,5yearly,2020,222.811
928,instant_replacement,female,5yearly,2020,165.136
928,instant_replacement,male,5yearly,2020,205.168
928,low_variant,female,5yearly,2020,171.803
928,low_variant,male,5yearly,2020,213.974
928,medium_variant,female,5yearly,2020,175.154
928,medium_variant,male,5yearly,2020,218.392
928,momentum,female,5yearly,2020,182.056
928,momentum,male,5yearly,2020,221.652
928,no_change,female,5yearly,2020,198.411
928,no_change,male,5yearly,2020,242.121
928,zero_migration,female,5yearly,2020,175.543
