region,variant,gender,freq,year,totaldeaths
926,estimates,female,5yearly,1950,4095.47
926,estimates,male,5yearly,1950,4189.195
926,estimates,female,5yearly,1955,4139.461
926,estimates,male,5yearly,1955,4369.835
926,estimates,female,5yearly,1960,4322.174
926,estimates,male,5yearly,1960,4560.568
926,estimates,female,5yearly,1965,4599.039
926,estimates,male,5yearly,1965,4803.355
926,estimates,female,5yearly,1970,4758.745
926,estimates,male,5yearly,1970,4856.768
926,estimates,female,5yearly,1975,4757.886
926,estimates,male,5yearly,1975,4813.582
926,estimates,female,5yearly,1980,4774.844
926,estimates,male,5yearly,1980,4705.582
926,estimates,female,5yearly,1985,4724.265
926,estimates,male,5yearly,1985,4546.18
926,estimates,female,5yearly,1990,4658.886
926,estimates,male,5yearly,1990,4462.563
926,estimates,female,5yearly,1995,4615.771
926,estimates,male,5yearly,1995,4398.956
926,estimates,female,5yearly,2000,4537.239
926,estimates,male,5yearly,2000,4323.54
926,estimates,female,5yearly,2005,4471.642
926,estimates,male,5yearly,2005,4341.817
926,estimates,female,5yearly,2010,4668.29
926,estimates,male,5yearly,2010,4553.003
926,constant_fertility,female,5yearly,2015,4910.987
926,constant_fertility,male,5yearly,2015,4772.759
926,constant_mortality,female,5yearly,2015,5130
926,constant_mortality,male,5yearly,2015,5173.951
926,high_variant,female,5yearly,2015,4912.897
926,high_variant,male,5yearly,2015,4775.199
926,instant_replacement,female,5yearly,2015,4913.549
926,instant_replacement,male,5yearly,2015,4776.215
926,low_variant,female,5yearly,2015,4909.395
926,low_variant,male,5yearly,2015,4770.76
926,medium_variant,female,5yearly,2015,4911.144
926,medium_variant,male,5yearly,2015,4772.982
926,momentum,female,5yearly,2015,5130.1
926,momentum,male,5yearly,2015,5171.372
926,no_change,female,5yearly,2015,5129.74
926,no_change,male,5yearly,2015,5173.623
926,zero_migration,female,5yearly,2015,4907.976
926,zero_migration,male,5yearly,2015,4766.515
926,constant_fertility,female,5yearly,2020,5036.179
926,constant_fertility,male,5yearly,2020,4999.423
926,constant_mortality,female,5yearly,2020,5468.932
926,constant_mortality,male,5yearly,2020,5680.584
926,high_variant,female,5yearly,2020,5039.189
926,high_variant,male,5yearly,2020,5003.174
926,instant_replacement,female,5yearly,2020,5038.856
926,instant_replacement,male,5yearly,2020,5002.902
926,low_variant,female,5yearly,2020,5033.776
926,low_variant,male,5yearly,2020,4996.474
926,medium_variant,female,5yearly,2020,5036.483
926,medium_variant,male,5yearly,2020,4999.823
926,momentum,female,5yearly,2020,5461.745
926,momentum,male,5yearly,2020,5662.792
926,no_change,female,5yearly,2020,5468.374
926,no_change,male,5yearly,2020,5679.875
926,zero_migration,female,5yearly,2020,5027.222
926,zero_migration,male,5yearly,2020,4981.059
926,constant_fertility,female,5yearly,2025,5133.4
926,constant_fertility,male,5yearly,2025,5181.93
926,constant_mortality,female,5yearly,2025,5718.983
926,constant_mortality,male,5yearly,2025,6074.528
926,high_variant,female,5yearly,2025,5136.999
926,high_variant,male,5yearly,2025,5186.29
926,instant_replacement,female,5yearly,2025,5136.003
926,instant_replacement,male,5yearly,2025,5185.169
926,low_variant,female,5yearly,2025,5130.594
926,low_variant,male,5yearly,2025,5178.555
926,medium_variant,female,5yearly,2025,5133.797
926,medium_variant,male,5yearly,2025,5182.423
926,momentum,female,5yearly,2025,5702.118
926,momentum,male,5yearly,2025,6038.856
926,no_change,female,5yearly,2025,5718.183
926,no_change,male,5yearly,2025,6073.507
926,zero_migration,female,5yearly,2025,5117.463
926,zero_migration,male,5yearly,2025,5151.382
926,constant_fertility,female,5yearly,2030,5259.045
926,constant_fertility,male,5yearly,2030,5374.282
926,constant_mortality,female,5yearly,2030,5965.054
926,constant_mortality,male,5yearly,2030,6400.845
926,high_variant,female,5yearly,2030,5262.745
926,high_variant,male,5yearly,2030,5378.956
926,instant_replacement,female,5yearly,2030,5261.758
926,instant_replacement,male,5yearly,2030,5377.9
926,low_variant,female,5yearly,2030,5256.248
926,low_variant,male,5yearly,2030,5370.738
926,medium_variant,female,5yearly,2030,5259.494
926,medium_variant,male,5yearly,2030,5374.846
926,momentum,female,5yearly,2030,5934.93
926,momentum,male,5yearly,2030,6342.085
926,no_change,female,5yearly,2030,5964.08
926,no_change,male,5yearly,2030,6399.581
926,zero_migration,female,5yearly,2030,5234.008
926,zero_migration,male,5yearly,2030,5328.672
926,constant_fertility,female,5yearly,2035,5457.302
926,constant_fertility,male,5yearly,2035,5612.063
926,constant_mortality,female,5yearly,2035,6268.268
926,constant_mortality,male,5yearly,2035,6699.588
926,high_variant,female,5yearly,2035,5461.391
926,high_variant,male,5yearly,2035,5618.025
926,instant_replacement,female,5yearly,2035,5460.447
926,instant_replacement,male,5yearly,2035,5617.097
926,low_variant,female,5yearly,2035,5454.286
926,low_variant,male,5yearly,2035,5607.586
926,medium_variant,female,5yearly,2035,5457.819
926,medium_variant,male,5yearly,2035,5612.781
926,momentum,female,5yearly,2035,6220.215
926,momentum,male,5yearly,2035,6611.49
926,no_change,female,5yearly,2035,6267.095
926,no_change,male,5yearly,2035,6697.967
926,zero_migration,female,5yearly,2035,5420.405
926,zero_migration,male,5yearly,2035,5547.26
926,constant_fertility,female,5yearly,2040,5732.181
926,constant_fertility,male,5yearly,2040,5872.671
926,constant_mortality,female,5yearly,2040,6610.098
926,constant_mortality,male,5yearly,2040,6943.671
926,high_variant,female,5yearly,2040,5736.985
926,high_variant,male,5yearly,2040,5880.765
926,instant_replacement,female,5yearly,2040,5735.925
926,instant_replacement,male,5yearly,2040,5879.379
926,low_variant,female,5yearly,2040,5728.734
926,low_variant,male,5yearly,2040,5866.666
926,medium_variant,female,5yearly,2040,5732.788
926,medium_variant,male,5yearly,2040,5873.628
926,momentum,female,5yearly,2040,6537.445
926,momentum,male,5yearly,2040,6816.84
926,no_change,female,5yearly,2040,6608.638
926,no_change,male,5yearly,2040,6941.491
926,zero_migration,female,5yearly,2040,5679.883
926,zero_migration,male,5yearly,2040,5783.329
926,constant_fertility,female,5yearly,2045,6012.256
926,constant_fertility,male,5yearly,2045,6109.239
926,constant_mortality,female,5yearly,2045,6871.484
926,constant_mortality,male,5yearly,2045,7068.55
926,high_variant,female,5yearly,2045,6018.154
926,high_variant,male,5yearly,2045,6120.031
926,instant_replacement,female,5yearly,2045,6016.895
926,instant_replacement,male,5yearly,2045,6117.788
926,low_variant,female,5yearly,2045,6008.176
926,low_variant,male,5yearly,2045,6101.412
926,medium_variant,female,5yearly,2045,6012.996
926,medium_variant,male,5yearly,2045,6110.503
926,momentum,female,5yearly,2045,6765.479
926,momentum,male,5yearly,2045,6891.412
926,no_change,female,5yearly,2045,6869.581
926,no_change,male,5yearly,2045,7065.529
926,zero_migration,female,5yearly,2045,5939.712
926,zero_migration,male,5yearly,2045,5988.744
926,constant_fertility,female,5yearly,2050,6169.342
926,constant_fertility,male,5yearly,2050,6242.312
926,constant_mortality,female,5yearly,2050,6942.311
926,constant_mortality,male,5yearly,2050,7022.088
926,high_variant,female,5yearly,2050,6176.63
926,high_variant,male,5yearly,2050,6256.206
926,instant_replacement,female,5yearly,2050,6175.128
926,instant_replacement,male,5yearly,2050,6253.047
926,low_variant,female,5yearly,2050,6164.44
926,low_variant,male,5yearly,2050,6232.404
926,medium_variant,female,5yearly,2050,6170.262
926,medium_variant,male,5yearly,2050,6243.938
926,momentum,female,5yearly,2050,6791.393
926,momentum,male,5yearly,2050,6781.48
926,no_change,female,5yearly,2050,6939.788
926,no_change,male,5yearly,2050,7017.969
926,zero_migration,female,5yearly,2050,6070.301
926,zero_migration,male,5yearly,2050,6083.035
926,constant_fertility,female,5yearly,2055,6170.638
926,constant_fertility,male,5yearly,2055,6206.393
926,constant_mortality,female,5yearly,2055,6799.783
926,constant_mortality,male,5yearly,2055,6828.497
926,high_variant,female,5yearly,2055,6179.712
926,high_variant,male,5yearly,2055,6224.133
926,instant_replacement,female,5yearly,2055,6177.906
926,instant_replacement,male,5yearly,2055,6220.053
926,low_variant,female,5yearly,2055,6164.554
926,low_variant,male,5yearly,2055,6193.8
926,medium_variant,female,5yearly,2055,6171.778
926,medium_variant,male,5yearly,2055,6208.456
926,momentum,female,5yearly,2055,6589.419
926,momentum,male,5yearly,2055,6511.029
926,no_change,female,5yearly,2055,6796.47
926,no_change,male,5yearly,2055,6823.003
926,zero_migration,female,5yearly,2055,6036.322
926,zero_migration,male,5yearly,2055,5999.354
