region,variant,gender,freq,year,totaldeaths
923,estimates,female,5yearly,1950,6417.405
923,estimates,male,5yearly,1950,6328.054
923,estimates,female,5yearly,1955,5786.015
923,estimates,male,5yearly,1955,5583.347
923,estimates,female,5yearly,1960,5563.901
923,estimates,male,5yearly,1960,5267.002
923,estimates,female,5yearly,1965,6006.013
923,estimates,male,5yearly,1965,5824.331
923,estimates,female,5yearly,1970,6688.106
923,estimates,male,5yearly,1970,6629.542
923,estimates,female,5yearly,1975,7464.316
923,estimates,male,5yearly,1975,7629.172
923,estimates,female,5yearly,1980,8348.375
923,estimates,male,5yearly,1980,8468.566
923,estimates,female,5yearly,1985,8774.167
923,estimates,male,5yearly,1985,8350.984
923,estimates,female,5yearly,1990,9638.041
923,estimates,male,5yearly,1990,9980.511
923,estimates,female,5yearly,1995,10147.945
923,estimates,male,5yearly,1995,10796.606
923,estimates,female,5yearly,2000,10208.303
923,estimates,male,5yearly,2000,11387.21
923,estimates,female,5yearly,2005,9805.1
923,estimates,male,5yearly,2005,10854.903
923,estimates,female,5yearly,2010,9307.881
923,estimates,male,5yearly,2010,9659.162
923,constant_fertility,female,5yearly,2015,9463.692
923,constant_fertility,male,5yearly,2015,9775.537
923,constant_mortality,female,5yearly,2015,9972.907
923,constant_mortality,male,5yearly,2015,10236.805
923,high_variant,female,5yearly,2015,9473.569
923,high_variant,male,5yearly,2015,9789.065
923,instant_replacement,female,5yearly,2015,9479.808
923,instant_replacement,male,5yearly,2015,9797.53
923,low_variant,female,5yearly,2015,9458.963
923,low_variant,male,5yearly,2015,9768.862
923,medium_variant,female,5yearly,2015,9466.266
923,medium_variant,male,5yearly,2015,9778.963
923,momentum,female,5yearly,2015,9991.052
923,momentum,male,5yearly,2015,10257.32
923,no_change,female,5yearly,2015,9969.866
923,no_change,male,5yearly,2015,10232.75
923,zero_migration,female,5yearly,2015,9468.22
923,zero_migration,male,5yearly,2015,9777.641
923,constant_fertility,female,5yearly,2020,9466.696
923,constant_fertility,male,5yearly,2020,9779.902
923,constant_mortality,female,5yearly,2020,10295.901
923,constant_mortality,male,5yearly,2020,10602.875
923,high_variant,female,5yearly,2020,9481.519
923,high_variant,male,5yearly,2020,9800.489
923,instant_replacement,female,5yearly,2020,9482.979
923,instant_replacement,male,5yearly,2020,9802.442
923,low_variant,female,5yearly,2020,9460.791
923,low_variant,male,5yearly,2020,9771.548
923,medium_variant,female,5yearly,2020,9471.154
923,medium_variant,male,5yearly,2020,9786.019
923,momentum,female,5yearly,2020,10311.775
923,momentum,male,5yearly,2020,10612.591
923,no_change,female,5yearly,2020,10289.895
923,no_change,male,5yearly,2020,10594.664
923,zero_migration,female,5yearly,2020,9471.148
923,zero_migration,male,5yearly,2020,9775.526
923,constant_fertility,female,5yearly,2025,9482.952
923,constant_fertility,male,5yearly,2025,9773.64
923,constant_mortality,female,5yearly,2025,10529.638
923,constant_mortality,male,5yearly,2025,10881.111
923,high_variant,female,5yearly,2025,9498.474
923,high_variant,male,5yearly,2025,9795.385
923,instant_replacement,female,5yearly,2025,9497.094
923,instant_replacement,male,5yearly,2025,9793.5
923,low_variant,female,5yearly,2025,9475.724
923,low_variant,male,5yearly,2025,9763.354
923,medium_variant,female,5yearly,2025,9487.101
923,medium_variant,male,5yearly,2025,9779.369
923,momentum,female,5yearly,2025,10540.768
923,momentum,male,5yearly,2025,10877.784
923,no_change,female,5yearly,2025,10523.479
923,no_change,male,5yearly,2025,10872.571
923,zero_migration,female,5yearly,2025,9484.314
923,zero_migration,male,5yearly,2025,9759.795
923,constant_fertility,female,5yearly,2030,9650.649
923,constant_fertility,male,5yearly,2030,9776.034
923,constant_mortality,female,5yearly,2030,10878.663
923,constant_mortality,male,5yearly,2030,11109.841
923,high_variant,female,5yearly,2030,9665.525
923,high_variant,male,5yearly,2030,9797.267
923,instant_replacement,female,5yearly,2030,9663.894
923,instant_replacement,male,5yearly,2030,9795.246
923,low_variant,female,5yearly,2030,9642.627
923,low_variant,male,5yearly,2030,9764.375
923,medium_variant,female,5yearly,2030,9654.054
923,medium_variant,male,5yearly,2030,9780.794
923,momentum,female,5yearly,2030,10885.864
923,momentum,male,5yearly,2030,11095.472
923,no_change,female,5yearly,2030,10873.259
923,no_change,male,5yearly,2030,11101.995
923,zero_migration,female,5yearly,2030,9647.731
923,zero_migration,male,5yearly,2030,9751.202
923,constant_fertility,female,5yearly,2035,9968.107
923,constant_fertility,male,5yearly,2035,9734.138
923,constant_mortality,female,5yearly,2035,11297.513
923,constant_mortality,male,5yearly,2035,11242.155
923,high_variant,female,5yearly,2035,9985.699
923,high_variant,male,5yearly,2035,9761.31
923,instant_replacement,female,5yearly,2035,9984.155
923,instant_replacement,male,5yearly,2035,9760.533
923,low_variant,female,5yearly,2035,9959.33
923,low_variant,male,5yearly,2035,9720.245
923,medium_variant,female,5yearly,2035,9972.4
923,medium_variant,male,5yearly,2035,9740.617
923,momentum,female,5yearly,2035,11302.29
