region,variant,gender,freq,year,lifeexpectancyat60
947,estimates,female,5yearly,1950,12.6606919877411
947,estimates,male,5yearly,1950,11.7672443529711
947,estimates,female,5yearly,1955,13.1104548732338
947,estimates,male,5yearly,1955,12.1771932859532
947,estimates,female,5yearly,1960,13.5608113191641
947,estimates,male,5yearly,1960,12.586862485928
947,estimates,female,5yearly,1965,13.9620642411166
947,estimates,male,5yearly,1965,12.9685653276393
947,estimates,female,5yearly,1970,14.3531625112306
947,estimates,male,5yearly,1970,13.191130190272
947,estimates,female,5yearly,1975,14.7295725752323
947,estimates,male,5yearly,1975,13.471947806708
947,estimates,female,5yearly,1980,15.0198026077778
947,estimates,male,5yearly,1980,13.7348384912947
947,estimates,female,5yearly,1985,15.2812357364604
947,estimates,male,5yearly,1985,13.9682926828999
947,estimates,female,5yearly,1990,15.3661256712316
947,estimates,male,5yearly,1990,14.005897780478
947,estimates,female,5yearly,1995,15.4356391211466
947,estimates,male,5yearly,1995,14.1181646429234
947,estimates,female,5yearly,2000,15.639907249885
947,estimates,male,5yearly,2000,14.3057861468493
947,estimates,female,5yearly,2005,16.239200155323
947,estimates,male,5yearly,2005,14.8842820689505
947,estimates,female,5yearly,2010,16.8162003915536
947,estimates,male,5yearly,2010,15.3536572557207
947,medium_variant,female,5yearly,2015,17.2486105664923
947,medium_variant,male,5yearly,2015,15.7002002496002
947,medium_variant,female,5yearly,2020,17.6095153345802
947,medium_variant,male,5yearly,2020,15.9696540756888
947,medium_variant,female,5yearly,2025,17.9926651757863
947,medium_variant,male,5yearly,2025,16.2525911085394
947,medium_variant,female,5yearly,2030,18.3729824043757
947,medium_variant,male,5yearly,2030,16.5440166019149
947,medium_variant,female,5yearly,2035,18.7424878973091
947,medium_variant,male,5yearly,2035,16.8216629445733
947,medium_variant,female,5yearly,2040,19.1371613345941
947,medium_variant,male,5yearly,2040,17.1313208024943
947,medium_variant,female,5yearly,2045,19.5581487611036
947,medium_variant,male,5yearly,2045,17.4559350972465
947,medium_variant,female,5yearly,2050,20.0217140154901
947,medium_variant,male,5yearly,2050,17.7948606455132
947,medium_variant,female,5yearly,2055,20.516731810864
947,medium_variant,male,5yearly,2055,18.1406500440841
947,medium_variant,female,5yearly,2060,20.9993435008042
947,medium_variant,male,5yearly,2060,18.4831447747381
947,medium_variant,female,5yearly,2065,21.4615527990164
947,medium_variant,male,5yearly,2065,18.8229125712983
947,medium_variant,female,5yearly,2070,21.9121729876078
947,medium_variant,male,5yearly,2070,19.1530369403842
947,medium_variant,female,5yearly,2075,22.3373825548615
947,medium_variant,male,5yearly,2075,19.4729249644721
947,medium_variant,female,5yearly,2080,22.7757808041092
947,medium_variant,male,5yearly,2080,19.836704221119
947,medium_variant,female,5yearly,2085,23.1967564099978
947,medium_variant,male,5yearly,2085,20.202082988175
947,medium_variant,female,5yearly,2090,23.6023594615832
947,medium_variant,male,5yearly,2090,20.5771286634252
947,medium_variant,female,5yearly,2095,24.0033706428436
947,medium_variant,male,5yearly,2095,20.9607865863771
