region,variant,gender,freq,year,lifeexpectancyat60
941,estimates,female,5yearly,1950,12.416229538191
941,estimates,male,5yearly,1950,11.6468882205884
941,estimates,female,5yearly,1955,12.909581246362
941,estimates,male,5yearly,1955,12.0997194131293
941,estimates,female,5yearly,1960,13.3515448162476
941,estimates,male,5yearly,1960,12.5135641315196
941,estimates,female,5yearly,1965,13.838151711397
941,estimates,male,5yearly,1965,12.9781805470244
941,estimates,female,5yearly,1970,14.2548954118658
941,estimates,male,5yearly,1970,13.3447291893259
941,estimates,female,5yearly,1975,14.5898168821693
941,estimates,male,5yearly,1975,13.5678590223593
941,estimates,female,5yearly,1980,14.9652895534988
941,estimates,male,5yearly,1980,13.9839660578535
941,estimates,female,5yearly,1985,15.3600108692947
941,estimates,male,5yearly,1985,14.3282200907934
941,estimates,female,5yearly,1990,15.6706641933295
941,estimates,male,5yearly,1990,14.5704648435615
941,estimates,female,5yearly,1995,16.2315410314455
941,estimates,male,5yearly,1995,15.2730784730074
941,estimates,female,5yearly,2000,16.744825928353
941,estimates,male,5yearly,2000,15.728882443492
941,estimates,female,5yearly,2005,17.326083906092
941,estimates,male,5yearly,2005,16.2477060241444
941,estimates,female,5yearly,2010,18.0487852081699
941,estimates,male,5yearly,2010,16.6608978298684
941,medium_variant,female,5yearly,2015,18.48021531197
941,medium_variant,male,5yearly,2015,17.0044930919711
941,medium_variant,female,5yearly,2020,18.9083220453616
941,medium_variant,male,5yearly,2020,17.3117237616996
941,medium_variant,female,5yearly,2025,19.3181115575688
941,medium_variant,male,5yearly,2025,17.6156549165414
941,medium_variant,female,5yearly,2030,19.711308872717
941,medium_variant,male,5yearly,2030,17.9113507390623
941,medium_variant,female,5yearly,2035,20.1251065177313
941,medium_variant,male,5yearly,2035,18.2222332105523
941,medium_variant,female,5yearly,2040,20.6118376733031
941,medium_variant,male,5yearly,2040,18.5865842398922
941,medium_variant,female,5yearly,2045,21.1348355931054
941,medium_variant,male,5yearly,2045,18.9762891612051
941,medium_variant,female,5yearly,2050,21.6492131002841
941,medium_variant,male,5yearly,2050,19.3270931623593
941,medium_variant,female,5yearly,2055,22.1307707281612
941,medium_variant,male,5yearly,2055,19.6576028862573
941,medium_variant,female,5yearly,2060,22.579382350272
941,medium_variant,male,5yearly,2060,19.9921744600276
941,medium_variant,female,5yearly,2065,22.9967860032344
941,medium_variant,male,5yearly,2065,20.3123733137924
941,medium_variant,female,5yearly,2070,23.3969118781236
941,medium_variant,male,5yearly,2070,20.6076722533357
941,medium_variant,female,5yearly,2075,23.7456763006485
941,medium_variant,male,5yearly,2075,20.9077897780026
941,medium_variant,female,5yearly,2080,24.0936673361985
941,medium_variant,male,5yearly,2080,21.1939841031148
941,medium_variant,female,5yearly,2085,24.4272035836587
941,medium_variant,male,5yearly,2085,21.4797202296292
941,medium_variant,female,5yearly,2090,24.7674290486
941,medium_variant,male,5yearly,2090,21.7761470399045
941,medium_variant,female,5yearly,2095,25.0984237782196
941,medium_variant,male,5yearly,2095,22.0996588034438
