region,variant,gender,freq,year,lifeexpectancyat60
1500,estimates,female,5yearly,1950,12.526329107156
1500,estimates,male,5yearly,1950,11.3957433540602
1500,estimates,female,5yearly,1955,13.0406369479441
1500,estimates,male,5yearly,1955,11.8324497928546
1500,estimates,female,5yearly,1960,13.4632087838923
1500,estimates,male,5yearly,1960,12.2296333454689
1500,estimates,female,5yearly,1965,13.930992231007
1500,estimates,male,5yearly,1965,12.6743794008587
1500,estimates,female,5yearly,1970,14.3841197094278
1500,estimates,male,5yearly,1970,13.1043967016304
1500,estimates,female,5yearly,1975,14.8328354952648
1500,estimates,male,5yearly,1975,13.4919165527288
1500,estimates,female,5yearly,1980,15.2084788580644
1500,estimates,male,5yearly,1980,13.8128653578091
1500,estimates,female,5yearly,1985,15.607859926838
1500,estimates,male,5yearly,1985,14.1546823976348
1500,estimates,female,5yearly,1990,15.8831337104718
1500,estimates,male,5yearly,1990,14.2929840665489
1500,estimates,female,5yearly,1995,16.0722443612755
1500,estimates,male,5yearly,1995,14.4227071406876
1500,estimates,female,5yearly,2000,16.5222235135279
1500,estimates,male,5yearly,2000,14.8764543662505
1500,estimates,female,5yearly,2005,17.1352028171595
1500,estimates,male,5yearly,2005,15.4543078446094
1500,estimates,female,5yearly,2010,17.7454904991036
1500,estimates,male,5yearly,2010,16.0057659283363
1500,medium_variant,female,5yearly,2015,18.1368094789901
1500,medium_variant,male,5yearly,2015,16.3202019784355
1500,medium_variant,female,5yearly,2020,18.5116664189578
1500,medium_variant,male,5yearly,2020,16.5718278487665
1500,medium_variant,female,5yearly,2025,18.8888742746575
1500,medium_variant,male,5yearly,2025,16.8626680965647
1500,medium_variant,female,5yearly,2030,19.2712897001349
1500,medium_variant,male,5yearly,2030,17.1342910731615
1500,medium_variant,female,5yearly,2035,19.6475825927028
1500,medium_variant,male,5yearly,2035,17.4142395911162
1500,medium_variant,female,5yearly,2040,20.0579295232159
1500,medium_variant,male,5yearly,2040,17.749147255707
1500,medium_variant,female,5yearly,2045,20.4839099971337
1500,medium_variant,male,5yearly,2045,18.0915521909486
1500,medium_variant,female,5yearly,2050,20.9419930865342
1500,medium_variant,male,5yearly,2050,18.435234250785
1500,medium_variant,female,5yearly,2055,21.3966006667755
1500,medium_variant,male,5yearly,2055,18.7871322006927
1500,medium_variant,female,5yearly,2060,21.8370791400439
1500,medium_variant,male,5yearly,2060,19.1373784775476
1500,medium_variant,female,5yearly,2065,22.2677673346665
1500,medium_variant,male,5yearly,2065,19.4908123043165
1500,medium_variant,female,5yearly,2070,22.6979041989927
1500,medium_variant,male,5yearly,2070,19.8464748435571
1500,medium_variant,female,5yearly,2075,23.1074386250791
1500,medium_variant,male,5yearly,2075,20.2154106074505
1500,medium_variant,female,5yearly,2080,23.5134096392615
1500,medium_variant,male,5yearly,2080,20.584927841314
1500,medium_variant,female,5yearly,2085,23.9056633840505
1500,medium_variant,male,5yearly,2085,20.9657122774291
1500,medium_variant,female,5yearly,2090,24.2919302309893
1500,medium_variant,male,5yearly,2090,21.3520772227109
1500,medium_variant,female,5yearly,2095,24.6767201775906
1500,medium_variant,male,5yearly,2095,21.7627434885705
