region,variant,gender,freq,year,lifeexpectancyat60
954,estimates,female,5yearly,1950,15.4596036677304
954,estimates,male,5yearly,1950,13.9682439443272
954,estimates,female,5yearly,1955,15.7545493679561
954,estimates,male,5yearly,1955,14.2307951342393
954,estimates,female,5yearly,1960,16.0942391258581
954,estimates,male,5yearly,1960,14.5345840879044
954,estimates,female,5yearly,1965,16.4343114014467
954,estimates,male,5yearly,1965,14.8247899914628
954,estimates,female,5yearly,1970,16.8170097204317
954,estimates,male,5yearly,1970,15.128616789537
954,estimates,female,5yearly,1975,17.1716716456469
954,estimates,male,5yearly,1975,15.4445767493283
954,estimates,female,5yearly,1980,17.4985535746272
954,estimates,male,5yearly,1980,15.641625597755
954,estimates,female,5yearly,1985,17.9356531477138
954,estimates,male,5yearly,1985,15.9285110573266
954,estimates,female,5yearly,1990,18.4538498334506
954,estimates,male,5yearly,1990,16.260298960262
954,estimates,female,5yearly,1995,19.0808459803994
954,estimates,male,5yearly,1995,16.6979580388519
954,estimates,female,5yearly,2000,19.8588939366728
954,estimates,male,5yearly,2000,17.2357795899819
954,estimates,female,5yearly,2005,20.5741699353376
954,estimates,male,5yearly,2005,17.618861030522
954,estimates,female,5yearly,2010,21.2296447978135
954,estimates,male,5yearly,2010,18.2061648235987
954,medium_variant,female,5yearly,2015,21.7986634098223
954,medium_variant,male,5yearly,2015,18.6680916374489
954,medium_variant,female,5yearly,2020,22.3514226288288
954,medium_variant,male,5yearly,2020,19.1856417335105
954,medium_variant,female,5yearly,2025,22.8991206926225
954,medium_variant,male,5yearly,2025,19.7089920963203
954,medium_variant,female,5yearly,2030,23.4393110137218
954,medium_variant,male,5yearly,2030,20.23140235387
954,medium_variant,female,5yearly,2035,23.9395155758339
954,medium_variant,male,5yearly,2035,20.7420033517837
954,medium_variant,female,5yearly,2040,24.3247805457392
954,medium_variant,male,5yearly,2040,21.0961441421997
954,medium_variant,female,5yearly,2045,24.5880501304033
954,medium_variant,male,5yearly,2045,21.3328618531254
954,medium_variant,female,5yearly,2050,24.870032864466
954,medium_variant,male,5yearly,2050,21.5576139630914
954,medium_variant,female,5yearly,2055,25.1157093937362
954,medium_variant,male,5yearly,2055,21.8215931185298
954,medium_variant,female,5yearly,2060,25.3945423853922
954,medium_variant,male,5yearly,2060,22.1464235703524
954,medium_variant,female,5yearly,2065,25.7354003344648
954,medium_variant,male,5yearly,2065,22.5190655103728
954,medium_variant,female,5yearly,2070,26.1174334879226
954,medium_variant,male,5yearly,2070,22.8579327053177
954,medium_variant,female,5yearly,2075,26.5239600567215
954,medium_variant,male,5yearly,2075,23.1971372611156
954,medium_variant,female,5yearly,2080,26.922580827905
954,medium_variant,male,5yearly,2080,23.4817670559486
954,medium_variant,female,5yearly,2085,27.2542855564381
954,medium_variant,male,5yearly,2085,23.7280166299133
954,medium_variant,female,5yearly,2090,27.566241365415
954,medium_variant,male,5yearly,2090,24.004262857405
954,medium_variant,female,5yearly,2095,27.868578089615
954,medium_variant,male,5yearly,2095,24.3575397446504
954,estimates,female,5yearly,Regi,Micronesia
954,estimates,male,5yearly,Regi,Micronesia
954,medium_variant,female,5yearly,Regi,Micronesia
954,medium_variant,male,5yearly,Regi,Micronesia
